id,scale,window,label,phase,n,overnight_log_pct,intraday_log_pct,total_log_pct,linked_overnight_pct,linked_intraday_pct,linked_total_pct,raw_overnight_log_pct,action_adjustment_log_pct,gross_rt_cash,rt_cash,rt_mean_pct,pt_cash,pt_mean_pct,cost_cash
D,0.08,primary,R,early,1,1.7544309650909524,5.876099375680387,7.630530340771342,1.7699115044247815,6.052173913043468,7.929203539823004,1.7544309650909524,0.0,-3479.999999999997,-3585.2028699959837,-6.235135426079971,3373.058505996009,5.866188706080016,105.20286999598693
D,0.08,primary,R,middle,1,-1.1877407857953537,0.7439895440187618,-0.443751241776597,-1.1807149885208257,0.7467640225688799,-0.4427681206953027,-1.1877407857953537,0.0,-450.00000000000284,-558.1890057150079,-0.9263010383587916,341.5861722150067,0.566853920038179,108.18900571500501
D,0.08,primary,R,late,2,0.5939002354809764,1.5006663586435254,2.0945665941244944,0.5956673194360659,1.5119828931903878,2.1166566005966456,0.5939002354809764,0.0,-900.0000000000003,-1041.7884402529942,-0.9590432195921221,757.7619142530039,0.5514827560699535,141.7884402529939
D,0.08,primary,EDGE,ALL,1,1.4186846405281803,3.0039614824056073,4.422646122933775,1.4287957293138698,3.04953560371517,4.521902967498814,1.4186846405281803,0.0,-1969.9999999999989,-2086.9411112189846,-3.230558995695023,1852.074667719008,2.866988649719828,116.94111121898572
D,0.08,primary,EDGE,early,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
D,0.08,primary,EDGE,middle,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
D,0.08,primary,EDGE,late,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
D,0.12,full_2020,U,ALL,86,19.976439785551747,97.27013115555508,117.24657094110694,22.111502694744676,164.5080002528669,222.99469385659515,18.82343366399799,-1.1530061215537553,-28060.0,-32050.38181319181,-1.409744463783654,24055.273076692203,0.9446354952482803,3990.381813191807
D,0.12,full_2020,U,early,60,16.08895058024677,73.23641280646935,89.32536338671626,17.455518011147056,107.99921674657982,144.30655748882424,14.935944458693012,-1.1530061215537553,-17080.00000000001,-19815.819617920853,-1.5006269525856142,14335.336159921186,1.0300598961715983,2735.8196179208435
D,0.12,full_2020,U,middle,17,1.4185515213788975,18.43401607082369,19.85256759220259,1.4286607082537366,20.242477120009294,21.960334145253857,1.4185515213788975,0.0,-8810.0,-9587.274625237984,-1.3644668315675872,8028.453607738011,0.9357716041390081,777.2746252379824
D,0.12,full_2020,U,late,9,2.4689376839260815,5.599702278262029,8.068639962188092,2.4996683360477454,5.759453504309367,8.403089075933705,2.4689376839260815,0.0,-2169.999999999991,-2647.287570032972,-0.8893856215120451,1691.4833090330042,0.391882394521451,477.2875700329812
D,0.12,full_2020,D,ALL,181,-85.21917999070482,-67.0779711526182,-152.29715114332294,-57.3520850161195,-48.869025178339186,-78.19370532762873,-87.9694718796675,-2.750291888962674,17079.999999999996,7194.964667515597,0.1297602335778984,-26954.80696801441,-0.5496679142332974,9885.035332484404
D,0.12,full_2020,D,early,9,10.818754688594613,-0.2949371933052987,10.523817495289297,11.42567011658005,-0.29450268084991016,11.097518530931726,10.818754688594613,0.0,790.0000000000098,141.67710968105,-0.19114731717513048,-1437.8932526809588,-0.2048287431484664,648.3228903189596
D,0.12,full_2020,D,middle,70,-18.8725500592326,-11.715384917042524,-30.5879349762751,-17.198623520981883,-11.055165825307105,-26.352452996374154,-21.622841948195276,-2.750291888962674,6889.999999999998,2966.4290841592274,-0.06273013394132443,-10810.128542658767,-0.33375787934308165,3923.57091584077
D,0.12,full_2020,D,late,102,-77.16538462006682,-55.067649042270375,-132.2330336623371,-53.77520512232439,-42.34403586529295,-73.34864884398543,-77.16538462006682,0.0,9399.999999999989,4086.8584736753173,0.290176838314397,-14706.785172674687,-0.7282684532732834,5313.141526324671
D,0.12,full_2020,R,ALL,177,4.464129723988902,13.83601734773777,18.30014707172676,4.565271411515293,14.838909508953202,20.081617414061462,2.2891853578568577,-2.1749443661320447,-1929.9999999999923,-7892.375779649745,-0.3782360913238559,-4034.3047953497644,-0.19925432716372413,5962.37577964975
