scale,segment,label,phase,n,overnight_log_pct,intraday_log_pct,total_log_pct,linked_overnight_pct,linked_intraday_pct,linked_total_pct,raw_overnight_log_pct,action_adjustment_log_pct,gross_rt_cash,rt_cash,rt_mean_pct,pt_cash,pt_mean_pct,cost_cash
0.08,70,U,late,7,0.540797114623047,31.775279280479474,32.3160763951025,0.5422620618258293,37.403654751843305,38.14874264312466,0.540797114623047,0.0,-7230.0,-7536.01151864999,-4.89274464784537,6920.375361150015,4.489667050837182,306.01151864998985
0.08,71,R,early,1,-2.1927268496151355,-1.8378463751408587,-4.030573224755995,-2.1688613477924057,-1.82106096595408,-3.9504260263361735,-2.1927268496151355,0.0,460.00000000000085,411.8457173000012,1.630426434283457,-507.92440229999886,-2.0107854406175725,48.15428269999967
0.08,71,R,middle,1,2.9402197433456694,-4.771400107579431,-1.8311803642337618,2.9838709677419306,-4.659357870007819,-1.814516129032251,2.9402197433456694,0.0,1189.9999999999977,1141.7924909500002,4.470604898003133,-1237.6128184499996,-4.84578237451057,48.2075090499975
0.08,71,R,late,1,-6.708796945295058,0.35072372645656325,-6.358073218838511,-6.4887063655030826,0.3513394817742821,-6.16016427104723,-6.708796945295058,0.0,-80.00000000000185,-124.64550789999768,-0.5474111018884396,35.31451290000233,0.1550922832674674,44.645507899995835
0.08,72,R,early,1,-1.5880351368989534,2.5895675668674527,1.001532429968487,-1.575492341356688,2.623388172521124,1.0065645514222954,-1.5880351368989534,0.0,-589.9999999999999,-634.4800804499962,-2.821165319919948,545.2250729500001,2.424300013116941,44.48008044999631
0.08,72,R,middle,1,1.5904053252389534,6.44052499972393,8.030930324962894,1.6031195840554568,6.652452025586353,8.36221837088389,1.5904053252389534,0.0,-1560.0000000000023,-1606.433745299996,-6.850463732622584,1512.786660300004,6.451115822174857,46.43374529999369
0.08,72,R,late,1,-2.4692612590371636,4.448739985456394,1.9794787264192242,-2.4390243902439157,4.5491803278688625,1.999200319872041,-2.4692612590371636,0.0,-1110.000000000003,-1157.6480055500017,-4.744459039139351,1061.7972830500055,4.351628209221334,47.64800554999874
0.08,73,D,early,5,0.5710814660055643,-7.804127636610357,-7.233046170604773,0.5727152447982843,-7.507375183882564,-6.97765582124656,0.5710814660055643,0.0,1910.0000000000036,1672.44912205001,1.3499772096119549,-2146.5963745499976,-1.7322230589154046,237.55087794999383
0.08,73,D,middle,5,-2.546305577189462,-1.0140104115583515,-3.560315988747821,-2.514160630866415,-1.0088866590701875,-3.4976822587442036,-2.546305577189462,0.0,230.0000000000042,5.239668650016313,-0.0382994439397482,-454.64539114999076,-0.35233408075452394,224.7603313499879
0.08,73,D,late,4,-2.1242731169397766,-6.06211389087752,-8.1863870078173,-2.1018693550223304,-5.882025137531768,-7.860262008733611,-2.1242731169397766,0.0,1329.999999999995,1156.575566650003,1.2903359674681727,-1502.7597791499861,-1.682719619763242,173.42443334999186
0.08,74,U,early,2,3.16953096577613,2.1822995707616526,5.351830536537813,3.220295511569546,2.2062858945494273,5.497630331753572,3.16953096577613,0.0,-480.00000000000045,-565.6396448999932,-1.3011734867580549,394.1204799000069,0.9025737802291146,85.63964489999279
0.08,74,U,middle,2,-4.966352629972821,2.9240760665867165,-2.0422765633861144,-4.845045796247092,2.9672469264008945,-2.021563342318065,-4.966352629972821,0.0,-639.999999999997,-726.2987506999887,-1.671726089354694,553.381415700004,1.273386954736651,86.29875069999156
0.08,74,U,late,2,0.2289902534854723,4.64784278118014,4.876833034665613,0.22925263640530968,4.757548032936865,4.9977074736359315,0.2289902534854723,0.0,-1039.999999999999,-1127.9465151999977,-2.5770572524143485,951.5337552000026,2.1793020119955333,87.94651519999863
0.08,75,R,early,1,-2.1629622747358237,-1.6194685919980607,-3.782430866733888,-2.139737991266366,-1.6064257028112428,-3.7117903930130924,-2.1629622747358237,0.0,359.99999999999943,316.1260042999968,1.4106470517625915,-403.6940892999996,-1.801401558679159,43.87399570000264
0.08,75,R,middle,1,-7.875857409827628,2.232018909058738,-5.643838500768893,-7.573696145124719,2.257114818449457,-5.487528344671211,-7.875857409827628,0.0,-460.00000000000085,-501.20710729999695,-2.459308671736982,418.56301230000304,2.0537929946025666,41.207107299996096
0.08,75,R,late,1,1.0026343243224256,-2.2095039088692374,-1.2068695845468145,1.0076775431861806,-2.185273159144896,-1.1996161228406965,1.0026343243224256,0.0,460.00000000000085,418.2438648000039,1.9869067211401608,-501.5262547999961,-2.3825475287410742,41.75613519999695
0.08,76,U,early,6,10.537041131932304,8.147384741744034,18.684425873676293,11.11221063449544,8.48848446725208,20.543953375424948,10.537041131932304,0.0,-1719.999999999999,-1995.1011685999779,-1.616225605487432,1444.0392786000182,1.224542594915712,275.1011685999787
0.08,76,U,middle,5,-2.5615595432656315,-0.7980353995858971,-3.359594942851554,-2.529029953623295,-0.7948595508386157,-3.3037872683319915,-2.5615595432656315,0.0,189.99999999999778,-45.570956549989845,-0.035333493102691606,-425.47600594998613,-0.35026129793268934,235.5709565499876
0.08,76,U,late,5,4.64128879443144,4.205576004329393,8.846864798760787,4.7506824621072825,4.295263221335411,9.24999999999997,4.64128879443144,0.0,-1090.0,-1329.7799779499821,-1.0600622380603801,849.6753054500143,0.6744207092974812,239.7799779499822
0.08,77,D,early,3,1.0263570892571663,-3.341275275953709,-2.3149181866965627,1.0316421995229483,-3.286071221545886,-2.2883295194508038,1.0263570892571663,0.0,860.000000000003,712.4604118000138,0.917182613157698,-1007.109811799997,-1.2967416813867172,147.53958819998914
0.08,77,D,middle,3,-0.6550424705340965,-5.378149990426253,-6.033192460960336,-0.6529017441158822,-5.236085687428893,-5.854800936768138,-0.6550424705340965,0.0,1320.0000000000005,1177.5278191000139,1.561904724522482,-1461.8125240999973,-1.9437907667051253,142.47218089998654
0.08,77,D,late,3,0.572989994975857,-5.719777534333902,-5.146787539358059,0.5746347225217772,-5.559272957714012,-5.0165837479270365,0.572989994975857,0.0,1359.9999999999995,1220.6333118000093,1.6884226844757748,-1498.6870417999908,-2.072393072248438,139.36668819999016
0.08,78,U,early,9,7.1045619548498795,10.17001906717654,17.27458102202643,7.36302032763134,10.70515175971355,18.856394587516395,7.1045619548498795,0.0,-2589.999999999997,-3017.307242949967,-1.3830006307168985,2161.398430450019,0.9957031749977006,427.3072429499706
0.08,78,U,middle,9,-7.110616858107521,5.556181414327484,-1.5544354437800367,-6.86369946103955,5.7134360907661375,-1.5424164524421657,-7.110616858107521,0.0,-1539.9999999999955,-2007.8505801999645,-0.8276429938501344,1071.379820200028,0.4501171886189139,467.85058019996893
0.08,78,U,late,8,-1.9553100374312486,9.80739781129188,7.852087773860621,-1.9363178376177288,10.304438323217012,8.168593808280503,-1.9553100374312486,0.0,-2719.9999999999955,-3132.2823810999716,-1.4554380843755759,2306.3583261000217,1.0760653934388789,412.2823810999761
0.08,79,D,early,15,-14.89234221494464,-8.942129049681396,-23.83447126462602,-13.836490546386223,-8.55397609971514,-21.206896551724128,-14.89234221494464,0.0,2379.9999999999845,1646.2772344000357,0.384195884131265,-3112.533384399947,-0.7656785401301394,733.7227655999494
0.08,79,D,middle,14,-3.0954840549753015,-3.65023722297526,-6.74572127795053,-3.0480644951488594,-3.584419330547968,-6.5232284127251114,-5.845775943937976,-2.750291888962674,790.0000000000134,195.80008645005034,0.041820011017161686,-1383.805118949971,-0.4392733212004191,594.199913549963
0.08,79,D,late,14,-12.788017079766062,0.4063570318923307,-12.38166004787371,-12.00411824095814,0.4071837815516456,-11.64581328200194,-12.788017079766062,0.0,-39.99999999999545,-600.3984476999535,-0.2706351893950996,-520.4184372999755,-0.1348088082810722,560.3984476999583
0.08,80,U,early,5,1.50919799981654,3.2244695543283326,4.733667554144877,1.520643900776238,3.2770188651012098,4.847494553376901,1.50919799981654,0.0,-590.0000000000034,-782.7014779499954,-0.871111632887217,397.00367545001194,0.4593765005710727,192.7014779499919
0.08,80,U,middle,5,0.014024133321840354,6.666842833889178,6.680866967211037,0.014025116749389357,6.894098886923795,6.9090909090909145,0.014024133321840354,0.0,-1330.0000000000018,-1524.1731016499957,-1.6160486036498907,1135.1622441500008,1.204040479116052,194.17310164999373
0.08,80,U,late,5,20.40347955852828,9.343883288370124,29.74736284689839,22.63408239605596,9.794344325304314,34.64528668610306,20.40347955852828,0.0,-2170.000000000002,-2398.09679584998,-2.105503125342303,1940.8187683500164,1.711880142901358,228.09679584997826
0.08,81,D,early,2,1.9441681614585489,-9.086054856190067,-7.141886694731527,1.9631901840490806,-8.685495858993407,-6.892818477084081,1.9441681614585489,0.0,2419.999999999998,2318.833367100009,4.2394361960416935,-2519.957262099991,-4.610468167893161,101.16663289998917
0.08,81,D,middle,2,-1.76607348484167,-0.7458325246915244,-2.5119060095332033,-1.7505698100002873,-0.7430580957331374,-2.4806201550387663,-1.76607348484167,0.0,189.99999999999773,94.20058595000239,0.1393785040530855,-285.70446344999027,-0.5229449702074673,95.79941404999533
0.08,81,D,late,2,-3.988443330861647,-2.7094795784351993,-6.697922909296855,-3.909951917484194,-2.673102464472031,-6.478537360890292,-3.988443330861647,0.0,669.9999999999982,576.1779033499963,1.1482014380395908,-763.4872708499929,-1.5321674110349086,93.82209665000192
0.08,82,R,early,2,2.147132815488558,8.142120616429569,10.289253431918098,2.170349579303544,8.482773647791626,10.837229069273256,2.147132815488558,0.0,-2039.999999999999,-2133.6084726999934,-4.448468758505706,1945.372057700007,4.054284860002986,93.60847269999417
0.08,82,R,middle,1,2.7606215189415755,-2.301554148081676,0.459067370859905,2.7990797546012303,-2.275270421484521,0.4601226993865115,2.7606215189415755,0.0,609.9999999999994,559.5666055500026,2.087156305669536,-660.1285530499974,-2.462247493659073,50.433394449996854
0.08,82,R,late,1,1.1007892516927222,-0.8720434409328067,0.22874581075990622,1.1068702290076393,-0.8682521706304125,0.22900763358779663,1.1007892516927222,0.0,229.99999999999687,179.85912365000002,0.678969889203473,-280.0259361499928,-1.057100551717602,50.14087634999686
0.08,83,D,early,3,-3.4210851681196126,1.1097341994036125,-2.311350968715984,-3.363227710462599,1.1159145901824001,-2.2848438690022923,-3.4210851681196126,0.0,-280.00000000000114,-426.1605163999923,-0.5650117478171324,133.6995564000077,0.18189009943287074,146.1605163999912
0.08,83,D,middle,3,-2.211793109563724,-1.0360171026575185,-3.2478102122212276,-2.187512308921633,-1.0306689307322239,-3.1956352299298447,-2.211793109563724,0.0,259.99999999999443,115.52825380000115,0.15300042917952023,-404.34181379998796,-0.535995585694996,144.4717461999933
0.08,83,D,late,2,-3.041453956373859,-1.7409907485734435,-4.782444704947306,-2.9956671148961496,-1.725923073631973,-4.669887278582928,-3.041453956373859,0.0,420.0000000000017,326.7342896000115,0.6736926571803172,-513.0558195999921,-1.059070692252797,93.2657103999902
0.08,84,U,early,2,0.4625012010780786,3.9569666988113426,4.419467899889451,0.4635723886648749,4.036297531535628,4.518581081081095,0.4625012010780786,0.0,-959.9999999999973,-1053.6199747999913,-2.1932317029186836,865.9002748000014,1.8031074467268118,93.619974799994
0.08,84,U,middle,2,0.09102639141035165,-0.536461426348387,-0.44543503493802533,0.09106783300332594,-0.5350250417362433,-0.44444444444444176,0.09102639141035165,0.0,140.00000000000045,45.664440700007844,0.028237861872804082,-234.26559569999586,-0.4135882723736142,94.33555929999261
0.08,84,U,late,2,-1.602595070363608,10.786197984284126,9.183602913920508,-1.5898218409765807,11.389399495214064,9.618506493506484,-1.602595070363608,0.0,-2790.0000000000027,-2887.7143639499977,-5.742769075869878,2690.8913614500098,5.350700984194901,97.714363949995
0.08,85,D,early,9,-1.4536713221465867,-15.315706979524899,-16.769378301671452,-1.4431565324042226,-14.200505386343726,-15.43872639763049,-1.4536713221465867,0.0,3810.0000000000023,3384.5282240500314,1.4465131180343966,-4233.56776654998,-1.829266263909517,425.47177594997083
0.08,85,D,middle,8,-1.7393563903090794,-2.554684333093817,-4.294040723402899,-1.7243169100088014,-2.5223283892054207,-4.203152364273203,-1.7393563903090794,0.0,580.0000000000053,230.053857900023,0.10193832900361569,-929.6562928999878,-0.4954346867745945,349.94614209998247
0.08,85,D,late,8,0.946124404637589,-4.765871489432668,-3.819747084795111,0.9506143104430376,-4.6540867042558105,-3.7477148080438853,0.946124404637589,0.0,1040.0000000000061,690.7291877000235,0.3785801033565127,-1388.7510826999837,-0.7718183005977112,349.2708122999827
0.08,86,U,early,3,-1.2260796275969519,6.452702651464282,5.226623023867327,-1.2185938962396192,6.66544058060102,5.365622032288715,-1.2260796275969519,0.0,-1390.000000000004,-1517.6841544499975,-2.4016642220769806,1261.6212069500064,2.0003250814471545,127.68415444999329
0.08,86,U,middle,3,0.49724135278204784,3.088006545682656,3.5852478984647114,0.49847964918648097,3.136180056212319,3.6502929247408713,0.49724135278204784,0.0,-699.9999999999993,-831.2228109999938,-1.2544552643501359,568.4273710000061,0.8584957475209927,131.22281099999458
0.08,86,U,late,2,-0.2223842614524102,1.646971271871311,1.4245870104188894,-0.22213717085117662,1.6606086085287357,1.4347826086956506,-0.2223842614524102,0.0,-379.99999999999545,-469.6007843999897,-1.0470209568562114,290.2093144000031,0.654186693327931,89.60078439999427
0.08,87,D,early,4,-1.418733165351271,-10.493607897233312,-11.91234106258457,-1.408716571907634,-9.961792590566082,-11.230175739391331,-1.418733165351271,0.0,2300.000000000001,2125.0490040000086,2.3838481949166153,-2473.8015939999877,-2.773266633057015,174.95099599999185
0.08,87,D,middle,4,-0.16320435542475226,-0.22383047700850425,-0.38703483243325704,-0.1630712495379862,-0.22358016339053352,-0.38628681796236025,-0.16320435542475226,0.0,39.999999999995595,-126.33161479999538,-0.15237701613602356,-206.31162519998082,-0.24772569804291494,166.33161479999097
0.08,87,D,late,3,-1.6687283876692136,-2.842569403197906,-4.511297790867116,-1.6548822406879655,-2.802548502988925,-4.411051866214257,-1.6687283876692136,0.0,580.0000000000018,458.2141504000152,0.7214362054336405,-701.496000399992,-1.1230746589519816,121.78584959998655
0.08,88,U,early,3,0.84843492503262,4.675651846035059,5.524086771067681,0.8520443347522656,4.7866841784668015,5.679513184584179,0.84843492503262,0.0,-949.9999999999992,-1072.5813547499934,-1.8035306406153244,826.943892250003,1.398111552481345,122.58135474999415
0.08,88,U,middle,3,1.3427104068932587,0.4171447622492559,1.759855169142481,1.3517652444388883,0.41801602206292576,1.7754318618042126,1.3427104068932587,0.0,-89.99999999999986,-215.10626294999392,-0.34217751120021916,-35.151239549993875,-0.05791510050926411,125.10626294999406
0.08,88,U,late,3,1.7529011096761768,7.859520444155333,9.61242155383153,1.7683545838323662,8.17663392201457,10.089580386610097,1.7529011096761768,0.0,-1739.9999999999982,-1874.1392236999905,-2.9753342712489044,1604.9912287000059,2.5786842124797253,134.13922369999193
0.08,89,R,early,1,-3.4861918166219,-5.001042057466142,-8.48723387408804,-3.426124197002145,-4.878048780487809,-8.137044967880092,-3.4861918166219,0.0,1100.0000000000014,1056.290643000007,4.684215711751695,-1143.1596429999963,-5.06944409312637,43.70935699999427
0.08,89,R,middle,1,-4.237720478706161,-2.7615167032973265,-6.999237182003491,-4.149184149184149,-2.7237354085603016,-6.7599067599067535,-4.237720478706161,0.0,559.9999999999987,519.0395428000048,2.524511394941658,-600.6806027999916,-2.9215982626458734,40.960457199993925
0.08,89,R,late,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
0.08,90,U,early,4,3.3383575313068325,5.14170263793965,8.480060169246508,3.394705975584547,5.276183120733115,8.850000000000001,3.3383575313068325,0.0,-1079.9999999999982,-1248.878495399985,-1.5085056415585303,910.581785400015,1.1077392585187558,168.87849539998663
0.08,90,U,middle,3,-0.590684352200187,2.0951576799252947,1.5044733277250988,-0.5889432420224409,2.1172601994379554,1.5158474965548847,-0.590684352200187,0.0,-460.00000000000085,-589.8998072999868,-0.908174369013102,329.8703123000096,0.5116501989316553,129.89980729998598
0.08,90,U,late,3,1.2624768205278918,3.76725552547242,5.029732346000314,1.2704797018522564,3.8391161474873416,5.15837104072396,1.2624768205278918,0.0,-859.9999999999959,-993.7208142999812,-1.4735053116466332,725.8494093000079,1.0793219922473882,133.7208142999853
0.08,91,D,early,11,-6.224643305862961,-2.398289962743688,-8.622933268606657,-6.03487028866083,-2.3697595249980887,-8.261617900172107,-6.224643305862961,0.0,589.9999999999999,110.86487545001964,0.0033951222329757073,-1068.8402779499768,-0.3977376553126961,479.13512454997993
0.08,91,D,middle,11,-0.05959678566325555,-3.230330435785071,-3.2899272214483397,-0.05957903030633109,-3.178712564408633,-3.2363977485928763,-0.05959678566325555,0.0,679.9999999999962,218.06875340002262,0.08718201235389068,-1141.5914233999702,-0.4856248090482474,461.9312465999734
0.08,91,D,late,11,-19.49738147096787,-9.481096777685217,-28.978478248653033,-17.714379549747523,-9.045514849587775,-25.157537566650507,-19.49738147096787,0.0,1659.9999999999984,1223.9331858000212,0.64002747206878,-2095.237245799959,-1.0455523696138918,436.0668141999771
0.08,92,U,early,35,14.02810175643645,6.350540306023558,20.378642062460113,15.059709142185143,6.556524309910674,22.60362694300515,14.02810175643645,0.0,-790.0000000000008,-2120.1401364499093,-0.42126059083662964,-540.5349310499073,0.008099913355700965,1330.140136449909
0.08,92,U,middle,35,10.338790126956452,25.244146604125746,35.582936731082114,10.892147770758065,28.7164151136378,42.73639725303748,10.338790126956452,0.0,-5649.999999999999,-7197.268250749902,-0.9545929960653341,4099.908218250075,0.5591668251226212,1547.2682507499035
0.08,92,U,late,34,-5.926297918016079,80.44150918274781,74.51521126473179,-5.754111050116198,123.53886192903761,110.67618757347498,-7.868106503726231,-1.9418085857101512,-32089.999999999967,-34583.57084578584,-2.6747844735311372,29580.400578286135,2.3081008698643575,2493.570845785871
0.08,93,R,early,1,-1.4978174089798095,-6.769501277135147,-8.267318686114962,-1.4866559197563967,-6.545454545454543,-7.934802077735981,-1.4978174089798095,0.0,3600.0000000000014,3503.8434517200103,6.370624457672746,-3694.357971719997,-6.717014494036358,96.15654827999106
0.08,93,R,middle,1,-1.9646997383796536,-3.246580124957711,-5.2112798633373645,-1.945525291828798,-3.194444444444444,-5.077821011673156,-1.9646997383796536,0.0,1609.9999999999995,1520.7954910470062,3.0174513711250124,-1698.4001455469938,-3.369841558624988,89.20450895299336
0.08,93,R,late,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
0.08,94,U,early,4,6.102665851825302,14.412447277540469,20.515113129365776,6.292724987499229,15.50278691021259,22.771059643369533,6.102665851825302,0.0,-8229.999999999996,-8640.477894320968,-3.8765623355683245,7815.410359821025,3.511836034450395,410.47789432097096
0.08,94,U,middle,3,-4.320755910131275,11.502337610409153,7.181581700277887,-4.228741252787121,12.189966290871446,7.44574290484141,-4.320755910131275,0.0,-7049.999999999998,-7373.554970534968,-4.149506956430998,6722.922817035017,3.7842922495747557,323.55497053497066
0.08,94,U,late,3,8.461282618355211,1.174206451443023,9.635489069798215,8.829562554740718,1.181127317286929,10.114978247358604,8.461282618355211,0.0,-560.0000000000018,-930.8441652120018,-0.6739107211014668,188.87605621204239,0.3149152287512047,370.844165212
0.08,95,D,early,3,-5.401335313321587,-3.4448592463984724,-8.846194559720063,-5.258054460086669,-3.386199481581255,-8.466205728799212,-5.401335313321587,0.0,2269.9999999999964,1905.7811965290425,0.9416931215938065,-2633.0847010289795,-1.2977976605150332,364.2188034709536
0.08,95,D,middle,3,1.951731040267811,3.420097410681565,5.371828450949391,1.9709018281602309,3.479255234052223,5.518729767226767,1.951731040267811,0.0,-2280.0000000000155,-2637.3613957560015,-1.3403980481961326,1921.4995057560275,0.9802099467589435,357.3613957559861
0.08,95,D,late,3,-6.351265012196181,-7.29239289415065,-13.643657906346835,-6.153775243631353,-7.032845156531279,-12.753834915997086,-6.351265012196181,0.0,4690.0000000000055,4345.123401963013,2.097347951626259,-5032.533452463002,-2.451384567579419,344.87659803699216
0.08,96,U,early,4,0.12877019382033159,3.714698441104132,3.8434686349244824,0.1288531382331538,3.78455567455923,3.9182853315472532,0.12877019382033159,0.0,-2320.0000000000077,-2763.2619926639836,-1.1906722277269086,1875.5789246640315,0.8307520449234032,443.2619926639757
0.08,96,U,middle,4,0.7408068503337238,7.290729095837706,8.031535946171429,0.7435576126978263,7.563081159037263,8.362874637447625,0.7408068503337238,0.0,-4789.999999999998,-5258.473664732986,-2.100619626434384,4319.133229233021,1.7390711883104757,468.4736647329871
0.08,96,U,late,3,6.181220399547146,12.174774304962963,18.355994704510113,6.376255561111105,12.946914939805568,20.148698884758357,6.181220399547146,0.0,-8989.999999999982,-9387.145407572949,-4.325656317068275,8588.363147073007,3.960126409427842,397.145407572968
0.08,97,D,early,6,-7.908701339675039,2.0733943315414862,-5.835307008133546,-7.604047590946743,2.0950384825232957,-5.6683168316831605,-7.908701339675039,0.0,-1179.9999999999932,-1984.0561042859285,-0.6577147753343376,375.35436228608614,0.2987482639283778,804.0561042859364
0.08,97,D,middle,6,-10.254014947834868,-6.7990786584170335,-17.053093606251924,-9.745808756149641,-6.573091865289675,-15.678299658882175,-10.254014947834868,0.0,4810.000000000002,4064.8338786870345,0.911808540182939,-5552.763023186974,-1.2679665544245682,745.1661213129689
0.08,97,D,late,6,-1.591701343889374,-12.289625817048734,-13.881327160938106,-1.5791007213910115,-11.564459755050382,-12.960946009024422,-1.591701343889374,0.0,7380.000000000002,6696.028531026066,1.7857636197403963,-8060.284387025963,-2.1403577831373384,683.9714689739361
0.08,98,U,early,4,0.20777323737685735,7.991571293979248,8.199344531356077,0.20798923553725931,8.319576444055807,8.544869503038965,0.20777323737685735,0.0,-4599.9999999999945,-5018.2514359199595,-2.230840057540208,4179.450382920026,1.8690586036287267,418.25143591996533
0.08,98,U,middle,4,-2.34934223848711,3.463012445059363,1.1136702065722284,-2.321960046675277,3.5236729222611882,1.1198945981554667,-2.34934223848711,0.0,-2109.9999999999995,-2544.2095043969766,-1.052391994109181,1674.736329897016,0.6927192492635302,434.20950439697697
0.08,98,U,late,3,1.2752689570855786,8.919811081441567,10.195080038527147,1.283435188532449,9.329722887735093,10.7328990228013,1.2752689570855786,0.0,-5779.999999999987,-6118.09813920596,-3.2508777164795504,5439.014146206002,2.887271012287076,338.0981392059738
0.08,99,D,early,3,-5.672000368247005,-3.9546656347811444,-9.626666003028161,-5.514141074192377,-3.877489430847881,-9.177820267686418,-5.672000368247005,0.0,2590.0000000000173,2248.1547567930575,1.1153162334854725,-2930.551267292993,-1.4711100920793692,341.8452432069596
0.08,99,D,middle,2,-4.033555039745364,-0.6068798127252918,-4.64043485247065,-3.9532900042306722,-0.6050420168067228,-4.534412955465574,-4.033555039745364,0.0,359.99999999999943,148.1417226720032,0.12366127745546494,-571.6784196719968,-0.4812295984638628,211.85827732799623
0.08,99,D,late,2,-2.951166956799135,1.8081023911615386,-1.143064565637597,-2.908045263658742,1.8245475278949046,-1.1365564037319882,-2.951166956799135,0.0,-1119.9999999999975,-1333.1895924239793,-1.135582191093654,906.2508504240061,0.775760586125944,213.18959242398182
0.08,100,U,early,2,3.5363517737685215,0.40023725649678404,3.9365890302653064,3.5996243367619045,0.40103927544012524,4.015099519560747,3.5363517737685215,0.0,-259.99999999999807,-472.634485901979,-0.39425168296186186,47.2356169020137,0.035756611094591606,212.63448590198095
0.08,100,U,middle,2,1.9791341811825773,5.212258640660448,7.191392821843056,1.9988488870913437,5.35048799755308,7.4562850544375046,1.9791341811825773,0.0,-3259.999999999991,-3485.4574480019737,-2.8276032006000977,3032.913841002012,2.464753901707596,225.4574480019827
0.08,100,U,late,1,0.3983458615065591,1.9982499587338136,2.396595820240375,0.3991403131716309,2.0183486238531945,2.4255449800429707,0.3983458615065591,0.0,-1319.9999999999932,-1437.953993963983,-2.198706412788965,1201.3865279640024,1.836982458660554,117.95399396398989
0.08,101,D,early,9,-2.8385295910076644,-5.340754347001983,-8.179283938009627,-2.798621829180155,-5.20064148505697,-7.853717026378904,-2.8385295910076644,0.0,3420.0000000000023,2397.1892636340863,0.38822475668515805,-4441.1020886339265,-0.7453196691281035,1022.8107363659144
0.08,101,D,middle,9,-2.8900167375692476,5.479013912650969,2.5889971750817353,-2.8486551637454065,5.631891140345535,2.622802818814169,-3.434347978501163,-0.544331240931915,-3350.0000000000014,-4329.229657544945,-0.8167215745967966,2369.096667045062,0.45747053722014996,979.2296575449438
0.08,101,D,late,9,-2.1047609170754074,-14.011297448946058,-16.11605836602144,-2.0827654123682757,-13.073997435629378,-14.884462151394429,-2.1047609170754074,0.0,8199.999999999996,7257.429422640047,1.3438708389906795,-9138.47381963994,-1.6992557231175547,942.5705773599486
0.08,102,U,early,4,-0.17149511962455286,5.031786698014793,4.860291578390235,-0.17134815077108675,5.1605313860283015,4.980340760157289,-0.17149511962455286,0.0,-2670.000000000002,-3060.630872108974,-1.4603290090085441,2278.0351836090254,1.0999263037104163,390.6308721089724
0.08,102,U,middle,3,-2.1736410538496838,-0.20871309004737593,-2.382354143897098,-2.1501877145251607,-0.2084954357282752,-2.354200107009098,-2.1736410538496838,0.0,120.00000000000455,-176.07951327598198,-0.11081299080169109,-416.0195607239965,-0.24717489728862985,296.0795132759865
0.08,102,U,late,3,1.9891492445423895,3.6911708643726544,5.680320108915053,2.009064647982589,3.7601405558429937,5.84474885844749,1.9891492445423895,0.0,-2100.000000000008,-2403.278033669991,-1.4248853529457837,1795.6727966700305,1.0645460703483969,303.2780336699825
0.08,103,D,early,6,-5.7331990505718915,-0.7172018716610047,-6.4504009222329035,-5.571947484653396,-0.714636116582854,-6.246764452113894,-5.7331990505718915,0.0,409.99999999998954,-180.09759669297546,-0.0704833576296822,-999.8927588069462,-0.287432364816905,590.0975966929649
0.08,103,D,middle,6,-2.29856522329845,-0.7475452783130453,-3.0461105016114938,-2.2723494591703424,-0.7447581080416609,-3.0001840603717898,-2.29856522329845,0.0,420.0000000000018,-151.25455596595964,-0.06466342399902099,-991.0447220339669,-0.2932418842874602,571.2545559659613
0.08,103,D,late,5,-2.420892965860942,-7.757376465133333,-10.17826943099424,-2.391824397540182,-7.464123688748632,-9.677419354838717,-2.420892965860942,0.0,3899.9999999999986,3445.533172530033,1.3445788510904664,-4352.518369529982,-1.6999624683040349,454.46682746996606
0.08,104,U,early,16,4.217371767372812,15.232825767709695,19.450197535082587,4.307566369061321,16.45424436948943,21.470588235294144,4.217371767372812,0.0,-7940.000000000026,-9452.553287237926,-1.1585242576546628,6423.479852238124,0.798661600267889,1512.5532872378994
0.08,104,U,middle,16,1.3381567200133235,9.43973293219749,10.777889652210776,1.34715010748261,9.899632264279157,11.380145278450344,1.3381567200133235,0.0,-5850.000000000001,-7684.720823294934,-0.814630138675885,4012.356489795058,0.455382843704197,1834.7208232949333
0.08,104,U,late,16,12.826503127711117,10.168758379426619,22.99526150713772,13.685426471103437,10.703756122224116,25.85403726708075,12.826503127711117,0.0,-7030.000000000018,-9061.350745580889,-0.9329990848444913,4995.13703408109,0.5735399810730452,2031.3507455808713
0.08,105,D,early,2,-2.6497041850132312,-6.369363084608615,-9.019067269621841,-2.614907537174203,-6.17075806451613,-8.624305983960511,-2.6497041850132312,0.0,4890.0,4611.144736503036,2.948567331304075,-5166.412197002978,-3.301080779560087,278.8552634969642
0.08,105,D,middle,2,-3.5324961930731162,4.446481050260219,0.9139848571871112,-3.4708317764257446,4.5468186563115385,0.918174453146088,-3.5324961930731162,0.0,-3240.000000000009,-3496.313620548006,-2.440551297918246,2982.067660548023,2.078394587762951,256.31362054799683
0.08,105,D,late,2,-4.351547211125912,-2.8885470988942146,-7.240094310020129,-4.25822592974356,-2.8472273795167693,-6.984211934706988,-4.351547211125912,0.0,2070.0000000000073,1815.7888324890314,1.2506971955131245,-2323.176985988998,-1.6062488040912433,254.21116751097605
