date,ordinal,open,close,signal_close,stage,rt_cash,rt_pct,pt_cash,pt_pct,later_open,hindsight_8,segment_8,phase_8,hindsight_12,segment_12,phase_12,hindsight_20,segment_20,phase_20,D,DD2,DD3,BR10,BR20,D_I10,DD2_I10,DD3_I10,BR10_I10,BR20_I10,PT_frozen
2024-04-26,1428,23.22,24.41,200.36015787956032,R,-1235.895500949995,-5.322547377045629,1143.509808450005,4.9246761776486006,23.68,U,76,early,U,26,early,U,18,early,False,False,False,True,True,False,False,False,False,False,False
2024-04-29,1429,24.76,24.52,201.26305084829244,R,192.49339120000425,0.777436959612295,-287.3866711999994,-1.1606893021001592,24.47,U,76,early,U,26,early,U,18,early,False,False,False,False,False,False,False,False,False,False,False
2024-04-30,1430,25.3,24.5,201.09888849034115,R,751.9583290000058,2.9721673083004188,-847.6418789999942,-3.350363158102744,24.93,U,76,early,U,26,early,U,18,early,False,False,False,False,False,False,False,False,False,False,False
2024-05-06,1431,25.0,24.82,203.72548621756192,U,132.09805090000015,0.5283922036000006,-227.81199589999983,-0.9112479835999996,24.74,U,76,early,U,26,early,U,18,early,False,False,False,False,False,False,False,False,False,False,False
2024-05-07,1432,25.2,25.38,208.32203224019827,U,-228.38950089999724,-0.9063075432539572,131.52054590000276,0.5219069281746141,25.24,U,76,middle,U,26,middle,U,18,early,False,False,False,False,False,False,False,False,False,False,False
2024-05-08,1433,24.74,24.46,200.77056377443853,U,232.54418640000145,0.9399522489894966,-327.3158863999949,-1.323022984640238,24.83,U,76,middle,U,26,middle,U,18,early,False,False,False,False,False,False,False,False,False,False,False
2024-05-09,1434,24.3,24.22,198.80061547902292,U,33.11087540000524,0.1362587465020792,-126.8491453999984,-0.5220129440329153,24.25,U,76,middle,U,26,middle,U,18,early,False,False,False,False,False,False,False,False,False,False,False
2024-05-10,1435,24.0,23.92,196.33818010975347,U,33.56680040000087,0.1398616683333369,-126.3932203999955,-0.5266384183333146,23.98,U,76,middle,U,26,middle,U,18,early,False,False,False,False,False,False,False,False,False,False,False
2024-05-13,1436,23.93,24.0,196.99482954155863,U,-116.40331785000016,-0.4864325860844135,23.561700349999853,0.0984609291684072,23.99,U,76,middle,U,26,middle,U,18,early,False,False,False,False,False,False,False,False,False,False,False
2024-05-14,1437,24.4,23.8,195.35320596204568,U,553.2241030000015,2.26731189754099,-646.4760529999949,-2.649492020491782,24.35,U,76,late,U,26,late,U,18,early,False,False,False,False,False,False,False,False,False,False,False
2024-05-15,1438,23.88,24.3,199.45726491082812,U,-466.5058320999965,-1.953542010468997,373.28427710000346,1.5631669895310027,23.98,U,76,late,U,26,late,U,18,early,False,False,False,False,False,False,False,False,False,False,False
2024-05-16,1439,25.73,25.58,209.96365581971125,U,100.9733332500048,0.3924342528177411,-198.95170574999884,-0.7732285493587207,25.7,U,76,late,U,26,late,U,18,early,False,False,False,False,False,False,False,False,False,False,False
2024-05-17,1440,25.2,25.7,210.94862996741904,U,-548.552702499997,-2.1767964384920515,451.19742749999926,1.790465982142854,25.56,U,76,late,U,26,late,U,18,early,False,False,False,False,False,False,False,False,False,False,True
2024-05-20,1441,25.3,26.22,215.2168512741528,U,-968.9188795999949,-3.829718891699584,870.6213596000052,3.441191144664052,25.14,U,76,late,U,26,late,U,18,early,False,False,False,False,False,False,False,False,False,False,False
2024-05-21,1442,25.94,25.72,211.1127923253703,U,170.68988610000554,0.6580180651503683,-269.20017110000174,-1.0377801507324662,25.82,D,77,early,D,27,early,U,18,early,False,False,False,False,False,False,False,False,False,False,False
2024-05-22,1443,25.69,25.43,208.73243813507645,U,211.09022380000232,0.8216824593227027,-308.7798438000013,-1.2019456745815542,25.42,D,77,early,D,27,early,U,18,middle,False,False,False,False,False,False,False,False,False,False,False
2024-05-23,1444,26.0,25.62,210.2919805356138,U,330.680301900006,1.2718473150000231,-429.12979689999406,-1.650499218846131,25.5,D,77,early,D,27,early,U,18,middle,False,False,False,False,False,False,False,False,False,False,False
2024-05-24,1445,25.2,24.15,198.2260472261933,U,1002.2378052500044,3.977134147817478,-1097.2374677499993,-4.3541169355158695,25.63,D,77,middle,D,27,middle,U,18,middle,False,False,False,False,False,False,False,False,False,False,False
2024-05-27,1446,24.6,24.86,204.05381093346443,R,-307.51845129999595,-1.2500750052845364,212.3516162999968,0.8632179524390114,25.2,D,77,middle,D,27,middle,U,18,middle,False,False,False,False,False,False,False,False,False,False,False
2024-05-28,1447,24.65,24.12,197.9798036892664,U,482.8084651500053,1.958655031034504,-576.9266726499948,-2.3404733170385184,24.55,D,77,middle,D,27,middle,U,18,middle,False,False,False,False,False,False,False,False,False,False,False
2024-05-29,1448,24.75,24.21,198.71853430004725,R,492.6615902000004,1.9905518795959611,-587.0685501999959,-2.371994142222205,24.6,D,77,late,D,27,late,U,18,middle,False,False,False,False,False,False,False,False,False,False,False
2024-05-30,1449,24.0,23.94,196.5023424677047,R,13.556600300002472,0.0564858345833436,-106.41341529999752,-0.4433892304166563,23.89,D,77,late,D,27,late,U,18,middle,False,False,False,False,False,False,False,False,False,False,False
2024-05-31,1450,23.67,22.91,188.0479810332128,R,714.4151213000064,3.0182303392480203,-805.2050762999972,-3.4017958441064526,23.59,D,77,late,D,27,late,U,18,middle,False,True,False,True,False,False,True,False,True,False,False
2024-06-03,1451,22.91,23.87,195.92777421487517,R,-1005.3070772999956,-4.38807104888693,914.2131723000042,3.9904547023134183,23.34,U,78,early,U,28,early,U,18,middle,False,True,True,True,True,False,True,True,True,True,False
2024-06-04,1452,23.87,23.79,195.27112478306995,R,33.764367900005524,0.1414510594889213,-126.19565289999812,-0.5286788977796318,23.63,U,78,early,U,28,early,U,18,middle,False,True,True,True,True,False,True,True,True,True,False
2024-06-05,1453,23.67,23.7,194.5323941722891,R,-75.98778264999405,-0.3210299224756824,-16.00277484999767,-0.0676078362906534,23.56,U,78,early,U,28,early,U,18,middle,False,True,True,True,True,False,True,True,True,True,False
2024-06-06,1454,24.88,26.07,213.985633589518,R,-1238.4182859499986,-4.977565457998386,1140.9870234500015,4.585960705184894,25.34,U,78,early,U,28,early,U,18,middle,False,True,True,True,True,False,True,True,True,True,False
2024-06-07,1455,25.85,24.53,201.345132027268,R,1271.3876691000014,4.91832754003869,-1367.9526740999986,-5.291886553578331,26.07,U,78,early,U,28,early,U,18,middle,False,False,False,False,False,False,False,False,False,False,False
2024-06-11,1456,24.5,24.21,198.71853430004725,R,242.9140264500041,0.9914858222449148,-336.9410489499923,-1.375269587550989,24.78,U,78,early,U,28,early,U,18,middle,False,False,False,False,False,False,False,False,False,False,False
2024-06-12,1457,24.55,24.37,200.03183316365764,R,132.78193840000088,0.5408632928716941,-227.12810839999912,-0.9251654109979596,25.11,U,78,early,U,28,early,U,18,middle,False,False,False,False,False,False,False,False,False,False,False
2024-06-13,1458,24.8,25.9,212.590253546932,R,-1148.2508054999948,-4.630043570564496,1051.199480499998,4.238707582661282,24.99,U,78,early,U,28,early,U,18,middle,False,False,False,False,False,False,False,False,False,False,False
2024-06-14,1459,26.05,27.23,223.5070503506934,U,-1230.191293399996,-4.72242339117081,1129.219013400001,4.334813871017277,26.01,U,78,early,U,28,early,U,18,middle,False,False,False,False,False,False,False,False,False,False,False
2024-06-17,1460,27.07,27.51,225.8053233620116,U,-491.36403469999726,-1.8151608226819256,388.4160797000064,1.4348580705578369,27.25,U,78,middle,U,28,middle,U,18,late,False,False,False,False,False,False,False,False,False,False,False
2024-06-18,1461,27.53,28.62,234.91633422830867,U,-1142.394622949997,-4.149635390301478,1037.0606604500028,3.767020197784246,28.31,U,78,middle,U,28,middle,U,18,late,False,False,False,False,False,False,False,False,False,False,False
2024-06-19,1462,29.19,28.47,233.68511654367396,U,666.0057011000056,2.2816228198013206,-773.6344861000017,-2.650340822541972,28.83,U,78,middle,U,28,middle,U,18,late,False,False,False,False,False,False,False,False,False,False,False
2024-06-20,1463,28.47,28.61,234.83425304933297,U,-193.33868319999723,-0.6790961826483921,86.59135320000641,0.3041494668071879,28.76,U,78,middle,U,28,middle,U,18,late,False,False,False,False,False,False,False,False,False,False,False
2024-06-21,1464,27.5,28.47,233.68511654367387,U,-1022.2878298499932,-3.717410290363612,917.227422350003,3.335372444909102,27.73,U,78,middle,U,28,middle,U,18,late,False,False,False,False,False,False,False,False,False,False,True
2024-06-24,1465,27.8,27.55,226.13364807791413,U,197.87845125000072,0.7117929901079163,-301.99661374999926,-1.0863187544964,28.15,U,78,middle,U,28,middle,U,18,late,False,False,False,False,False,False,False,False,False,False,False
2024-06-25,1466,26.76,26.44,217.02263721161705,U,269.49469160000507,1.007080312406596,-370.3453915999949,-1.383951388639742,26.84,U,78,middle,U,28,middle,U,18,late,False,False,False,False,False,False,False,False,False,False,True
2024-06-26,1467,27.12,27.17,223.01456327683945,U,-101.2411202499968,-0.373307965523587,-1.2661072499968,-0.0046685370575103,26.95,U,78,middle,U,28,middle,U,18,late,False,False,False,False,False,False,False,False,False,False,False
2024-06-27,1468,26.67,26.81,220.0596408337161,U,-190.60313319999432,-0.7146724154480477,89.32690320000204,0.3349340202474767,26.41,U,78,middle,U,28,middle,U,18,late,False,False,False,False,False,False,False,False,False,False,False
2024-06-28,1469,26.7,27.4,224.90243039327936,U,-750.9343284999957,-2.81248812172283,648.7158535000008,2.429647391385771,27.15,U,78,late,U,28,late,U,18,late,False,False,False,False,False,False,False,False,False,False,False
2024-07-01,1470,27.41,28.0,229.82730113181836,U,-641.9572504499981,-2.342054908609989,537.7479029500018,1.961867577344042,27.35,U,78,late,U,28,late,U,18,late,False,False,False,False,False,False,False,False,False,False,False
2024-07-02,1471,27.75,27.36,224.5741056773768,U,338.02583945000333,1.218111133153165,-441.7792619499967,-1.5919973403603482,27.35,U,78,late,U,28,late,U,18,late,False,False,False,False,False,False,False,False,False,False,False
2024-07-03,1472,27.15,27.38,224.73826803532808,U,-281.3785136499958,-1.036384948987093,178.50654615000423,0.6574826745856509,27.26,U,78,late,U,28,late,U,18,late,False,False,False,False,False,False,False,False,False,False,False
2024-07-04,1473,27.75,27.27,223.835375066596,U,428.0717399000016,1.5426008645045104,-531.6883848999984,-1.915994179819814,27.43,U,78,late,U,28,late,U,18,late,False,False,False,False,False,False,False,False,False,False,False
2024-07-05,1474,27.0,27.08,222.27583266605865,U,-131.0740503999936,-0.4854594459259023,28.88597040000277,0.1069850755555658,26.84,U,78,late,U,28,late,U,18,late,False,False,False,False,False,False,False,False,False,False,False
2024-07-08,1475,26.87,26.96,221.2908585183509,U,-140.88158294999724,-0.5243080868998781,39.0734404500064,0.1454166001116725,27.0,U,78,late,U,28,late,U,18,late,False,False,False,False,False,False,False,False,False,False,False
2024-07-09,1476,27.1,29.0,238.03541902938335,R,-1952.154234499996,-7.203521160516589,1846.8962595000007,6.81511534870849,27.01,U,78,late,U,28,late,U,18,late,False,False,False,False,False,False,False,False,False,False,True
2024-07-10,1477,29.0,28.95,237.6250131345051,U,-4.047249749994908,-0.013956033620672,-104.02226274999856,-0.3586974577586157,28.89,D,79,early,D,29,early,D,19,early,False,False,False,False,False,False,False,False,False,False,False
2024-07-11,1478,29.45,28.76,236.06547073396777,U,635.5952659500005,2.158218220543296,-744.059913449996,-2.5265192307300373,28.93,D,79,early,D,29,early,D,19,early,False,False,False,False,False,False,False,False,False,False,False
2024-07-12,1479,27.65,27.26,223.7532938876204,U,338.1778144500019,1.2230662367088676,-441.62728694999447,-1.5972053777576654,27.45,D,79,early,D,29,early,D,19,early,False,False,False,False,False,False,False,False,False,False,False
2024-07-15,1480,27.15,26.96,221.2908585183509,R,138.8356884499997,0.5113653349907908,-241.069360949993,-0.8879166149171014,26.88,D,79,early,D,29,early,D,19,early,False,False,False,False,False,False,False,False,False,False,False
2024-07-16,1481,26.96,27.46,225.39491746713333,R,-551.2274624999955,-2.044612249629063,448.52266750000086,1.6636597459198847,26.92,D,79,early,D,29,early,D,19,early,False,False,False,False,False,False,False,False,False,False,True
2024-07-17,1482,27.06,25.95,213.00065944181023,R,1059.4416705500062,3.915157688654864,-1160.0036180499974,-4.28678351090169,26.78,D,79,early,D,29,early,D,19,early,False,False,False,False,False,False,False,False,False,False,False
2024-07-18,1483,24.82,25.41,208.5682757771252,R,-638.021097949998,-2.5705926589443915,541.684055450002,2.182449860797752,25.07,D,79,early,D,29,early,D,19,early,False,True,False,True,True,False,True,False,True,True,False
2024-07-19,1484,24.97,24.66,202.4121873539515,R,262.2099440500013,1.0500998960752954,-357.6351365499951,-1.4322592573087507,24.82,D,79,early,D,29,early,D,19,early,False,True,True,True,True,False,False,False,False,False,False
2024-07-22,1485,24.49,24.91,204.46421682834276,R,-467.4328796000007,-1.9086683527970632,372.3572296000029,1.520446017149869,24.28,D,79,early,D,29,early,D,19,early,False,True,True,True,True,False,False,False,False,False,False
2024-07-23,1486,25.35,24.54,201.4272132062437,R,761.8874415500076,3.0054731422091026,-857.707769049996,-3.383462599802745,25.34,D,79,early,D,29,early,D,19,early,False,True,True,True,True,False,False,False,False,False,False
2024-07-24,1487,24.4,24.3,199.45726491082812,R,52.96910050000146,0.2170864774590223,-146.9809254999949,-0.6023808422130938,24.65,D,79,early,D,29,early,D,19,early,False,True,True,True,True,False,True,True,True,True,False
2024-07-25,1488,23.5,23.2,190.42833522350668,R,254.43887650000147,1.0827186234042616,-345.4112014999985,-1.4698348999999935,23.52,D,79,early,D,29,early,D,19,early,False,True,True,True,True,False,True,True,True,True,False
2024-07-26,1489,23.2,23.5,192.89077059277616,R,-345.4112014999985,-1.4888413857758556,254.43887650000147,1.0967192952586269,23.34,D,79,early,D,29,early,D,19,early,False,True,True,True,True,False,True,True,True,True,False
2024-07-29,1490,23.4,23.8,195.35320596204568,R,-445.76615199999856,-1.9049835555555492,354.0339520000051,1.5129656068376285,23.3,D,79,early,D,29,early,D,19,early,False,True,True,True,True,False,True,True,True,True,False
2024-07-30,1491,23.49,22.85,187.555493959359,R,594.6274757000017,2.531406878246069,-685.0526906999946,-2.9163588365261583,23.09,D,79,early,D,29,early,D,19,early,False,True,True,True,True,False,True,True,True,True,False
2024-07-31,1492,22.76,23.84,195.6815306779483,R,-1125.1403153999956,-4.9434987495606135,1034.319965400001,4.544463819859406,23.08,D,79,middle,D,29,middle,D,19,middle,False,True,True,True,True,False,True,True,True,True,False
2024-08-01,1493,24.6,23.97,196.74858600463173,R,582.9354531500038,2.369656313617902,-676.7497106500035,-2.751015083943104,24.26,D,79,middle,D,29,middle,D,19,middle,False,True,True,True,True,False,False,False,False,False,False
2024-08-02,1494,22.93,22.33,183.28727265262523,D,555.4581355000063,2.4224079175752564,-644.2420204999974,-2.809603229393796,22.83,D,79,middle,D,29,middle,D,19,middle,True,True,True,False,False,True,True,True,False,False,True
2024-08-05,1495,21.1,20.42,167.6097674682762,D,638.2800784000052,3.0250240682464704,-721.3800983999947,-3.418863025592392,21.3,D,79,middle,D,29,middle,D,19,middle,True,True,True,True,True,True,True,True,True,True,True
2024-08-06,1496,21.03,20.81,170.81093344832652,D,178.15185860000537,0.8471319952449138,-261.73819859999827,-1.2445943823109762,20.93,D,79,middle,D,29,middle,D,19,middle,True,True,True,True,True,True,True,True,True,True,False
2024-08-07,1497,20.6,20.4,167.4456051103249,D,158.79515100000728,0.7708502475728509,-241.104901,-1.170412140776699,20.62,D,79,middle,D,29,middle,D,19,middle,True,True,True,True,True,True,True,True,True,True,False
2024-08-08,1498,20.0,20.48,168.10225454213008,D,-520.639802399998,-2.603199011999989,439.1203224000057,2.1956016120000283,19.91,D,79,middle,D,29,middle,D,19,middle,True,True,True,True,True,True,True,True,True,True,True
2024-08-09,1499,20.8,20.79,170.6467710903752,D,-31.60569994999825,-0.1519504805288377,-51.60070255000189,-0.2480803007211629,20.87,D,79,middle,D,29,middle,D,19,middle,True,True,True,True,True,True,True,True,True,True,False
2024-08-12,1500,20.51,20.64,169.41555340574047,D,-171.2363731499971,-0.834892116772292,88.6986606500029,0.4324654346660307,20.58,D,79,middle,D,29,middle,D,19,middle,True,True,True,True,True,True,True,True,True,True,True
2024-08-13,1501,20.85,20.78,170.56468991139957,D,28.348912850004943,0.1359660088729254,-111.61610534999504,-0.5353290424460194,20.88,D,79,middle,D,29,middle,D,19,middle,True,True,True,True,True,True,True,True,True,True,False
2024-08-14,1502,21.2,21.38,175.48956064993854,D,-222.31050090000087,-1.0486344382075514,137.59954589999913,0.6490544617924486,21.17,D,79,middle,D,29,middle,D,19,middle,True,True,True,True,True,True,True,True,True,True,False
2024-08-15,1503,20.74,20.66,174.3083809147947,D,38.521185400002906,0.1857337772420583,-121.43883539999344,-0.5855295824493416,20.88,D,79,middle,D,29,middle,D,19,middle,True,True,True,False,False,True,True,True,False,False,False
2024-08-16,1504,21.01,21.06,177.68318015806275,D,-91.9554477499962,-0.4376746680152127,8.019565250000142,0.038170229652547,21.06,D,79,middle,D,29,middle,D,19,middle,True,False,False,False,False,True,False,False,False,False,False
2024-08-19,1505,21.0,20.78,175.32082068777515,D,178.1974511000006,0.8485592909523837,-261.69260609999577,-1.2461552671428369,21.11,D,79,middle,D,29,middle,D,19,middle,True,False,False,False,False,True,False,False,False,False,False
2024-08-20,1506,21.11,20.65,174.224010933713,D,418.1526798000026,1.980827474182864,-501.617439800001,-2.3762076731406965,21.12,D,79,late,D,29,late,D,19,late,True,False,False,False,False,False,False,False,False,False,False
2024-08-21,1507,20.3,20.77,175.2364507066934,D,-511.0906273499962,-2.5176878194581094,428.67449485000014,2.111697018965518,20.49,D,79,late,D,29,late,D,19,late,True,True,True,False,False,True,True,True,False,False,True
2024-08-22,1508,20.78,20.39,172.03039142558876,D,348.6184969500045,1.6776636041867397,-431.1866044499992,-2.0750077211260787,20.54,D,79,late,D,29,late,D,19,late,True,False,False,False,False,False,False,False,False,False,False
2024-08-23,1509,20.2,20.46,172.62098129316067,D,-300.8315512999981,-1.4892651054455353,219.0385163000019,1.084349090594069,20.22,D,79,late,D,29,late,D,19,late,True,True,True,False,False,True,True,True,False,False,False
2024-08-26,1510,20.6,20.12,169.75240193638282,D,438.93795240000304,2.130766759223316,-520.8221723999969,-2.528262972815519,20.5,D,79,late,D,29,late,D,19,late,True,True,True,False,False,True,True,True,False,False,False
2024-08-27,1511,20.0,19.75,166.63071263635985,D,209.7325012500073,1.0486625062500363,-290.14256374999275,-1.4507128187499636,19.78,D,79,late,D,29,late,D,19,late,True,True,True,False,False,True,True,True,False,False,False
2024-08-28,1512,19.6,19.77,166.79945259852323,D,-209.87380084999404,-1.0707846982142553,130.0412433499987,0.6634757313775443,19.97,D,79,late,D,29,late,D,19,late,True,True,True,True,True,True,True,True,True,True,False
2024-08-29,1513,19.0,19.22,162.15910363902967,D,-258.987451099997,-1.363091847894721,180.90260609999945,0.9521189794736812,18.82,D,79,late,D,29,late,D,19,late,True,True,True,True,True,True,True,True,True,True,False
2024-08-30,1514,19.08,20.47,172.7053512742423,D,-1429.7057369499978,-7.49321665068133,1349.5996244500022,7.073373293763114,19.32,D,79,late,D,29,late,D,19,late,True,True,True,True,True,True,True,True,True,True,False
2024-09-02,1515,20.37,19.45,164.0996132039088,C,879.5118971000038,4.317682361806598,-960.0283420999998,-4.712952096710849,20.1,D,79,late,D,29,late,D,19,late,False,True,True,False,False,False,False,False,False,False,False
2024-09-03,1516,19.34,19.44,164.0152432228271,D,-139.44296549999578,-0.7210080946225221,60.507060500004215,0.3128596716649649,19.36,D,79,late,D,29,late,D,19,late,True,True,True,False,False,False,False,False,False,False,False
2024-09-04,1517,18.5,18.92,159.62800420657868,D,-458.3295770999992,-2.477457173513509,381.4605321000045,2.0619488221621864,18.52,D,79,late,D,29,late,D,19,late,True,True,True,False,False,False,False,False,False,False,False
2024-09-05,1518,18.86,18.88,159.29052428225185,D,-58.67268509999898,-0.3110958913043424,-18.682679899995343,-0.0990598085895829,18.88,D,79,late,D,29,late,D,19,late,True,True,True,True,True,False,False,False,False,False,False
2024-09-06,1519,18.87,18.36,154.90328526600342,D,471.5824200500021,2.499111923953376,-548.1627125500016,-2.9049428328034,18.8,D,79,late,D,29,late,D,19,late,True,True,True,True,True,False,False,False,False,False,False
2024-09-09,1520,18.13,18.6,156.92816481196428,D,-507.7927698500016,-2.800842635686716,431.9723523500021,2.382638457528969,18.28,U,80,early,U,30,early,U,20,early,True,True,True,True,True,False,False,False,False,False,True
2024-09-10,1521,18.6,18.82,158.7843043957617,D,-258.3795510999991,-1.3891373715053716,181.51050610000087,0.97586293602151,18.37,U,80,early,U,30,early,U,20,early,True,True,True,True,True,False,False,False,False,False,False
2024-09-11,1522,18.72,18.78,158.4468244714349,D,-98.48032029999636,-0.5260700870726301,21.48969530000364,0.1147953808760878,18.8,U,80,early,U,30,early,U,20,early,True,True,True,True,True,False,False,False,False,False,False
2024-09-12,1523,19.39,18.84,158.95304435792508,D,510.81255025000206,2.634412327230542,-588.912592749998,-3.037197487106746,19.47,U,80,early,U,30,early,U,20,early,True,True,True,True,True,False,False,False,False,False,False
2024-09-13,1524,18.86,19.25,162.41221358227483,D,-428.8613869500003,-2.2739203974019104,350.94371445000337,1.8607832155355428,19.2,U,80,early,U,30,early,U,20,early,True,True,True,True,True,False,False,False,False,False,False
2024-09-18,1525,19.0,18.75,158.19371452818976,D,211.25225125,1.1118539539473684,-288.62281375,-1.5190674407894735,18.94,U,80,middle,U,30,middle,U,20,middle,True,True,True,False,False,True,True,True,False,False,False
2024-09-19,1526,18.87,18.85,159.03741433900677,D,-18.667482400000583,-0.0989267747747778,-58.65748760000058,-0.3108504907260232,18.71,U,80,middle,U,30,middle,U,20,middle,True,True,True,False,False,False,False,False,False,False,False
2024-09-20,1527,19.0,18.86,159.12178432008847,D,101.19615070000334,0.5326113194737018,-178.7338857000003,-0.9407046615789488,19.03,U,80,middle,U,30,middle,U,20,middle,True,True,True,False,False,False,False,False,False,False,False
2024-09-23,1528,18.65,18.71,157.85623460386296,D,-98.37393780000028,-0.5274741973190364,21.59607779999971,0.1157966638069689,18.79,U,80,middle,U,30,middle,U,20,middle,True,False,False,False,False,True,False,False,False,False,True
2024-09-24,1529,18.9,20.58,173.63342106614107,D,-1719.580083399998,-9.098307319576708,1639.580353400002,8.675028324867736,19.22,U,80,middle,U,30,middle,U,20,middle,True,True,False,False,False,True,True,False,False,False,False
2024-09-25,1530,21.32,21.07,177.76755013914448,C,207.7264312500076,0.9743266006097916,-292.14863374999607,-1.370303160178218,21.49,U,80,late,U,30,late,U,20,late,False,False,False,False,False,False,False,False,False,False,False
2024-09-26,1531,21.11,21.66,182.74537902296487,C,-592.3624252499984,-2.80607496565608,507.3627177500016,2.403423580056853,21.2,U,80,late,U,30,late,U,20,late,False,False,False,False,False,False,False,False,False,False,False
2024-09-27,1532,22.02,23.0,194.05095648791283,C,-1023.9646998999948,-4.650157583560376,935.5455549000052,4.248617415531359,22.19,U,80,late,U,30,late,U,20,late,False,False,False,False,False,False,False,False,False,False,False
2024-09-30,1533,24.3,25.19,212.52798234480545,C,-937.3838294499952,-3.85754662325101,842.1714019500047,3.4657259339506363,24.67,U,80,late,U,30,late,U,20,late,False,False,False,False,False,False,False,False,False,False,False
2024-10-08,1534,27.71,27.71,233.7892175773941,C,-52.11227249999913,-0.1880630548538402,-52.11227249999913,-0.1880630548538402,27.65,U,80,late,U,30,late,U,20,late,False,False,False,False,False,False,False,False,False,False,False
2024-10-09,1535,27.7,26.0,219.3619508124232,C,1648.7699335000052,5.952238027075832,-1750.380508499995,-6.319063207581208,27.02,D,81,early,D,31,early,R,21,early,False,False,False,False,False,False,False,False,False,False,False
2024-10-10,1536,26.52,25.8,217.6745511907892,C,670.0634336000038,2.526634365007556,-769.5767535999962,-2.901873128205114,25.86,D,81,early,D,31,early,R,21,early,False,False,False,False,False,False,False,False,False,False,False
2024-10-11,1537,25.4,24.59,207.46578347990337,C,761.811454050001,2.9992576931102404,-857.7837565499954,-3.377101403740139,25.64,D,81,middle,D,31,middle,R,21,early,False,False,False,False,False,False,False,False,False,False,False
2024-10-14,1538,24.54,25.16,212.27487240156032,C,-667.6108680999986,-2.7205006850040694,572.0792931000051,2.331211463325204,24.73,D,81,middle,D,31,middle,R,21,early,False,True,False,False,False,False,False,False,False,False,True
2024-10-15,1539,25.19,24.6,207.55015346098503,C,542.0184004499996,2.151720525803889,-637.6867529499968,-2.531507554386649,25.08,D,81,late,D,31,late,R,21,early,False,False,False,False,False,False,False,False,False,False,False
2024-10-16,1540,23.61,23.53,198.52256548524304,U,34.15950289999665,0.1446823502752929,-125.80051789999608,-0.5328272676831685,23.81,D,81,late,D,31,late,R,21,early,False,True,False,False,False,False,True,False,False,False,True
2024-10-17,1541,23.77,23.71,200.04122514471368,U,13.906142800002035,0.0585029145982416,-106.06387279999431,-0.4462089726545828,23.71,R,82,early,U,32,early,R,21,early,False,True,True,False,False,False,True,True,False,False,False
2024-10-18,1542,23.98,26.08,220.03691066107683,U,-2147.514615499995,-8.955440431609654,2051.435930500001,8.554778692660555,24.75,R,82,early,U,32,early,R,21,early,False,True,True,False,False,False,True,True,False,False,False
2024-10-21,1543,26.81,26.2,221.0493504340573,U,559.5666055500026,2.087156305669536,-660.1285530499974,-2.462247493659073,26.38,R,82,middle,U,32,early,R,21,early,False,False,False,False,False,False,False,False,False,False,False
2024-10-22,1544,26.49,26.26,221.55557032054756,U,179.85912365000002,0.678969889203473,-280.0259361499928,-1.057100551717602,26.41,R,82,late,U,32,early,R,21,early,False,False,False,False,False,False,False,False,False,False,False
2024-10-23,1545,25.79,25.61,216.07152155023692,U,130.89744839999926,0.507551176424968,-229.01259840000077,-0.8879899123691383,25.41,D,83,early,U,32,early,R,21,early,False,False,False,False,False,False,False,False,False,False,False
2024-10-24,1546,25.16,25.35,213.87790204211277,U,-238.33381094999737,-0.9472726985294012,141.57123845000262,0.5626837776232219,25.15,D,83,early,U,32,early,R,21,early,False,False,False,False,False,False,False,False,False,False,False
2024-10-25,1547,25.39,25.66,216.4933714556455,U,-318.7241538499942,-1.255313721346964,221.14091635000585,0.8709764330445287,25.23,D,83,early,U,32,middle,R,21,early,False,False,False,False,False,False,False,False,False,False,False
2024-10-28,1548,25.31,25.26,213.11857221237744,U,1.560627750000144,0.0061660519557492,-98.41438524999622,-0.3888359749110873,25.44,D,83,middle,U,32,middle,R,21,early,False,False,False,False,False,False,False,False,False,False,False
2024-10-29,1549,25.2,25.05,211.3468026096617,U,101.77880075,0.4038841299603175,-198.1462382499964,-0.7862945962301444,25.13,D,83,middle,U,32,middle,R,21,early,False,False,False,False,False,False,False,False,False,False,False
2024-10-30,1550,24.9,24.84,209.57503300694597,U,12.188825300001016,0.048951105622494,-107.78119029999534,-0.4328561859437564,25.05,D,83,middle,U,32,middle,R,21,early,False,False,False,False,False,False,False,False,False,False,False
2024-10-31,1551,24.5,24.25,204.59720412312555,R,202.8936262500073,0.8281372500000298,-296.9814387499927,-1.2121691377550723,23.91,D,83,late,U,32,middle,R,21,early,False,True,False,False,False,False,False,False,False,False,True
2024-11-01,1552,23.85,23.68,199.7881152014686,R,123.84066335000422,0.5192480643606047,-216.0743808499994,-0.9059722467505216,23.96,D,83,late,U,32,middle,R,21,early,False,True,False,False,False,False,False,False,False,False,False
2024-11-04,1553,23.78,24.33,205.27216397177915,R,-596.420157749993,-2.508074675147153,503.3049852499997,2.116505404751891,24.35,U,84,early,U,32,late,R,21,early,False,True,False,True,False,False,True,False,True,False,True
2024-11-05,1554,24.34,24.75,208.81570317721065,R,-457.1998170499983,-1.8783887306902145,362.5952895500017,1.4897094887017326,24.22,U,84,early,U,32,late,R,21,early,False,True,False,True,False,False,True,False,True,False,False
2024-11-06,1555,25.0,24.18,204.00661425555367,R,772.4244541000035,3.089697816400014,-867.1657590999965,-3.468663036399986,24.79,U,84,middle,U,32,late,R,21,early,False,True,False,True,False,False,False,False,False,False,False
