gap,mode,removed_event,n,mean,median,win,cash,pf,pf_cash,worst,tail5,mdd_cash,max_loss_run,months,years,clusters,fee,gross,delete1,delete5,delete10,delete5_cash,bad_n,good_n,delete_worst5,delete_both5
5,1000_S0,10,60,1.2148262342782739,0.38534600494426674,56.666666666666664,14922.598660196178,3.200181371192042,2.112882182615619,-4.552052626129442,-3.5485441684478904,-3977.8185803669567,3,14,4,15,1706.7213398040005,1.4273803590904994,1.0711149946753449,0.6157774322011303,0.12303062107573613,1593.9401708951495,11,25,1.607841357615316,0.9881891876641626
5,1000_S0,11,60,1.1633768884485491,0.38534600494426674,56.666666666666664,14295.77278204618,2.9274048614782773,2.0185227549880085,-4.552052626129442,-3.711562315180963,-3977.8185803669567,3,13,4,15,1705.5322179540005,1.3759015386517497,1.0187936260349468,0.5596508731141581,0.06129140608006645,967.1142927451506,12,25,1.5741473051718164,0.9511257299763127
5,1000_S0,12,58,1.0379070704731062,0.38534600494426674,56.896551724137936,12711.73957379617,2.666139103615381,1.9056346547253895,-4.552052626129442,-3.711562315180963,-3977.8185803669567,3,13,4,14,1669.5404262040001,1.2499599205380407,0.8860494862559485,0.4647015586771269,-0.02528941541784413,-442.47977440886007,12,24,1.4523414823580585,0.8625973143213473
5,1000_S0,13,53,1.2942540332798649,0.3905942641939864,56.60377358490566,13826.088636294127,3.461328293208787,2.569725616623265,-4.552052626129442,-3.711562315180963,-3779.912716541994,3,12,4,15,1345.4113637060004,1.511472700381237,1.1327245075573413,0.6165548357097145,0.08724552474702436,2861.239779903103,8,23,1.749497683761362,1.0459315621111356
5,1000_S0,14,59,1.1729160281567084,0.3800977456945471,55.932203389830505,14062.347860043174,2.9448295085662797,2.04288307702422,-4.552052626129442,-3.711562315180963,-3892.3354575449684,3,14,4,15,1625.3371399570003,1.386292948798656,1.0260044187999087,0.558893155103917,0.05028576853747241,733.6893707421473,12,24,1.5921765581256062,0.9582799765948667
5,1000_S0,15,54,1.1813088153804818,0.2914413468005073,55.55555555555556,11135.805833955148,3.2442511713595192,2.202902497930159,-3.4192229093350863,-3.0200081471097158,-3977.8185803669567,3,14,4,15,1398.1591660450001,1.3976650477494108,1.0206959747112252,0.508974696473382,0.0004954230451194535,1688.861069841128,10,22,1.5733967057764249,0.8692164245385116
5,1000_S2,1,53,0.8319359578840092,0.2027849479064676,52.83018867924528,10627.069712575172,2.25494755186064,1.7778451409068359,-3.084037157135793,-2.5904137914045324,-3698.139202010955,3,13,4,15,1522.440287425,1.0343750361083413,0.6616029072402474,0.1776606889539902,-0.3051188559458323,-2672.8593738298614,13,20,1.1717566776812778,0.4809169262939621
5,1000_S2,2,60,1.0874343285289245,0.2914413468005073,53.333333333333336,13606.332938825184,2.719998409000874,1.9662929399678621,-3.084037157135793,-2.5904137914045324,-3698.139202010956,3,13,4,15,1694.582061175,1.2989382748353033,0.941563904082786,0.4768044441109308,-0.029839665823483498,277.6744495241537,14,24,1.4072322631378964,0.7675191837390009
5,1000_S2,3,59,1.1566681262726437,0.3800977456945471,54.23728813559322,14250.43697192518,2.8305017922291213,2.021481943980772,-3.084037157135793,-2.5904137914045324,-3698.139202010956,3,13,4,15,1687.1080280750002,1.3691606554399272,1.0094763806764633,0.5411408178602165,0.030721968309720835,921.77848262415,14,25,1.4887987816839778,0.844353447455113
5,1000_S2,4,48,1.2281848872401135,0.38534600494426674,54.166666666666664,12784.72557037516,2.7776045670824336,1.9535398670261697,-3.084037157135793,-2.58343995618635,-3698.139202010957,3,12,4,15,1496.6844296250001,1.4378791095376664,1.048065642907965,0.48063598272859714,-0.13620334980564658,-543.9329189258692,13,21,1.6524476740977,0.8623611225264564
5,1000_S2,5,60,1.1696087451808634,0.38534600494426674,55.00000000000001,14481.932530825183,2.963597496082926,2.050086713719782,-3.084037157135793,-2.5904137914045324,-3698.139202010956,3,14,4,15,1710.322469175,1.38163568319007,1.0251311074576392,0.5664492622766826,0.06876963415884348,1153.2740415241547,13,25,1.4963603930033096,0.8655601265909553
5,1000_S2,6,60,1.0615412036567808,0.2914413468005073,53.333333333333336,13603.611376425182,2.679043169299736,1.9660996603719103,-3.084037157135793,-2.5904137914045324,-3698.139202010956,3,14,4,15,1709.603623575,1.273411736005834,0.9152319126873855,0.4485573987958649,-0.06091141567005602,274.9528871241546,14,24,1.3789852178228306,0.7364474338924283
5,1000_S2,7,60,1.0290769930813815,0.2914413468005073,53.333333333333336,12865.827600175184,2.6276944220014107,1.9137038195955225,-3.084037157135793,-2.5904137914045324,-3698.139202010955,3,14,4,15,1705.302399825,1.241331531203271,0.8822174612547758,0.41314189634997467,-0.06240540501391273,-462.8308891258471,14,24,1.3435697153769404,0.6974903812019491
5,1000_S2,8,60,1.0579858390476267,0.2914413468005073,53.333333333333336,13264.420667175182,2.673419637550986,1.9420110547847484,-3.084037157135793,-2.5904137914045324,-3698.1392020109542,3,14,4,15,1705.849332825,1.2702654321070033,0.9116162876611271,0.4446788192222423,-0.06240540501391273,-64.23782212584729,14,24,1.375106638249208,0.7321809963614434
5,1000_S2,9,50,1.2443602252909254,0.296689606050227,52.0,12960.848933375153,3.0333055496549166,2.0327294121836554,-3.084037157135793,-2.5904137914045324,-3698.139202010956,3,13,4,15,1496.221066625,1.459148958965704,1.0719228957896973,0.5154710217535998,-0.11300079345908443,-367.80955592587634,11,20,1.65190225157018,0.8828446508755958
5,1000_S2,10,60,1.1688799451227958,0.38534600494426674,55.00000000000001,14632.854946525185,2.9599758298317247,2.0727698696762964,-3.084037157135793,-2.5904137914045324,-3698.139202010956,3,14,4,15,1706.610053475,1.381350497265514,1.0243899548562148,0.5656542076678815,0.06789507408916239,1304.1964572241563,13,25,1.4960820266948471,0.8652539236516467
5,1000_S2,11,60,1.138562475461871,0.38534600494426674,55.00000000000001,14265.766534675186,2.8167811553316637,2.018449092453031,-3.084037157135793,-2.5904137914045324,-3698.1392020109542,3,13,4,15,1705.553465325,1.3510408675123207,0.993558629777308,0.5325806044014181,0.03151411049605253,937.1080453741556,14,25,1.4630084234283838,0.828872960058537
5,1000_S2,12,58,1.0122369880730941,0.38534600494426674,55.172413793103445,12681.733326425176,2.564913943607317,1.9053317383466237,-3.084037157135793,-2.5904137914045324,-3698.139202010955,3,13,4,14,1669.5616735750002,1.224241984876562,0.8599290515331293,0.43660977039032134,-0.05630743165119193,-472.48602177985595,14,24,1.3370086805488357,0.7352506789903307
5,1000_S2,13,53,1.3060956148626517,0.3905942641939864,56.60377358490566,14974.731197709138,3.5410716367366506,2.9550986249101987,-3.084037157135793,-2.4983451160575463,-2331.573078626985,3,12,4,15,1346.1938022909999,1.5233334989093235,1.1447938118628742,0.6296299153740417,0.1018409625118547,4009.8823413181126,9,23,1.6889616347085379,0.9783564375870525
5,1000_S2,14,59,1.1476810318990696,0.3800977456945471,54.23728813559322,14032.341612672182,2.831657660379795,2.042857896091877,-3.084037157135793,-2.5904137914045324,-3612.656079188968,3,14,4,15,1625.3583873280002,1.3610109103517791,1.0003343363998967,0.531321585118719,0.0199007730435807,703.6831233711532,14,24,1.4789795489424802,0.8335322521889728
5,1000_S2,15,54,1.1074543055818415,0.2914413468005073,53.70370370370371,9657.459948669142,2.85095646852956,1.9044819166914169,-2.4712443687321075,-2.2940808532563177,-3698.139202010956,3,14,4,15,1397.245051331,1.3236761730818485,0.9454479835956291,0.4275840122054925,-0.09014420261684833,210.5151845551236,12,22,1.449731236557245,0.7314980610898796
5,1000_S2_WORSTBAR,1,53,0.7477627717059856,0.2027849479064676,52.83018867924528,8879.01405163818,2.0008897137285686,1.5761759453218236,-3.335336669416381,-3.2145110878532925,-4617.085730894949,3,13,4,15,1521.370948362,0.9500511026530911,0.5758110059434155,0.08471946254908898,-0.4088672017001407,-4420.915034766855,13,20,1.1393099189667797,0.4446972886591736
5,1000_S2_WORSTBAR,2,60,1.0130813474050033,0.2914413468005073,53.333333333333336,11858.277277888188,2.433775785527922,1.749148082672136,-3.335336669416381,-3.2145110878532925,-4617.08573089495,3,13,4,15,1693.5127221120001,1.224452133616499,0.8659507029398155,0.3956921010666534,-0.11906324317218861,-1470.381211412839,14,24,1.3789150918961528,0.7363702953730829
5,1000_S2_WORSTBAR,3,59,1.0810549251296728,0.3800977456945471,54.23728813559322,12502.381310988185,2.5279949407573246,1.7963907154147822,-3.335336669416381,-3.2145110878532925,-4617.085730894949,3,13,4,15,1686.038689012,1.293412037251313,0.9325595036517174,0.45852639438919324,-0.06032249837263134,-826.2771783128428,14,25,1.4599572183822018,0.8125688674898905
5,1000_S2_WORSTBAR,4,48,1.138315154660014,0.38534600494426674,54.166666666666664,11056.649714538169,2.457899852185061,1.7305002939807816,-3.335336669416381,-3.2145110878532925,-4617.085730894949,3,12,4,15,1495.6252854620002,1.3478487348359238,0.9562837883580763,0.3803162812438349,-0.2497230120120881,-2272.008774762861,13,21,1.6208041077597408,0.8265539290387656
5,1000_S2_WORSTBAR,5,60,1.1003005093773923,0.38534600494426674,55.00000000000001,12773.836480088194,2.654701421448787,1.8241570951805082,-3.335336669416381,-3.2145110878532925,-4617.085730894949,3,14,4,15,1709.273519912,1.3122038760627497,0.9546481557930924,0.4908402777638051,-0.014400248805321798,-554.8220092128377,13,25,1.4740632685933044,0.8410332897399496
5,1000_S2_WORSTBAR,6,60,0.9871882225328598,0.2914413468005073,53.333333333333336,11855.55571548819,2.397130223403592,1.7489761476426158,-3.335336669416381,-3.2145110878532925,-4617.08573089495,3,14,4,15,1708.534284512,1.19892559478703,0.8396187115444151,0.3674450557515875,-0.15013499301876115,-1473.1027738128373,14,24,1.3506680465810867,0.7052985455265102
5,1000_S2_WORSTBAR,7,60,0.9547240119574603,0.2914413468005073,53.333333333333336,11117.771939238191,2.3511848517525245,1.7023665695013692,-3.335336669416381,-3.2145110878532925,-4617.085730894949,3,14,4,15,1704.2330607620002,1.1668453899844669,0.8066042601118055,0.3320295533056973,-0.15162898236261788,-2210.88655006284,14,24,1.3152525441351965,0.666341492836031
5,1000_S2_WORSTBAR,8,60,0.9836328579237057,0.2914413468005073,53.333333333333336,11516.36500623819,2.3920984500930027,1.7275477340931482,-3.335336669416381,-3.2145110878532925,-4617.085730894949,3,14,4,15,1704.779993762,1.1957792908881992,0.8360030865181568,0.36356647617796484,-0.15162898236261788,-1812.2934830628396,14,24,1.346789467007464,0.7010321079955253
5,1000_S2_WORSTBAR,9,50,1.170256681480586,0.296689606050227,52.0,11372.63171323816,2.705683922031738,1.8043841517706851,-3.335336669416381,-3.2145110878532925,-4617.085730894949,3,13,4,15,1495.2332867620003,1.3849122075975382,0.9963070347587392,0.4331337508532231,-0.20563022322200833,-1956.0267760628717,11,20,1.6324523284752113,0.860963487393756
5,1000_S2_WORSTBAR,10,60,1.1124077822955518,0.38534600494426674,55.00000000000001,13104.577141688194,2.7039337878306235,1.8639317338121566,-3.335336669416381,-3.0752127361431207,-4617.085730894949,3,14,4,15,1705.652858312,1.324776748165257,0.9669606367268139,0.5040482118563426,0.00012847869646945398,-224.08134761283782,13,25,1.4741484064217707,0.8411269413512624
5,1000_S2_WORSTBAR,11,60,1.0642094943379499,0.38534600494426674,55.00000000000001,12517.710873738193,2.5180328024970176,1.794502922045654,-3.335336669416381,-3.2145110878532925,-4617.085730894949,3,13,4,15,1704.484126262,1.2765547262935162,0.9179454286343376,0.45146826135714074,-0.0577094668526526,-810.9476155628363,14,25,1.43469125218664,0.7977240716926187
5,1000_S2_WORSTBAR,12,58,0.9353201110483482,0.38534600494426674,55.172413793103445,10933.677665488183,2.2923262035920042,1.6939424235004605,-3.335336669416381,-3.2145110878532925,-4617.085730894949,3,13,4,14,1668.492334512,1.1471873560295234,0.7816627556132123,0.3524365842122976,-0.1492486580560931,-2220.541682716848,14,24,1.3076229368074037,0.7028039202758327
5,1000_S2_WORSTBAR,13,53,1.2503770591972285,0.3905942641939864,56.60377358490566,14145.622065656138,3.1947506899858804,2.6664588247167123,-3.224159437007704,-3.038153658673562,-2721.1264984799855,3,12,4,15,1345.717934344,1.4675152038132648,1.088003745511577,0.5681073434934697,0.033164603203309405,3180.7732092651127,9,23,1.6769271316772645,0.9649225737381895
5,1000_S2_WORSTBAR,14,59,1.0720678307560991,0.3800977456945471,54.23728813559322,12284.28595173519,2.5267408118893218,1.8079791786754376,-3.335336669416381,-3.2145110878532925,-4531.602608072961,3,14,4,15,1624.2890482650002,1.2852622921631645,0.9234174593751509,0.44870716164769564,-0.07114369363877154,-1044.3725375658405,14,24,1.4501379856407042,0.8017476722237503
5,1000_S2_WORSTBAR,15,54,1.037323516420653,0.2914413468005073,53.70370370370371,8298.95770758515,2.551844789456819,1.689520376178007,-3.335336669416381,-3.055049223658404,-4617.08573089495,3,14,4,15,1396.427292415,1.2534198064558564,0.8739939719974367,0.3502970200686723,-0.17621380749648893,-1147.987056528868,12,22,1.432260127797804,0.71204159906232
5,OPEN,1,53,0.3800233714737157,-0.2185907752017896,45.28301886792453,3135.2707419471694,1.6982995733437232,1.28076628424523,-3.084037157135793,-2.5711503050049216,-4045.735128670905,5,13,4,15,1517.9892580529997,0.5816467716530649,0.20687712335799713,-0.07845373797488771,-0.3246969605034816,-4724.1483303548675,14,18,0.6432159152561695,0.16203129817196707
5,OPEN,2,60,0.43570275794160196,-0.2207230640188966,45.0,3857.9454268971763,1.8282561758765983,1.333578199694244,-3.084037157135793,-2.5711503050049216,-4045.7351286709045,5,13,4,15,1687.8495731029998,0.6458903638844119,0.2840430034407633,-0.04915801504376388,-0.26251739507364513,-4206.85017846985,15,20,0.6704598312851875,0.1605886883356436
5,OPEN,3,59,0.5245143089178597,-0.209279393074329,47.45762711864407,4841.706146697173,2.049236820418203,1.4335572964831609,-3.084037157135793,-2.5711503050049216,-4045.735128670903,4,13,4,15,1680.548853303,0.7357229445468254,0.37177096470108006,0.038897924486122164,-0.18719989474504328,-3223.0894586698537,14,21,0.7718420272285726,0.2619104727844856
5,OPEN,4,48,0.5314053555461982,-0.24711403362745143,43.75,3935.4292879471586,1.9198146804052594,1.357671904560969,-3.084037157135793,-2.5711503050049216,-4045.7351286709036,4,12,4,15,1490.4107120530002,0.7396704848192964,0.3430601870792857,-0.07763719157408414,-0.37663923745280764,-4129.366317419867,13,17,0.8428042397769002,0.1945980528027257
5,OPEN,5,60,0.49895937964185383,-0.21393508413805928,46.666666666666664,4583.696480647178,1.981465224617564,1.4011845614950913,-3.084037157135793,-2.5711503050049216,-4045.735128670904,5,14,4,15,1703.513519353,0.7096340193961161,0.34837177127152796,0.019849208629238235,-0.20363152580299232,-3481.0991247198485,14,21,0.7394670549581895,0.23649663437594592
5,OPEN,6,60,0.4692647057412818,-0.2207230640188966,45.0,4344.729089447179,1.892056301152047,1.375668068737466,-3.084037157135793,-2.5711503050049216,-4045.7351286709036,5,14,4,15,1703.120910553,0.6799310509241382,0.31817379781331906,-0.012544981080476759,-0.2392651344836788,-3720.0665159198484,15,21,0.7070728652484746,0.20086302569525943
5,OPEN,7,60,0.44154635862046265,-0.2207230640188966,45.0,3936.6120973471766,1.839364662714021,1.3403801326924918,-3.084037157135793,-2.5711503050049216,-4045.7351286709036,5,14,4,15,1698.9879026529998,0.6525973457425761,0.2899856481989267,-0.04278317793955218,-0.26251739507364513,-4128.18350801985,15,20,0.6768346683893992,0.1676010091502765
5,OPEN,8,60,0.4498878219163098,-0.2207230640188966,45.0,4055.487892947175,1.8552215017280156,1.3506587575810147,-3.084037157135793,-2.5711503050049216,-4045.7351286709036,5,14,4,15,1699.3921070529998,0.660928060252761,0.29846849222860183,-0.03368339979862795,-0.26251739507364513,-4009.307712419851,15,20,0.6859344465303234,0.17761076510529314
5,OPEN,9,50,0.4807273934607668,-0.2207230640188966,44.0,3362.3099596971524,1.9556725544619549,1.3286001385064938,-3.084037157135793,-2.3435328114680893,-4045.7351286709045,5,13,4,15,1489.565040303,0.6939698735568045,0.2990355387662705,-0.0924420172844327,-0.34661654900815553,-4702.4856456698735,11,16,0.7549562593678194,0.14441928051785144
5,OPEN,10,60,0.49276544049455023,-0.21393508413805928,46.666666666666664,4584.770358097177,1.9576143776725554,1.40131627164609,-3.084037157135793,-2.5711503050049216,-4045.735128670903,5,14,4,15,1699.7246419029998,0.7038765970620583,0.3420728501047784,0.013092184104906942,-0.21106425277975674,-3480.025247269848,15,21,0.7327100304338583,0.22906390739918156
5,OPEN,11,60,0.4875823770952175,-0.21393508413805928,46.666666666666664,4527.368925297178,1.9380929516296561,1.3943105732749332,-3.084037157135793,-2.5711503050049216,-4045.735128670904,5,13,4,15,1698.826074703,0.6987457418670602,0.3368019381732536,0.007437933123816661,-0.21728392885895606,-3537.4266800698474,15,21,0.7270557794527681,0.22284423131998224
5,OPEN,12,58,0.3442904289878732,-0.2207230640188966,46.55172413793103,2993.285229797174,1.642332532134011,1.2606887189110874,-3.084037157135793,-2.5711503050049216,-4387.130373270882,5,13,4,14,1662.859770203,0.5549451149285537,0.2156943865240327,-0.04205301519887916,-0.2635622652461633,-4470.82646555486,15,20,0.579282455197846,0.1771732383051791
5,OPEN,13,53,0.6191202840001326,-0.209279393074329,49.056603773584904,6774.5688159661295,2.303180281683039,1.8716731308056163,-3.084037157135793,-2.2621879889735736,-3270.496705964984,5,12,4,15,1340.4611840339996,0.8349590965626951,0.450572053432999,0.08265664058549793,-0.16990148875939115,-1239.9053079928985,12,20,0.885576750133232,0.3177169233137675
5,OPEN,14,59,0.47924237701795835,-0.2185907752017896,45.76271186440678,4044.2289192961634,1.9202803452208246,1.3665920496058483,-3.084037157135793,-2.5711503050049216,-4445.268259471918,5,14,4,15,1618.4710807039999,0.6912234567125163,0.3257184822511804,-0.010565852960066366,-0.24171099642043475,-4020.5666860708616,15,20,0.7223782497823841,0.2073993711090941
5,OPEN,15,54,0.4824968433878149,-0.21393508413805928,46.2962962962963,3235.2593293321434,2.0483130636592612,1.4333044694068569,-2.4712443687321075,-2.057923726172345,-2414.297025412958,5,14,4,15,1392.6606706679997,0.6974339164611967,0.31455096734813054,0.010034217110507476,-0.22323866264312447,-2065.7774402958808,12,18,0.7170339650115981,0.2175343495691174
10,1000_S0,1,53,0.8600277461708147,0.2027849479064676,54.71698113207547,10657.075959946167,2.3505883295616,1.7784206066461148,-4.552052626129442,-3.711562315180963,-3977.8185803669576,3,13,4,15,1522.419040054,1.062519192115242,0.6902349222248761,0.20867870518733797,-0.27049409363883936,-2642.8531264588664,11,20,1.2991033130122946,0.6230713099192831
10,1000_S0,2,60,1.1122487415156028,0.2914413468005073,55.00000000000001,13636.339186196175,2.8259470328856406,1.9664713758256462,-4.552052626129442,-3.711562315180963,-3977.8185803669567,3,13,4,15,1694.5608138040004,1.3237989459747324,0.9667989003404247,0.5038747128236707,-6.237023946964015e-05,307.6806968951487,12,24,1.518371144881329,0.8897719536567769
10,1000_S0,3,59,1.1819031225302825,0.3800977456945471,55.932203389830505,14280.443219296176,2.9426421543065016,2.0215497329261565,-4.552052626129442,-3.711562315180963,-3977.8185803669567,2,13,4,15,1687.0867807040001,1.3944426938868044,1.035146463076475,0.5687123878454146,0.06110696380361256,951.784729995145,12,25,1.6019957908671036,0.969101171861007
10,1000_S0,4,48,1.2438454343494545,0.38534600494426674,56.25,12714.832792246156,2.836176602030623,1.9393350495839372,-4.552052626129442,-3.711562315180963,-3977.8185803669567,2,12,4,15,1496.612207754,1.4535684393531394,1.0640593931472917,0.4981175236878613,-0.11642160608858451,-613.825697054875,11,21,1.7786062634025757,1.0051195262135522
10,1000_S0,5,59,1.132994526824601,0.3800977456945471,55.932203389830505,13853.471274746178,2.916323307945329,1.9974021264521593,-4.552052626129442,-3.711562315180963,-3977.8185803669567,3,13,4,14,1692.823725254,1.3446920278777723,0.9853946157206956,0.5152752184632811,0.002217022035547069,524.8127854451477,11,24,1.5485586214849703,0.9102112300929415
10,1000_S0,6,59,0.9954431921827205,0.2027849479064676,54.23728813559322,11968.104952696172,2.6069541827641967,1.8482357839387642,-4.552052626129442,-3.711562315180963,-3977.8185803669567,3,13,4,14,1684.0850473040002,1.2078052096823142,0.8454717063436105,0.3649876491323376,-0.12082489020915856,-1360.5535366048548,12,23,1.3982710521540267,0.7445881945037384
10,1000_S0,7,49,1.3317013925207233,0.3905942641939864,55.10204081632652,13301.691832096145,3.3585037552829395,2.084285477215438,-4.552052626129442,-3.5485441684478904,-3977.8185803669567,3,12,4,14,1475.698167904,1.5468834333059365,1.1574912263055073,0.5961716579063903,-0.038068583830620534,-26.966657204882722,9,20,1.8331594823825519,1.067620562543539
10,1000_S0,8,60,1.1633768884485491,0.38534600494426674,56.666666666666664,14295.77278204618,2.9274048614782773,2.0185227549880085,-4.552052626129442,-3.711562315180963,-3977.8185803669567,3,13,4,15,1705.5322179540005,1.3759015386517497,1.0187936260349468,0.5596508731141581,0.06129140608006645,967.1142927451506,12,25,1.5741473051718164,0.9511257299763127
10,1000_S0,9,58,1.0379070704731062,0.38534600494426674,56.896551724137936,12711.73957379617,2.666139103615381,1.9056346547253895,-4.552052626129442,-3.711562315180963,-3977.8185803669567,3,13,4,14,1669.5404262040001,1.2499599205380407,0.8860494862559485,0.4647015586771269,-0.02528941541784413,-442.47977440886007,12,24,1.4523414823580585,0.8625973143213473
10,1000_S0,10,53,1.2942540332798649,0.3905942641939864,56.60377358490566,13826.088636294127,3.461328293208787,2.569725616623265,-4.552052626129442,-3.711562315180963,-3779.912716541994,3,12,4,15,1345.4113637060004,1.511472700381237,1.1327245075573413,0.6165548357097145,0.08724552474702436,2861.239779903103,8,23,1.749497683761362,1.0459315621111356
10,1000_S0,11,52,1.2215840489313547,0.2914413468005073,55.769230769230774,10975.997884602146,3.3133957900334585,2.271525925675005,-3.4192229093350863,-3.0200081471097158,-3892.3354575449684,3,13,3,14,1296.4721153980001,1.4393577998749512,1.0554623759525363,0.5249245668314924,-0.005869211241197991,1529.0531204881258,10,21,1.6346411297218983,0.9042194569899745
10,1000_S2,1,53,0.8319359578840092,0.2027849479064676,52.83018867924528,10627.069712575172,2.25494755186064,1.7778451409068359,-3.084037157135793,-2.5904137914045324,-3698.139202010955,3,13,4,15,1522.440287425,1.0343750361083413,0.6616029072402474,0.1776606889539902,-0.3051188559458323,-2672.8593738298614,13,20,1.1717566776812778,0.4809169262939621
10,1000_S2,2,60,1.0874343285289245,0.2914413468005073,53.333333333333336,13606.332938825184,2.719998409000874,1.9662929399678621,-3.084037157135793,-2.5904137914045324,-3698.139202010956,3,13,4,15,1694.582061175,1.2989382748353033,0.941563904082786,0.4768044441109308,-0.029839665823483498,277.6744495241537,14,24,1.4072322631378964,0.7675191837390009
10,1000_S2,3,59,1.1566681262726437,0.3800977456945471,54.23728813559322,14250.43697192518,2.8305017922291213,2.021481943980772,-3.084037157135793,-2.5904137914045324,-3698.139202010956,3,13,4,15,1687.1080280750002,1.3691606554399272,1.0094763806764633,0.5411408178602165,0.030721968309720835,921.77848262415,14,25,1.4887987816839778,0.844353447455113
10,1000_S2,4,48,1.2281848872401135,0.38534600494426674,54.166666666666664,12784.72557037516,2.7776045670824336,1.9535398670261697,-3.084037157135793,-2.58343995618635,-3698.139202010957,3,12,4,15,1496.6844296250001,1.4378791095376664,1.048065642907965,0.48063598272859714,-0.13620334980564658,-543.9329189258692,13,21,1.6524476740977,0.8623611225264564
10,1000_S2,5,59,1.1167374671542034,0.3800977456945471,54.23728813559322,13893.394345225184,2.8435873149310664,2.007411737303489,-3.084037157135793,-2.5904137914045324,-3698.139202010956,3,13,4,14,1692.880654775,1.3284049907801456,0.9688572619180499,0.49751287549006884,-0.017357804914523517,564.7358559241538,13,24,1.4446445827116332,0.7956937179753863
10,1000_S2,6,59,0.9702081959250816,0.2027849479064676,52.54237288135594,11938.098705325181,2.509005096783573,1.8478184788995198,-3.084037157135793,-2.5904137914045324,-3698.139202010955,3,13,4,14,1684.106294675,1.1825231712354372,0.8198016239435985,0.3374160791471396,-0.15120988570305025,-1390.5597839758498,14,23,1.2850740429709009,0.6198404700978446
10,1000_S2,7,49,1.3136596245663952,0.3905942641939864,53.06122448979592,13401.554317875154,3.2626908082958797,2.1067079579182946,-3.084037157135793,-2.5904137914045324,-3698.139202010956,3,12,4,14,1475.7856821250002,1.5288066752753138,1.139073588185464,0.5760796890481611,-0.06073644613221248,72.8958285741237,10,20,1.7380174658756398,0.9602808516126635
10,1000_S2,8,60,1.138562475461871,0.38534600494426674,55.00000000000001,14265.766534675186,2.8167811553316637,2.018449092453031,-3.084037157135793,-2.5904137914045324,-3698.1392020109542,3,13,4,15,1705.553465325,1.3510408675123207,0.993558629777308,0.5325806044014181,0.03151411049605253,937.1080453741556,14,25,1.4630084234283838,0.828872960058537
10,1000_S2,9,58,1.0122369880730941,0.38534600494426674,55.172413793103445,12681.733326425176,2.564913943607317,1.9053317383466237,-3.084037157135793,-2.5904137914045324,-3698.139202010955,3,13,4,14,1669.5616735750002,1.224241984876562,0.8599290515331293,0.43660977039032134,-0.05630743165119193,-472.48602177985595,14,24,1.3370086805488357,0.7352506789903307
10,1000_S2,10,53,1.3060956148626517,0.3905942641939864,56.60377358490566,14974.731197709138,3.5410716367366506,2.9550986249101987,-3.084037157135793,-2.4983451160575463,-2331.573078626985,3,12,4,15,1346.1938022909999,1.5233334989093235,1.1447938118628742,0.6296299153740417,0.1018409625118547,4009.8823413181126,9,23,1.6889616347085379,0.9783564375870525
10,1000_S2,11,52,1.1448889810635359,0.2914413468005073,53.84615384615385,9497.65199931614,2.899415262463595,1.9448483519546629,-2.4712443687321075,-2.2940808532563177,-3612.656079188968,3,13,3,14,1295.558000684,1.3625231992586362,0.977263483224564,0.4400704491905012,-0.10082500955373569,50.70723520212141,12,21,1.5057133001104133,0.7599430762342649
10,1000_S2_WORSTBAR,1,53,0.7477627717059856,0.2027849479064676,52.83018867924528,8879.01405163818,2.0008897137285686,1.5761759453218236,-3.335336669416381,-3.2145110878532925,-4617.085730894949,3,13,4,15,1521.370948362,0.9500511026530911,0.5758110059434155,0.08471946254908898,-0.4088672017001407,-4420.915034766855,13,20,1.1393099189667797,0.4446972886591736
10,1000_S2_WORSTBAR,2,60,1.0130813474050033,0.2914413468005073,53.333333333333336,11858.277277888188,2.433775785527922,1.749148082672136,-3.335336669416381,-3.2145110878532925,-4617.08573089495,3,13,4,15,1693.5127221120001,1.224452133616499,0.8659507029398155,0.3956921010666534,-0.11906324317218861,-1470.381211412839,14,24,1.3789150918961528,0.7363702953730829
10,1000_S2_WORSTBAR,3,59,1.0810549251296728,0.3800977456945471,54.23728813559322,12502.381310988185,2.5279949407573246,1.7963907154147822,-3.335336669416381,-3.2145110878532925,-4617.085730894949,3,13,4,15,1686.038689012,1.293412037251313,0.9325595036517174,0.45852639438919324,-0.06032249837263134,-826.2771783128428,14,25,1.4599572183822018,0.8125688674898905
10,1000_S2_WORSTBAR,4,48,1.138315154660014,0.38534600494426674,54.166666666666664,11056.649714538169,2.457899852185061,1.7305002939807816,-3.335336669416381,-3.2145110878532925,-4617.085730894949,3,12,4,15,1495.6252854620002,1.3478487348359238,0.9562837883580763,0.3803162812438349,-0.2497230120120881,-2272.008774762861,13,21,1.6208041077597408,0.8265539290387656
10,1000_S2_WORSTBAR,5,59,1.0462545154896563,0.3800977456945471,54.23728813559322,12185.298294488188,2.547199913935281,1.786185110632014,-3.335336669416381,-3.2145110878532925,-4617.08573089495,3,13,4,14,1691.8317055120003,1.2577963733625313,0.8971590869489419,0.42050372459732316,-0.10222503242897787,-1143.3601948128398,13,24,1.4219345485903316,0.7706663334335437
