date,cash,shares,open_equity,equity
2022-11-23,14276.745035000202,0,14276.745035000202,14276.745035000202
2022-11-24,14276.745035000202,0,14276.745035000202,14276.745035000202
2022-11-25,14276.745035000202,0,14276.745035000202,14276.745035000202
2022-11-28,14276.745035000202,0,14276.745035000202,14276.745035000202
2022-11-29,5157.098889450201,1000,14276.745035000202,14267.0988894502
2022-11-30,14258.3322950502,0,14258.3322950502,14258.3322950502
2022-12-01,5058.645349100201,1000,14258.3322950502,14248.645349100201
2022-12-02,5060.141834250202,1000,14209.803279950202,14200.141834250202
2022-12-05,5041.385779300203,1000,14331.118625700203,14321.385779300203
2022-12-06,14242.468235400203,0,14242.468235400203,14242.468235400203
2022-12-07,4812.663988300204,1000,14242.468235400203,14232.663988300204
2022-12-08,4773.655393250205,1000,14203.459640350204,14193.655393250205
2022-12-09,4684.641492950206,1000,14154.466140250206,14144.641492950206
2022-12-12,4625.582307800207,1000,14095.406955100207,14085.582307800207
2022-12-13,14086.272295200208,0,14086.272295200208,14086.272295200208
2022-12-14,4656.468048100209,1000,14086.272295200208,14076.468048100209
2022-12-15,4587.42395790021,1000,14057.24860520021,14047.42395790021
2022-12-16,13978.219609950209,0,13978.219609950209,13978.219609950209
2022-12-19,13978.219609950209,0,13978.219609950209,13978.219609950209
2022-12-20,4678.48166350021,1000,13978.219609950209,13968.48166350021
2022-12-21,13949.45845495021,0,13949.45845495021,13949.45845495021
2022-12-22,13949.45845495021,0,13949.45845495021,13949.45845495021
2022-12-23,13949.45845495021,0,13949.45845495021,13949.45845495021
2022-12-26,4779.786809150211,1000,13949.45845495021,13939.786809150211
2022-12-27,4761.172119200213,1000,13980.869265250212,13971.172119200213
2022-12-28,4792.562734500214,1000,13972.239480350214,13962.562734500214
2022-12-29,13953.705570400214,0,13953.705570400214,13953.705570400214
2022-12-30,13953.705570400214,0,13953.705570400214,13953.705570400214
2023-01-03,4633.9574238502155,1000,13953.705570400214,13943.957423850215
2023-01-04,14004.783265800215,0,14004.783265800215,14004.783265800215
2023-01-05,14004.783265800215,0,14004.783265800215,14004.783265800215
2023-01-06,14004.783265800215,0,14004.783265800215,14004.783265800215
2023-01-09,14004.783265800215,0,14004.783265800215,14004.783265800215
2023-01-10,14004.783265800215,0,14004.783265800215,14004.783265800215
2023-01-11,14004.783265800215,0,14004.783265800215,14004.783265800215
2023-01-12,14004.783265800215,0,14004.783265800215,14004.783265800215
2023-01-13,14004.783265800215,0,14004.783265800215,14004.783265800215
2023-01-16,4494.938218300214,1000,14004.783265800215,13994.938218300214
2023-01-17,13995.567825900214,0,13995.567825900214,13995.567825900214
2023-01-18,13995.567825900214,0,13995.567825900214,13995.567825900214
2023-01-19,13995.567825900214,0,13995.567825900214,13995.567825900214
2023-01-20,13995.567825900214,0,13995.567825900214,13995.567825900214
2023-01-30,4345.651377700215,1000,13995.567825900214,13985.651377700215
2023-01-31,14026.009276200215,0,14026.009276200215,14026.009276200215
2023-02-01,14026.009276200215,0,14026.009276200215,14026.009276200215
2023-02-02,14026.009276200215,0,14026.009276200215,14026.009276200215
2023-02-03,14026.009276200215,0,14026.009276200215,14026.009276200215
2023-02-06,14026.009276200215,0,14026.009276200215,14026.009276200215
2023-02-07,14026.009276200215,0,14026.009276200215,14026.009276200215
2023-02-08,4756.286629900216,1000,14026.009276200215,14016.286629900216
2023-02-09,13977.338896100217,0,13977.338896100217,13977.338896100217
2023-02-10,4187.351047200216,1000,13977.338896100217,13967.351047200216
2023-02-13,13887.678755800218,0,13887.678755800218,13887.678755800218
2023-02-14,13887.678755800218,0,13887.678755800218,13887.678755800218
2023-02-15,13887.678755800218,0,13887.678755800218,13887.678755800218
2023-02-16,3987.6348063502173,1000,13887.678755800218,13877.634806350217
2023-02-17,13837.736090700218,0,13837.736090700218,13837.736090700218
2023-02-20,13837.736090700218,0,13837.736090700218,13837.736090700218
2023-02-21,13837.736090700218,0,13837.736090700218,13837.736090700218
2023-02-22,13837.736090700218,0,13837.736090700218,13837.736090700218
2023-02-23,13837.736090700218,0,13837.736090700218,13837.736090700218
2023-02-24,13837.736090700218,0,13837.736090700218,13837.736090700218
2023-02-27,13837.736090700218,0,13837.736090700218,13837.736090700218
2023-02-28,13837.736090700218,0,13837.736090700218,13837.736090700218
2023-03-01,3867.6564409002185,1000,13837.736090700218,13827.656440900219
2023-03-02,3467.3333240502197,1000,13817.60677575022,13807.33332405022
2023-03-03,13726.81571545022,0,13726.81571545022,13726.81571545022
2023-03-06,13726.81571545022,0,13726.81571545022,13726.81571545022
2023-03-07,13726.81571545022,0,13726.81571545022,13726.81571545022
2023-03-08,13726.81571545022,0,13726.81571545022,13726.81571545022
2023-03-09,13726.81571545022,0,13726.81571545022,13726.81571545022
2023-03-10,13726.81571545022,0,13726.81571545022,13726.81571545022
2023-03-13,13726.81571545022,0,13726.81571545022,13726.81571545022
2023-03-14,13726.81571545022,0,13726.81571545022,13726.81571545022
2023-03-15,13726.81571545022,0,13726.81571545022,13726.81571545022
2023-03-16,1365.5171537002207,1000,13726.81571545022,13715.51715370022
2023-03-17,13891.57299145022,0,13891.57299145022,13891.57299145022
2023-03-20,13891.57299145022,0,13891.57299145022,13891.57299145022
2023-03-21,13891.57299145022,0,13891.57299145022,13891.57299145022
2023-03-22,13891.57299145022,0,13891.57299145022,13891.57299145022
2023-03-23,13891.57299145022,0,13891.57299145022,13891.57299145022
2023-03-24,13891.57299145022,0,13891.57299145022,13891.57299145022
2023-03-27,13891.57299145022,0,13891.57299145022,13891.57299145022
2023-03-28,13891.57299145022,0,13891.57299145022,13891.57299145022
2023-03-29,13891.57299145022,0,13891.57299145022,13891.57299145022
2023-03-30,13891.57299145022,0,13891.57299145022,13891.57299145022
2023-03-31,13891.57299145022,0,13891.57299145022,13891.57299145022
