id,window,losing_direction,n,losing_mean,opposite_mean,opposite_cash,large
C__overnight5__high,2023,pt,3,-2.120953011791338,1.6713719142669872,1009.7388056500012,True
C__overnight5__high,2021_2022,rt,20,-0.09930914079403952,-0.49003359402404534,-1147.1905474999778,False
C__overnight5__high,2021_2022,pt,20,-0.49003359402404534,-0.09930914079403952,-147.69029249997408,False
C__overnight5__high,2024,rt,13,-0.7303740111760519,0.3291069723251724,-94.6975501499619,True
C__overnight5__high,2025,pt,18,-1.0957862442616133,0.6975491222485903,3333.710079082063,True
C__overnight5__high,2026,rt,11,-0.6181662158915473,0.2592704724798811,1463.487923790119,True
C__overnight5__high,original_PT_window,pt,44,-0.4059979397149137,0.012251029741297326,-1101.0672853008514,False
C__intraday5__low,primary,rt,11,-0.12476310019103294,-0.2562588393107506,-2087.925905538927,False
C__intraday5__low,primary,pt,11,-0.2562588393107506,-0.12476310019103294,411.4496320390631,False
C__intraday5__low,2023,pt,1,-3.5506536894329743,3.14870285180412,610.8483532499993,True
C__intraday5__low,2021_2022,pt,2,-1.3708684191431302,0.8143896694109609,187.60540630000625,True
C__intraday5__low,2024,rt,2,-0.2843900796000902,-0.10014804553072243,-65.60745984999176,False
C__intraday5__low,2024,pt,2,-0.10014804553072243,-0.2843900796000902,-125.59246764999898,False
C__intraday5__low,2025,rt,4,-0.5837161558337008,0.1747268815425872,133.30952145001035,True
C__intraday5__low,2026,pt,5,-0.6634917335054322,0.30625013608672436,983.5876536390483,True
C__intraday5__low,original_PT_window,pt,12,-0.5307917434876026,0.1480257291418965,1022.2979852890626,True
C__intraday5__high,primary,rt,32,-0.218954930310884,-0.17605119820724485,-9154.83449668287,False
C__intraday5__high,primary,pt,32,-0.17605119820724485,-0.218954930310884,5021.623469183149,False
C__intraday5__high,2023,pt,4,-1.2227338295260348,0.8188786494190823,650.5656190500129,True
C__intraday5__high,2021_2022,rt,46,-0.35710459594422944,-0.23191020882484126,-1157.889988299935,False
C__intraday5__high,2021_2022,pt,46,-0.23191020882484126,-0.35710459594422944,-1837.5501616999281,False
C__intraday5__high,2024,rt,18,-1.502199525699119,1.081999152879271,2679.9732993500365,True
C__intraday5__high,2025,pt,5,-3.3653172040256094,2.992205438835737,6091.157754233047,True
C__intraday5__high,2026,pt,9,-0.9203374527034076,0.5635562776063523,2988.8082918000578,True
C__intraday5__high,original_PT_window,rt,36,-0.10364008811866547,-0.29234926835377706,-10123.864088232865,False
C__intraday5__high,original_PT_window,pt,36,-0.29234926835377706,-0.10364008811866547,5672.189088233161,False
C__overnight_minus_intraday5__low,primary,rt,21,-0.11902435194707214,-0.27156687032492116,-8307.997105297909,False
C__overnight_minus_intraday5__low,primary,pt,21,-0.27156687032492116,-0.11902435194707214,5128.64582529813,False
C__overnight_minus_intraday5__low,2023,pt,3,-1.2033686361665497,0.7999060496791351,480.0480505000144,True
C__overnight_minus_intraday5__low,2021_2022,rt,47,-0.42438658711778554,-0.1626086977417509,-890.2660317499278,False
C__overnight_minus_intraday5__low,2021_2022,pt,47,-0.1626086977417509,-0.42438658711778554,-2189.616363249928,False
C__overnight_minus_intraday5__low,2024,rt,10,-1.4314094462985572,1.00262234381356,1663.5085726000177,True
C__overnight_minus_intraday5__low,2025,pt,3,-2.5960210214211847,2.2422436811611886,4282.043458374059,True
C__overnight_minus_intraday5__low,2026,pt,8,-0.9926330813369237,0.6359815035766864,3222.0843195240495,True
C__overnight_minus_intraday5__low,original_PT_window,rt,24,-0.0041580517437962055,-0.38804209105512477,-9027.64921079791,False
C__overnight_minus_intraday5__low,original_PT_window,pt,24,-0.38804209105512477,-0.0041580517437962055,5608.693875798145,False
C__overnight_minus_intraday5__high,primary,pt,19,-0.801261633515812,0.41626346826847593,3029.8118952850905,True
C__overnight_minus_intraday5__high,2023,pt,2,-3.972225534339125,3.5263217192982816,1438.4837576499972,True
C__overnight_minus_intraday5__high,2021_2022,pt,4,-1.0549209796503443,0.4915208011341091,229.37526185000848,True
C__overnight_minus_intraday5__high,2024,pt,5,-2.5596667661175814,2.181869985198689,2955.052353500011,True
C__overnight_minus_intraday5__high,2025,rt,8,-0.5395190751534816,0.1293193080156907,169.4251724000261,True
C__overnight_minus_intraday5__high,2026,pt,6,-0.5766986117230078,0.21930142872257488,865.0944941850535,True
C__overnight_minus_intraday5__high,original_PT_window,pt,21,-1.1032581954989846,0.7124594921760765,4468.295652935089,True
C__volume_ratio__low,primary,rt,11,-0.5541621125884597,0.16813571114911804,-126.49138660892982,True
C__volume_ratio__low,2023,pt,5,-0.8276118567492718,0.39877979134940855,319.4449749500046,True
C__volume_ratio__low,2021_2022,rt,12,-0.1657390851353885,-0.42808141543169503,-570.2286959499808,False
C__volume_ratio__low,2021_2022,pt,12,-0.42808141543169503,-0.1657390851353885,-190.41859904998614,False
C__volume_ratio__low,2025,rt,6,-0.9280096105062877,0.5186099260173862,613.74736925003,True
C__volume_ratio__low,2026,rt,5,-0.10554511508706596,-0.2524333466928037,-740.2387558589598,False
C__volume_ratio__low,2026,pt,5,-0.2524333466928037,-0.10554511508706596,-400.32368864094474,False
C__volume_ratio__low,original_PT_window,rt,14,-0.17195725293050781,-0.233174135936584,-1378.176237672929,False
C__volume_ratio__low,original_PT_window,pt,14,-0.233174135936584,-0.17195725293050781,-118.49093982694316,False
C__volume_ratio__high,primary,pt,39,-0.627761718177424,0.23569313305020023,1049.6891613962016,True
C__volume_ratio__high,2023,pt,5,-0.6605788660043569,0.23428205855893322,285.4783248000122,True
C__volume_ratio__high,2021_2022,rt,39,-0.5447427991480011,-0.032888217794013616,-61.85294364994948,True
C__volume_ratio__high,2021_2022,pt,39,-0.032888217794013616,-0.5447427991480011,-2600.5835913499423,False
C__volume_ratio__high,2024,pt,19,-0.5802261627754117,0.16879824456332326,1673.3391321500542,True
C__volume_ratio__high,2025,pt,10,-1.0069504028373994,0.6174194437411774,-382.32395232191675,True
C__volume_ratio__high,2026,rt,10,-0.018932889515710725,-0.33889058878127243,-1920.9063505679062,False
C__volume_ratio__high,2026,pt,10,-0.33889058878127243,-0.018932889515710725,-241.32601843193584,False
C__volume_ratio__high,original_PT_window,pt,43,-0.5877061662118315,0.19077047064845784,-97.11953148879205,True
C__volume_trend__low,primary,pt,13,-0.620460167732012,0.23445424855949767,1584.3877936890376,True
C__volume_trend__low,2023,pt,5,-1.0008313138694616,0.5704391406339717,481.15270825000783,True
C__volume_trend__low,2021_2022,rt,7,-0.3151733783605343,-0.2893422861113636,-211.36499999999273,False
C__volume_trend__low,2021_2022,pt,7,-0.2893422861113636,-0.3151733783605343,-211.36499999999455,False
C__volume_trend__low,2025,pt,7,-0.5292361794494836,0.11847771769428739,171.86663220002248,True
C__volume_trend__low,2026,pt,6,-0.7268881540616281,0.36976020123557635,1412.5211614890152,True
C__volume_trend__low,original_PT_window,pt,18,-0.7261188194368589,0.3277833852468516,2065.5405019390455,True
C__volume_trend__high,primary,rt,48,-0.16703501056594106,-0.22464333207665996,-3030.8000911088025,False
C__volume_trend__high,primary,pt,48,-0.22464333207665996,-0.16703501056594106,-2890.835388390827,False
C__volume_trend__high,2021_2022,rt,39,-0.6987332513575317,0.12239128663178096,660.6231150000614,True
C__volume_trend__high,2024,rt,24,-0.3294743350635119,-0.08069691558204599,-1321.2390417499385,False
C__volume_trend__high,2024,pt,24,-0.08069691558204599,-0.3294743350635119,-621.413950749944,False
C__volume_trend__high,2025,pt,9,-1.2309067305629409,0.8335750957534969,1671.213987750031,True
C__volume_trend__high,2026,rt,15,-0.5074981551614904,0.14880044062372633,718.2004958911012,True
C__volume_trend__high,original_PT_window,rt,48,-0.16703501056594106,-0.22464333207665996,-3030.8000911088025,False
C__volume_trend__high,original_PT_window,pt,48,-0.22464333207665996,-0.16703501056594106,-2890.835388390827,False
C__signed_volume5__low,primary,pt,2,-0.8031910503400161,0.44619987828945384,466.3401381630049,True
C__signed_volume5__low,2023,rt,1,-0.1519425775587956,-0.2790563893833347,-43.89557004999855,False
C__signed_volume5__low,2023,pt,1,-0.2790563893833347,-0.1519425775587956,-23.900567449998547,False
C__signed_volume5__low,2021_2022,pt,7,-0.6262796198653248,0.05242973262442189,44.44282640000915,True
C__signed_volume5__low,2025,pt,1,-2.325687473230353,1.9714255323304384,1174.181047056009,True
C__signed_volume5__low,2026,rt,1,-1.0790257757515307,0.7193053725503208,471.86432439301046,True
C__signed_volume5__low,original_PT_window,pt,3,-0.628479496687789,0.24681905967337073,442.43957071300633,True
C__signed_volume5__high,primary,pt,44,-0.4034345863185353,0.016871107071471877,-520.0349807947505,False
C__signed_volume5__high,2023,pt,4,-1.4746303867275845,1.055631837530433,814.5934248000046,True
C__signed_volume5__high,2021_2022,rt,37,-0.5510700340622304,-0.031422752320098286,-29.141153949946272,True
C__signed_volume5__high,2021_2022,pt,37,-0.031422752320098286,-0.5510700340622304,-2447.9317710499517,False
C__signed_volume5__high,2024,pt,17,-0.5080112838696196,0.0943199537474851,470.9483957000473,True
C__signed_volume5__high,2025,pt,14,-0.4718319281765867,0.09176507431685132,-110.91626843387132,False
C__signed_volume5__high,2026,rt,13,-0.16506319561526187,-0.1930217675199855,-2019.7823334388756,False
C__signed_volume5__high,2026,pt,13,-0.1930217675199855,-0.16506319561526187,-880.0671080609277,False
C__signed_volume5__high,original_PT_window,pt,46,-0.4357102370863566,0.04496260223554117,-1612.6189275727645,False
C__volume_price_corr20__low,primary,pt,14,-0.6135019570429029,0.22996300915047727,101.80438246111498,True
C__volume_price_corr20__low,2023,rt,8,-0.5767161381291714,0.14738422762096762,164.6781697000102,True
C__volume_price_corr20__low,2021_2022,rt,25,-0.4785018733397762,-0.10161135675791805,-335.15765749996297,False
C__volume_price_corr20__low,2021_2022,pt,25,-0.10161135675791805,-0.4785018733397762,-1334.6579124999648,False
C__volume_price_corr20__low,2024,pt,1,-4.712952096710849,4.317682361806598,879.5118971000038,True
C__volume_price_corr20__low,2025,rt,11,-0.07706280449244413,-0.310050656925095,-964.0692812259693,False
C__volume_price_corr20__low,2025,pt,11,-0.310050656925095,-0.07706280449244413,-624.1542532738931,False
C__volume_price_corr20__low,2026,rt,2,-0.12525469214151508,-0.23275903785687363,-253.52828113496656,False
C__volume_price_corr20__low,2026,pt,2,-0.23275903785687363,-0.12525469214151508,-153.5532613649957,False
C__volume_price_corr20__low,original_PT_window,rt,22,-0.06337486258757684,-0.33681607171058636,-2012.9477347609254,False
C__volume_price_corr20__low,original_PT_window,pt,22,-0.33681607171058636,-0.06337486258757684,-613.297562238882,False
C__volume_price_corr20__high,primary,rt,24,-0.4841770628398853,0.07058299506253869,-564.5709122939477,False
C__volume_price_corr20__high,2023,pt,9,-1.312534278874192,0.896533347583615,1547.0541319000208,True
C__volume_price_corr20__high,2021_2022,rt,27,-0.11920659831049614,-0.4630571214115251,-1630.8400086499587,False
C__volume_price_corr20__high,2021_2022,pt,27,-0.4630571214115251,-0.11920659831049614,-171.5696363499678,False
C__volume_price_corr20__high,2024,rt,10,-1.6218232060041806,1.180001123998799,1673.3766575000157,True
C__volume_price_corr20__high,2025,pt,11,-0.9139386027075627,0.5109532987165346,1284.47044865003,True
C__volume_price_corr20__high,2026,rt,3,-0.34083457799910705,-0.01756490956795827,-63.282568643993045,False
C__volume_price_corr20__high,2026,pt,3,-0.01756490956795827,-0.34083457799910705,-623.1426793560079,False
C__volume_price_corr20__high,original_PT_window,rt,33,-0.10761967817893055,-0.3066308069202062,-2776.5772691939346,False
C__volume_price_corr20__high,original_PT_window,pt,33,-0.3066308069202062,-0.10761967817893055,-117.24196130593464,False
C__amihud20__low,primary,rt,28,-0.15600355231398916,-0.20938521035361277,-3014.26565456484,False
C__amihud20__low,primary,pt,28,-0.20938521035361277,-0.15600355231398916,-2434.4105859347537,False
C__amihud20__low,2023,pt,5,-2.3109113954355798,1.890472317526794,1918.5318081500118,True
C__amihud20__low,2021_2022,rt,9,-0.09373763777149785,-0.4719480677280426,-533.9535810999971,False
C__amihud20__low,2021_2022,pt,9,-0.4719480677280426,-0.09373763777149785,-94.17346889999165,False
C__amihud20__low,2024,pt,6,-0.4234809800479371,0.03158785285505439,73.56338920002645,False
C__amihud20__low,2025,rt,12,-0.4404654144583124,0.08188764797123149,410.2859559060648,False
C__amihud20__low,2026,pt,10,-0.43045517852683124,0.07279583915777248,640.8507727710544,False
C__amihud20__low,original_PT_window,pt,33,-0.5277982686993653,0.1540685491770385,-515.878777784741,True
C__amihud20__high,primary,pt,30,-0.7586688374238842,0.3707545235413754,5141.6670008891415,True
C__amihud20__high,2021_2022,rt,50,-0.27292045582428703,-0.318329459274573,-1998.964986949955,False
C__amihud20__high,2021_2022,pt,50,-0.318329459274573,-0.27292045582428703,-1219.3547880499332,False
C__amihud20__high,2025,pt,18,-0.6822122059683458,0.2735986149280726,991.487345950048,True
C__amihud20__high,2026,pt,12,-0.8733537846071919,0.5164883864613296,4150.179654939093,True
C__amihud20__high,original_PT_window,pt,29,-0.8561611314428815,0.4673580193621716,6664.772980396132,True
C__atr20__low,primary,pt,35,-0.4203122894433929,0.02663640826639963,392.2505827531529,False
C__atr20__low,2021_2022,rt,54,-0.27891026591766416,-0.2842013876014845,-1912.4234299499346,False
C__atr20__low,2021_2022,pt,54,-0.2842013876014845,-0.27891026591766416,-1932.4134350499232,False
C__atr20__low,2024,rt,14,-0.015715712158723378,-0.37544392341840965,-1429.3267764999605,False
C__atr20__low,2024,pt,14,-0.37544392341840965,-0.015715712158723378,170.27343150005777,False
C__atr20__low,2025,pt,17,-0.4859163801874035,0.08174945913225348,294.3319149000457,False
C__atr20__low,2026,rt,4,-0.0593616364255487,-0.2985341848687887,-852.1599178529939,False
C__atr20__low,2026,pt,4,-0.2985341848687887,-0.0593616364255487,-72.35476364695,False
C__atr20__low,original_PT_window,pt,31,-0.4360255932594709,0.0377329301621349,464.6053464001034,False
C__atr20__high,2021_2022,rt,10,-0.4251288820286529,-0.17164045569094127,-265.4955397499797,False
C__atr20__high,2021_2022,pt,10,-0.17164045569094127,-0.4251288820286529,-365.4455652499852,False
C__rv5_20__low,primary,pt,22,-0.7626833719975703,0.3748045160601969,4198.049266783104,True
C__rv5_20__low,2023,pt,3,-0.5774552422809807,0.14421882366830419,49.83365575000323,True
C__rv5_20__low,2021_2022,pt,22,-0.5931283557238511,0.0027266191538771797,-16.73130154996302,True
C__rv5_20__low,2024,pt,1,-3.048643287929865,2.614135600809177,387.676309600001,True
C__rv5_20__low,2025,rt,15,-0.17149612111188142,-0.22628852893647972,76.3858697410401,False
C__rv5_20__low,2025,pt,15,-0.22628852893647972,-0.17149612111188142,-1603.194528740934,False
C__rv5_20__low,2026,pt,6,-1.7226771603282476,1.3673342615322295,5413.567485924037,True
C__rv5_20__low,original_PT_window,pt,25,-0.7404559964315796,0.3471342329731698,4247.882922533107,True
C__rv5_20__high,primary,rt,28,-0.4788138935144993,0.08079685407364647,2318.4661788100934,False
C__rv5_20__high,2023,pt,6,-1.75292938845065,1.3260241147468501,1510.5721287500055,True
C__rv5_20__high,2021_2022,rt,28,-0.9369449186167252,0.35977123244426557,1258.3998461000374,True
C__rv5_20__high,2024,rt,17,-0.5412662167038443,0.13167787530722308,-807.8704205999569,True
C__rv5_20__high,2025,pt,7,-0.9713965892659886,0.5806080944948954,265.5563023750292,True
C__rv5_20__high,2026,rt,4,-2.067379998976224,1.7058910396753073,4120.4653592850245,True
C__rv5_20__high,original_PT_window,rt,34,-0.16031306852720237,-0.24280189460711182,330.35263256010376,False
C__rv5_20__high,original_PT_window,pt,34,-0.24280189460711182,-0.16031306852720237,-3769.0633980598973,False
C__downside_share20__low,primary,rt,17,-0.3771594904315293,-0.017113259096161047,3005.4149204900523,False
C__downside_share20__low,primary,pt,17,-0.017113259096161047,-0.3771594904315293,-4632.676844489967,False
C__downside_share20__low,2021_2022,rt,46,-0.3949694916152979,-0.18884743068569204,-977.5013521999381,False
C__downside_share20__low,2021_2022,pt,46,-0.18884743068569204,-0.3949694916152979,-2096.9416377999414,False
C__downside_share20__low,2024,rt,9,-0.14355874055570947,-0.2430148091165703,-1165.543068699967,False
C__downside_share20__low,2024,pt,9,-0.2430148091165703,-0.14355874055570947,314.0871237000223,False
C__downside_share20__low,2025,pt,7,-1.0327597190717743,0.625804665021936,866.4789807000186,True
C__downside_share20__low,2026,rt,1,-9.500315327488163,9.125525910916815,5583.90930489,True
C__downside_share20__low,original_PT_window,rt,17,-0.3771594904315293,-0.017113259096161047,3005.4149204900523,False
C__downside_share20__low,original_PT_window,pt,17,-0.017113259096161047,-0.3771594904315293,-4632.676844489967,False
C__downside_share20__high,primary,rt,5,-1.1166386752302402,0.7568509676949975,2434.5702791460394,True
C__downside_share20__high,2023,rt,7,-0.831620304204449,0.40171584114063336,429.0506808500127,True
C__downside_share20__high,2021_2022,pt,5,-1.3068736430177643,0.7196125480762131,339.8893275000058,True
C__downside_share20__high,2025,rt,3,-1.7775613306227234,1.4165909713962448,2688.098560281006,True
C__downside_share20__high,2026,rt,2,-0.12525469214151508,-0.23275903785687363,-253.52828113496656,False
C__downside_share20__high,2026,pt,2,-0.23275903785687363,-0.12525469214151508,-153.5532613649957,False
C__downside_share20__high,original_PT_window,rt,12,-0.9503779587985285,0.5496888105382851,2863.6209599960525,True
C__range_expansion__low,primary,rt,16,-0.956331011029357,0.573112291482764,3741.5028967031208,True
C__range_expansion__low,2023,pt,4,-1.7404040389517417,1.326962501489446,1039.4827859500094,True
C__range_expansion__low,2021_2022,pt,21,-0.6647180112246274,0.06930604196250567,191.1957292500313,True
C__range_expansion__low,2025,rt,8,-0.8571394656852217,0.45038037325011715,758.5914079000272,True
C__range_expansion__low,2026,rt,8,-1.0555225563734927,0.6958442097154107,2982.9114888030936,True
C__range_expansion__low,original_PT_window,rt,19,-0.3980368060658007,0.007345937831064172,1105.3907952461266,False
C__range_expansion__high,primary,pt,34,-0.4952724496108029,0.09378011563576628,2376.624315445133,False
C__range_expansion__high,2023,rt,4,-0.21396229587564564,-0.21174234171429035,-250.9219080499957,False
C__range_expansion__high,2023,pt,4,-0.21174234171429035,-0.21396229587564564,-30.976879449988303,False
C__range_expansion__high,2021_2022,rt,31,-0.7048671647013948,0.13510328647810396,690.8961289000306,True
C__range_expansion__high,2024,rt,21,-0.16328187410883468,-0.2494138081852586,-2535.6666284999537,False
C__range_expansion__high,2024,pt,21,-0.2494138081852586,-0.16328187410883468,863.4838135000554,False
C__range_expansion__high,2025,pt,9,-1.297499370430055,0.9030249223333,2709.9647511510575,True
C__range_expansion__high,2026,rt,4,-0.3774452532745297,0.01898025474840681,362.7860592060274,False
C__range_expansion__high,original_PT_window,pt,38,-0.46542717509538045,0.06138617758193344,2345.6474359951444,False
C__body__low,primary,rt,20,-0.35758845661627275,-0.026551403374825734,233.15491987307428,False
C__body__low,primary,pt,20,-0.026551403374825734,-0.35758845661627275,-3165.9957238729125,False
C__body__low,2023,rt,3,-0.5104615499764064,0.07974439189179584,37.67051070000944,True
C__body__low,2021_2022,rt,14,-0.14669807350575814,-0.4326966274367943,-638.8411058499819,False
C__body__low,2021_2022,pt,14,-0.4326966274367943,-0.14669807350575814,-299.01101914998003,False
C__body__low,2024,pt,3,-2.7298033022830155,2.328113129319281,1324.5545297500105,True
C__body__low,2025,rt,9,-1.3874476610138702,0.9860633246620178,2719.8180678500275,True
C__body__low,2026,rt,8,-0.20613494639480834,-0.15202351032570366,-911.9423007269622,False
C__body__low,2026,pt,8,-0.15202351032570366,-0.20613494639480834,-891.9472967729616,False
C__body__low,original_PT_window,rt,21,-0.26424432752956595,-0.12879193291902213,-1248.7681261519115,False
C__body__low,original_PT_window,pt,21,-0.12879193291902213,-0.26424432752956595,-1428.7231143479405,False
C__body__high,primary,rt,38,-0.006653853458274598,-0.3822840845544611,-2725.942098679854,False
C__body__high,primary,pt,38,-0.3822840845544611,-0.006653853458274598,-2446.0124143197936,False
C__body__high,2023,pt,4,-0.8124555203221835,0.3879310169553012,359.0092575000064,True
C__body__high,2021_2022,rt,37,-0.25543914284469416,-0.3253397717496066,-1258.4153950999498,False
C__body__high,2021_2022,pt,37,-0.3253397717496066,-0.25543914284469416,-1218.43538489995,False
C__body__high,2024,rt,14,-0.596356346785248,0.1800022434316059,341.6512069000263,True
C__body__high,2025,pt,14,-0.8883103580462066,0.5044075570133622,-1663.2216854178764,True
C__body__high,2026,pt,10,-0.4610481608465114,0.1034436625391967,635.1182929980439,False
C__body__high,original_PT_window,rt,41,-0.021010600182000398,-0.37225319762257775,-1699.7443759948605,False
C__body__high,original_PT_window,pt,41,-0.37225319762257775,-0.021010600182000398,-3519.2901745047925,False
C__clv__low,primary,rt,22,-1.0037360786444747,0.6206059617286829,5049.515220582078,True
C__clv__low,2023,rt,5,-0.762451429139845,0.3357720373036372,214.04445445001588,True
C__clv__low,2021_2022,rt,15,-0.6567505320088322,0.07570366413367115,91.49286295001528,True
C__clv__low,2024,rt,4,-1.0641651497581013,0.6715695755130014,439.116230600016,True
C__clv__low,2025,rt,10,-1.2509547109399495,0.8522896032044109,2819.9099461000305,True
C__clv__low,2026,rt,8,-0.6644982527183179,0.3055196029918633,1790.4890438820307,True
C__clv__low,original_PT_window,rt,25,-0.910417118869755,0.5167742258028348,3743.9661183070994,True
C__clv__high,primary,pt,37,-0.9294465262686475,0.5463056714462969,4051.068920341193,True
C__clv__high,2023,pt,5,-2.4470790830578055,2.024681151166935,1665.1183067000047,True
C__clv__high,2021_2022,rt,30,-0.5037946464556506,-0.08029130025367127,-183.7294359499642,True
C__clv__high,2021_2022,pt,30,-0.08029130025367127,-0.5037946464556506,-1802.9198490499568,False
C__clv__high,2024,pt,14,-0.9877052869939914,0.5862704441044809,1958.5061977500395,True
C__clv__high,2025,pt,11,-1.848514339911931,1.4616633554305138,4529.501051515095,True
C__clv__high,2026,rt,12,-0.33939777364044943,-0.0189991429160693,-197.49788607592063,False
C__clv__high,2026,pt,12,-0.0189991429160693,-0.33939777364044943,-2436.938328923942,False
C__clv__high,original_PT_window,pt,41,-1.075870260863327,0.6872293501336312,4283.9002093561885,True
C__upper_shadow__low,primary,rt,32,-0.07674905802175748,-0.3107318619719609,234.0958002901168,False
C__upper_shadow__low,primary,pt,32,-0.3107318619719609,-0.07674905802175748,-4324.765564289881,False
C__upper_shadow__low,2023,pt,1,-1.3556417463538382,0.9266033189600488,146.1253433999997,True
C__upper_shadow__low,2021_2022,rt,21,-0.6802697626918821,0.09157828588270608,211.45379950003291,True
C__upper_shadow__low,2024,pt,13,-0.7569228982147246,0.35958015737058546,1542.385075550037,True
C__upper_shadow__low,2025,pt,12,-0.8641239815067321,0.4719144806357772,2103.5683953730822,True
C__upper_shadow__low,2026,rt,7,-1.8276408100204535,1.4665808388242076,6405.688807713058,True
C__upper_shadow__low,original_PT_window,rt,33,-0.0463444405374603,-0.3423957978623209,20.311096890116005,False
C__upper_shadow__low,original_PT_window,pt,33,-0.3423957978623209,-0.0463444405374603,-4178.640220889882,False
C__upper_shadow__high,primary,rt,22,-0.6821528323874211,0.3051141280431484,-1127.3584376309034,True
C__upper_shadow__high,2023,pt,7,-0.8207716262472541,0.39343147139370954,774.6377327500086,True
C__upper_shadow__high,2021_2022,rt,26,-0.6682967574257712,0.09141527017920327,329.32650610002395,True
C__upper_shadow__high,2024,rt,3,-3.552476280073774,3.141785168653936,1886.9069925500116,True
C__upper_shadow__high,2025,pt,8,-0.8112669327847689,0.4221086502078637,3689.843097195031,True
C__upper_shadow__high,2026,rt,11,-0.7024366067240778,0.3433900702968735,1633.8082135140562,True
C__upper_shadow__high,original_PT_window,rt,28,-0.46391450454750377,0.07356591715497894,-1746.941318487899,False
C__lower_shadow__low,primary,rt,24,-0.5709421695868448,0.17942472965888237,129.29704987609693,True
C__lower_shadow__low,2023,rt,7,-0.32275108447408934,-0.09991995550162629,-181.1792896499836,False
C__lower_shadow__low,2023,pt,7,-0.09991995550162629,-0.32275108447408934,-321.14430784998547,False
C__lower_shadow__low,2021_2022,rt,23,-0.30105735667814615,-0.2796645619728988,-761.0189499499678,False
C__lower_shadow__low,2021_2022,pt,23,-0.2796645619728988,-0.30105735667814615,-781.0089550499713,False
C__lower_shadow__low,2024,rt,7,-1.485738123708612,1.06062521853966,963.616968600018,True
C__lower_shadow__low,2025,pt,11,-0.4111054906136429,0.02314861773476682,386.8700422710516,False
C__lower_shadow__low,2026,rt,6,-0.5928466665344053,0.23399622979760468,918.2754160470349,True
C__lower_shadow__low,original_PT_window,rt,30,-0.604072730175723,0.20403300050447876,1615.0563554111088,True
C__lower_shadow__high,primary,pt,22,-0.461659734059058,0.07686390098126485,740.9982871520881,False
C__lower_shadow__high,2023,pt,4,-2.8295207558185886,2.4020467810384822,1495.4214031500035,True
C__lower_shadow__high,2021_2022,rt,23,-0.4076253670673154,-0.17153118149718724,-673.1137194999709,False
C__lower_shadow__high,2021_2022,pt,23,-0.17153118149718724,-0.4076253670673154,-873.0137704999524,False
C__lower_shadow__high,2024,pt,7,-0.5891437601155767,0.1884008265722367,1377.0432709000092,True
C__lower_shadow__high,2025,pt,7,-1.1925599426551206,0.7941728878231793,2199.3514670170393,True
C__lower_shadow__high,2026,rt,8,-0.6483762723975106,0.28942647126195015,1063.6293202650836,True
C__lower_shadow__high,original_PT_window,pt,26,-0.8259460450989858,0.43458434406699065,2236.41969030209,True
C__clv3__low,primary,rt,10,-0.5647277073764089,0.18897167391419523,413.6995394070773,True
C__clv3__low,2023,pt,5,-1.3577978846904868,0.940062518817034,837.5268825999999,True
C__clv3__low,2021_2022,rt,7,-0.25877275477730255,-0.31401187912716394,-257.4065550999924,False
C__clv3__low,2021_2022,pt,7,-0.31401187912716394,-0.25877275477730255,-217.42654489999046,False
C__clv3__low,2024,rt,1,-2.7205006850040694,2.331211463325204,572.0792931000051,True
C__clv3__low,2025,pt,3,-0.6046029714441116,0.1995278874311217,150.41166135001208,True
C__clv3__low,2026,rt,6,-0.5875600085088976,0.22871903169151386,231.0736551570601,True
C__clv3__low,original_PT_window,pt,14,-0.4977057409598228,0.10598445539877112,254.96195070002742,False
C__clv3__high,primary,rt,37,-0.1681002318563584,-0.21916024201262368,-5707.558849117855,False
C__clv3__high,primary,pt,37,-0.21916024201262368,-0.1681002318563584,510.88720861818746,False
C__clv3__high,2023,pt,2,-1.9057833547592307,1.4769313976286487,462.5805476500002,True
C__clv3__high,2021_2022,rt,40,-0.3731902166382909,-0.21005277769417408,-849.5329975999451,False
C__clv3__high,2021_2022,pt,40,-0.21005277769417408,-0.3731902166382909,-1809.0532423999348,False
C__clv3__high,2024,rt,14,-1.0831417718473761,0.672844553333354,337.06179955002335,True
C__clv3__high,2025,pt,13,-1.4209179089759698,1.03641975651014,4994.071805344113,True
C__clv3__high,2026,rt,10,-0.45291806074538155,0.09431801155535788,758.3595836760926,False
C__clv3__high,original_PT_window,rt,39,-0.0837396354725119,-0.3056537349739881,-6304.713439267854,False
C__clv3__high,original_PT_window,pt,39,-0.3056537349739881,-0.0837396354725119,973.4677562681875,False
C__market_ret1__low,primary,rt,14,-1.4988361001575234,1.1044831521674328,1550.9069059730418,True
C__market_ret1__low,2023,rt,2,-1.6965233836124178,1.2637386291898853,401.5013198500064,True
C__market_ret1__low,2021_2022,rt,14,-0.6242456239994638,0.0582444819925207,11.657487550015787,True
C__market_ret1__low,2024,rt,5,-3.817716325756494,3.391643646738796,2275.7284523500116,True
C__market_ret1__low,2025,rt,5,-0.4744979710198048,0.08244323627325474,441.9089968750176,False
C__market_ret1__low,2026,pt,4,-0.47691757117904965,0.11934152041904317,352.88975725202,False
C__market_ret1__low,original_PT_window,rt,16,-1.523547010589385,1.124390086795239,1952.4082258230478,True
C__market_ret1__high,primary,pt,41,-0.6284542803809532,0.24132958658312045,748.310793163165,True
