id,stage,factor,tail,timing,n,mean_pct,median_pct,win_pct,cash,pf_pct,pf_cash,worst_pct,mdd_cash,clusters,months,delete5_pct,delete5_cash,stress10bp_pct,delayed_n,delayed_pct,delayed_cash,max_cash_loss,2024_n,2024_pct,2025_n,2025_pct,2026_n,2026_pct,basic_pass,cluster_t,maxT_p,statistical_pass,literal_open_pass
U__amihud20__low,U,amihud20,low,previous_close,145,-0.6385720022815163,-0.1056938949633474,47.58620689655172,-37170.59499118422,0.6492509275471972,0.7215022153275302,-12.332728137168736,-51252.12470738449,8,14,-0.9149970516731295,-63274.12240640928,-0.7387745758432127,142.0,-0.5070789993324765,-27694.794396586214,-6859.1247409980015,38,0.32833121171817686,75,-1.4294174221972886,32,0.06677438402143873,False,-1.4251262512718708,1.0,False,False
D__range_expansion__high,D,range_expansion,high,previous_close,17,-0.6385931721204653,-0.5432074039106163,41.17647058823529,-86.9681489459656,0.4965624924918709,0.981472676460434,-12.229427049039757,-2349.935918349987,10,8,-1.738875165035644,-4547.517197518988,-0.738787892189835,17.0,-0.21490362784023906,912.0221060540421,-1783.0504637499962,5,-0.07034703358250441,7,-1.9513525622542125,5,0.6310238355288196,False,,,False,False
R__ret1__low,R,ret1,low,previous_close,47,-0.6394359305510142,-0.7798533561794848,36.17021276595745,-13988.442714788807,0.5552571251503436,0.5340093887608799,-6.311610978034164,-14007.875602538812,20,19,-1.2549141995547506,-25924.125811373844,-0.7396360245748881,47.0,-0.703693177981937,-19382.059005564803,-3769.294076082003,22,-0.68039214059642,12,-0.6273666481346069,13,-0.5812662973200882,False,-1.5873923419311555,1.0,False,False
R__range_pos20__low,R,range_pos20,low,previous_close,50,-0.6418960592650385,-1.1998270756561702,32.0,-10007.451823720772,0.57484239439907,0.6907879643023374,-6.728208157067416,-12487.123497527915,12,11,-1.2250934829081528,-24758.706327484815,-0.7420981267999278,50.0,-0.6944863365516393,-15730.618512868781,-3721.371931673988,24,-0.9040959349123394,11,0.011650756427759751,15,-0.7016439230707422,False,,,False,False
ALL__downside_share20__high,ALL,downside_share20,high,previous_close,146,-0.6450343782254713,-0.5695295426542331,41.0958904109589,-34627.34636949733,0.5036786922304217,0.5036997950972293,-12.229427049039757,-39658.019904790424,14,18,-0.8436768121959938,-48532.40869751239,-0.7452354230022032,146.0,-0.5160512391235583,-26766.272868499393,-4107.17063607298,60,-0.5859915537994962,40,-0.9083681555720847,46,-0.49306086456664466,False,-3.724360934432836,1.0,False,False
U__bias5__high,U,bias5,high,previous_close,71,-0.6513736143008334,0.0681975150567122,52.112676056338024,-6941.555303275621,0.6375336882863005,0.8638572372764054,-12.332728137168736,-30228.573958961748,15,14,-1.18651461741039,-31599.79676176667,-0.751581277028122,71.0,-0.551014056247367,-2406.824327013605,-5919.709505840993,19,-0.8687684880012692,44,-1.1096488415618606,8,2.3854529606733506,False,-1.2585425387264997,1.0,False,False
ALL__ret20__low,ALL,ret20,low,previous_close,129,-0.6548291097946123,-0.7353125203397195,37.98449612403101,-31232.973665193407,0.5335482594354775,0.5609085756923444,-12.229427049039757,-33876.161817816515,15,18,-0.9268720269524784,-49206.36846687045,-0.7550352030109394,129.0,-0.5821070928816947,-30633.528085919435,-4107.17063607298,48,-0.5401908611855234,35,-0.9099493532886975,46,-0.5803384013368579,False,-3.4963823598738073,1.0,False,False
ALL__overnight5__high,ALL,overnight5,high,previous_close,137,-0.6548737810300919,-0.0471404071436813,48.175182481751825,-33518.76404779942,0.5994373513063596,0.6332439526744547,-11.91543918827798,-37530.093343771456,29,28,-0.9159476141980286,-53307.02974087945,-0.7550807295522952,137.0,-0.6048282464392345,-27875.33711557751,-7030.109121084007,53,-0.9560701073306161,54,-0.3230521884261946,30,-0.7200391379195149,False,-2.2990285714457603,1.0,False,False
ALL__body__low,ALL,body,low,previous_close,132,-0.6551324418293966,-0.678438124769011,39.39393939393939,-30494.063945857488,0.5147996270761346,0.5631043826349433,-12.229427049039757,-31643.6650599876,38,32,-0.8858146563022882,-46287.62458127552,-0.755338854599177,132.0,-0.526950535985636,-31042.76831842648,-6859.1247409980015,50,-0.5084967870847291,44,-0.9485211213164856,38,-0.5083608849820668,False,-3.3310831085942905,1.0,False,False
ALL__prev_am_return__high,ALL,prev_am_return,high,previous_close,132,-0.6570615268903732,-0.16550274026442519,46.96969696969697,-39480.20865833134,0.6279835775363666,0.6024447476893772,-12.332728137168736,-41198.14385288135,44,32,-0.9198062950260643,-59432.6877327244,-0.7572700303206962,132.0,-0.6159216944411361,-34236.550524968385,-7030.109121084007,48,-0.18520410951640287,57,-1.1320252203763097,27,-0.4932180270848988,False,-1.9003474411772876,1.0,False,False
R__atr20__low,R,atr20,low,previous_close,24,-0.658544062313917,-0.31497631221735806,41.66666666666667,-3289.365803749945,0.5424159331076387,0.5738373187753742,-7.203521160516589,-3471.277212849953,5,6,-1.6187827349037924,-6923.918808049955,-0.758749024060486,24.0,-0.4662545470319681,-2490.1735997499427,-1952.154234499996,6,-0.8134747174099489,18,-0.6069005106152399,0,,False,,,False,False
ALL__ma20slope5__low,ALL,ma20slope5,low,previous_close,129,-0.6595798429787874,-0.7303748196694055,41.08527131782946,-30770.84848338138,0.5312851297442656,0.574846005948764,-12.229427049039757,-32844.340081135495,10,17,-0.9045434609459373,-47218.192190281414,-0.7597887990730697,129.0,-0.48306587060047657,-23399.104275343427,-7030.109121084007,45,-0.5384473909091726,33,-1.0072320434911357,51,-0.541509994473399,False,-2.2044254042787945,1.0,False,False
ALL__beta_residual1__high,ALL,beta_residual1,high,previous_close,132,-0.6624296628927322,-0.1836969788107698,46.96969696969697,-29577.356917384393,0.6404839531835295,0.6867442115813647,-12.332728137168736,-31113.5232696075,38,31,-0.9509352630783371,-51605.13739508545,-0.762640868960556,132.0,-0.5033374624797023,-20797.4207935284,-7030.109121084007,45,-0.48833083433548885,62,-1.0047791634588616,25,-0.12678079289176944,False,-1.821556733934884,1.0,False,False
ALL__overnight_minus_intraday5__low,ALL,overnight_minus_intraday5,low,previous_close,128,-0.6659537309653707,-0.22747332932419012,48.4375,-8444.805935656346,0.6445319292096434,0.898482739229008,-12.332728137168736,-44838.035427261704,30,26,-0.9678936298948239,-32570.761753435378,-0.7661669903110899,128.0,-0.4638586789315914,-3739.6719822543273,-5919.709505840993,43,-1.0116523163728741,67,-1.0222080414997745,18,1.485939490052837,False,-1.5170504102384639,1.0,False,False
ALL__combo_persistent_sell,ALL,combo_persistent_sell,fixed,previous_close,70,-0.6672579730497499,-0.7905520519931888,44.285714285714285,-15340.135953229688,0.5357194147648762,0.6381998065220194,-12.229427049039757,-16415.297754429695,29,22,-1.1008011800674133,-30901.608896380738,-0.767472061469256,70.0,-0.5719872392955873,-17327.550045081694,-3769.294076082003,19,-0.5382474916627339,15,-1.8120670047425635,36,-0.25834307502089154,False,-2.0197282823961444,1.0,False,False
D__ret1__low,D,ret1,low,previous_close,36,-0.6677705295152483,-0.19466951895043905,41.66666666666667,-7377.652533544831,0.46886441079487273,0.4874832803912941,-12.229427049039757,-9806.411764347888,16,13,-1.247459446464917,-12481.466528359868,-0.7679824167464451,36.0,-0.30999224415149795,-3501.927621416868,-1783.0504637499962,10,-0.47938444470606817,11,-0.7781851677613344,15,-0.7123905180075718,False,-2.406688358824464,1.0,False,False
ALL__beta_residual1__low,ALL,beta_residual1,low,previous_close,127,-0.6743830616718619,-0.6229183218151051,41.732283464566926,-28446.855973873397,0.5294491860847079,0.6127005926132637,-12.229427049039757,-30885.536069277437,39,32,-0.9360574950265584,-48314.7614782694,-0.7746004362290738,126.0,-0.4753724067395732,-22090.902409001443,-4971.976372502989,48,-0.5978118863368848,48,-0.9536770046754505,31,-0.3604897439914313,False,-3.4551493040146966,1.0,False,False
D__intraday5__low,D,intraday5,low,previous_close,45,-0.6788416997777105,-0.1519504805288377,46.666666666666664,-7007.334340742804,0.5171842514724331,0.6995320669669323,-12.229427049039757,-8511.789579655935,13,14,-1.2756388286928744,-19024.71498794685,-0.7790601965720007,45.0,-0.4680441184556147,-5928.342312639821,-3585.2028699959837,11,-0.49111927759812013,10,-2.3859124217708922,24,-0.05360167577953026,False,-1.6509884007057136,1.0,False,False
C__upper_shadow__high,C,upper_shadow,high,previous_close,22,-0.6821528323874211,-0.6706400793317796,45.45454545454545,-2447.028334368893,0.549075755238852,0.8050647169974728,-4.705608560035071,-6979.074589466965,11,10,-1.7536825625283665,-11208.478285386933,-0.7823747081916186,22.0,-0.9131906952734414,-6492.347464967931,-2552.6937666149925,3,-3.552476280073774,8,0.4221086502078637,11,-0.7024366067240778,False,,,False,False
ALL__intraday5__high,ALL,intraday5,high,previous_close,130,-0.6890387754242702,0.007073795686350002,50.0,-18744.59633387138,0.6283736515797499,0.7902300376353402,-12.332728137168736,-46100.915167488594,29,26,-0.9838021977425799,-43402.83779236242,-0.7892635798782005,129.0,-0.5133691694799581,-11619.741538685366,-5919.709505840993,43,-0.9750663522663153,66,-1.0775026615141339,21,1.1175232382013927,False,-1.6170336062775543,1.0,False,False
D__combo_market_relative_weak,D,combo_market_relative_weak,fixed,previous_close,21,-0.6955969252819623,-0.179054999999995,42.857142857142854,-2978.9974263309286,0.5909656290682561,0.7576204600219698,-12.229427049039757,-6579.706215459975,11,9,-2.10523095248673,-11913.46538371196,-0.7958218362238679,21.0,-0.33054475278518514,-1670.3486120639338,-3585.2028699959837,5,-0.7320516474707519,8,-1.579089408711485,8,0.2106797595155539,False,,,False,False
R__ma20slope5__low,R,ma20slope5,low,previous_close,28,-0.6963346682569325,-1.2744281213375477,35.714285714285715,-5481.2871273958735,0.5729070161905887,0.7086856125168152,-6.728208157067416,-13553.145272753894,5,8,-1.6578318348144336,-16993.488664648903,-0.7965641993816613,28.0,-0.7774313416889458,-6949.628223578896,-3721.371931673988,13,-1.0247490057822266,6,-1.9127107117968578,9,0.5889589594173318,False,,,False,False
ALL__overnight_minus_intraday5__high,ALL,overnight_minus_intraday5,high,previous_close,134,-0.7006961876159372,-0.6148208096291389,42.53731343283582,-47567.94920428738,0.5546809110932989,0.5269026638852401,-11.91543918827798,-50628.53768413544,33,28,-0.9556537667334064,-65596.96710223443,-0.800926643499892,134.0,-0.6926438282740903,-48237.137342837406,-7030.109121084007,43,-0.353066927497584,38,-1.2351560832144723,53,-0.5995373603016895,False,-2.4935814995273566,1.0,False,False
ALL__relative_ret5__low,ALL,relative_ret5,low,previous_close,123,-0.7012912469449695,-0.6229183218151051,39.02439024390244,-27742.170507565366,0.5386615712744687,0.6376978392201237,-12.229427049039757,-28141.58501016537,33,28,-0.9867078511219253,-47265.212000335414,-0.8015221367605908,123.0,-0.6271066827994157,-30099.123027772377,-4422.65988151799,39,-0.8657584512871429,46,-0.8614913214454013,38,-0.3385695523037953,False,-3.11265374560916,1.0,False,False
ALL__drawdown60__high,ALL,drawdown60,high,previous_close,141,-0.7082755228117492,-0.0103693386792466,49.645390070921984,-31691.05276626138,0.5924413503269162,0.6438431160234096,-12.332728137168736,-40533.030782888694,11,17,-0.9719024778713072,-52668.03287890041,-0.8085099101034994,139.0,-0.4477124216158353,-15944.843688478411,-5919.709505840993,53,-0.1276865625626186,77,-1.2967065690417965,11,0.6133586286891343,False,-1.64395569017409,1.0,False,False
ALL__relative_ret5__high,ALL,relative_ret5,high,previous_close,133,-0.7131903019910892,-0.0471404071436813,47.368421052631575,-26205.579930224325,0.6140606640433922,0.7243969498107862,-12.332728137168736,-49142.67638884258,25,24,-1.0019886256053294,-50863.821388715376,-0.8134272049756309,132.0,-0.5449700727949394,-15714.810050480428,-5919.709505840993,43,-0.5564755554743742,70,-1.242860448264577,20,0.803718504955183,False,-1.6667277589480913,1.0,False,False
D__ret20__low,D,ret20,low,previous_close,89,-0.7158382641043733,-0.7303748196694055,38.20224719101123,-21715.087488698602,0.47214359425321406,0.506533997469606,-12.229427049039757,-23270.041221828735,14,13,-1.047792185642238,-33859.13481662666,-0.8160737962033707,89.0,-0.46564954810195996,-14063.608416061646,-3585.2028699959837,28,-0.6766022052686012,26,-0.825114302685052,35,-0.666050625370201,False,-3.355550648737965,1.0,False,False
D__ma20slope5__low,D,ma20slope5,low,previous_close,91,-0.7258277557779653,-0.5432074039106163,40.65934065934066,-24553.804785922614,0.46771059116700653,0.4836086848762435,-12.229427049039757,-24826.994441522646,10,12,-1.0331574095539582,-36453.64783762966,-0.8260689814574157,91.0,-0.45336367613693734,-15404.064982403628,-7030.109121084007,30,-0.4133121956774996,22,-0.9049432611577761,39,-0.8651848246153531,False,-2.323628353187195,1.0,False,False
ALL__range_pos20__high,ALL,range_pos20,high,previous_close,138,-0.7264384605569492,-0.02737218310662475,47.82608695652174,-27255.906080644378,0.5926354052190713,0.6825690632284438,-12.332728137168736,-45016.76715929656,19,24,-0.9871439390302291,-47682.1730732984,-0.8266815674579858,136.0,-0.5336795873811826,-16474.068221538477,-5919.709505840993,47,-0.6628352465108784,73,-1.2095282969870569,18,1.0666841505115245,False,-1.6115286992453273,1.0,False,False
R__ret10__low,R,ret10,low,previous_close,63,-0.7271196518950871,-1.0478324646697543,30.158730158730158,-20405.414754664693,0.5398033414690065,0.5773616354089868,-8.628950102799992,-21561.990321314697,12,13,-1.2386030826929526,-37256.646027598756,-0.8273644221820424,63.0,-0.7595373881392011,-23311.9864937887,-6212.844074015994,22,-0.6188935827162501,26,-0.5901695918586218,15,-1.123231324087254,False,-2.9879829523489305,1.0,False,False
U__upper_shadow__low,U,upper_shadow,low,previous_close,40,-0.7273981825411704,0.3703479197716299,55.00000000000001,-4811.636865421839,0.6445288855381138,0.8605187503768382,-10.70066262246178,-19006.248605073903,19,17,-1.6120576687765935,-23235.781100356835,-0.827644169435249,40.0,-0.8801729155791304,-8637.312118897837,-6859.1247409980015,11,-1.116804562756383,18,-1.4475858691183237,11,0.8404971393457475,False,-1.0797111797332652,1.0,False,False
ALL__volume_ratio__low,ALL,volume_ratio,low,previous_close,127,-0.7299771724145887,-0.67778006688963,33.85826771653544,-36067.656681954446,0.47557472822391866,0.49648675083027993,-9.70526855644401,-37799.07886620961,31,28,-0.9681108107669663,-51650.4648217865,-0.8302214095401533,127.0,-0.6692415346459332,-33490.51624877847,-6212.844074015994,43,-0.4921194763546166,44,-0.9664784513446332,40,-0.7255227888560092,False,-2.7232662237876433,1.0,False,False
ALL__ret5__low,ALL,ret5,low,previous_close,133,-0.7347720854438291,-0.7353125203397195,38.34586466165413,-33063.206810049356,0.5166357701781834,0.5919777876280211,-12.229427049039757,-33443.18842489935,34,27,-1.0006535367356544,-52383.25704805241,-0.8350196270764163,133.0,-0.6450608279708866,-35100.29163011339,-4422.65988151799,47,-0.8529581498421466,45,-0.7463656848660526,41,-0.5865658171335614,False,-3.745672775053443,1.0,False,False
U__ret3__low,U,ret3,low,previous_close,25,-0.7360281260306758,-0.373307965523587,44.0,-4084.4415473619224,0.6154963693886405,0.8121245008434038,-8.955440431609654,-9686.98708295197,12,11,-2.1198882238593377,-18807.303367671946,-0.8362789752354851,25.0,-0.7484972588724403,-6511.415411382913,-5059.07575091098,7,-2.2038524315653887,13,-0.272190007707756,5,0.11294679407833108,False,,,False,False
R__range_expansion__low,R,range_expansion,low,previous_close,49,-0.7370589260698278,-0.67778006688963,40.816326530612244,-21481.51024463082,0.4953310666145122,0.31686819187859055,-8.628950102799992,-23440.93714393085,16,17,-1.193003932417304,-27167.541062953853,-0.8373065195698638,49.0,-0.7890253898916099,-21441.673786823834,-6212.844074015994,25,-0.17382226026713543,16,-0.5493955532203456,8,-2.872500252402207,False,-1.6732555397926907,1.0,False,False
R__market_ret5__high,R,market_ret5,high,previous_close,25,-0.7411888092632194,-0.4626697661934326,44.0,-9099.418930266917,0.5670453151730025,0.3925890498466074,-8.628950102799992,-10149.605708616924,11,9,-1.7396267971941755,-13182.246104366935,-0.8414366962693239,25.0,-0.8991676697024346,-8790.047275475914,-6212.844074015994,21,-0.3429456573147001,3,-0.8996371083905957,1,-8.628950102799992,False,,,False,False
R__prev_am_return__low,R,prev_am_return,low,previous_close,40,-0.7417469415626116,-0.9458182461573486,32.5,-10397.821474349821,0.5371105118035666,0.6167007211015199,-6.311610978034164,-14613.814930526934,22,17,-1.5112488355312175,-23879.205025619856,-0.8419985105180272,40.0,-0.8801340287988605,-16930.164856755848,-3769.294076082003,16,-1.3042088307354303,11,-0.3729312401220975,13,-0.36156097918419255,False,-1.6362522708861738,1.0,False,False
ALL__ret5__high,ALL,ret5,high,previous_close,134,-0.7449164175192128,-0.20175258147600625,47.01492537313433,-22473.54388127134,0.604876646819216,0.7554304111706809,-12.332728137168736,-48174.12898554758,24,23,-1.032705688839084,-47131.785339762384,-0.8451688333790791,133.0,-0.6358314220758401,-15249.149516018442,-5919.709505840993,48,-0.8346579476770591,67,-1.1925463838565804,19,1.0602836452271172,False,-1.7711751531390287,1.0,False,False
R__prev_pm_minus_am__low,R,prev_pm_minus_am,low,previous_close,24,-0.7461960042378099,-0.5292607237956413,45.83333333333333,-8231.574398215887,0.5488128630888947,0.506258435783242,-6.953841041699601,-13078.29685181794,9,11,-1.8028656280403696,-15439.01031035192,-0.8464491597257187,24.0,-0.6002176329693342,-6393.679987124903,-3721.371931673988,13,-0.015443247046231404,7,-2.315955388208519,4,-0.3740635431616982,False,,,False,False
ALL__prev_late_return__high,ALL,prev_late_return,high,previous_close,136,-0.7465501395419637,-0.2074728126042213,47.05882352941176,-43599.146458254356,0.5758651474518418,0.5871558158626331,-11.294812295554268,-46086.94520918141,38,31,-1.0190143375769054,-63067.93972557037,-0.8468037396782151,136.0,-0.7904137849260555,-43988.99272436033,-6859.1247409980015,55,-0.1731514315316129,49,-1.1712104705231143,32,-1.0818180371198671,False,-2.8457245861908675,1.0,False,False
D__ret3__low,D,ret3,low,previous_close,46,-0.7473183058995382,-0.0958066245673755,47.82608695652174,-7806.757609565794,0.49075212507270166,0.6424854876397426,-12.229427049039757,-12109.57666898483,15,13,-1.2901114053033096,-16626.832887356828,-0.8475703373829855,46.0,-0.5233918438268075,-5579.116253432796,-3585.2028699959837,12,-1.159205544420974,11,-1.6438138939555238,23,-0.10366185673114357,False,-1.914143786904693,1.0,False,False
R__market_ret5__low,R,market_ret5,low,previous_close,48,-0.747535305486856,-1.0121072672751068,37.5,-16649.155373183767,0.522811350256077,0.5161843099020885,-7.203521160516589,-18299.2889426939,14,13,-1.3298602554325463,-29658.209704676803,-0.8477905891976771,48.0,-0.7240778342363346,-17987.477517363783,-3721.371931673988,21,-0.5592382978945887,13,-0.2945280244562759,14,-1.4506304349750816,False,-2.08573395522096,1.0,False,False
U__volume_trend__high,U,volume_trend,high,previous_close,51,-0.7504527383934018,-0.5474111018884396,45.09803921568628,-10686.539246095803,0.5131304709371595,0.6076879316745313,-10.105854526435447,-16074.855587048842,12,12,-1.3195538987104114,-21385.86039747679,-0.850707788042148,51.0,-0.6621216856361428,-11355.47837321385,-4658.907089330985,22,-1.0357119975079874,15,-1.165421914566042,14,0.14242164325734802,False,-2.1929469077414594,1.0,False,False
U__prev_late_return__high,U,prev_late_return,high,previous_close,61,-0.751112247956911,0.5025836053814594,55.73770491803278,-18692.787826537704,0.6190582538944345,0.6588541244435392,-11.294812295554268,-25871.326139502893,18,16,-1.3354624415248293,-35079.139960891735,-0.8513701091222766,61.0,-0.7106588960149757,-17923.56315202666,-6859.1247409980015,23,0.21924944697953783,29,-1.5554005424013266,9,-0.6393298529180517,False,-1.5327620260999257,1.0,False,False
ALL__current_gap__low,ALL,current_gap,low,after_open,144,-0.7541259800726444,-0.3613915145244866,45.83333333333333,-37575.9083554082,0.5663571098295832,0.6206004144832395,-12.332728137168736,-48248.79968197433,40,31,-0.9768212370653254,-53879.39610158423,-0.8543832867879911,142.0,-0.49740584335241206,-23198.82288294423,-5919.709505840993,52,-0.8681296342245151,59,-1.088706821199965,33,0.023706130303391252,False,-2.365162808326431,1.0,False,False
D__body__high,D,body,high,previous_close,20,-0.7541986960980174,-0.12776012880406645,45.0,-9207.153857803938,0.4338455645090755,0.2836897871480284,-11.91543918827798,-10236.62269215395,13,9,-1.4939474764591758,-12143.104965392968,-0.8544518157114253,20.0,-0.5876102493988196,-5491.53128446092,-7030.109121084007,7,0.4333267672407481,6,-0.058284780137126534,7,-2.5382218016889744,False,,,False,False
C__current_gap__high,C,current_gap,high,after_open,24,-0.7547871288730464,-0.8024122471910158,41.66666666666667,-4837.226211679873,0.5210296246613639,0.5752904821762771,-4.705608560035071,-7746.696361957888,9,10,-1.7539958097895196,-10003.053140331896,-0.8550412070178893,24.0,-0.7169681740302192,-5316.6454481468845,-2552.6937666149925,10,-1.4772842291602206,8,0.046163590349490746,6,-0.6185595873578054,False,,,False,False
R__downside_share20__high,R,downside_share20,high,previous_close,44,-0.757593928136863,-1.0440826030078356,36.36363636363637,-12152.360193662811,0.4671135260279481,0.4486186476048517,-6.728208157067416,-13865.698381960829,10,12,-1.226483678611116,-18372.73556719184,-0.8578521650733546,44.0,-0.8349542521655988,-13081.39406435283,-3721.371931673988,24,-0.754486178795732,12,-1.1508421911377604,8,-0.17704478165890927,False,-2.8910903710752476,1.0,False,False
R__intraday5__low,R,intraday5,low,previous_close,55,-0.7586044897373773,-1.033776245511704,36.36363636363637,-21803.711808771724,0.5251274427338681,0.49003519139658397,-8.223646820562418,-21803.711808771717,16,16,-1.2831184191459988,-35929.69310368874,-0.8588653068766272,55.0,-0.8524483166171533,-25908.97306131673,-5175.963308861987,22,-0.3716800429814943,15,-1.3480942340478488,18,-0.7402706932913966,False,-2.003790917361171,1.0,False,False
ALL__market_ret5__low,ALL,market_ret5,low,previous_close,138,-0.7592776954373062,-0.5346387454916233,42.7536231884058,-38738.205387416434,0.5054011745116813,0.5533430819011597,-12.229427049039757,-40711.8604260235,31,26,-1.0098577184152457,-57172.10109344346,-0.8595365715525696,138.0,-0.6790407114492492,-43572.03256476643,-5147.525068227004,53,-0.9415860809586766,33,-0.7451598170682827,52,-0.5824228022362513,False,-4.448201793006464,1.0,False,False
D__current_gap__low,D,current_gap,low,after_open,32,-0.765296221011055,-0.2691711235047163,43.75,-4750.609297650863,0.5114167797808133,0.6437970976745225,-12.229427049039757,-6247.2160431708835,12,10,-1.4954408583864893,-9726.519549185901,-0.8655564850241357,32.0,-0.21435392584940977,2331.416909853132,-1783.0504637499962,9,-1.5658443331214316,9,-0.7122028585716333,14,-0.2847895962225843,False,,,False,False
R__signed_volume5__low,R,signed_volume5,low,previous_close,47,-0.7664947362375343,-0.7940696593006437,38.297872340425535,-14902.192385630802,0.4860649655271272,0.5099025262794393,-8.628950102799992,-15118.108695557852,17,15,-1.3237835749186022,-26261.91580089584,-0.8667582881925406,47.0,-0.8787225812952734,-17279.568600881783,-6212.844074015994,22,-0.9255507773745538,12,-0.08165853560968682,13,-1.1294794672005914,False,-3.0153213083393493,1.0,False,False
U__clv__high,U,clv,high,previous_close,48,-0.770434804977683,0.2443137858803937,50.0,-8509.784647426726,0.5831940160926309,0.7643814280781122,-10.155278745951652,-22701.61627399287,15,16,-1.4510669870902086,-25794.936903391772,-0.8707022544360696,48.0,-0.8868887615784856,-11566.34567039278,-4033.676717891997,15,-0.8772289974654411,23,-1.5294894912030776,10,1.135582262072362,False,-1.2018118555998731,1.0,False,False
R__relative_ret5__low,R,relative_ret5,low,previous_close,58,-0.7706280133002373,-0.7901023147102317,34.48275862068966,-19355.57972962871,0.49078951731788223,0.5006355689319016,-6.728208157067416,-19590.92892730577,18,15,-1.2126430625439801,-31301.63733078676,-0.8708944040151327,58.0,-0.8533291674731996,-24329.825818400677,-3769.294076082003,23,-0.7526877122267818,20,-1.000700262333657,15,-0.49137347623497635,False,-3.352222239739663,1.0,False,False
U__ret1__low,U,ret1,low,previous_close,39,-0.7745114008903234,-0.847637721180383,43.58974358974359,-8296.00786836186,0.5864737770341588,0.7556420208997245,-10.70066262246178,-11000.687250044883,15,15,-1.7292018404851677,-27521.18071454888,-0.8747807938767139,38.0,-0.6413155514980184,-4227.962579088872,-6859.1247409980015,12,-1.376608043517977,19,-0.31690440743849063,8,-0.9581830463969467,False,-1.3840361334137068,1.0,False,False
R__amihud20__low,R,amihud20,low,previous_close,90,-0.7758153048260531,-0.6245222543909573,40.0,-33189.1272433796,0.5248550237820426,0.4631146204303151,-8.628950102799992,-33435.96943137961,14,16,-1.1286791812762094,-46972.79685385164,-0.8760832228994145,90.0,-0.8703947540760684,-37654.10889375057,-6212.844074015994,42,-0.5814225076196975,38,-0.6663383127194424,10,-2.0082776230978667,False,-3.104967127108828,1.0,False,False
R__overnight5__low,R,overnight5,low,previous_close,43,-0.7845537400972693,-0.7940696593006437,39.53488372093023,-12032.89438955077,0.4915302765470318,0.5802652044279193,-6.311610978034164,-15174.678865793825,12,12,-1.3505271211447145,-23528.74833572082,-0.8848268024881197,43.0,-0.826567148179595,-16377.72925136775,-3769.294076082003,16,-1.249936079921071,17,-0.6421777813680558,10,-0.28198112621884897,False,-2.282448843344599,1.0,False,False
D__clv__high,D,clv,high,previous_close,27,-0.7894918289635678,-0.1519504805288377,44.44444444444444,-8424.692030961909,0.4431802581500384,0.44514304664729487,-11.91543918827798,-10451.563244864976,14,12,-1.448530410323323,-13298.108601087944,-0.8897641663004778,27.0,-0.5512094845399416,-4289.446184213901,-7030.109121084007,7,-0.8333497255955703,9,-0.39021084367126757,11,-1.0882667008914484,False,,,False,False
ALL__ret3__low,ALL,ret3,low,previous_close,128,-0.7903297091600595,-0.626400186944445,41.40625,-32864.15658302245,0.5209044342438683,0.6228283128242005,-12.229427049039757,-37739.79886977258,37,29,-1.08132458206263,-52790.10627887249,-0.8906053699356734,128.0,-0.7835453806665771,-40824.48898774138,-5059.07575091098,41,-1.3256147817678845,42,-0.8125012395540532,45,-0.28193210352742404,False,-3.538986000328917,1.0,False,False
R__combo_persistent_sell,R,combo_persistent_sell,fixed,previous_close,29,-0.7918580138212693,-1.3465920633262063,34.48275862068966,-9003.278275638877,0.4724216113665098,0.5351675711249378,-6.311610978034164,-9697.224520464913,15,13,-1.6057737689087475,-18131.705630980898,-0.8921350359088949,29.0,-0.9190644460405717,-12069.716875345877,-3769.294076082003,11,-1.1568707991769043,7,-0.7111557569091157,11,-0.4782012101370052,False,,,False,False
D__overnight5__low,D,overnight5,low,previous_close,39,-0.7948825663833313,-0.3023892860902004,43.58974358974359,-3141.770484804844,0.48433766867941175,0.7817201266605813,-12.229427049039757,-10465.128651189912,13,11,-1.476904018973111,-10978.787223215888,-0.895156402688184,39.0,-0.5549133566020736,-1553.4219923368776,-2507.3706394799883,16,-1.4820543017186194,12,-1.39191418569102,11,0.8559471788036571,False,,,False,False
R__volume_trend__low,R,volume_trend,low,previous_close,61,-0.8027485289561417,-0.7654712292452927,36.0655737704918,-18879.735912687767,0.45631403998044745,0.4644846656867856,-8.628950102799992,-19126.57810068779,11,13,-1.2153436283132442,-30072.068257425784,-0.9030286349248108,61.0,-0.7426371822797104,-17181.667657544775,-6212.844074015994,32,-0.7218008394759261,14,-0.7203474907897823,15,-1.0523445688025368,False,-2.787882052326326,1.0,False,False
ALL__gap_over_atr__low,ALL,gap_over_atr,low,after_open,143,-0.8043812377483227,-0.414026736411263,43.35664335664335,-41364.09364343432,0.5310163204685981,0.5528931866614838,-12.332728137168736,-54620.69009258743,44,33,-1.021429819241233,-55559.25793766736,-0.9046624620464401,142.0,-0.6061107080628692,-31065.108850782315,-5919.709505840993,56,-0.7769534781701143,53,-1.4008847187342863,34,0.08028729036568863,False,-2.453649671391455,1.0,False,False
