id,window,losing,losing_mean,large,opposite,n,mean_pct,median_pct,win_pct,cash,pf_pct,pf_cash,worst_pct,mdd_cash,clusters
BASE_HV,2023,rt,-1.6640444640918557,True,pt,10,1.1393813875085432,1.3109877497241746,60.0,1399.138543950007,2.11079313323404,1.91714731294854,-4.109218019130425,-723.3403832500019,5
BASE_HV,2024,pt,-2.177345851763111,True,rt,13,1.782246611905233,1.151360221667406,69.23076923076923,5603.589438350047,3.963994922670899,4.733812323483137,-4.650157583560376,-1076.0769723999938,9
BASE_HV,2025,pt,-1.4728841190469528,True,rt,10,1.0822469503548047,1.0340051469048963,70.0,3560.1403282010556,3.744658380389199,5.290284091560704,-2.34097114972114,-545.6803749999976,5
BASE_HV,2026,pt,-1.3054132559802594,True,rt,7,0.9493223687957839,1.0750771913824777,57.14285714285714,4685.95731816906,2.0840470279980083,2.1661956232784583,-4.331237586947363,-2839.1262382439963,5
EXT_R1,main2020,rt,-0.25819512563601515,False,pt,112,-0.1907263958292454,-0.6294333001883601,40.17857142857143,-18644.24803914463,0.8566541619308814,0.6795443574262078,-7.467996327810795,-26642.88825766575,75
EXT_R1,main2020,pt,-0.1907263958292454,False,rt,112,-0.25819512563601515,0.14502201861615086,53.57142857142857,5611.566797145382,0.807549602245268,1.124712866395523,-8.246846366530596,-16531.20014941275,75
EXT_R1,old2020_2023,rt,-0.4633945048417061,False,pt,50,-0.07041447269778278,-0.5981830606481549,40.0,863.74150190008,0.9212607043878006,1.1191159827067478,-4.290317008464546,-2741.5171379999542,37
EXT_R1,old2020_2023,pt,-0.07041447269778278,False,rt,50,-0.4633945048417061,0.0764232821360146,52.0,-4892.945184399943,0.5673958350982328,0.5106141942258636,-8.246846366530596,-5838.889502449956,37
EXT_R1,recent2024,rt,-0.09271175530884493,False,pt,62,-0.2877521402901024,-0.9959020695051863,40.32258064516129,-19507.989541044713,0.828958773544163,0.6169584123253061,-7.467996327810795,-26642.888257665752,38
EXT_R1,recent2024,pt,-0.2877521402901024,False,rt,62,-0.09271175530884493,0.5977886292648609,54.83870967741935,10504.511981545325,0.9405587046693411,1.3001481370824135,-6.850463732622584,-11380.47531131281,38
EXT_R1,all_available,rt,-0.57057802981296,True,pt,137,0.10254427395164217,-0.4548597898734036,41.605839416058394,-13314.872772694587,1.084220708449607,0.7801630758585179,-7.467996327810795,-26642.88825766575,90
EXT_R1,2018,rt,-1.2684654533631494,True,pt,5,0.6957878016243261,-0.2835826530611948,20.0,398.0301728500133,1.8014063566564236,1.7700218163474097,-3.653857268128146,-516.9076568999891,3
EXT_R1,2019,rt,-2.1454504373163044,True,pt,20,1.5965491428064411,0.24098773527872686,55.00000000000001,4931.34509360003,3.374794739834372,3.6375005970454457,-3.3441585468531336,-758.9304432499921,12
EXT_R1,2020,rt,-0.0948362451802824,False,pt,18,-0.43576889113517936,-0.4119709832999598,38.88888888888889,-1271.3106425499604,0.5022916303124202,0.515767049876518,-3.262725391959792,-1330.1381935499712,15
EXT_R1,2020,pt,-0.43576889113517936,False,rt,18,-0.0948362451802824,-0.13351229622207644,50.0,-251.82038244998031,0.8626979634058551,0.8791354538692093,-3.1770067326541813,-734.1466378499907,15
EXT_R1,2021,pt,-0.8395292317231792,True,rt,7,0.28361046927450223,0.1167243650477863,57.14285714285714,274.4359126500117,2.3355678929823185,2.3788771456351707,-0.7573076550356814,-184.3679651999951,5
EXT_R1,2022,rt,-0.49485909343739015,False,pt,7,-0.1195427972524067,0.2096430438144479,57.14285714285714,-84.88178939999841,0.6280054813619784,0.6105360391934902,-1.336754240702471,-217.94517064999673,4
EXT_R1,2022,pt,-0.1195427972524067,False,rt,7,-0.49485909343739015,-0.8207695902061893,28.57142857142857,-324.7618505999948,0.21296242949830937,0.21860806694005327,-1.1032529318693385,-324.7618505999948,4
EXT_R1,2023,rt,-1.1102184699833337,True,pt,18,0.6131455893540662,-0.6226862229772723,38.88888888888889,3004.9682915000253,1.5367182810182425,1.837483772647922,-4.290317008464546,-1089.740520149995,13
EXT_R1,2024,rt,-1.1170601882093512,True,pt,22,0.7186849354945726,-0.21807167778750156,45.45454545454545,2410.617774400048,1.5939844566087669,1.36654811423084,-6.616509748118867,-3615.656237299967,13
EXT_R1,2025,rt,-0.45885142312601945,False,pt,26,0.0792172467575205,-0.4078983572613535,46.15384615384615,3264.64469941312,1.0588387388317908,1.2232475368757845,-5.325724502669927,-5034.244413641903,17
EXT_R1,2026,pt,-2.5508106924687484,True,rt,14,2.1969523080524174,2.4119209682403344,78.57142857142857,21884.98729285813,4.816591470690336,5.167295922096062,-3.5635911576617345,-2423.24198720998,8
EXT_R2,main2020,rt,-0.355113384147564,False,pt,163,-0.10995803478128843,-0.4548597898734036,42.331288343558285,-14543.562903248523,0.9004141761444233,0.7758666866545386,-7.467996327810795,-26612.551758824877,96
EXT_R2,main2020,pt,-0.10995803478128843,False,rt,163,-0.355113384147564,-0.1166842410562143,49.079754601226995,-3564.735518250496,0.7074573250152718,0.9392377755553465,-10.155278745951652,-25219.37943730565,96
EXT_R2,old2020_2023,rt,-0.3796822958811173,False,pt,86,-0.16270480514779015,-0.4560446313080798,40.69767441860465,-844.7636601498698,0.7929865153281233,0.9197153500172864,-4.290317008464546,-4434.988210249907,55
EXT_R2,old2020_2023,pt,-0.16270480514779015,False,rt,86,-0.3796822958811173,-0.11707998930447905,48.837209302325576,-5781.960087349891,0.5680217080536432,0.5472756544018488,-8.246846366530596,-7037.833788599897,55
EXT_R2,recent2024,rt,-0.3276727814321668,False,pt,77,-0.05104605748883196,-0.3306504924005182,44.15584415584416,-13698.799243098652,0.9650258269815951,0.7480258686539981,-7.467996327810795,-26612.551758824877,41
EXT_R2,recent2024,pt,-0.05104605748883196,False,rt,77,-0.3276727814321668,-0.0625011504246577,49.35064935064935,2217.224569099395,0.7936547064646698,1.0483102947652438,-10.155278745951652,-18714.400919905773,41
EXT_R2,all_available,rt,-0.5892585825091597,True,pt,198,0.10931225330653571,-0.3282497348859267,43.43434343434344,-8434.179830848474,1.106740344138748,0.8759478219359397,-7.467996327810795,-26612.551758824877,113
EXT_R2,2018,rt,-0.7970104347492405,True,pt,7,0.234481880361684,-0.3671145045454341,14.285714285714285,106.91397680001288,1.265654187146618,1.132315372138686,-3.653857268128146,-602.9039271499893,5
EXT_R2,2019,rt,-1.9003801670541436,True,pt,28,1.3544861664825825,0.17515542648844915,57.14285714285714,6002.469095600039,3.2825875525982497,3.6177998886829923,-3.3441585468531336,-758.9304432499921,13
EXT_R2,2020,rt,-0.07746024391930559,False,pt,33,-0.45577530480874595,-0.6218836037140785,39.39393939393939,-2511.5326806999383,0.4481664667707443,0.44043874163892077,-3.262725391959792,-2514.439770949939,17
EXT_R2,2020,pt,-0.45577530480874595,False,rt,33,-0.07746024391930559,0.0785370374912347,51.515151515151516,-232.67209929995866,0.8734590947266463,0.9274561420726651,-3.1770067326541813,-1179.84279584996,17
EXT_R2,2021,pt,-0.7579595516118641,True,rt,14,0.19782855535941124,2.00619957859971e-05,50.0,438.1407147000248,1.6915483697816351,1.8852482483340347,-1.0322064352696891,-358.44399004998695,10
EXT_R2,2022,rt,-0.3993719134842989,False,pt,15,-0.2159090674104865,-0.0955486115261387,46.666666666666664,-308.31829934998973,0.4885854335431193,0.48677122578695564,-1.4721932544031295,-356.253440899997,11
EXT_R2,2022,pt,-0.2159090674104865,False,rt,15,-0.3993719134842989,-0.5222296168623375,40.0,-568.1883656499879,0.2805844407785981,0.28498657984666426,-2.222054154091392,-595.665261249993,11
EXT_R2,2023,rt,-1.1198129362169285,True,pt,24,0.6207517312375858,-0.4569128246878711,45.83333333333333,3416.007084600037,1.669736100896697,1.8862535327578198,-4.290317008464546,-1089.740520149995,17
EXT_R2,2024,rt,-0.9464884512170111,True,pt,27,0.5503844378125246,-0.2480803007211629,44.44444444444444,2244.6208772500595,1.4790437683043012,1.293687889934078,-6.616509748118867,-3781.6531344499563,15
EXT_R2,2025,rt,-0.9526368357271725,True,pt,29,0.5732238787397989,0.0785855507848797,51.724137931034484,9134.521031806129,1.474889464266109,1.6246496965680104,-5.325724502669927,-4888.085477327968,16
EXT_R2,2026,pt,-1.6864008919539237,True,rt,21,1.3309929642224025,1.3027052063747746,61.904761904761905,20210.742803655172,3.0474366189696673,3.3153257418225626,-3.5635911576617345,-2538.1388609369787,10
EXT_R3,main2020,rt,-0.4071138519066117,False,pt,118,-0.037507497047744906,-0.6502960967950087,42.3728813559322,-13429.55222274963,0.9731126933658812,0.7820858561515658,-11.579930701011715,-23426.327628089886,81
EXT_R3,main2020,pt,-0.037507497047744906,False,rt,118,-0.4071138519066117,0.19063869621645618,53.38983050847458,-611.2991172495622,0.7390300731536652,0.9887666299727157,-9.120108097805772,-20907.14487623971,81
EXT_R3,old2020_2023,rt,-0.5053570353734352,True,pt,49,-0.029700406218020003,-0.6218836037140785,42.857142857142854,305.2150491000896,0.9759061071806266,1.0300564039028044,-11.579930701011715,-2933.0194942000003,37
EXT_R3,old2020_2023,pt,-0.029700406218020003,False,rt,49,-0.5053570353734352,0.1167243650477863,53.06122448979592,-4332.171281599934,0.6516524327246787,0.6474575299878987,-8.57271020079678,-5104.210896449938,37
EXT_R3,recent2024,rt,-0.3373469535026355,False,pt,69,-0.04305166299928877,-0.7732285493587207,42.028985507246375,-13734.76727184972,0.9714935279400113,0.7331654873350624,-8.278709473963682,-23426.327628089886,44
EXT_R3,recent2024,pt,-0.04305166299928877,False,rt,69,-0.3373469535026355,0.3924342528177411,53.62318840579711,3720.8721643503704,0.7939998106749176,1.088319299931666,-9.120108097805772,-16241.958787739773,44
EXT_R3,all_available,rt,-0.5691681145330958,True,pt,138,0.10972154202149036,-0.588328568164473,42.7536231884058,-10414.593498699593,1.083486330415943,0.8372186505594191,-11.579930701011715,-23426.327628089886,95
EXT_R3,2018,rt,-1.4431983288948897,True,pt,4,0.8878022877250265,-0.3074575159132352,25.0,383.1242077000128,1.831904093581628,1.720410669856816,-3.653857268128146,-477.7683270499956,3
EXT_R3,2019,rt,-1.5458107478129683,True,pt,16,1.0010155187312166,-0.16404929606738905,50.0,2631.8345163500253,2.2824882048119997,2.4464613515926654,-3.3441585468531336,-533.3590722500005,11
EXT_R3,2020,rt,-0.41152489040502904,False,pt,13,-0.1192844508591045,-0.0723739275974082,46.15384615384615,-292.0236786999726,0.8453169862296169,0.8306766994594299,-3.262725391959792,-649.2823529999987,12
EXT_R3,2020,pt,-0.1192844508591045,False,rt,13,-0.41152489040502904,-0.4617896113636184,46.15384615384615,-811.7638112999836,0.5593328302411623,0.597498837178931,-3.1770067326541813,-1144.7786181999859,12
EXT_R3,2021,pt,-1.2157235760593417,True,rt,6,0.6600722098363941,0.5734791233259853,100.0,531.3872687500095,,,0.1167243650477863,0.0,6
EXT_R3,2022,rt,-0.1693636743750425,False,pt,6,-0.4576364961986028,0.0819165240981583,66.66666666666666,-248.8716553999967,0.5602451577795413,0.544439727634218,-5.426785141860456,-506.33610709999823,5
EXT_R3,2022,pt,-0.4576364961986028,False,rt,6,-0.1693636743750425,-0.7159038661801237,33.33333333333333,-88.9516145999948,0.8313623333149566,0.8296480917082691,-3.581174382991569,-422.1957216999967,5
EXT_R3,2023,rt,-0.9315384321167105,True,pt,24,0.4223140995847101,-0.5297529372239094,45.83333333333333,1813.9734969500469,1.2751328843550465,1.2622891572422168,-11.579930701011715,-2933.0194942000007,14
EXT_R3,2024,rt,-0.9818080236990567,True,pt,28,0.5832765986498754,-0.5106544250399417,39.285714285714285,3050.6825439000568,1.5366495212849394,1.4317598666347102,-3.468663036399986,-3172.663474499996,16
EXT_R3,2025,rt,-0.831253245380977,True,pt,25,0.45490456555241904,0.1270161469274133,56.00000000000001,4952.520611480108,1.3497425477892626,1.3137837691653318,-8.278709473963682,-9359.714635523964,18
EXT_R3,2026,pt,-1.9171827279973694,True,rt,16,1.562188500401011,1.4219788046487114,75.0,18052.08744123015,3.076938127968899,3.3172683997527628,-4.565610742807376,-3041.153315783993,10
EXT_R4,main2020,rt,-0.31982022920649544,False,pt,201,-0.14485399485166905,-0.5682676870370431,42.28855721393035,-13897.513624289455,0.8797656259530481,0.8238265619669514,-11.579930701011715,-24860.661762338837,100
EXT_R4,main2020,pt,-0.14485399485166905,False,rt,201,-0.31982022920649544,0.0743095267807945,50.24875621890548,-8518.626794209385,0.7490004370038994,0.8871822687431992,-10.155278745951652,-30574.436744799623,100
EXT_R4,old2020_2023,rt,-0.2189000388924316,False,pt,105,-0.32433146238537375,-0.6083894492919029,40.0,-4291.223488549831,0.6939491537842645,0.7540236209988017,-11.579930701011715,-8204.975735949889,57
EXT_R4,old2020_2023,pt,-0.32433146238537375,False,rt,105,-0.2189000388924316,0.0785370374912347,51.42857142857142,-3871.0985489498585,0.7766630317292652,0.7687589594665947,-8.57271020079678,-6784.398365799927,57
EXT_R4,recent2024,rt,-0.43020168736250275,False,pt,96,0.05144948526332033,-0.28936539656084054,44.79166666666667,-9606.290135739619,1.0377363476487174,0.8436469482079157,-8.278709473963682,-24860.66176233884,43
EXT_R4,all_available,rt,-0.47256742070955576,False,pt,239,-0.004935974173899857,-0.4548597898734036,42.25941422594142,-9638.8028754394,0.9956199739746707,0.8834629736919876,-11.579930701011715,-24860.66176233884,118
EXT_R4,all_available,pt,-0.004935974173899857,False,rt,239,-0.47256742070955576,-0.1166842410562143,48.53556485355649,-15794.148988059322,0.6486146254507045,0.8144368492497682,-10.155278745951652,-35708.534719899515,118
EXT_R4,2018,rt,-0.5536781700780432,True,pt,7,0.0073757568116478945,-0.6661213807126275,14.285714285714285,-169.42663444998664,1.0066462363329758,0.8437548997190862,-3.653857268128146,-563.7645972999958,6
EXT_R4,2019,rt,-1.4446451705978036,True,pt,31,0.8994943496755448,-0.1365312985564185,48.38709677419355,4428.13738330004,2.436597848641365,2.615845955751363,-3.3441585468531336,-566.3516124499961,13
EXT_R4,2020,pt,-0.7513313918116236,True,rt,34,0.21808851192866335,0.18267601412727996,55.88235294117647,1242.5109432500442,1.381721348739597,1.4010986028806054,-3.1770067326541813,-1032.740362749977,17
EXT_R4,2021,pt,-0.8439682336050353,True,rt,19,0.28467951838659983,0.2177698011745167,63.1578947368421,816.977062500029,2.3482890821334457,2.703459208650051,-1.0322064352696891,-320.9565398999887,13
EXT_R4,2022,rt,-0.34606070474375317,False,pt,17,-0.27312806102739345,0.0353236640903556,58.82352941176471,-430.78716969998914,0.571287649239221,0.5607241535408654,-5.426785141860456,-623.1558319499921,11
EXT_R4,2022,pt,-0.27312806102739345,False,rt,17,-0.34606070474375317,-0.6442170221043158,35.294117647058826,-550.727200299989,0.5447027635799087,0.532570893458241,-3.581174382991569,-561.6431304999904,11
EXT_R4,2023,rt,-0.8550112102280419,True,pt,35,0.34768677848835233,-0.451116425155916,45.714285714285715,2375.9277919000688,1.2659693999847799,1.2915542358073813,-11.579930701011715,-3059.3698391999997,16
EXT_R4,2024,rt,-0.6465345501674067,True,pt,37,0.2510267081340513,-0.7732285493587207,37.83783783783784,1479.2464631500793,1.2078075246673066,1.1398876444402328,-6.616509748118867,-5035.805785299952,17
EXT_R4,2025,rt,-1.1864871198526712,True,pt,34,0.809346793735307,0.37896530307025744,58.82352941176471,11660.782060840133,1.7308401030971141,1.666506222285295,-8.278709473963682,-10268.418764456965,16
EXT_R4,2026,pt,-1.274665144107263,True,rt,25,0.9185191377753835,0.7322500328703987,60.0,17043.7392087302,2.1420656763207058,2.337250939423239,-4.565610742807376,-3081.886741421993,10
EXT_R5,main2020,rt,-0.2855883893243542,False,pt,116,-0.17004831784892005,-0.6151365265029907,38.793103448275865,-15805.046934328651,0.8637436592248384,0.7150016667261353,-7.467996327810795,-26406.543541778912,76
EXT_R5,main2020,pt,-0.17004831784892005,False,rt,116,-0.2855883893243542,0.11605737385582396,52.58620689655172,2471.7019198293647,0.776651487122748,1.0545050930247037,-8.246846366530596,-21097.820130399752,76
EXT_R5,old2020_2023,rt,-0.35449561797057133,False,pt,56,-0.18321124119881274,-0.6151365265029907,35.714285714285715,-222.14671509990103,0.7955017315513088,0.9719479286566206,-4.290317008464546,-3004.579282849932,40
EXT_R5,old2020_2023,pt,-0.18321124119881274,False,rt,56,-0.35449561797057133,0.09696371007754814,53.57142857142857,-4179.842887399931,0.6241704042683286,0.5650265844205669,-8.246846366530596,-5061.792186099941,40
EXT_R5,recent2024,rt,-0.22127497592121811,False,pt,60,-0.15776292272235365,-0.7446986389633425,41.66666666666667,-15582.900219228753,0.8999364154492879,0.6721980453324148,-7.467996327810795,-26406.543541778912,36
EXT_R5,recent2024,pt,-0.15776292272235365,False,rt,60,-0.22127497592121811,0.3525146963723438,51.66666666666667,6651.544807229296,0.860985218665854,1.186116184339639,-6.850463732622584,-16469.53644504982,36
EXT_R5,all_available,rt,-0.5433963820629906,True,pt,138,0.07262000119301684,-0.45582755692649,40.57971014492754,-11463.606353328618,1.0622567627329242,0.801338939520802,-7.467996327810795,-26406.543541778912,91
EXT_R5,2018,rt,-1.2174558558410502,True,pt,4,0.6568913033259818,-0.7692794847113245,25.0,232.0495769000065,1.5060390178856926,1.3398060750518996,-3.653857268128146,-477.7683270499956,3
EXT_R5,2019,rt,-2.0550346744279677,True,pt,18,1.5066444345448402,0.24098773527872686,55.55555555555556,4109.391004100026,3.4630290291350474,3.6260987398968045,-3.3441585468531336,-478.2146721999982,12
EXT_R5,2020,rt,-0.1871837164076145,False,pt,20,-0.34467897553412374,-0.48539071748202345,35.0,-1101.1824862999558,0.5728655355510756,0.586601967357217,-3.262725391959792,-1215.2606636999703,16
EXT_R5,2020,pt,-0.34467897553412374,False,rt,20,-0.1871837164076145,-0.061687731070550006,50.0,-581.4423536999722,0.7318615292561071,0.7496256111615904,-3.1770067326541813,-1242.4848678999756,16
EXT_R5,2021,pt,-1.1753674761107324,True,rt,8,0.6185350263077671,0.4584986209629698,62.5,700.6384649500117,5.000127350069603,5.5311864377201045,-0.7573076550356814,-154.62583025000015,5
EXT_R5,2022,rt,-0.5311504150719684,True,pt,10,-0.08572259727701999,0.0570472161441546,50.0,-80.65486894999597,0.7785902423601719,0.7786900592202102,-1.336754240702471,-217.94517064999673,7
EXT_R5,2022,pt,-0.08572259727701999,False,rt,10,-0.5311504150719684,-0.6714996035342634,40.0,-500.4449760499941,0.19806817583138708,0.19892269227399498,-2.222054154091392,-511.3609062499954,7
EXT_R5,2023,rt,-0.8747142409967865,True,pt,18,0.38299532140027903,-0.6226862229772723,38.88888888888889,2238.062680100033,1.3352557599844108,1.6237474059392014,-4.290317008464546,-1089.7405201499948,12
EXT_R5,2024,rt,-1.1170601882093512,True,pt,22,0.7186849354945726,-0.21807167778750156,45.45454545454545,2410.617774400048,1.5939844566087669,1.36654811423084,-6.616509748118867,-3615.656237299967,13
EXT_R5,2025,rt,-0.8433512928889186,True,pt,23,0.4665642728875683,0.0785855507848797,52.17391304347826,7464.698359588106,1.4272314310678138,1.6714585341553256,-5.325724502669927,-4888.085477327968,15
EXT_R5,2026,pt,-2.400521481375726,True,rt,15,2.0463936881185183,2.4068827384382097,73.33333333333333,21949.938021717116,4.780155672134412,5.232004247248199,-3.5635911576617345,-2423.24198720998,8
PT_frozen,main2020,rt,-1.40106405814098,True,pt,148,0.9299842981556765,0.8047699494225259,66.21621621621621,48248.677721154396,2.8027187047867854,3.37917484331335,-5.402578619270829,-3574.828559087997,85
PT_frozen,old2020_2023,rt,-0.8320998416087283,True,pt,76,0.2803768806916298,0.3675154023200153,57.89473684210527,2820.006895700118,1.4842545717844033,1.421806367313183,-5.402578619270829,-1320.940182549956,43
PT_frozen,recent2024,rt,-2.0016373978139126,True,pt,72,1.6156810165899478,1.4290188755534035,75.0,45428.670825454275,4.596276194732876,4.341808860653908,-4.6126820117264495,-3574.828559087997,42
PT_frozen,all_available,rt,-1.2619876330324862,True,pt,178,0.776179106334382,0.7657288433361555,65.1685393258427,47900.347974904435,2.246770687188077,2.90073945925334,-8.676080568421026,-3574.828559087997,98
PT_frozen,2018,rt,-0.5604025406039425,True,pt,12,-0.008151105342611986,0.9301963921154662,58.333333333333336,-96.27920339998838,0.9929418641074792,0.9447367705346233,-5.491025668138029,-849.4716538999969,3
PT_frozen,2018,pt,-0.008151105342611986,False,rt,12,-0.5604025406039425,-1.4977804735069924,33.33333333333333,-735.9593665999794,0.6259643023196891,0.658825230916361,-4.232607136974016,-1842.7562379999895,3
PT_frozen,2019,rt,-0.586193754870567,True,pt,18,0.03444544803284513,0.5674746129354655,61.111111111111114,-252.05054284997368,1.0300893443566457,0.9207169828879901,-8.676080568421026,-3179.124004499986,10
PT_frozen,2020,rt,-0.3815285612018599,False,pt,22,-0.16196899861167616,-0.35421674565777234,40.909090909090914,-471.43663804996334,0.7814911295757229,0.7990984944251444,-2.4308357622767724,-1267.616453049965,14
PT_frozen,2020,pt,-0.16196899861167616,False,rt,22,-0.3815285612018599,-0.1985313476827015,45.45454545454545,-1251.0468369499774,0.5475746234193445,0.5374786232517923,-4.083746639862338,-1314.7317424999835,14
PT_frozen,2021,rt,-1.0141889899661645,True,pt,17,0.45068891459025945,0.5633741098807422,64.70588235294117,890.4736175000214,2.5199538395620995,2.2981358565878107,-3.004114284736456,-438.9010969999962,10
PT_frozen,2022,rt,-0.9527462408545685,True,pt,17,0.33210023281841705,0.4413833549946364,70.58823529411765,428.0156396000153,1.7128870919709591,1.5514910796166639,-5.402578619270829,-532.5239220499948,9
PT_frozen,2023,rt,-1.0704030345934987,True,pt,20,0.5782272698036625,1.1818535540238628,60.0,1972.9542766500442,1.7848189915440609,1.6857981610616743,-4.744503777897002,-1105.4693802500014,10
PT_frozen,2024,rt,-1.936218050333109,True,pt,27,1.5340291508727124,1.6636597459198847,77.77777777777779,8858.523685150061,5.355532851254822,5.065459634665355,-3.418863025592392,-1365.6221188999916,17
PT_frozen,2025,rt,-2.2005245816955017,True,pt,30,1.8166344033984207,1.0400204016957955,73.33333333333333,23680.07553133808,4.718702988235591,4.909456299531015,-3.369841558624988,-1822.6550233170055,15
PT_frozen,2026,rt,-1.7216178555161799,True,pt,15,1.3607476012640263,1.4389248747867922,73.33333333333333,12890.071608966135,3.494579079827634,3.405790312345269,-4.6126820117264495,-3574.8285590879987,10
