id,window,kind,value,n,years,months,mean,median,win,cash,mean_cash,pf,pf_cash,worst,worst_cash,tail5,tail5_cash,longest_loss,fee,max_extra_cash,need_extra_n,excluded,matched_own_base,matched_own_cash,paired_S0_n,paired_S0,increment,unresolved,sell_restricted,delayed,max_missing_days
S2_F6,early2020_2023,slip,5.0,371,4.0,46.0,-0.22262103915281828,-0.27636129616218447,30.997304582210244,-8511.781327599454,-22.942806812936535,0.5025661299554435,0.6152289094514156,-8.235700377192982,-1220.5307959,-2.507229643100791,-377.8095544105245,13.0,8458.9113276,1220.5307959000002,256.0,,,,,,,,,,
S2_F6,recent2024,slip,5.0,228,3.0,30.0,-0.11471008659104774,-0.1972597288862603,43.859649122807014,278.9977365878158,1.2236742832798937,0.8306984916335204,1.0048983160399303,-6.080902189917678,-2546.041079933996,-3.688458603989183,-1626.294726421328,7.0,7125.367263413001,2546.041079933988,128.0,,,,,,,,,,
S2_F6,main2020,slip,10.0,599,7.0,76.0,-0.2814756036728272,-0.32497956240875064,32.38731218697829,-21396.929728024457,-35.72108468785385,0.5318717036199319,0.753664248043082,-8.33963152361672,-2616.753875867992,-3.319846268355116,-1308.6820106938585,21.0,15579.919728026001,2616.7538758679875,405.0,,,,,,,,,,
S2_F6,early2020_2023,slip,10.0,371,4.0,46.0,-0.32254659866535096,-0.3763112961621808,26.1455525606469,-13442.354655199433,-36.23276187385292,0.37885095245476635,0.4729432554595688,-8.33963152361672,-1235.933391799998,-2.608302991532664,-393.92602461052445,21.0,8456.6146552,1235.9333917999975,274.0,,,,,,,,,,
S2_F6,recent2024,slip,10.0,228,3.0,30.0,-0.21464516883850138,-0.2972347288862482,42.54385964912281,-7954.575072825024,-34.88848716151326,0.7078529583811064,0.8703543231638016,-6.183819606172819,-2616.753875867992,-3.7901821619889318,-1687.1018961759935,7.0,7123.305072825999,2616.7538758679875,131.0,,,,,,,,,,
S2_F6,main2020,slip,20.0,599,7.0,76.0,-0.48133397205871326,-0.5249660591240839,24.874791318864776,-47725.222002051974,-79.67482805017025,0.3540720094160663,0.5398652285703484,-8.547493816464234,-2758.179467735998,-3.522797238672681,-1422.1584720544008,47.0,15571.202002052003,2758.1794677359867,450.0,,,,,,,,,,
S2_F6,early2020_2023,slip,20.0,371,4.0,46.0,-0.5223977176904282,-0.5762112961622128,17.52021563342318,-23303.501310399974,-62.81267199568726,0.22804286168090726,0.29321166513638824,-8.547493816464234,-1266.7385835999994,-2.810449688396419,-426.15896501052595,47.0,8452.0213104,1266.7385835999994,306.0,,,,,,,,,,
S2_F6,recent2024,slip,20.0,228,3.0,30.0,-0.41451533333342266,-0.49718472888626497,36.84210526315789,-24421.720691652,-107.11281005110527,0.5160841030739942,0.6548123675497529,-6.3896544386831176,-2758.179467735998,-3.9936292779884384,-1808.7162356853332,11.0,7119.180691652,2758.1794677359867,144.0,,,,,,,,,,
S2_F6,main2020,quantity,100.0,599,7.0,76.0,-0.7472739473187014,-0.9124495553587183,19.198664440734557,-6158.187804274854,-10.280780975417118,0.24526024980308186,0.48095847008376735,-8.84298782658569,-262.6887232099994,-3.666282111994426,-133.63401470383263,157.0,6893.337304275,262.6887232099989,484.0,,,,,,,,,,
S2_F6,main2020,quantity,500.0,599,7.0,76.0,-0.24310115866589693,-0.2964386497351845,33.5559265442404,-6831.286045063818,-11.404484215465473,0.5800548214358761,0.8348790657798233,-8.30317676045884,-1273.443616049998,-3.261684325997327,-628.1700735191641,21.0,10507.0335450645,1273.4436160499972,398.0,,,,,,,,,,
S2_F6,main2020,quantity,1000.0,599,7.0,76.0,-0.18154641947989056,-0.22498631405107739,35.89315525876461,-8232.78359101164,-13.744213006697228,0.6607171726663668,0.8958924001373758,-8.235700377192982,-2546.041079933996,-3.2183707831963395,-1252.1378762670283,13.0,15584.278591013,2546.041079933988,384.0,,,,,,,,,,
S2_F6,main2020,benchmark_dividend_tax,0.0,599,7.0,76.0,-0.18154641947989056,-0.22498631405107739,35.89315525876461,-8232.78359101164,-13.744213006697228,0.6607171726663668,0.8958924001373758,-8.235700377192982,-2546.041079933996,-3.2183707831963395,-1252.1378762670283,13.0,15584.278591013,2546.041079933988,384.0,,,,,,,,,,
S2_F6,main2020,benchmark_dividend_tax,0.1,599,7.0,76.0,-0.18145579302866588,-0.22498631405107739,35.89315525876461,-8199.78359101164,-13.689121186997728,0.6608290954030437,0.8962664132223618,-8.235700377192982,-2546.041079933996,-3.2183707831963395,-1251.0378762670284,13.0,15584.278591013,2546.041079933988,384.0,,,,,,,,,,
S2_F6,main2020,benchmark_dividend_tax,0.2,599,7.0,76.0,-0.18136516657744117,-0.22498631405107739,35.89315525876461,-8166.783591011639,-13.63402936729823,0.6609410560646356,0.8966407387203362,-8.235700377192982,-2546.041079933996,-3.2183707831963395,-1249.9378762670283,13.0,15584.278591013,2546.041079933988,384.0,,,,,,,,,,
S2_F6,main2020,unified_fee,1.0,599,7.0,76.0,-0.15325992395095597,-0.21789457811468857,36.56093489148581,-6048.950811511639,-10.098415378149648,0.7026105330330081,0.9220610951403032,-8.185725377192982,-2546.041079933996,-3.2098386870777706,-1251.5510031836952,12.0,13400.445811513,2546.041079933988,380.0,,,,,,,,,,
S2_F6,main2020,sell1455,5.0,596,7.0,76.0,-0.2090924388102204,-0.28522253117612695,36.07382550335571,-12552.823031853586,-21.061783610492594,0.6194984518502491,0.8437561258547143,-8.43782396120107,-2516.075432252995,-3.2480767666164323,-1260.4343310056606,15.0,15485.703031855002,2516.075432252983,381.0,3.0,-0.1783166591882714,-8198.361121968655,1578.0,-0.18539602338625208,-0.02369641542396833,,,,
S2_F6,main2020,buy0935,5.0,596,7.0,76.0,-0.2152702046328528,-0.2080938729975817,40.43624161073826,-14251.992146500663,-23.91273850084004,0.674577477111973,0.8510284872103321,-10.261024273954112,-2529.749794706982,-3.973195723896363,-1447.6134710932604,18.0,15489.737146502002,2529.7497947069787,355.0,3.0,-0.17956897134015964,-8178.17682853664,1578.0,-0.2004474553501014,-0.014822749282751402,,,,
S2_F6,main2020,joint,5.0,594,7.0,76.0,-0.2456799317450369,-0.2787221604224158,39.56228956228956,-18622.474963014614,-31.350967951203053,0.6396505675570245,0.8096310149720368,-10.4631478579622,-2529.749794706982,-4.030112173877851,-1462.5960658483605,14.0,15414.944963016002,2529.7497947069787,359.0,5.0,-0.1802007691157319,-8804.460417543653,1575.0,-0.2270070699072888,-0.018672861837748106,,,,
S2_F6,main2020,conservative_repurchase,0.0,599,7.0,76.0,-0.2034376220889667,-0.22498631405108213,35.55926544240401,-10265.678526511689,-17.138027590169763,0.6198058226313778,0.8701854432900153,-8.235700377192988,-2546.0410799339948,-3.218370783196341,-1252.1378762670286,13.0,15547.823526513,2546.041079933988,384.0,,,,,,,0.0,2.0,0.0,1.0
S2_F7,main2020,slip,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_F7,early2020_2023,slip,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_F7,recent2024,slip,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_F7,main2020,slip,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_F7,early2020_2023,slip,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_F7,recent2024,slip,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_F7,main2020,slip,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_F7,early2020_2023,slip,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_F7,recent2024,slip,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_F7,main2020,slip,20.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_F7,early2020_2023,slip,20.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_F7,recent2024,slip,20.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_F7,main2020,quantity,100.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_F7,main2020,quantity,500.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_F7,main2020,quantity,1000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_F7,main2020,benchmark_dividend_tax,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_F7,main2020,benchmark_dividend_tax,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_F7,main2020,benchmark_dividend_tax,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_F7,main2020,unified_fee,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_F7,main2020,sell1455,5.0,0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,
S2_F7,main2020,buy0935,5.0,0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,
S2_F7,main2020,joint,5.0,0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,
S2_F7,main2020,conservative_repurchase,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
