id,sort,k,delete,status,n,years,months,mean,median,win,cash,mean_cash,pf,pf_cash,worst,worst_cash,tail5,tail5_cash,longest_loss,fee,max_extra_cash,need_extra_n
S1_F7,net,1,both,diagnostic_only,762.0,7.0,81.0,-0.12552752550233004,-0.19720058170344312,41.86351706036746,-2727.82277871696,-3.579819919576063,0.7778893391045235,0.9764807601347248,-8.235700377192982,-4348.957669794001,-3.8841367417912602,-1487.4562434706356,443.0,20967.587778719004,4348.957669793992,442.0
S1_F7,net,5,best,diagnostic_only,759.0,7.0,81.0,-0.17387490164068833,-0.20188999941175273,41.50197628458498,-14283.647044323938,-18.81903431399728,0.700644657870325,0.8795159434803819,-10.200745196903522,-4348.957669794001,-4.134338005483244,-1551.8808107330208,444.0,20869.237044326,4348.957669793992,443.0
S1_F7,net,5,worst,diagnostic_only,759.0,7.0,81.0,-0.07848034154027674,-0.19564312227071695,42.16073781291173,9894.917312728066,13.036781703199033,0.8526731851911663,1.0939597970594512,-5.723313220116618,-3886.711772625,-3.4718205774504507,-1305.6262644221522,439.0,20833.912687274,3886.711772625,438.0
S1_F7,net,5,both,diagnostic_only,754.0,7.0,81.0,-0.12657315655792226,-0.19720058170344312,41.777188328912466,-1041.5892577789637,-1.3814181137652037,0.763956472590153,0.9901093144907511,-5.723313220116618,-3886.711772625,-3.4718205774504507,-1305.6262644221522,439.0,20681.694257781004,3886.711772625,438.0
S1_F7,cash,1,best,diagnostic_only,763.0,7.0,81.0,-0.1364010960477001,-0.197623296023375,41.8086500655308,-8641.722055623963,-11.325979103045823,0.7639245981810506,0.9271061707597728,-10.200745196903522,-4348.957669794001,-4.087016518820172,-1533.1357437629433,444.0,20969.742055626,4348.957669793992,443.0
S1_F7,cash,1,worst,diagnostic_only,763.0,7.0,81.0,-0.11786728079460458,-0.19677786738351125,41.9397116644823,1001.8171959770552,1.3129976356186832,0.7931068783035606,1.0087722326285042,-10.200745196903522,-4265.148596750993,-3.987521637009409,-1441.8308600169432,443.0,20965.107804025003,4265.148596750994,442.0
S1_F7,cash,1,both,diagnostic_only,762.0,7.0,81.0,-0.12848464829527484,-0.19720058170344312,41.86351706036746,-4292.764385829942,-5.633549062768952,0.7747657345665293,0.962411178443456,-10.200745196903522,-4265.148596750993,-3.987521637009409,-1441.8308600169432,443.0,20913.394385832,4265.148596750994,442.0
S1_F7,cash,5,best,diagnostic_only,759.0,7.0,81.0,-0.15668957106128872,-0.20188999941175273,41.50197628458498,-18951.958779783992,-24.96964266111198,0.7302321398281226,0.8401382458068823,-10.200745196903522,-4348.957669794001,-4.134338005483244,-1551.8808107330208,444.0,20751.998779786,4348.957669793992,443.0
S1_F7,cash,5,worst,diagnostic_only,759.0,7.0,81.0,-0.08431100768595258,-0.19564312227071695,42.16073781291173,14841.674881553045,19.554248855801113,0.8434412251793876,1.1478794135857002,-8.235700377192982,-2098.7353961729973,-3.58828046178119,-1175.4484336635996,439.0,20771.190118449,2098.735396172997,438.0
S1_F7,cash,5,both,diagnostic_only,754.0,7.0,81.0,-0.11514319594095108,-0.19720058170344312,41.777188328912466,-763.1434244139818,-1.0121265575782252,0.7875968351045869,0.9923961949722813,-8.235700377192982,-2098.7353961729973,-3.58828046178119,-1175.4484336635996,439.0,20501.733424416,2098.735396172997,438.0
S1_F8,net,1,best,diagnostic_only,341.0,7.0,81.0,-0.1430343685683183,-0.20391301493597777,39.589442815249264,-5443.018864257167,-15.961932153246822,0.7767706578564605,0.9058248804001807,-10.200745196903522,-2569.5677150999973,-4.258376587245038,-1458.3890059171033,206.0,9198.918864258001,2569.567715099998,206.0
S1_F8,net,1,worst,diagnostic_only,341.0,7.0,81.0,-0.08435228743731286,-0.2039123726483263,39.882697947214076,-1287.1992985571633,-3.77477800163391,0.8619069396762093,0.976692662964971,-6.5883444585987085,-2131.71188762699,-3.8158156585054996,-1369.0127736931036,205.0,9194.189298558002,2131.711887626996,205.0
S1_F8,net,1,both,diagnostic_only,340.0,7.0,81.0,-0.11345286613203832,-0.20391269379215204,39.705882352941174,-2873.4511491571684,-8.45132690928579,0.8148110795464778,0.9479703768777941,-6.5883444585987085,-2131.71188762699,-3.9088254925592443,-1393.0255524357567,205.0,9175.801149158,2131.711887626996,205.0
S1_F8,net,5,best,diagnostic_only,337.0,7.0,81.0,-0.24822890307768164,-0.21963399864681216,38.87240356083086,-16177.209458914163,-48.003588898855085,0.6171411008092591,0.7201019005116958,-10.200745196903522,-2569.5677150999973,-4.366488559535103,-1483.9043880500517,206.0,9075.129458915,2569.567715099998,206.0
S1_F8,net,5,worst,diagnostic_only,337.0,7.0,81.0,-0.013185494459710201,-0.2039062649284979,40.35608308605341,3092.2433924928264,9.17579641689266,0.9758471516817714,1.0608137444590913,-4.100015978521459,-2131.71188762699,-2.996174181495798,-1351.3110922604042,201.0,9099.461607508001,2131.711887626996,201.0
S1_F8,net,5,both,diagnostic_only,332.0,7.0,81.0,-0.14798727938877673,-0.20391269379215204,39.45783132530121,-9228.199052764176,-27.795780279410167,0.7329426702010804,0.8185132061807041,-4.100015978521459,-2131.71188762699,-2.996174181495798,-1351.3110922604042,201.0,8957.284052765,2131.711887626996,201.0
S1_F8,cash,1,best,diagnostic_only,341.0,7.0,81.0,-0.1376464573834116,-0.20391301493597777,39.589442815249264,-9151.348595464158,-26.83679940018815,0.7851794052181834,0.8416633544783619,-10.200745196903522,-2569.5677150999973,-4.258376587245038,-1458.3890059171033,206.0,9165.593595465001,2569.567715099998,206.0
S1_F8,cash,1,worst,diagnostic_only,341.0,7.0,81.0,-0.08435228743731278,-0.2039123726483263,39.882697947214076,-1287.1992985571633,-3.77477800163391,0.8619069396762093,0.9766926629649711,-6.5883444585987085,-2131.71188762699,-3.8158156585054996,-1369.0127736931036,205.0,9194.189298558002,2131.711887626996,205.0
S1_F8,cash,1,both,diagnostic_only,340.0,7.0,81.0,-0.10804910814952887,-0.20391269379215204,39.705882352941174,-6581.78088036416,-19.35817905989459,0.8236316245118944,0.8808235947290304,-6.5883444585987085,-2131.71188762699,-3.9088254925592443,-1393.0255524357567,205.0,9142.475880365,2131.711887626996,205.0
S1_F8,cash,5,best,diagnostic_only,337.0,7.0,81.0,-0.22329412929552211,-0.21963399864681216,38.87240356083086,-19044.521179428164,-56.51193228316963,0.6555995555800166,0.6704916693249952,-10.200745196903522,-2569.5677150999973,-4.366488559535103,-1483.9043880500517,206.0,9008.516179429,2569.567715099998,206.0
S1_F8,cash,5,worst,diagnostic_only,337.0,7.0,81.0,-0.04740065432305774,-0.2039062649284979,40.35608308605341,6774.403976962807,20.10208895241189,0.9182936081191041,1.1436301538648108,-6.5883444585987085,-1466.4362049180029,-3.6744394093751,-1138.0130736539345,201.0,8991.446023038001,1466.4362049179908,201.0
S1_F8,cash,5,both,diagnostic_only,332.0,7.0,81.0,-0.1574074303205849,-0.20391269379215204,39.45783132530121,-8413.350188808196,-25.341416231349985,0.7326962153228301,0.8216210922397891,-6.5883444585987085,-1466.4362049180029,-3.6744394093751,-1138.0130736539345,201.0,8782.655188809,1466.4362049179908,201.0
S2_F1,net,1,best,diagnostic_only,309.0,7.0,80.0,-0.25359043216934574,-0.20189574414892147,39.80582524271845,-13163.106461259216,-42.599050036437596,0.5803737679308247,0.7459516796690212,-10.200745196903522,-3886.711772625,-4.70725813141966,-1669.4052506630587,186.0,8663.57646126,3886.711772625,186.0
S2_F1,net,1,worst,diagnostic_only,309.0,7.0,80.0,-0.20520114926803562,-0.20189420076584683,40.1294498381877,-8269.558957452216,-26.76232672314633,0.6408249845816745,0.8320691325404441,-9.83232226178813,-3886.711772625,-4.228554283980389,-1561.1730815318087,185.0,8678.773957453002,3886.711772625,185.0
S2_F1,net,1,both,diagnostic_only,308.0,7.0,80.0,-0.22129447514098805,-0.20189497245738414,39.935064935064936,-10593.538746159218,-34.39460631869876,0.6139094794493533,0.7848758125721105,-9.83232226178813,-3886.711772625,-4.228554283980389,-1561.1730815318087,185.0,8640.458746160002,3886.711772625,185.0
S2_F1,net,5,best,diagnostic_only,305.0,7.0,80.0,-0.3059894605286616,-0.2018962586933484,39.01639344262295,-19453.487477856233,-63.78192615690568,0.5002214721691561,0.6245471513221866,-10.200745196903522,-3886.711772625,-4.70725813141966,-1669.4052506630587,186.0,8521.927477857,3886.711772625,186.0
S2_F1,net,5,worst,diagnostic_only,305.0,7.0,80.0,-0.12322833583486889,-0.19677786738351125,40.65573770491803,1349.5063052547994,4.424610836900982,0.7506211425462693,1.0340571443355262,-4.189006682129503,-2227.4736753509933,-3.1955371589920447,-1152.999275706371,181.0,8520.108694746,2227.4736753509933,181.0
S2_F1,net,5,both,diagnostic_only,300.0,7.0,80.0,-0.1910117585671675,-0.20189497245738414,39.666666666666664,-7264.854500049234,-24.21618166683078,0.6197838449503321,0.8166587311809099,-4.189006682129503,-2227.4736753509933,-3.261576111162944,-1181.8655818634625,181.0,8340.14450005,2227.4736753509933,181.0
S2_F1,cash,1,best,diagnostic_only,309.0,7.0,80.0,-0.25168149507210524,-0.20189574414892147,39.80582524271845,-13400.641732161203,-43.36777259599095,0.5835325625056814,0.7413672423426485,-10.200745196903522,-3886.711772625,-4.70725813141966,-1669.4052506630587,186.0,8653.621732162,3886.711772625,186.0
S2_F1,cash,1,worst,diagnostic_only,309.0,7.0,80.0,-0.2214421293114125,-0.20189420076584683,40.1294498381877,-6952.414899927193,-22.499724595233634,0.6231114870745594,0.8549364539445296,-10.200745196903522,-3288.882255731998,-4.542208211068109,-1478.8515779364961,185.0,8642.054899928,3288.882255732009,185.0
S2_F1,cash,1,both,diagnostic_only,308.0,7.0,80.0,-0.23567305069409253,-0.20189497245738414,39.935064935064936,-9513.929959536203,-30.88938298550715,0.6001889317855709,0.8014899230383744,-10.200745196903522,-3288.882255731998,-4.542208211068109,-1478.8515779364961,185.0,8593.784959537,3288.882255732009,185.0
S2_F1,cash,5,best,diagnostic_only,305.0,7.0,80.0,-0.29648041779823325,-0.2018962586933484,39.01639344262295,-21278.02892097923,-69.76402924911224,0.5157527763150023,0.5893334507900313,-10.200745196903522,-3886.711772625,-4.70725813141966,-1669.4052506630587,186.0,8448.20892098,3886.711772625,186.0
S2_F1,cash,5,worst,diagnostic_only,305.0,7.0,80.0,-0.15167880571634712,-0.19677786738351125,40.65573770491803,3265.2206338827746,10.705641422566474,0.7097564853200359,1.086589841597458,-9.83232226178813,-1605.6182253500017,-3.7378742411077246,-1033.2671301671219,181.0,8466.279366118,1605.6182253500028,181.0
S2_F1,cash,5,both,diagnostic_only,300.0,7.0,80.0,-0.2102688761707351,-0.20189497245738414,39.666666666666664,-7173.681614544257,-23.912272048480858,0.6042380539456018,0.8097623332928249,-9.83232226178813,-1605.6182253500017,-3.840068998753003,-1054.1512932882636,181.0,8212.596614545,1605.6182253500028,181.0
S2_F2,net,1,best,diagnostic_only,410.0,7.0,80.0,-0.0435635912824835,-0.20189817022356837,38.048780487804876,8159.179562998026,19.90043795853177,0.9101397572264647,1.1616464886592501,-6.391240648360583,-3438.487468817994,-2.747493333499029,-1170.6436232784697,254.0,10788.115437003,3438.4874688179916,254.0
S2_F2,net,1,worst,diagnostic_only,410.0,7.0,80.0,-0.0040487495333861685,-0.20189771463608128,38.29268292682927,13183.91888241603,32.15589971320983,0.991371031099879,1.2802884718873204,-5.716546976131891,-2098.7353961729973,-2.536164447122996,-1031.852642377613,253.0,10763.486117585002,2098.735396172997,253.0
S2_F2,net,1,both,diagnostic_only,409.0,7.0,80.0,-0.028043598477891615,-0.20189817022356837,38.141809290953546,11597.667031816025,28.35615411201962,0.9403773624176027,1.2465649552911964,-5.716546976131891,-2098.7353961729973,-2.536164447122996,-1031.852642377613,253.0,10745.097968185,2098.735396172997,253.0
S2_F2,net,5,best,diagnostic_only,406.0,7.0,80.0,-0.11641140544841684,-0.20390121094959182,37.4384236453202,-1358.1933505089692,-3.3453038189876088,0.7622165509573019,0.9730920021633341,-6.391240648360583,-3438.487468817994,-2.747493333499029,-1170.6436232784697,254.0,10675.86335051,3438.4874688179916,254.0
S2_F2,net,5,worst,diagnostic_only,406.0,7.0,80.0,0.03337515611606401,-0.20189375318348668,38.669950738916256,17772.578695339012,43.774824372756186,1.0764848033779846,1.4186875979027955,-2.6329539793732812,-1932.5882208599883,-2.1672174348704707,-910.2946865533746,249.0,10641.866304662,1932.5882208599942,249.0
S2_F2,net,5,both,diagnostic_only,401.0,7.0,80.0,-0.06399373883263437,-0.20189817022356837,37.905236907730675,6668.953931232012,16.630807808558632,0.8551536111488602,1.1571076628696664,-2.6329539793732812,-1932.5882208599883,-2.1672174348704707,-910.2946865533746,249.0,10511.226068769,1932.5882208599942,249.0
S2_F2,cash,1,best,diagnostic_only,410.0,7.0,80.0,-0.03908242612625629,-0.20189817022356837,38.048780487804876,4450.849831791027,10.855731297051285,0.9193832235475897,1.088178503892893,-6.391240648360583,-3438.487468817994,-2.747493333499029,-1170.6436232784697,254.0,10754.79016821,3438.4874688179916,254.0
S2_F2,cash,1,worst,diagnostic_only,410.0,7.0,80.0,-0.004048749533386099,-0.20189771463608128,38.29268292682927,13183.918882416023,32.15589971320981,0.9913710310998789,1.2802884718873206,-5.716546976131891,-2098.7353961729973,-2.536164447122996,-1031.852642377613,253.0,10763.486117585,2098.735396172997,253.0
S2_F2,cash,1,both,diagnostic_only,409.0,7.0,80.0,-0.023551476927639255,-0.20189817022356837,38.141809290953546,7889.337300609026,19.289333253322802,0.9499279247456833,1.167726327498923,-5.716546976131891,-2098.7353961729973,-2.536164447122996,-1031.852642377613,253.0,10711.772699392,2098.735396172997,253.0
S2_F2,cash,5,best,diagnostic_only,406.0,7.0,80.0,-0.09104894161217203,-0.20390121094959182,37.4384236453202,-5387.534013253986,-13.269788209985187,0.8140222490671433,0.8932642738095607,-6.391240648360583,-3438.487468817994,-2.747493333499029,-1170.6436232784697,254.0,10568.779013255,3438.4874688179916,254.0
S2_F2,cash,5,worst,diagnostic_only,406.0,7.0,80.0,0.022122597788390073,-0.20189375318348668,38.669950738916256,20075.62913865,49.44736241046798,1.0494231843290862,1.5000747797374074,-5.716546976131891,-1351.904013647991,-2.384766895872165,-800.6256178242796,249.0,10556.115861351002,1351.9040136479962,249.0
S2_F2,cash,5,both,diagnostic_only,401.0,7.0,80.0,-0.049707899340165965,-0.20189817022356837,37.905236907730675,4942.663711797999,12.325844667825434,0.8903172453075298,1.1231195022543474,-5.716546976131891,-1351.904013647991,-2.384766895872165,-800.6256178242796,249.0,10318.391288203002,1351.9040136479962,249.0
S2_F3,net,1,best,diagnostic_only,293.0,7.0,65.0,-0.2305776661760301,-0.1188998708581157,46.075085324232084,-13425.278914424089,-45.82006455434843,0.7094283199557563,0.8088287035616861,-10.200745196903522,-4348.957669794001,-5.391631939023181,-2138.2958226231945,158.0,9071.003914425,4348.957669793992,158.0
S2_F3,net,1,worst,diagnostic_only,293.0,7.0,65.0,-0.17787890874007137,-0.10401596942629844,46.41638225255973,-9680.381278174093,-33.038843952812606,0.7655527965526829,0.8569194606744136,-6.5883444585987085,-4348.957669794001,-4.965967495168578,-2035.9493136165277,157.0,9080.741278174999,4348.957669793992,157.0
S2_F3,net,1,both,diagnostic_only,292.0,7.0,65.0,-0.19643325682422355,-0.11145792014220707,46.23287671232877,-10855.71119932409,-37.177093148370176,0.7419814985377047,0.8395475375888218,-6.5883444585987085,-4348.957669794001,-4.965967495168578,-2035.9493136165277,157.0,9047.886199325,4348.957669793992,157.0
S2_F3,net,5,best,diagnostic_only,289.0,7.0,65.0,-0.29241217346883713,-0.12893920003171078,45.32871972318339,-18671.442910931095,-64.60706889595535,0.6365357365310279,0.7341251552083838,-10.200745196903522,-4348.957669794001,-5.391631939023181,-2138.2958226231945,158.0,8965.312910932002,4348.957669793992,158.0
S2_F3,net,5,worst,diagnostic_only,289.0,7.0,65.0,-0.09491948469110628,-0.09789386590435305,47.05882352941176,805.9480773709001,2.788747672563668,0.8611874480417367,1.0140972620703834,-5.687383954076843,-3886.711772625,-4.301311804634008,-1595.5860318388616,153.0,8923.26692263,3886.711772625,153.0
S2_F3,net,5,both,diagnostic_only,284.0,7.0,65.0,-0.17471684419182804,-0.11145792014220707,46.12676056338028,-5615.545840286111,-19.7730487334018,0.748910448688205,0.9017755316980118,-5.687383954076843,-3886.711772625,-4.301311804634008,-1595.5860318388616,153.0,8784.720840287002,3886.711772625,153.0
S2_F3,cash,1,best,diagnostic_only,293.0,7.0,65.0,-0.22891060982029268,-0.1188998708581157,46.075085324232084,-14573.928781981085,-49.740371269560015,0.7115291277835415,0.7924723294606878,-10.200745196903522,-4348.957669794001,-5.391631939023181,-2138.2958226231945,158.0,9065.543781982002,4348.957669793992,158.0
S2_F3,cash,1,worst,diagnostic_only,293.0,7.0,65.0,-0.19164003813770883,-0.10401596942629844,46.41638225255973,-7900.9913234800915,-26.965840694471304,0.7519150240528447,0.880065365873578,-10.200745196903522,-4265.148596750993,-5.234768222735763,-1917.3233166369275,157.0,9047.511323481001,4265.148596750994,157.0
S2_F3,cash,1,both,diagnostic_only,292.0,7.0,65.0,-0.20856874792448635,-0.11145792014220707,46.23287671232877,-10224.971112187093,-35.017024356805116,0.7309216966400282,0.8447880627777676,-10.200745196903522,-4265.148596750993,-5.234768222735763,-1917.3233166369275,157.0,9009.196112188001,4265.148596750994,157.0
S2_F3,cash,5,best,diagnostic_only,289.0,7.0,65.0,-0.26932806612086735,-0.12893920003171078,45.32871972318339,-21647.397547639106,-74.90448978421836,0.6652289608094032,0.6917485975467151,-10.200745196903522,-4348.957669794001,-5.391631939023181,-2138.2958226231945,158.0,8858.51254764,4348.957669793992,158.0
S2_F3,cash,5,worst,diagnostic_only,289.0,7.0,65.0,-0.10505300822536626,-0.09789386590435305,47.05882352941176,6109.31901672791,21.139512168608686,0.8486114422025652,1.1177877873774442,-6.5883444585987085,-1932.5882208599883,-4.496551024727421,-1249.2979425817284,153.0,8849.000983273001,1932.5882208599942,153.0
S2_F3,cash,5,both,diagnostic_only,284.0,7.0,65.0,-0.16153825714196152,-0.11145792014220707,46.12676056338028,-3288.12953763712,-11.577920907172958,0.7712398098770974,0.9366047996858199,-6.5883444585987085,-1932.5882208599883,-4.496551024727421,-1249.2979425817284,153.0,8603.654537638002,1932.5882208599942,153.0
S2_F4,net,1,best,diagnostic_only,243.0,7.0,61.0,-0.08613883061132845,-0.24124363029896134,41.1522633744856,-217.45629717230622,-0.8948818813675153,0.8788154646582759,0.995480574244056,-9.83232226178813,-3438.487468817994,-4.580514908660167,-1607.3416456262253,143.0,7050.541297173,3438.4874688179916,142.0
S2_F4,net,1,worst,diagnostic_only,243.0,7.0,61.0,-0.0053068687571822095,-0.23560836141304045,41.56378600823045,2974.413778777707,12.240385920895914,0.9920833755209184,1.063951729040518,-8.235700377192982,-3438.487468817994,-4.0028662464830855,-1559.1969232373788,142.0,7050.4262212230005,3438.4874688179916,141.0
S2_F4,net,1,both,diagnostic_only,242.0,7.0,61.0,-0.045865345358531484,-0.23842599585600088,41.32231404958678,1388.161928177702,5.736206314783892,0.9318610467012023,1.0298463368239452,-8.235700377192982,-3438.487468817994,-4.0028662464830855,-1559.1969232373788,142.0,7032.038071823001,3438.4874688179916,141.0
S2_F4,net,5,best,diagnostic_only,239.0,7.0,61.0,-0.20790029478070446,-0.259853879559912,40.1673640167364,-8054.986718061315,-33.70287329732768,0.7123297420375991,0.8325920430414295,-9.83232226178813,-3438.487468817994,-4.76051839618902,-1653.2987587184946,143.0,6937.136718062,3438.4874688179916,142.0
S2_F4,net,5,worst,diagnostic_only,239.0,7.0,61.0,0.10458605998226911,-0.20391165117992974,42.25941422594142,11694.20910183269,48.92974519595268,1.1829763785860197,1.3094483858201151,-3.950006198907945,-1637.172627776986,-2.708708318366354,-1151.1607682374104,138.0,6912.580898168,1637.1726277769922,137.0
S2_F4,net,5,both,diagnostic_only,234.0,7.0,61.0,-0.05799235361984033,-0.23842599585600088,41.02564102564102,2270.4268303436766,9.702678762152464,0.900663256885466,1.0600793017855668,-3.950006198907945,-1637.172627776986,-2.708708318366354,-1151.1607682374104,138.0,6780.788169657,1637.1726277769922,137.0
S2_F4,cash,1,best,diagnostic_only,243.0,7.0,61.0,-0.06766225410244962,-0.24124363029896134,41.1522633744856,-2571.2233874613084,-10.581166203544479,0.9048092623804359,0.9465618915033304,-9.83232226178813,-3438.487468817994,-4.580514908660167,-1607.3416456262253,143.0,7010.973387462001,3438.4874688179916,142.0
S2_F4,cash,1,worst,diagnostic_only,243.0,7.0,61.0,-0.01946769844206945,-0.23560836141304045,41.56378600823045,4807.283022245698,19.783057704714807,0.9715594802023334,1.1075998213567193,-9.83232226178813,-2899.1747127869926,-4.267564832131358,-1418.2069814321485,142.0,7025.911977755,2899.1747127869894,141.0
S2_F4,cash,1,both,diagnostic_only,242.0,7.0,61.0,-0.04153176486997808,-0.23842599585600088,41.32231404958678,867.2640813566904,3.5837358733747537,0.9395755928224494,1.0194116842697323,-9.83232226178813,-2899.1747127869926,-4.267564832131358,-1418.2069814321485,142.0,6967.955918644,2899.1747127869894,141.0
S2_F4,cash,5,best,diagnostic_only,239.0,7.0,61.0,-0.15430236098912878,-0.259853879559912,40.1673640167364,-11694.266184935324,-48.9299840373863,0.7864928472719513,0.7569563701750084,-9.83232226178813,-3438.487468817994,-4.76051839618902,-1653.2987587184946,143.0,6831.536184936001,3438.4874688179916,142.0
S2_F4,cash,5,worst,diagnostic_only,239.0,7.0,61.0,0.06663599571743492,-0.20391165117992974,42.25941422594142,12573.887365936665,52.61040738885634,1.10932314545897,1.3406558540138123,-8.235700377192982,-1466.4362049180029,-3.464547098307632,-1077.8542462287462,138.0,6862.087634064,1466.4362049179908,137.0
S2_F4,cash,5,both,diagnostic_only,234.0,7.0,61.0,-0.04201012790663,-0.23842599585600088,41.02564102564102,-489.1743724263579,-2.0904887710528115,0.9325199823598276,0.986747128493292,-8.235700377192982,-1466.4362049180029,-3.464547098307632,-1077.8542462287462,138.0,6624.694372427,1466.4362049179908,137.0
S2_F5,net,1,best,diagnostic_only,189.0,7.0,62.0,-0.10939941482692477,-0.20190607192073856,40.74074074074074,-2457.399893129623,-13.002115836664672,0.8218448948307453,0.9010742346935158,-9.83232226178813,-3288.882255731998,-4.539870589826003,-1236.1282491212983,112.0,4696.3698931300005,3288.882255732009,112.0
S2_F5,net,1,worst,diagnostic_only,189.0,7.0,62.0,-0.00566029435946543,-0.18899832469453817,41.269841269841265,1010.2361042203811,5.345164572594609,0.9899291171934299,1.0434786363945419,-6.165217137601177,-3288.882255731998,-3.8107730141778937,-1139.3021818862978,111.0,4697.7488957800015,3288.882255732009,111.0
S2_F5,net,1,both,diagnostic_only,188.0,7.0,62.0,-0.05768174010904606,-0.19545219830763838,40.95744680851064,-851.7816677796218,-4.530753552019265,0.8979147671366611,0.9633409405324055,-6.165217137601177,-3288.882255731998,-3.8107730141778937,-1139.3021818862978,111.0,4677.866667780001,3288.882255732009,111.0
S2_F5,net,5,best,diagnostic_only,185.0,7.0,62.0,-0.22485703136487123,-0.20390551668091952,39.45945945945946,-6852.720008429635,-37.04172977529532,0.641573864454581,0.7241350204497624,-9.83232226178813,-3288.882255731998,-4.539870589826003,-1236.1282491212983,112.0,4612.98000843,3288.882255732009,112.0
S2_F5,net,5,worst,diagnostic_only,185.0,7.0,62.0,0.09590755489824272,-0.17905499999998362,42.16216216216216,6351.566394652371,34.332791322445246,1.2029756870146153,1.3549570859195996,-3.798123706025253,-1633.135730957996,-2.793660572584984,-818.5450330402973,107.0,4573.6586053480005,1633.135730957998,107.0
S2_F5,net,5,both,diagnostic_only,180.0,7.0,62.0,-0.07196408472555105,-0.19545219830763838,40.55555555555556,94.22850735236352,0.5234917075131307,0.8518137923292723,1.0052659571359452,-3.798123706025253,-1633.135730957996,-2.878522744027814,-851.6684294298866,107.0,4470.386492648,1633.135730957998,107.0
S2_F5,cash,1,best,diagnostic_only,189.0,7.0,62.0,-0.10939941482692477,-0.20190607192073856,40.74074074074074,-2457.399893129623,-13.002115836664672,0.8218448948307453,0.9010742346935158,-9.83232226178813,-3288.882255731998,-4.539870589826003,-1236.1282491212983,112.0,4696.3698931300005,3288.882255732009,112.0
S2_F5,cash,1,worst,diagnostic_only,189.0,7.0,62.0,-0.0331186611874517,-0.18899832469453817,41.269841269841265,2693.5001346023746,14.251323463504628,0.9438194334799468,1.1249770055460537,-9.83232226178813,-1633.135730957996,-4.329736147226837,-970.9757788480981,111.0,4659.789865398,1633.135730957998,111.0
S2_F5,cash,1,both,diagnostic_only,188.0,7.0,62.0,-0.08528616207973438,-0.19545219830763838,40.95744680851064,831.4823626023717,4.422778524480701,0.8560909989544314,1.038580349229403,-9.83232226178813,-1633.135730957996,-4.329736147226837,-970.9757788480981,111.0,4639.907637398001,1633.135730957998,111.0
S2_F5,cash,5,best,diagnostic_only,185.0,7.0,62.0,-0.19873762295524586,-0.20390551668091952,39.45945945945946,-7916.824484871635,-42.793645864171,0.6832086692999904,0.6812981382669372,-9.83232226178813,-3288.882255731998,-4.539870589826003,-1236.1282491212983,112.0,4554.119484872001,3288.882255732009,112.0
S2_F5,cash,5,worst,diagnostic_only,185.0,7.0,60.0,0.05550407451499474,-0.17905499999998362,42.16216216216216,8151.887423083368,44.06425634099118,1.108213833835734,1.5065304448528047,-6.165217137601177,-837.8530089999998,-3.474971415734314,-638.5129301971978,107.0,4499.272576917,837.8530089999986,107.0
S2_F5,cash,5,both,diagnostic_only,180.0,7.0,60.0,-0.0866449364762188,-0.19545219830763838,40.55555555555556,830.4450593413567,4.613583663007537,0.8356378239347244,1.0516010199236643,-6.165217137601177,-837.8530089999998,-3.616084586768287,-651.6327596042205,107.0,4337.139940659001,837.8530089999986,107.0
S2_F6,net,1,best,diagnostic_only,598.0,7.0,76.0,-0.19573960694020304,-0.22959265877234405,35.785953177257525,-9441.303634711658,-15.788133168414143,0.6348029472289545,0.880610069471859,-8.235700377192982,-2546.041079933996,-3.2183707831963395,-1252.1378762670283,384.0,15566.728634713003,2546.041079933988,384.0
S2_F6,net,1,worst,diagnostic_only,598.0,7.0,76.0,-0.16807793460077172,-0.22231015634894477,35.953177257525084,-7012.252795111635,-11.726175242661597,0.67814200271031,0.9099365543123449,-6.080902189917678,-2546.041079933996,-3.013617937744281,-1235.709341848595,383.0,15559.157795113,2546.041079933988,383.0
S2_F6,net,1,both,diagnostic_only,597.0,7.0,76.0,-0.18227233596825532,-0.22498631405107739,35.845896147403685,-8220.772838811637,-13.770138758478454,0.6515443517579455,0.8944146553594015,-6.080902189917678,-2546.041079933996,-3.013617937744281,-1235.709341848595,383.0,15541.607838813,2546.041079933988,383.0
S2_F6,net,5,best,diagnostic_only,594.0,7.0,76.0,-0.23555107655826354,-0.23834646923658281,35.35353535353536,-17338.838032218657,-29.189963017203127,0.5634651640522912,0.7807418606372893,-8.235700377192982,-2546.041079933996,-3.2183707831963395,-1252.1378762670283,384.0,15449.298032220002,2546.041079933988,384.0
S2_F6,net,5,worst,diagnostic_only,594.0,7.0,76.0,-0.13516730967396193,-0.21367042124125651,36.195286195286194,-2392.1042254616477,-4.027111490676175,0.7250940087176169,0.967338330694503,-3.950006198907945,-2546.041079933996,-2.6164182519045114,-1168.5535123469283,379.0,15461.824225463,2546.041079933988,379.0
S2_F6,net,5,both,diagnostic_only,589.0,7.0,76.0,-0.18923669975125199,-0.22498631405107739,35.653650254668925,-11498.158666668656,-19.52149179400451,0.6183662714964925,0.8430047269698765,-3.950006198907945,-2546.041079933996,-2.6164182519045114,-1168.5535123469283,379.0,15326.84366667,2546.041079933988,379.0
