date,open,close,open_cross,close_cross,open_gap,close_gap
2023-12-26,14.12,13.87,14.12,13.87,0.0,0.0
2023-12-27,13.95,13.93,13.95,13.93,0.0,0.0
2023-12-28,14.19,14.8,14.19,14.8,0.0,0.0
2023-12-29,14.8,15.12,14.8,15.12,0.0,0.0
2024-01-02,15.0,14.2,15.0,14.2,0.0,0.0
2024-01-03,14.11,13.88,14.11,13.88,0.0,0.0
2024-01-04,13.78,13.47,13.78,13.47,0.0,0.0
2024-01-05,13.45,13.3,13.45,13.3,0.0,0.0
2024-01-08,13.24,13.08,13.24,13.08,0.0,0.0
2024-01-09,13.33,13.19,13.33,13.19,0.0,0.0
2024-01-10,13.08,12.91,13.08,12.91,0.0,0.0
2024-01-11,12.96,13.15,12.96,13.15,0.0,0.0
2024-01-12,13.0,12.86,13.0,12.86,0.0,0.0
2024-01-15,12.8,12.72,12.8,12.72,0.0,0.0
2024-01-16,12.64,12.91,12.64,12.91,0.0,0.0
2024-01-17,12.87,12.68,12.87,12.68,0.0,0.0
2024-01-18,12.68,13.71,12.68,13.71,0.0,0.0
2024-01-19,13.84,14.2,13.84,14.2,0.0,0.0
2024-01-22,14.71,14.4,14.71,14.4,0.0,0.0
2024-01-23,14.05,14.5,14.05,14.5,0.0,0.0
2024-01-24,14.62,14.5,14.62,14.5,0.0,0.0
2024-01-25,14.45,15.08,14.45,15.08,0.0,0.0
2024-01-26,14.83,14.41,14.83,14.41,0.0,0.0
2024-01-29,14.22,13.59,14.22,13.59,0.0,0.0
2024-01-30,13.55,13.5,13.55,13.5,0.0,0.0
2024-01-31,13.3,13.31,13.3,13.31,0.0,0.0
2024-02-01,13.13,14.56,13.13,14.56,0.0,0.0
2024-02-02,14.54,13.92,14.54,13.92,0.0,0.0
2024-02-05,13.88,14.77,13.88,14.77,0.0,0.0
2024-02-06,14.3,15.53,14.3,15.53,0.0,0.0
2024-02-07,15.27,15.3,15.27,15.3,0.0,0.0
2024-02-08,15.5,15.7,15.5,15.7,0.0,0.0
2024-02-19,16.7,17.27,16.7,17.27,0.0,0.0
2024-02-20,17.9,18.49,17.9,18.49,0.0,0.0
2024-02-21,17.73,17.55,17.73,17.55,0.0,0.0
2024-02-22,18.25,18.19,18.25,18.19,0.0,0.0
2024-02-23,18.82,18.17,18.82,18.17,0.0,0.0
2024-02-26,17.6,17.67,17.6,17.67,0.0,0.0
2024-02-27,17.59,19.33,17.59,19.33,0.0,0.0
2024-02-28,19.05,18.2,19.05,18.2,0.0,0.0
2024-02-29,18.16,18.69,18.16,18.69,0.0,0.0
2024-03-01,19.05,20.02,19.05,20.02,0.0,0.0
2024-03-04,20.8,22.02,20.8,22.02,0.0,0.0
2024-03-05,21.7,22.75,21.7,22.75,0.0,0.0
2024-03-06,22.07,22.01,22.07,22.01,0.0,0.0
2024-03-07,22.47,22.61,22.47,22.61,0.0,0.0
2024-03-08,23.1,24.87,23.1,24.87,0.0,0.0
2024-03-11,23.68,25.82,23.68,25.82,0.0,0.0
2024-03-12,25.26,24.8,25.26,24.8,0.0,0.0
2024-03-13,25.54,24.35,25.54,24.35,0.0,0.0
2024-03-14,22.77,22.85,22.77,22.85,0.0,0.0
2024-03-15,22.49,23.08,22.49,23.08,0.0,0.0
2024-03-18,23.45,25.01,23.45,25.01,0.0,0.0
2024-03-19,24.4,25.51,24.4,25.51,0.0,0.0
2024-03-20,25.3,25.08,25.3,25.08,0.0,0.0
2024-03-21,25.08,24.99,25.08,24.99,0.0,0.0
2024-03-22,24.82,24.43,24.82,24.43,0.0,0.0
2024-03-25,24.85,23.91,24.85,23.91,0.0,0.0
2024-03-26,24.0,23.73,24.0,23.73,0.0,0.0
2024-03-27,23.37,22.41,23.37,22.41,0.0,0.0
2024-03-28,22.42,23.45,22.42,23.45,0.0,0.0
2024-03-29,23.14,22.77,23.14,22.77,0.0,0.0
2024-04-01,22.9,23.31,22.9,23.31,0.0,0.0
2024-04-02,23.24,22.9,23.24,22.9,0.0,0.0
2024-04-03,22.7,21.92,22.7,21.92,0.0,0.0
2024-04-08,21.7,22.0,21.7,22.0,0.0,0.0
2024-04-09,22.15,21.89,22.15,21.89,0.0,0.0
2024-04-10,21.69,21.1,21.69,21.1,0.0,0.0
2024-04-11,21.23,21.25,21.23,21.25,0.0,0.0
2024-04-12,21.8,22.26,21.8,22.26,0.0,0.0
2024-04-15,21.88,22.24,21.88,22.24,0.0,0.0
2024-04-16,21.53,21.81,21.53,21.81,0.0,0.0
2024-04-17,22.5,22.5,22.5,22.5,0.0,0.0
2024-04-18,21.86,22.9,21.86,22.9,0.0,0.0
2024-04-19,22.41,22.05,22.41,22.05,0.0,0.0
2024-04-22,20.38,20.84,20.38,20.84,0.0,0.0
2024-04-23,21.05,20.59,21.05,20.59,0.0,0.0
2024-04-24,21.02,22.24,21.02,22.24,0.0,0.0
2024-04-25,21.66,22.19,21.66,22.19,0.0,0.0
2024-04-26,23.22,24.41,23.22,24.41,0.0,0.0
2024-04-29,24.76,24.52,24.76,24.52,0.0,0.0
2024-04-30,25.3,24.5,25.3,24.5,0.0,0.0
2024-05-06,25.0,24.82,25.0,24.82,0.0,0.0
2024-05-07,25.2,25.38,25.2,25.38,0.0,0.0
2024-05-08,24.74,24.46,24.74,24.46,0.0,0.0
2024-05-09,24.3,24.22,24.3,24.22,0.0,0.0
2024-05-10,24.0,23.92,24.0,23.92,0.0,0.0
2024-05-13,23.93,24.0,23.93,24.0,0.0,0.0
2024-05-14,24.4,23.8,24.4,23.8,0.0,0.0
2024-05-15,23.88,24.3,23.88,24.3,0.0,0.0
2024-05-16,25.73,25.58,25.73,25.58,0.0,0.0
2024-05-17,25.2,25.7,25.2,25.7,0.0,0.0
2024-05-20,25.3,26.22,25.3,26.22,0.0,0.0
2024-05-21,25.94,25.72,25.94,25.72,0.0,0.0
2024-05-22,25.69,25.43,25.69,25.43,0.0,0.0
2024-05-23,26.0,25.62,26.0,25.62,0.0,0.0
2024-05-24,25.2,24.15,25.2,24.15,0.0,0.0
2024-05-27,24.6,24.86,24.6,24.86,0.0,0.0
2024-05-28,24.65,24.12,24.65,24.12,0.0,0.0
2024-05-29,24.75,24.21,24.75,24.21,0.0,0.0
2024-05-30,24.0,23.94,24.0,23.94,0.0,0.0
2024-05-31,23.67,22.91,23.67,22.91,0.0,0.0
2024-06-03,22.91,23.87,22.91,23.87,0.0,0.0
2024-06-04,23.87,23.79,23.87,23.79,0.0,0.0
2024-06-05,23.67,23.7,23.67,23.7,0.0,0.0
2024-06-06,24.88,26.07,24.88,26.07,0.0,0.0
2024-06-07,25.85,24.53,25.85,24.53,0.0,0.0
2024-06-11,24.5,24.21,24.5,24.21,0.0,0.0
2024-06-12,24.55,24.37,24.55,24.37,0.0,0.0
2024-06-13,24.8,25.9,24.8,25.9,0.0,0.0
2024-06-14,26.05,27.23,26.05,27.23,0.0,0.0
2024-06-17,27.07,27.51,27.07,27.51,0.0,0.0
2024-06-18,27.53,28.62,27.53,28.62,0.0,0.0
2024-06-19,29.19,28.47,29.19,28.47,0.0,0.0
2024-06-20,28.47,28.61,28.47,28.61,0.0,0.0
2024-06-21,27.5,28.47,27.5,28.47,0.0,0.0
2024-06-24,27.8,27.55,27.8,27.55,0.0,0.0
2024-06-25,26.76,26.44,26.76,26.44,0.0,0.0
2024-06-26,27.12,27.17,27.12,27.17,0.0,0.0
2024-06-27,26.67,26.81,26.67,26.81,0.0,0.0
2024-06-28,26.7,27.4,26.7,27.4,0.0,0.0
2024-07-01,27.41,28.0,27.41,28.0,0.0,0.0
2024-07-02,27.75,27.36,27.75,27.36,0.0,0.0
2024-07-03,27.15,27.38,27.15,27.38,0.0,0.0
2024-07-04,27.75,27.27,27.75,27.27,0.0,0.0
2024-07-05,27.0,27.08,27.0,27.08,0.0,0.0
2024-07-08,26.87,26.96,26.87,26.96,0.0,0.0
2024-07-09,27.1,29.0,27.1,29.0,0.0,0.0
2024-07-10,29.0,28.95,29.0,28.95,0.0,0.0
2024-07-11,29.45,28.76,29.45,28.76,0.0,0.0
2024-07-12,27.65,27.26,27.65,27.26,0.0,0.0
2024-07-15,27.15,26.96,27.15,26.96,0.0,0.0
2024-07-16,26.96,27.46,26.96,27.46,0.0,0.0
2024-07-17,27.06,25.95,27.06,25.95,0.0,0.0
2024-07-18,24.82,25.41,24.82,25.41,0.0,0.0
2024-07-19,24.97,24.66,24.97,24.66,0.0,0.0
2024-07-22,24.49,24.91,24.49,24.91,0.0,0.0
2024-07-23,25.35,24.54,25.35,24.54,0.0,0.0
2024-07-24,24.4,24.3,24.4,24.3,0.0,0.0
2024-07-25,23.5,23.2,23.5,23.2,0.0,0.0
2024-07-26,23.2,23.5,23.2,23.5,0.0,0.0
2024-07-29,23.4,23.8,23.4,23.8,0.0,0.0
2024-07-30,23.49,22.85,23.49,22.85,0.0,0.0
2024-07-31,22.76,23.84,22.76,23.84,0.0,0.0
2024-08-01,24.6,23.97,24.6,23.97,0.0,0.0
2024-08-02,22.93,22.33,22.93,22.33,0.0,0.0
2024-08-05,21.1,20.42,21.1,20.42,0.0,0.0
2024-08-06,21.03,20.81,21.03,20.81,0.0,0.0
2024-08-07,20.6,20.4,20.6,20.4,0.0,0.0
2024-08-08,20.0,20.48,20.0,20.48,0.0,0.0
2024-08-09,20.8,20.79,20.8,20.79,0.0,0.0
2024-08-12,20.51,20.64,20.51,20.64,0.0,0.0
2024-08-13,20.85,20.78,20.85,20.78,0.0,0.0
2024-08-14,21.2,21.38,21.2,21.38,0.0,0.0
2024-08-15,20.74,20.66,20.74,20.66,0.0,0.0
2024-08-16,21.01,21.06,21.01,21.06,0.0,0.0
2024-08-19,21.0,20.78,21.0,20.78,0.0,0.0
2024-08-20,21.11,20.65,21.11,20.65,0.0,0.0
2024-08-21,20.3,20.77,20.3,20.77,0.0,0.0
2024-08-22,20.78,20.39,20.78,20.39,0.0,0.0
2024-08-23,20.2,20.46,20.2,20.46,0.0,0.0
2024-08-26,20.6,20.12,20.6,20.12,0.0,0.0
2024-08-27,20.0,19.75,20.0,19.75,0.0,0.0
2024-08-28,19.6,19.77,19.6,19.77,0.0,0.0
2024-08-29,19.0,19.22,19.0,19.22,0.0,0.0
2024-08-30,19.08,20.47,19.08,20.47,0.0,0.0
2024-09-02,20.37,19.45,20.37,19.45,0.0,0.0
2024-09-03,19.34,19.44,19.34,19.44,0.0,0.0
2024-09-04,18.5,18.92,18.5,18.92,0.0,0.0
2024-09-05,18.86,18.88,18.86,18.88,0.0,0.0
2024-09-06,18.87,18.36,18.87,18.36,0.0,0.0
2024-09-09,18.13,18.6,18.13,18.6,0.0,0.0
2024-09-10,18.6,18.82,18.6,18.82,0.0,0.0
2024-09-11,18.72,18.78,18.72,18.78,0.0,0.0
2024-09-12,19.39,18.84,19.39,18.84,0.0,0.0
2024-09-13,18.86,19.25,18.86,19.25,0.0,0.0
2024-09-18,19.0,18.75,19.0,18.75,0.0,0.0
2024-09-19,18.87,18.85,18.87,18.85,0.0,0.0
2024-09-20,19.0,18.86,19.0,18.86,0.0,0.0
2024-09-23,18.65,18.71,18.65,18.71,0.0,0.0
2024-09-24,18.9,20.58,18.9,20.58,0.0,0.0
2024-09-25,21.32,21.07,21.32,21.07,0.0,0.0
2024-09-26,21.11,21.66,21.11,21.66,0.0,0.0
2024-09-27,22.02,23.0,22.02,23.0,0.0,0.0
2024-09-30,24.3,25.19,24.3,25.19,0.0,0.0
2024-10-08,27.71,27.71,27.71,27.71,0.0,0.0
2024-10-09,27.7,26.0,27.7,26.0,0.0,0.0
2024-10-10,26.52,25.8,26.52,25.8,0.0,0.0
2024-10-11,25.4,24.59,25.4,24.59,0.0,0.0
2024-10-14,24.54,25.16,24.54,25.16,0.0,0.0
2024-10-15,25.19,24.6,25.19,24.6,0.0,0.0
2024-10-16,23.61,23.53,23.61,23.53,0.0,0.0
2024-10-17,23.77,23.71,23.77,23.71,0.0,0.0
2024-10-18,23.98,26.08,23.98,26.08,0.0,0.0
2024-10-21,26.81,26.2,26.81,26.2,0.0,0.0
2024-10-22,26.49,26.26,26.49,26.26,0.0,0.0
2024-10-23,25.79,25.61,25.79,25.61,0.0,0.0
2024-10-24,25.16,25.35,25.16,25.35,0.0,0.0
2024-10-25,25.39,25.66,25.39,25.66,0.0,0.0
2024-10-28,25.31,25.26,25.31,25.26,0.0,0.0
2024-10-29,25.2,25.05,25.2,25.05,0.0,0.0
2024-10-30,24.9,24.84,24.9,24.84,0.0,0.0
2024-10-31,24.5,24.25,24.5,24.25,0.0,0.0
2024-11-01,23.85,23.68,23.85,23.68,0.0,0.0
2024-11-04,23.78,24.33,23.78,24.33,0.0,0.0
2024-11-05,24.34,24.75,24.34,24.75,0.0,0.0
2024-11-06,25.0,24.18,25.0,24.18,0.0,0.0
2024-11-07,23.96,24.64,23.96,24.64,0.0,0.0
2024-11-08,24.9,25.98,24.9,25.98,0.0,0.0
2024-11-11,25.3,27.01,25.3,27.01,0.0,0.0
2024-11-12,27.01,25.72,27.01,25.72,0.0,0.0
2024-11-13,25.47,26.47,25.47,26.47,0.0,0.0
2024-11-14,26.58,24.87,26.58,24.87,0.0,0.0
2024-11-15,24.8,23.92,24.8,23.92,0.0,0.0
2024-11-18,23.92,23.24,23.92,23.24,0.0,0.0
2024-11-19,23.45,23.72,23.45,23.72,0.0,0.0
2024-11-20,23.7,24.0,23.7,24.0,0.0,0.0
2024-11-21,23.6,23.43,23.6,23.43,0.0,0.0
2024-11-22,23.49,22.84,23.49,22.84,0.0,0.0
2024-11-25,22.84,22.11,22.84,22.11,0.0,0.0
2024-11-26,21.89,22.09,21.89,22.09,0.0,0.0
2024-11-27,21.92,22.32,21.92,22.32,0.0,0.0
2024-11-28,22.32,21.85,22.32,21.85,0.0,0.0
2024-11-29,21.85,22.19,21.85,22.19,0.0,0.0
2024-12-02,22.07,22.56,22.07,22.56,0.0,0.0
2024-12-03,22.68,22.24,22.68,22.24,0.0,0.0
2024-12-04,22.25,21.88,22.25,21.88,0.0,0.0
2024-12-05,21.92,22.54,21.92,22.54,0.0,0.0
2024-12-06,22.54,22.6,22.54,22.6,0.0,0.0
2024-12-09,22.62,22.13,22.62,22.13,0.0,0.0
2024-12-10,22.61,22.14,22.61,22.14,0.0,0.0
2024-12-11,22.1,22.33,22.1,22.33,0.0,0.0
2024-12-12,22.37,22.34,22.37,22.34,0.0,0.0
2024-12-13,22.17,21.35,22.17,21.35,0.0,0.0
2024-12-16,21.2,21.06,21.2,21.06,0.0,0.0
2024-12-17,20.99,21.6,20.99,21.6,0.0,0.0
2024-12-18,21.62,21.41,21.62,21.41,0.0,0.0
2024-12-19,21.2,22.19,21.2,22.19,0.0,0.0
2024-12-20,22.03,22.02,22.03,22.02,0.0,0.0
2024-12-23,22.23,22.05,22.23,22.05,0.0,0.0
2024-12-24,22.11,23.0,22.11,23.0,0.0,0.0
2024-12-25,23.03,22.72,23.03,22.72,0.0,0.0
2024-12-26,22.64,23.33,22.64,23.33,0.0,0.0
2024-12-27,23.16,22.61,23.16,22.61,0.0,0.0
2024-12-30,22.55,22.45,22.55,22.45,0.0,0.0
2024-12-31,22.46,21.5,22.46,21.5,0.0,0.0
2025-01-02,21.4,20.71,21.4,20.71,0.0,0.0
2025-01-03,20.64,20.55,20.64,20.55,0.0,0.0
2025-01-06,20.79,20.67,20.79,20.67,0.0,0.0
2025-01-07,20.81,21.25,20.81,21.25,0.0,0.0
2025-01-08,20.9,20.63,20.9,20.63,0.0,0.0
2025-01-09,20.62,20.54,20.62,20.54,0.0,0.0
2025-01-10,20.49,19.75,20.49,19.75,0.0,0.0
2025-01-13,19.48,19.72,19.48,19.72,0.0,0.0
2025-01-14,19.75,20.57,19.75,20.57,0.0,0.0
2025-01-15,20.5,20.14,20.5,20.14,0.0,0.0
2025-01-16,20.35,20.84,20.35,20.84,0.0,0.0
2025-01-17,20.68,20.66,20.68,20.66,0.0,0.0
2025-01-20,20.91,20.77,20.91,20.77,0.0,0.0
2025-01-21,20.96,21.21,20.96,21.21,0.0,0.0
2025-01-22,21.42,23.33,21.42,23.33,0.0,0.0
2025-01-23,23.81,23.0,23.81,23.0,0.0,0.0
2025-01-24,22.71,23.35,22.71,23.35,0.0,0.0
2025-01-27,22.55,21.45,22.55,21.45,0.0,0.0
2025-02-05,20.56,20.0,20.56,20.0,0.0,0.0
2025-02-06,20.31,20.48,20.31,20.48,0.0,0.0
2025-02-07,20.67,21.55,20.67,21.55,0.0,0.0
2025-02-10,21.66,21.72,21.66,21.72,0.0,0.0
2025-02-11,21.8,21.77,21.8,21.77,0.0,0.0
2025-02-12,21.72,22.15,21.72,22.15,0.0,0.0
2025-02-13,22.05,21.79,22.05,21.79,0.0,0.0
2025-02-14,21.81,22.1,21.81,22.1,0.0,0.0
2025-02-17,22.46,22.9,22.46,22.9,0.0,0.0
2025-02-18,22.9,22.68,22.9,22.68,0.0,0.0
2025-02-19,22.6,23.24,22.6,23.24,0.0,0.0
2025-02-20,23.05,22.62,23.05,22.62,0.0,0.0
2025-02-21,22.87,23.2,22.87,23.2,0.0,0.0
2025-02-24,23.38,23.21,23.38,23.21,0.0,0.0
2025-02-25,22.8,23.08,22.8,23.08,0.0,0.0
2025-02-26,22.99,22.77,22.99,22.77,0.0,0.0
2025-02-27,22.9,21.96,22.9,21.96,0.0,0.0
2025-02-28,21.1,21.19,21.1,21.19,0.0,0.0
2025-03-03,21.37,21.07,21.37,21.07,0.0,0.0
2025-03-04,20.39,21.04,20.39,21.04,0.0,0.0
2025-03-05,21.04,21.04,21.04,21.04,0.0,0.0
2025-03-06,21.2,21.32,21.2,21.32,0.0,0.0
2025-03-07,21.13,20.87,21.13,20.87,0.0,0.0
2025-03-10,20.93,21.03,20.93,21.03,0.0,0.0
2025-03-11,20.61,20.82,20.61,20.82,0.0,0.0
2025-03-12,20.92,20.91,20.92,20.91,0.0,0.0
2025-03-13,21.03,20.67,21.03,20.67,0.0,0.0
2025-03-14,20.81,21.26,20.81,21.26,0.0,0.0
2025-03-17,21.6,21.52,21.6,21.52,0.0,0.0
2025-03-18,21.48,21.54,21.48,21.54,0.0,0.0
2025-03-19,21.4,21.02,21.4,21.02,0.0,0.0
2025-03-20,21.11,20.85,21.11,20.85,0.0,0.0
2025-03-21,20.78,20.63,20.78,20.63,0.0,0.0
2025-03-24,20.69,20.84,20.69,20.84,0.0,0.0
2025-03-25,20.79,20.51,20.79,20.51,0.0,0.0
2025-03-26,20.43,20.38,20.43,20.38,0.0,0.0
2025-03-27,20.21,20.22,20.21,20.22,0.0,0.0
2025-03-28,20.2,19.98,20.2,19.98,0.0,0.0
2025-03-31,19.8,19.86,19.8,19.86,0.0,0.0
2025-04-01,19.95,20.02,19.95,20.02,0.0,0.0
2025-04-02,19.95,20.0,19.95,20.0,0.0,0.0
2025-04-03,19.65,19.05,19.65,19.05,0.0,0.0
2025-04-07,17.15,17.15,17.15,17.15,0.0,0.0
2025-04-08,16.29,15.44,16.29,15.44,0.0,0.0
2025-04-09,14.58,16.33,14.58,16.33,0.0,0.0
2025-04-10,17.9,17.96,17.9,17.96,0.0,0.0
2025-04-11,17.65,17.8,17.65,17.8,0.0,0.0
2025-04-14,18.4,17.92,18.4,17.92,0.0,0.0
2025-04-15,17.92,18.1,17.92,18.1,0.0,0.0
2025-04-16,18.0,17.5,18.0,17.5,0.0,0.0
2025-04-17,17.22,17.4,17.22,17.4,0.0,0.0
2025-04-18,17.4,17.56,17.4,17.56,0.0,0.0
2025-04-21,17.55,17.81,17.55,17.81,0.0,0.0
2025-04-22,17.7,17.78,17.7,17.78,0.0,0.0
2025-04-23,18.19,18.24,18.19,18.24,0.0,0.0
2025-04-24,18.26,17.92,18.26,17.92,0.0,0.0
2025-04-25,18.09,18.24,18.09,18.24,0.0,0.0
2025-04-28,18.26,18.0,18.26,18.0,0.0,0.0
2025-04-29,17.99,18.09,17.99,18.09,0.0,0.0
2025-04-30,18.25,18.06,18.25,18.06,0.0,0.0
2025-05-06,18.3,18.81,18.3,18.81,0.0,0.0
2025-05-07,19.09,18.63,19.09,18.63,0.0,0.0
2025-05-08,18.7,19.03,18.7,19.03,0.0,0.0
2025-05-09,18.91,18.69,18.91,18.69,0.0,0.0
2025-05-12,19.11,19.27,19.11,19.27,0.0,0.0
2025-05-13,19.8,19.09,19.8,19.09,0.0,0.0
2025-05-14,19.48,19.55,19.48,19.55,0.0,0.0
2025-05-15,19.56,19.1,19.56,19.1,0.0,0.0
2025-05-16,19.0,19.22,19.0,19.22,0.0,0.0
2025-05-19,19.06,19.05,19.06,19.05,0.0,0.0
2025-05-20,19.05,19.06,19.05,19.06,0.0,0.0
2025-05-21,19.06,18.97,19.06,18.97,0.0,0.0
2025-05-22,18.88,19.05,18.88,19.05,0.0,0.0
2025-05-23,19.08,18.79,19.08,18.79,0.0,0.0
2025-05-26,18.84,18.76,18.84,18.76,0.0,0.0
2025-05-27,18.76,18.47,18.76,18.47,0.0,0.0
2025-05-28,18.5,18.58,18.5,18.58,0.0,0.0
2025-05-29,18.81,19.7,18.81,19.7,0.0,0.0
2025-05-30,19.32,18.93,19.32,18.93,0.0,0.0
2025-06-03,18.82,18.79,18.82,18.79,0.0,0.0
2025-06-04,18.95,19.43,18.95,19.43,0.0,0.0
2025-06-05,19.38,20.56,19.38,20.56,0.0,0.0
2025-06-06,20.5,20.31,20.5,20.31,0.0,0.0
2025-06-09,20.52,20.43,20.52,20.43,0.0,0.0
2025-06-10,20.45,20.16,20.45,20.16,0.0,0.0
2025-06-11,20.25,20.4,20.25,20.4,0.0,0.0
2025-06-12,20.25,20.66,20.25,20.66,0.0,0.0
2025-06-13,20.6,20.9,20.6,20.9,0.0,0.0
2025-06-16,20.85,21.22,20.85,21.22,0.0,0.0
2025-06-17,21.31,20.6,21.31,20.6,0.0,0.0
2025-06-18,20.65,21.16,20.65,21.16,0.0,0.0
2025-06-19,21.1,20.81,21.1,20.81,0.0,0.0
2025-06-20,20.91,20.59,20.91,20.59,0.0,0.0
2025-06-23,20.43,20.2,20.43,20.2,0.0,0.0
2025-06-24,20.41,20.29,20.41,20.29,0.0,0.0
2025-06-25,20.49,20.98,20.49,20.98,0.0,0.0
2025-06-26,21.4,21.04,21.4,21.04,0.0,0.0
2025-06-27,21.04,21.35,21.04,21.35,0.0,0.0
2025-06-30,21.48,21.38,21.48,21.38,0.0,0.0
2025-07-01,21.26,21.4,21.26,21.4,0.0,0.0
2025-07-02,21.2,21.16,21.2,21.16,0.0,0.0
2025-07-03,21.26,23.28,21.26,23.28,0.0,0.0
2025-07-04,23.31,23.81,23.31,23.81,0.0,0.0
2025-07-07,23.8,23.98,23.8,23.98,0.0,0.0
2025-07-08,24.88,26.38,24.88,26.38,0.0,0.0
2025-07-09,27.0,26.6,27.0,26.6,0.0,0.0
2025-07-10,26.9,26.16,26.9,26.16,0.0,0.0
2025-07-11,26.1,26.0,26.1,26.0,0.0,0.0
2025-07-14,26.0,25.92,26.0,25.92,0.0,0.0
2025-07-15,26.3,27.25,26.3,27.25,0.0,0.0
2025-07-16,26.99,26.73,26.99,26.73,0.0,0.0
2025-07-17,26.63,27.5,26.63,27.5,0.0,0.0
2025-07-18,27.49,27.11,27.49,27.11,0.0,0.0
2025-07-21,27.0,27.02,27.0,27.02,0.0,0.0
2025-07-22,27.0,26.96,27.0,26.96,0.0,0.0
2025-07-23,26.5,26.58,26.5,26.58,0.0,0.0
2025-07-24,27.19,28.45,27.19,28.45,0.0,0.0
2025-07-25,28.45,28.66,28.45,28.66,0.0,0.0
2025-07-28,28.94,29.57,28.94,29.57,0.0,0.0
2025-07-29,29.56,31.19,29.56,31.19,0.0,0.0
2025-07-30,31.0,33.28,31.0,33.28,0.0,0.0
2025-07-31,33.26,34.61,33.26,34.61,0.0,0.0
2025-08-01,34.0,33.0,34.0,33.0,0.0,0.0
2025-08-04,32.4,32.97,32.4,32.97,0.0,0.0
2025-08-05,33.5,35.05,33.5,35.05,0.0,0.0
2025-08-06,34.1,34.3,34.1,34.3,0.0,0.0
2025-08-07,36.2,35.65,36.2,35.65,0.0,0.0
2025-08-08,35.73,36.59,35.73,36.59,0.0,0.0
2025-08-11,36.5,36.35,36.5,36.35,0.0,0.0
2025-08-12,36.47,39.71,36.47,39.71,0.0,0.0
2025-08-13,39.72,43.68,39.72,43.68,0.0,0.0
2025-08-14,43.96,43.22,43.96,43.22,0.0,0.0
2025-08-15,42.59,44.86,42.59,44.86,0.0,0.0
2025-08-18,44.8,44.46,44.8,44.46,0.0,0.0
2025-08-19,44.02,48.91,44.02,48.91,0.0,0.0
2025-08-20,46.5,47.91,46.5,47.91,0.0,0.0
2025-08-21,47.42,45.29,47.42,45.29,0.0,0.0
2025-08-22,44.5,45.83,44.5,45.83,0.0,0.0
2025-08-25,46.5,48.0,46.5,48.0,0.0,0.0
2025-08-26,46.88,45.48,46.88,45.48,0.0,0.0
2025-08-27,45.0,45.72,45.0,45.72,0.0,0.0
2025-08-28,44.6,48.94,44.6,48.94,0.0,0.0
2025-08-29,48.0,53.83,48.0,53.83,0.0,0.0
2025-09-01,53.99,55.62,53.99,55.62,0.0,0.0
2025-09-02,56.7,53.88,56.7,53.88,0.0,0.0
2025-09-03,53.88,54.24,53.88,54.24,0.0,0.0
2025-09-04,56.5,53.13,56.5,53.13,0.0,0.0
2025-09-05,53.3,55.83,53.3,55.83,0.0,0.0
2025-09-08,55.0,51.4,55.0,51.4,0.0,0.0
2025-09-09,50.4,48.79,50.4,48.79,0.0,0.0
2025-09-10,51.6,53.67,51.6,53.67,0.0,0.0
2025-09-11,55.8,59.04,55.8,59.04,0.0,0.0
2025-09-12,58.88,61.9,58.88,61.9,0.0,0.0
2025-09-15,60.0,59.9,60.0,59.9,0.0,0.0
2025-09-16,59.87,59.73,59.87,59.73,0.0,0.0
2025-09-17,58.9,61.12,58.9,61.12,0.0,0.0
2025-09-18,59.39,64.36,59.39,64.36,0.0,0.0
2025-09-19,65.64,66.1,65.64,66.1,0.0,0.0
2025-09-22,66.55,70.5,66.55,70.5,0.0,0.0
2025-09-23,74.72,70.87,74.72,70.87,0.0,0.0
2025-09-24,68.8,68.63,68.8,68.63,0.0,0.0
2025-09-25,67.88,68.46,67.88,68.46,0.0,0.0
2025-09-26,67.55,64.87,67.55,64.87,0.0,0.0
2025-09-29,64.85,66.58,64.85,66.58,0.0,0.0
2025-09-30,66.8,66.01,66.8,66.01,0.0,0.0
2025-10-09,67.11,68.45,67.11,68.45,0.0,0.0
2025-10-10,68.31,66.41,68.31,66.41,0.0,0.0
2025-10-13,61.0,63.48,61.0,63.48,0.0,0.0
2025-10-14,64.99,59.72,64.99,59.72,0.0,0.0
2025-10-15,59.72,63.38,59.72,63.38,0.0,0.0
2025-10-16,62.0,63.59,62.0,63.59,0.0,0.0
2025-10-17,63.0,60.01,63.0,60.01,0.0,0.0
2025-10-20,62.0,62.06,62.0,62.06,0.0,0.0
2025-10-21,62.94,68.0,62.94,68.0,0.0,0.0
2025-10-22,66.99,65.46,66.99,65.46,0.0,0.0
2025-10-23,64.8,63.99,64.8,63.99,0.0,0.0
2025-10-24,65.18,67.25,65.18,67.25,0.0,0.0
2025-10-27,69.26,72.76,69.26,72.76,0.0,0.0
2025-10-28,71.18,73.99,71.18,73.99,0.0,0.0
2025-10-29,78.12,80.8,78.12,80.8,0.0,0.0
2025-10-30,80.0,77.97,80.0,77.97,0.0,0.0
2025-10-31,77.95,72.0,77.95,72.0,0.0,0.0
2025-11-03,70.36,74.89,70.36,74.89,0.0,0.0
2025-11-04,74.77,73.49,74.77,73.49,0.0,0.0
2025-11-05,70.31,75.24,70.31,75.24,0.0,0.0
2025-11-06,75.24,76.22,75.24,76.22,0.0,0.0
