scenario,event,n,increment,remaining
S2_F2_open_11_all,8,2,-172.21390632000112,-4363.01335427734
S2_F2_open_11_all,9,1,-276.10922883999956,-4259.118031757342
S2_F2_open_11_all,10,5,136.62182923999535,-4671.849089837337
S2_F2_open_11_all,11,2,-256.93813430000046,-4278.289126297341
S2_F2_open_11_all,12,4,153.11702213999524,-4688.3442827373365
S2_F2_open_11_all,13,1,-27.060005340001226,-4508.16725525734
S2_F2_open_11_all,14,2,-40.90229946000363,-4494.324961137338
S2_F2_open_11_all,15,5,-168.2870248000072,-4366.940235797334
S2_F2_open_11_all,16,6,-743.5308680200087,-3791.6963925773325
S2_F2_open_11_all,17,7,48.51076145999468,-4583.738022057336
S2_F2_open_11_all,18,3,-415.0830235000012,-4120.14423709734
S2_F2_open_11_all,19,2,-32.41338224000174,-4502.8138783573395
S2_F2_open_11_all,20,2,-8.018466800003807,-4527.208793797337
S2_F2_open_11_all,21,3,-176.20994444000098,-4359.01731615734
S2_F2_open_11_all,22,1,-49.57935799999905,-4485.647902597342
S2_F2_open_11_all,23,2,-40.67857568000363,-4494.548684917338
S2_F2_open_11_all,24,18,-1054.7394839800236,-3480.4877766173176
S2_F2_open_11_all,25,7,-617.0694101600056,-3918.1578504373356
S2_F2_open_11_all,26,1,-96.20212510000238,-4439.025135497339
S2_F2_open_11_all,27,6,-222.9958416800091,-4312.231418917332
S2_F2_open_11_all,28,5,-181.09267668000757,-4354.134583917334
S2_F2_open_11_all,29,5,-343.60688742000275,-4191.6203731773385
S2_F2_open_11_all,30,4,-134.43432712000504,-4400.792933477336
S2_F2_open_11_all,31,5,-124.04665002000365,-4411.180610577338
S2_F2_open_11_all,32,4,-275.2419094200013,-4259.98535117734
S2_F2_open_11_all,33,1,-39.58169100000123,-4495.64556959734
S2_F2_open_11_all,34,1,-49.303090110000994,-4485.92417048734
S2_F2_open_11_all,35,7,-226.5653693400036,-4308.661891257338
S2_F2_open_11_all,36,2,-113.6709533300018,-4421.556307267339
S2_F2_open_11_all,37,2,-181.65968990000147,-4353.56757069734
S2_F2_open_11_all,38,1,-69.77593633000106,-4465.45132426734
S2_F2_open_11_all,39,7,-387.9667953200069,-4147.260465277334
S2_F2_open_11_all,40,4,163.25130040999647,-4698.478561007338
S2_F2_open_11_all,41,5,-356.0581497600051,-4179.169110837336
S2_F2_open_11_all,42,5,-149.0761364500031,-4386.151124147338
S2_F2_open_11_all,43,7,-562.2431790800038,-3972.9840815173375
S2_F2_open_11_all,44,7,-279.2922357800053,-4255.935024817336
S2_F2_open_11_all,45,1,-313.2284077500044,-4221.998852847337
S2_F2_open_11_all,46,3,122.68270252000002,-4657.909963117341
S2_F2_open_11_all,47,1,63.58790731999943,-4598.815167917341
S2_F2_open_11_all,48,3,89.6551829699929,-4624.882443567334
S2_F2_open_11_all,49,1,-48.62615778000327,-4486.601102817338
S2_F2_open_11_all,50,2,-487.555500520004,-4047.6717600773372
S2_F2_open_11_all,51,4,-372.1911222200106,-4163.036138377331
S2_F2_open_11_all,52,5,-709.8980851000051,-3825.329175497336
S2_F2_open_11_all,53,17,1640.798875319968,-6176.026135917309
S2_F2_open_11_all,54,7,-657.7516738000104,-3877.475586797331
S2_F2_open_11_all,55,14,-570.1817489000132,-3965.045511697328
S2_F2_open_11_all,56,3,287.6201297299958,-4822.847390327337
S2_F2_open_11_all,57,2,491.7707102099921,-5026.997970807333
S2_F2_open_11_all,58,1,1505.5352098799958,-6040.762470477337
S2_F2_open_11_all,59,5,-223.42437796001104,-4311.80288263733
S2_F2_open_11_all,60,2,-493.52167574000487,-4041.7055848573364
S2_F2_open_11_all,61,6,-919.4267255600171,-3615.800535037324
S2_F2_open_11_all,62,3,111.78301845999158,-4647.010279057333
S2_F2_open_11_all,63,2,311.96925177999583,-4847.196512377337
S2_F2_open_11_all,64,18,3418.5220523999633,-7953.7493129973045
S2_F2_open_11_all,65,1,-107.34321194000222,-4427.884048657339
S2_F2_open_11_all,66,2,569.4225784199989,-5104.64983901734
S2_F2_open_11_all,67,13,-903.5299319500264,-3631.697328647315
S2_F2_open_11_all,68,16,-578.8603208900313,-3956.36693970731
S2_F2_open_11_all,69,11,1155.4480090699726,-5690.675269667314
S2_F2_open_11_all,70,1,-228.92124587000217,-4306.306014727339
S2_F2_open_11_all,71,4,-1026.2114780800075,-3509.0157825173337
S2_F2_open_11_all,72,4,-374.0486624300065,-4161.178598167335
S2_F2_open_11_all,73,5,-521.2116705900116,-4014.0155900073296
S2_F2_open_11_all,74,4,38.341774069995154,-4573.569034667336
S2_F2_open_11_all,75,3,1245.7029663859867,-5780.930226983328
S2_F2_open_11_all,76,5,1394.9455552596046,-5930.172815856946
S2_F2_open_11_all,77,2,1213.619837000413,-5748.847097597754
S2_F2_open_11_all,78,2,1066.2084425123976,-5601.435703109739
S2_F2_open_11_all,79,3,394.35845454538503,-4929.585715142726
S2_F2_open_11_all,80,3,43.31469476517668,-4578.541955362518
S2_F2_open_11_all,81,11,-2813.5988462562673,-1721.628414341074
S2_F2_open_11_all,82,11,-2149.770064473065,-2385.4571961242764
S2_F2_open_11_all,83,1,-343.1080001898081,-4192.119260407533
S2_F2_open_11_all,84,1,-588.5251439760032,-3946.702116621338
S2_F2_open_11_all,85,11,6121.924907194763,-10657.152167792105
S2_F2_open_11_all,86,7,-3106.2406027896286,-1428.9866578077126
S2_F2_open_11_all,87,1,-695.5148646777889,-3839.7123959195524
S2_F2_open_11_all,88,5,1217.98825536199,-5753.215515959331
S2_F2_open_11_1000,0,4,-16.310439280001447,-8759.864360360414
S2_F2_open_11_1000,1,2,-79.48059768000167,-8696.694201960414
S2_F2_open_11_1000,2,8,-511.66019988001244,-8264.514599760403
S2_F2_open_11_1000,3,1,-45.171454780000204,-8731.003344860415
S2_F2_open_11_1000,4,2,-180.6056565400031,-8595.569143100412
S2_F2_open_11_1000,5,3,-295.1105658600027,-8481.064233780413
S2_F2_open_11_1000,6,4,-111.61147658000664,-8664.563323060409
S2_F2_open_11_1000,7,2,-24.232943920000253,-8751.941855720415
S2_F2_open_11_1000,8,2,-172.21390632000112,-8603.960893320414
S2_F2_open_11_1000,9,1,-276.10922883999956,-8500.065570800416
S2_F2_open_11_1000,10,5,136.62182923999535,-8912.796628880411
S2_F2_open_11_1000,11,2,-256.93813430000046,-8519.236665340415
S2_F2_open_11_1000,12,4,153.11702213999524,-8929.29182178041
S2_F2_open_11_1000,13,1,-27.060005340001226,-8749.114794300414
S2_F2_open_11_1000,14,1,-25.602500340002734,-8750.572299300413
S2_F2_open_11_1000,15,4,-164.84459890000653,-8611.330200740409
S2_F2_open_11_1000,16,5,-760.6290665600081,-8015.545733080407
S2_F2_open_11_1000,17,6,123.19759289999456,-8899.37239254041
S2_F2_open_11_1000,18,3,-415.0830235000012,-8361.091776140414
S2_F2_open_11_1000,19,2,-32.41338224000174,-8743.761417400414
S2_F2_open_11_1000,20,2,-8.018466800003807,-8768.156332840412
S2_F2_open_11_1000,21,2,-115.5505492200009,-8660.624250420415
S2_F2_open_11_1000,22,1,-49.57935799999905,-8726.595441640417
S2_F2_open_11_1000,23,2,-40.67857568000363,-8735.496223960412
S2_F2_open_11_1000,24,14,-753.3832636600182,-8022.791535980397
S2_F2_open_11_1000,25,6,-529.518147280005,-8246.65665236041
S2_F2_open_11_1000,26,1,-96.20212510000238,-8679.972674540413
S2_F2_open_11_1000,27,4,-229.29331288000503,-8546.88148676041
S2_F2_open_11_1000,28,4,-152.79889012000604,-8623.37590952041
S2_F2_open_11_1000,29,3,-90.2285439000043,-8685.946255740411
S2_F2_open_11_1000,30,3,-60.06838646000506,-8716.10641318041
S2_F2_open_11_1000,31,4,-211.09069488000387,-8565.084104760412
S2_F2_open_11_1000,32,3,-213.31634398000097,-8562.858455660415
S2_F2_open_11_1000,33,1,-39.58169100000123,-8736.593108640414
S2_F2_open_11_1000,34,1,-49.303090110000994,-8726.871709530415
S2_F2_open_11_1000,35,5,-144.79467834000206,-8631.380121300414
S2_F2_open_11_1000,36,2,-113.6709533300018,-8662.503846310414
S2_F2_open_11_1000,37,2,-81.65968990000147,-8694.515109740414
S2_F2_open_11_1000,38,1,-69.77593633000106,-8706.398863310415
S2_F2_open_11_1000,39,6,-319.31747399000506,-8456.85732565041
S2_F2_open_11_1000,40,4,163.25130040999647,-8939.426100050412
S2_F2_open_11_1000,41,5,-356.0581497600051,-8420.11664988041
S2_F2_open_11_1000,42,3,-59.64414234000105,-8716.530657300415
S2_F2_open_11_1000,43,6,-542.4583653000045,-8233.716434340411
S2_F2_open_11_1000,44,5,-274.2948786600027,-8501.879920980413
S2_F2_open_11_1000,45,1,-313.2284077500044,-8462.946391890411
S2_F2_open_11_1000,46,3,122.68270252000002,-8898.857502160416
S2_F2_open_11_1000,47,1,63.58790731999943,-8839.762706960415
S2_F2_open_11_1000,48,2,119.22513163999429,-8895.39993128041
S2_F2_open_11_1000,49,1,-48.62615778000327,-8727.548641860412
S2_F2_open_11_1000,50,2,-487.555500520004,-8288.619299120412
S2_F2_open_11_1000,51,3,-497.5847995300064,-8278.59000011041
S2_F2_open_11_1000,52,5,-599.8980851000051,-8176.2767145404105
S2_F2_open_11_1000,53,11,-293.3307531500195,-8482.844046490396
S2_F2_open_11_1000,54,6,-619.2825564100076,-8156.892243230408
S2_F2_open_11_1000,55,10,-217.25264064001203,-8558.922159000404
S2_F2_open_11_1000,56,2,294.53305478999755,-9070.707854430413
S2_F2_open_11_1000,57,2,491.7707102099921,-9267.945509850408
S2_F2_open_11_1000,58,1,1505.5352098799958,-10281.710009520411
S2_F2_open_11_1000,59,5,-223.42437796001104,-8552.750421680405
S2_F2_open_11_1000,60,2,-493.52167574000487,-8282.65312390041
S2_F2_open_11_1000,61,5,-1053.8219433700142,-7722.352856270401
S2_F2_open_11_1000,62,3,111.78301845999158,-8887.957818100407
S2_F2_open_11_1000,63,2,311.96925177999583,-9088.144051420411
S2_F2_open_11_1000,64,14,1278.3874580699667,-10054.562257710382
S2_F2_open_11_1000,65,1,-107.34321194000222,-8668.831587700413
S2_F2_open_11_1000,66,2,569.4225784199989,-9345.597378060414
S2_F2_open_11_1000,67,11,-798.316465390024,-7977.858334250392
S2_F2_open_11_1000,68,12,-136.20950891002576,-8639.96529073039
S2_F2_open_11_1000,69,9,1047.304529929981,-9823.479329570397
S2_F2_open_11_1000,70,1,-228.92124587000217,-8547.253553770413
S2_F2_open_11_1000,71,4,-1026.2114780800075,-7749.963321560408
S2_F2_open_11_1000,72,3,-152.77259517000493,-8623.40220447041
S2_F2_open_11_1000,73,4,-615.3957968500072,-8160.779002790408
S2_F2_open_11_1000,74,4,38.341774069995154,-8814.51657371041
S2_F2_open_11_1000,75,3,1373.7029663859867,-10149.877766026402
S2_F2_open_11_1000,76,5,1394.9455552596046,-10171.12035490002
S2_F2_open_11_1000,77,1,-213.12488130119164,-8563.049918339224
S2_F2_open_11_1000,78,2,1066.2084425123976,-9842.383242152813
S2_F2_open_11_1000,79,2,-737.9827208766073,-8038.192078763808
S2_F2_open_11_1000,80,3,43.31469476517668,-8819.489494405592
S2_F2_open_11_1000,81,10,-3176.107782220257,-5600.067017420159
S2_F2_open_11_1000,82,7,-1565.5154918706394,-7210.659307769776
S2_F2_open_11_1000,83,1,-343.1080001898081,-8433.066799450608
S2_F2_open_11_1000,84,1,-588.5251439760032,-8187.649655664412
S2_F2_open_11_1000,85,10,5792.713021025971,-14568.887820666387
S2_F2_open_11_1000,86,6,-3097.8398335788224,-5678.334966061593
S2_F2_open_11_1000,87,1,-695.5148646777889,-8080.659934962627
S2_F2_open_11_1000,88,5,1347.98825536199,-10124.163055002406
S2_F2_open_12_all,0,4,-30.88713376001033,-6389.6407845278045
S2_F2_open_12_all,1,2,-86.85290655999779,-6333.675011727817
S2_F2_open_12_all,2,9,-360.49861944000986,-6060.029298847805
S2_F2_open_12_all,3,1,-47.959059759999946,-6372.568858527815
S2_F2_open_12_all,4,2,-186.19986168000105,-6234.328056607814
S2_F2_open_12_all,5,4,-349.0396868800053,-6071.4882314078095
S2_F2_open_12_all,6,4,-122.81686536000598,-6297.711052927809
S2_F2_open_12_all,7,3,-342.0528816799997,-6078.475036607815
S2_F2_open_12_all,8,2,-177.9070614400007,-6242.620856847814
S2_F2_open_12_all,9,1,-278.9618132800024,-6141.566105007812
S2_F2_open_12_all,10,5,122.23105007999584,-6542.758968367811
S2_F2_open_12_all,11,2,-262.3084556000031,-6158.219462687812
S2_F2_open_12_all,12,4,142.2114968799924,-6562.739415167807
S2_F2_open_12_all,13,1,-29.96355128000323,-6390.564367007812
S2_F2_open_12_all,14,2,-46.51049031999901,-6374.017427967816
S2_F2_open_12_all,15,5,-181.7562816000027,-6238.771636687812
S2_F2_open_12_all,16,6,-760.4254378400001,-5660.102480447815
S2_F2_open_12_all,17,7,29.299394319994462,-6449.827312607809
S2_F2_open_12_all,18,3,-423.4278620000041,-5997.100056287811
S2_F2_open_12_all,19,2,-38.114526080004,-6382.413392207811
S2_F2_open_12_all,20,2,-13.447745599998598,-6407.080172687816
S2_F2_open_12_all,21,3,-184.0000484800039,-6236.527869807811
S2_F2_open_12_all,22,1,-52.02213599999959,-6368.505782287815
S2_F2_open_12_all,23,2,-45.65608256000269,-6374.871835727812
S2_F2_open_12_all,24,18,-1097.0033461600087,-5323.524572127806
S2_F2_open_12_all,25,7,-633.5611747200037,-5786.966743567811
S2_F2_open_12_all,26,1,-98.43800920000103,-6322.089909087814
S2_F2_open_12_all,27,6,-236.75695456000722,-6183.770963727808
S2_F2_open_12_all,28,5,-192.88477456000328,-6227.643143727812
S2_F2_open_12_all,29,5,-354.94222264000564,-6065.585695647809
S2_F2_open_12_all,30,4,-142.730175040002,-6277.797743247813
S2_F2_open_12_all,31,5,-134.16858184000193,-6286.359336447813
S2_F2_open_12_all,32,4,-282.97504664000553,-6137.552871647809
S2_F2_open_12_all,33,1,-41.41877199999908,-6379.109146287816
S2_F2_open_12_all,34,1,-51.12318012000105,-6369.404738167814
S2_F2_open_12_all,35,7,-240.01263927999935,-6180.5152790078155
S2_F2_open_12_all,36,2,-117.62597635999919,-6302.901941927816
S2_F2_open_12_all,37,2,-185.48577080000177,-6235.042147487813
S2_F2_open_12_all,38,1,-71.62601236000046,-6348.901905927814
S2_F2_open_12_all,39,7,-400.26464944000054,-6020.263268847814
S2_F2_open_12_all,40,4,156.6316277199976,-6577.159546007812
S2_F2_open_12_all,41,5,-365.1336179200025,-6055.394300367812
S2_F2_open_12_all,42,5,-158.33250340000268,-6262.195414887812
S2_F2_open_12_all,43,7,-575.4325953600055,-5845.095322927809
S2_F2_open_12_all,44,7,-293.53111176000493,-6126.99680652781
S2_F2_open_12_all,45,1,-316.54176299999745,-6103.986155287817
S2_F2_open_12_all,46,3,112.3019118400025,-6532.829830127817
S2_F2_open_12_all,47,1,60.709353440000996,-6481.237271727816
S2_F2_open_12_all,48,3,80.32686323999405,-6500.854781527809
S2_F2_open_12_all,49,1,-52.26633576000313,-6368.261582527812
S2_F2_open_12_all,50,2,-496.7289278399985,-5923.798990447816
S2_F2_open_12_all,51,4,-391.57942424000794,-6028.948494047807
S2_F2_open_12_all,52,5,-731.0095291999969,-5689.518389087818
S2_F2_open_12_all,53,17,1581.349809439973,-8001.877727727788
S2_F2_open_12_all,54,7,-678.914389600006,-5741.613528687809
S2_F2_open_12_all,55,14,-609.161998800013,-5811.365919487802
S2_F2_open_12_all,56,3,279.36520515999655,-6699.893123447811
S2_F2_open_12_all,57,2,484.55952931999127,-6905.087447607806
S2_F2_open_12_all,58,1,1500.8244289600007,-7921.3523472478155
S2_F2_open_12_all,59,5,-246.46661232001134,-6174.0613059678035
S2_F2_open_12_all,60,2,-503.34522808000474,-5917.18269020781
S2_F2_open_12_all,61,6,-948.8033915200031,-5471.724526767812
S2_F2_open_12_all,62,3,95.74503831999755,-6516.272956607812
S2_F2_open_12_all,63,2,301.0939837600017,-6721.621902047817
S2_F2_open_12_all,64,18,3339.9778207999916,-9760.505739087806
S2_F2_open_12_all,65,1,-111.56015848000243,-6308.967759807812
S2_F2_open_12_all,66,2,559.834994639994,-6980.362912927809
S2_F2_open_12_all,67,13,-964.0797894000243,-5456.4481288877905
S2_F2_open_12_all,68,16,-647.1462318800259,-5773.381686407789
S2_F2_open_12_all,69,11,1111.0321644399883,-7531.560082727803
S2_F2_open_12_all,70,1,-232.5213500400023,-6188.0065682478125
S2_F2_open_12_all,71,4,-1041.3877033600038,-5379.140214927811
S2_F2_open_12_all,72,4,-389.05391355999745,-6031.474004727817
S2_F2_open_12_all,73,5,-541.8915042800072,-5878.636414007808
S2_F2_open_12_all,74,4,16.904144439991796,-6437.432062727807
S2_F2_open_12_all,75,3,1219.1016935119842,-7639.629611799799
S2_F2_open_12_all,76,5,1331.791440283203,-7752.319358571018
S2_F2_open_12_all,77,2,1183.7993596368033,-7604.327277924618
S2_F2_open_12_all,78,2,1039.9010787407897,-7460.4289970286045
S2_F2_open_12_all,79,3,359.89410877678165,-6780.4220270645965
S2_F2_open_12_all,80,3,7.43768919838476,-6427.9656074862
S2_F2_open_12_all,81,11,-2944.1092393704457,-3476.418678917369
S2_F2_open_12_all,82,11,-2263.436658516068,-4157.091259771747
S2_F2_open_12_all,83,1,-354.68611166159826,-6065.841806626217
S2_F2_open_12_all,84,1,-601.1380057920032,-5819.389912495812
S2_F2_open_12_all,85,11,5968.399631121531,-12388.927549409345
S2_F2_open_12_all,86,7,-3190.941495043233,-3229.586423244582
S2_F2_open_12_all,87,1,-708.5946085575997,-5711.933309730215
S2_F2_open_12_all,88,5,1154.3682553039835,-7574.896173591798
S2_F2_open_12_1000,0,4,-30.88713376001033,-10352.208705302099
S2_F2_open_12_1000,1,2,-86.85290655999779,-10296.242932502111
S2_F2_open_12_1000,2,8,-535.834108960009,-9847.2617301021
S2_F2_open_12_1000,3,1,-47.959059759999946,-10335.136779302109
S2_F2_open_12_1000,4,2,-186.19986168000105,-10196.895977382108
S2_F2_open_12_1000,5,3,-303.4533991200042,-10079.642439942105
S2_F2_open_12_1000,6,4,-122.81686536000598,-10260.278973702103
S2_F2_open_12_1000,7,2,-30.661720639998748,-10352.43411842211
S2_F2_open_12_1000,8,2,-177.9070614400007,-10205.188777622108
S2_F2_open_12_1000,9,1,-278.9618132800024,-10104.134025782107
S2_F2_open_12_1000,10,5,122.23105007999584,-10505.326889142105
S2_F2_open_12_1000,11,2,-262.3084556000031,-10120.787383462106
S2_F2_open_12_1000,12,4,142.2114968799924,-10525.307335942101
S2_F2_open_12_1000,13,1,-29.96355128000323,-10353.132287782106
S2_F2_open_12_1000,14,1,-28.41609127999982,-10354.67974778211
S2_F2_open_12_1000,15,4,-175.6341988000022,-10207.461640262107
S2_F2_open_12_1000,16,5,-774.877963519999,-9608.21787554211
S2_F2_open_12_1000,17,6,106.74484679999478,-10489.840685862104
S2_F2_open_12_1000,18,3,-423.4278620000041,-9959.667977062105
S2_F2_open_12_1000,19,2,-38.114526080004,-10344.981312982105
S2_F2_open_12_1000,20,2,-13.447745599998598,-10369.64809346211
S2_F2_open_12_1000,21,2,-120.83090824000283,-10262.264930822106
S2_F2_open_12_1000,22,1,-52.02213599999959,-10331.07370306211
S2_F2_open_12_1000,23,2,-45.65608256000269,-10337.439756502106
S2_F2_open_12_1000,24,14,-786.3037967200089,-9596.7920423421
S2_F2_open_12_1000,25,6,-543.6910697600015,-9839.404769302108
S2_F2_open_12_1000,26,1,-98.43800920000103,-10284.657829862108
S2_F2_open_12_1000,27,4,-238.50870496000243,-10144.587134102107
S2_F2_open_12_1000,28,4,-162.22817104000387,-10220.867668022105
S2_F2_open_12_1000,29,3,-97.03013880000253,-10286.065700262106
S2_F2_open_12_1000,30,3,-66.24229432000175,-10316.853544742107
S2_F2_open_12_1000,31,4,-219.18264896000255,-10163.913190102106
S2_F2_open_12_1000,32,3,-219.0784661600046,-10164.017372902104
S2_F2_open_12_1000,33,1,-41.41877199999908,-10341.67706706211
S2_F2_open_12_1000,34,1,-51.12318012000105,-10331.972658942108
S2_F2_open_12_1000,35,5,-154.40586728000017,-10228.689971782109
S2_F2_open_12_1000,36,2,-117.62597635999919,-10265.46986270211
S2_F2_open_12_1000,37,2,-85.48577080000177,-10297.610068262107
S2_F2_open_12_1000,38,1,-71.62601236000046,-10311.469826702109
S2_F2_open_12_1000,39,6,-329.8352170799999,-10053.26062198211
S2_F2_open_12_1000,40,4,156.6316277199976,-10539.727466782108
S2_F2_open_12_1000,41,5,-365.1336179200025,-10017.962221142107
S2_F2_open_12_1000,42,3,-65.20935528000336,-10317.886483782106
S2_F2_open_12_1000,43,6,-553.7987076000045,-9829.297131462105
S2_F2_open_12_1000,44,5,-284.49977672000387,-10098.596062342105
S2_F2_open_12_1000,45,1,-316.54176299999745,-10066.554076062112
S2_F2_open_12_1000,46,3,112.3019118400025,-10495.397750902112
S2_F2_open_12_1000,47,1,60.709353440000996,-10443.80519250211
S2_F2_open_12_1000,48,2,112.97427087999677,-10496.070109942106
S2_F2_open_12_1000,49,1,-52.26633576000313,-10330.829503302106
S2_F2_open_12_1000,50,2,-496.7289278399985,-9886.36691122211
S2_F2_open_12_1000,51,3,-512.3464267600066,-9870.749412302102
S2_F2_open_12_1000,52,5,-621.0095291999969,-9762.086309862112
S2_F2_open_12_1000,53,11,-332.5379398000223,-10050.557899262087
S2_F2_open_12_1000,54,6,-637.6169797200055,-9745.478859342104
S2_F2_open_12_1000,55,10,-244.9856988800093,-10138.1101401821
S2_F2_open_12_1000,56,2,288.9914506799978,-10672.087289742107
S2_F2_open_12_1000,57,2,484.55952931999127,-10867.6553683821
S2_F2_open_12_1000,58,1,1500.8244289600007,-11883.92026802211
S2_F2_open_12_1000,59,5,-246.46661232001134,-10136.629226742098
S2_F2_open_12_1000,60,2,-503.34522808000474,-9879.750610982104
S2_F2_open_12_1000,61,5,-1078.3788200400013,-9304.717019022108
S2_F2_open_12_1000,62,3,95.74503831999755,-10478.840877382107
S2_F2_open_12_1000,63,2,301.0939837600017,-10684.18982282211
S2_F2_open_12_1000,64,14,1216.991872439994,-11600.087711502103
S2_F2_open_12_1000,65,1,-111.56015848000243,-10271.535680582107
