rule,window,kind,n,years,months,mean,median,win,cash,mean_cash,pf,pf_cash,worst,worst_cash,tail5,tail5_cash,longest_loss,fee,max_extra_cash,need_extra_n
S2_F2,2023,hit,67,1.0,12.0,-0.024227576823914083,-0.1519389572438065,40.298507462686565,196.58459140011604,2.9340983791062096,0.9534603897965264,1.0350219676952146,-5.716546976131891,-1161.60234555,-3.0938364903893207,-606.5962771624979,7.0,1511.3854086000001,1161.6023455499999,40.0
S2_F2,2023,valid_S0,241,1.0,12.0,-0.20009213488592212,-0.20192708872415716,43.56846473029046,-4968.587262599584,-20.616544658089563,0.697075979431789,0.8140035554331265,-8.235700377192982,-1220.5307959,-4.447044312214673,-814.3147926730755,11.0,5848.7372626,1220.5307959000002,135.0
S2_F2,2024,hit,68,1.0,12.0,0.35317442178980163,0.23063018242964806,58.82352941176471,5712.937265650161,84.01378331838472,1.8725901546624,1.9484785708045596,-3.1897375026934305,-676.9776731499977,-2.6495907096566658,-599.9219546499987,7.0,1446.4877343500002,676.9776731499987,28.0
S2_F2,2024,valid_S0,241,1.0,12.0,-0.0507389674962703,0.06892566372332812,51.867219917012456,-1550.3461471993976,-6.432971565142728,0.9303513786876417,0.9599106244905299,-10.200745196903522,-2569.5677150999973,-4.859275175756084,-1050.601838107689,8.0,5188.7061472000005,2569.567715099998,116.0
S2_F2,2025,hit,63,1.0,12.0,0.1979555083313297,-0.15338755168140547,44.44444444444444,6068.752320567204,96.32940191376514,1.364921425642951,1.5264250217150932,-3.4973094420479875,-2098.7353961729973,-2.594553542908707,-1421.1210673619912,5.0,1851.1276794330004,2098.735396172997,35.0
S2_F2,2025,valid_S0,242,1.0,12.0,-0.09601313090591584,-0.15195710349226388,43.80165289256198,1169.7568585778886,4.833706027181358,0.8653416929392926,1.0174869765194774,-9.83232226178813,-4348.957669794001,-4.913467563524931,-2420.848859810148,9.0,7780.893141423001,4348.957669793992,136.0
S2_F2,2026,hit,46,1.0,9.0,0.02577531971665687,-0.1541641874431136,45.65217391304348,2901.0670548303074,63.06667510500668,1.0363729039990224,1.153550370070083,-6.391240648360583,-3438.487468817994,-3.8148892286825986,-2279.170631531995,4.0,2208.1929451700003,3438.4874688179916,25.0
S2_F2,2026,valid_S0,168,1.0,9.0,-0.10059873168883883,-0.1541641874431136,47.023809523809526,-9587.547548547904,-57.06873540802324,0.8625406058091107,0.873878543790256,-6.391240648360583,-3886.711772625,-4.0206375360272,-2534.735658024994,6.0,8274.272548549001,3886.711772625,89.0
S2_F3,full,hit,294,7.0,65.0,-0.21197029067260015,-0.11145792014220707,46.25850340136054,-12249.948993274076,-41.66649317440162,0.73196546728746,0.8255649923346208,-10.200745196903522,-4348.957669794001,-5.391631939023181,-2138.2958226231945,9.0,9103.858993275,4348.957669793992,158.0
S2_F3,full,valid_S0,1622,7.0,81.0,-0.15449755924792685,-0.20390578143060473,38.84093711467324,-30888.99198661798,-19.043768179172613,0.7268403993499788,0.8735867305536966,-10.200745196903522,-4348.957669794001,-3.8464153986517,-1482.7780409765314,17.0,43807.481986622006,4348.957669793992,989.0
S2_F3,main,hit,294,7.0,65.0,-0.21197029067260015,-0.11145792014220707,46.25850340136054,-12249.948993274076,-41.66649317440162,0.73196546728746,0.8255649923346208,-10.200745196903522,-4348.957669794001,-5.391631939023181,-2138.2958226231945,9.0,9103.858993275,4348.957669793992,158.0
S2_F3,main,valid_S0,1622,7.0,81.0,-0.15449755924792685,-0.20390578143060473,38.84093711467324,-30888.99198661798,-19.043768179172613,0.7268403993499788,0.8735867305536966,-10.200745196903522,-4348.957669794001,-3.8464153986517,-1482.7780409765314,17.0,43807.481986622006,4348.957669793992,989.0
S2_F3,early,hit,124,4.0,32.0,-0.20708279262282595,-0.09810930303499038,45.96774193548387,-2399.571016749801,-19.351379167337104,0.6947710321595058,0.8276392911475292,-6.165217137601177,-1213.6877357999983,-4.626436852836984,-858.9342668928558,8.0,3180.7460167500003,1213.6877357999983,67.0
S2_F3,early,valid_S0,970,4.0,48.0,-0.2093175628985868,-0.27434845376152195,32.88659793814433,-21745.230041248575,-22.41776292912224,0.5450913848453748,0.6535488144393702,-8.235700377192982,-1220.5307959,-2.837596113065708,-483.0146618571411,17.0,22544.70504125,1220.5307959000002,648.0
S2_F3,recent,hit,170,3.0,33.0,-0.21553528925008253,-0.12909303150663862,46.470588235294116,-9850.37797652428,-57.94339986190753,0.7530542792448737,0.8250521044003887,-10.200745196903522,-4348.957669794001,-5.726304454506869,-2746.3082241389952,9.0,5923.112976525001,4348.957669793992,91.0
S2_F3,recent,valid_S0,652,3.0,33.0,-0.07294019185354007,-0.10847667906620108,47.69938650306749,-9143.761945369406,-14.024174762836513,0.8990441050414002,0.9496443531496356,-10.200745196903522,-4348.957669794001,-4.789143177165451,-2167.380320235328,9.0,21262.776945372003,4348.957669793992,341.0
S2_F3,2018,hit,0,,,,,,,,,,,,,,,,,
S2_F3,2018,valid_S0,0,,,,,,,,,,,,,,,,,
S2_F3,2019,hit,0,,,,,,,,,,,,,,,,,
S2_F3,2019,valid_S0,0,,,,,,,,,,,,,,,,,
S2_F3,2020,hit,32,1.0,9.0,-0.3826588503408481,-0.47728531989651685,40.625,-1615.5873255999516,-50.487103924998486,0.5092631214168751,0.5860862249207713,-5.4392016374207,-1029.0969497999963,-4.254966950157337,-728.8855868499976,8.0,847.8073256000001,1029.096949799994,19.0
S2_F3,2020,valid_S0,243,1.0,12.0,-0.1629628922179418,-0.27457146892655265,36.21399176954733,-4383.1186884996105,-18.037525467076588,0.6627559900819614,0.7472081750395946,-5.4392016374207,-1029.0969497999963,-2.6428783335419186,-398.7484970384597,10.0,6204.6336885,1029.096949799994,155.0
S2_F3,2021,hit,17,1.0,7.0,-0.19782807327348048,-0.14091221536522144,35.294117647058826,-421.01009779997946,-24.76529987058703,0.26462109483909624,0.29626783012440294,-0.875960081444162,-118.67618079999811,-0.875960081444162,-118.67618079999811,5.0,410.12009780000005,118.6761807999992,11.0
S2_F3,2021,valid_S0,243,1.0,12.0,-0.24974915187071065,-0.2857830605564446,23.456790123456788,-7512.097640399648,-30.913982059257812,0.23728343342367325,0.25298104530661314,-2.8571236783575564,-333.9977579999983,-1.3764448366939466,-182.7455891461523,17.0,5637.337640399999,333.9977579999977,185.0
S2_F3,2022,hit,8,1.0,5.0,-0.09363585769161066,-0.04810670535547715,37.5,-72.31211929998793,-9.03901491249849,0.3962701516642774,0.3798265457934125,-0.5484881073903011,-50.813300199997315,-0.5484881073903011,-50.813300199997315,3.0,157.0321193,50.813300199997684,5.0
S2_F3,2022,valid_S0,242,1.0,12.0,-0.25963960525771224,-0.29252423721419457,28.09917355371901,-6089.946493449734,-25.165068154750966,0.30298898154719156,0.29655738275802407,-2.854933342492619,-290.91770759999787,-1.6590196165860758,-154.49891556538356,13.0,4836.446493450001,290.9177075999978,173.0
S2_F3,2023,hit,67,1.0,11.0,-0.13911968607673464,0.05061920635255807,52.23880597014925,-290.6614740498819,-4.3382309559683865,0.8253228735274774,0.968758666468456,-6.165217137601177,-1213.6877357999983,-5.009713398909911,-940.5157356999989,5.0,1765.7864740500002,1213.6877357999983,32.0
S2_F3,2023,valid_S0,242,1.0,12.0,-0.16494307779223255,-0.20191658032244786,43.80165289256198,-3760.0672188995827,-15.53746784669249,0.7492527885524312,0.8592438660960808,-8.235700377192982,-1220.5307959,-4.447044312214673,-814.3147926730755,11.0,5866.287218900001,1220.5307959000002,135.0
S2_F3,2024,hit,57,1.0,12.0,-0.5088907948041207,-0.18709969265891777,43.859649122807014,-5593.025952799824,-98.12326232982147,0.6101485979778971,0.6497195300938162,-10.200745196903522,-2569.5677150999973,-7.210075938419617,-1559.395450916663,8.0,1240.8459528000003,2569.567715099998,32.0
S2_F3,2024,valid_S0,241,1.0,12.0,-0.0507389674962703,0.06892566372332812,51.867219917012456,-1550.3461471993976,-6.432971565142728,0.9303513786876417,0.9599106244905299,-10.200745196903522,-2569.5677150999973,-4.859275175756084,-1050.601838107689,8.0,5188.7061472000005,2569.567715099998,116.0
S2_F3,2025,hit,70,1.0,12.0,-0.10542677736248189,-0.12909303150663862,47.14285714285714,-2624.1331363127547,-37.487616233039354,0.8343939411134357,0.870440723384725,-6.168734283395747,-4348.957669794001,-4.8656515342638444,-2860.8945666412437,9.0,2441.8981363129997,4348.957669793992,37.0
S2_F3,2025,valid_S0,243,1.0,12.0,-0.0758367366180332,-0.15195645436363264,44.03292181069959,1994.1317503778878,8.20630349949748,0.8931995550111763,1.0298107549786004,-9.83232226178813,-4348.957669794001,-4.913467563524931,-2420.848859810148,9.0,7799.798249623001,4348.957669793992,136.0
S2_F3,2026,hit,43,1.0,9.0,-0.005915103565242113,-0.06466283392967674,48.837209302325576,-1633.2188874116991,-37.98183459096975,0.9913513665899285,0.9186767671227066,-5.1822823635,-3886.711772625,-4.152642424723994,-3036.0607497389956,6.0,2240.3688874120003,3886.711772625,22.0
S2_F3,2026,valid_S0,168,1.0,9.0,-0.10059873168883883,-0.1541641874431136,47.023809523809526,-9587.547548547904,-57.06873540802324,0.8625406058091107,0.873878543790256,-6.391240648360583,-3886.711772625,-4.0206375360272,-2534.735658024994,6.0,8274.272548549001,3886.711772625,89.0
S2_F4,full,hit,244,7.0,61.0,-0.045581522007309146,-0.23842599585600088,41.39344262295082,1368.795553427697,5.609817841916791,0.9356096767050772,1.028447876466326,-9.83232226178813,-3438.487468817994,-4.580514908660167,-1607.3416456262253,12.0,7068.929446573,3438.4874688179916,142.0
S2_F4,full,valid_S0,1622,7.0,81.0,-0.15449755924792685,-0.20390578143060473,38.84093711467324,-30888.99198661798,-19.043768179172613,0.7268403993499788,0.8735867305536966,-10.200745196903522,-4348.957669794001,-3.8464153986517,-1482.7780409765314,17.0,43807.481986622006,4348.957669793992,989.0
S2_F4,main,hit,244,7.0,61.0,-0.045581522007309146,-0.23842599585600088,41.39344262295082,1368.795553427697,5.609817841916791,0.9356096767050772,1.028447876466326,-9.83232226178813,-3438.487468817994,-4.580514908660167,-1607.3416456262253,12.0,7068.929446573,3438.4874688179916,142.0
S2_F4,main,valid_S0,1622,7.0,81.0,-0.15449755924792685,-0.20390578143060473,38.84093711467324,-30888.99198661798,-19.043768179172613,0.7268403993499788,0.8735867305536966,-10.200745196903522,-4348.957669794001,-3.8464153986517,-1482.7780409765314,17.0,43807.481986622006,4348.957669793992,989.0
S2_F4,early,hit,120,4.0,32.0,-0.17355887105381787,-0.37707032278066427,34.166666666666664,-2326.1563556497863,-19.384636297081553,0.7478895664584027,0.8212570516580511,-8.235700377192982,-1220.5307959,-4.314415604415973,-755.9627914249982,12.0,2926.51135565,1220.5307959000002,78.0
S2_F4,early,valid_S0,970,4.0,48.0,-0.2093175628985868,-0.27434845376152195,32.88659793814433,-21745.230041248575,-22.41776292912224,0.5450913848453748,0.6535488144393702,-8.235700377192982,-1220.5307959,-2.837596113065708,-483.0146618571411,17.0,22544.70504125,1220.5307959000002,648.0
S2_F4,recent,hit,124,3.0,29.0,0.07826752545705414,-0.09242005097363715,48.38709677419355,3694.9519090774834,29.797999266753898,1.1076973433721735,1.105263474303734,-9.83232226178813,-3438.487468817994,-4.783488275402396,-2009.3540645299938,8.0,4142.418090923,3438.4874688179916,64.0
S2_F4,recent,valid_S0,652,3.0,33.0,-0.07294019185354007,-0.10847667906620108,47.69938650306749,-9143.761945369406,-14.024174762836513,0.8990441050414002,0.9496443531496356,-10.200745196903522,-4348.957669794001,-4.789143177165451,-2167.380320235328,9.0,21262.776945372003,4348.957669793992,341.0
S2_F4,2018,hit,0,,,,,,,,,,,,,,,,,
S2_F4,2018,valid_S0,0,,,,,,,,,,,,,,,,,
S2_F4,2019,hit,0,,,,,,,,,,,,,,,,,
S2_F4,2019,valid_S0,0,,,,,,,,,,,,,,,,,
S2_F4,2020,hit,34,1.0,10.0,-0.5433579426011127,-0.7434442843295075,17.647058823529413,-2306.5991441999413,-67.84115129999827,0.3752961513458226,0.465138357940794,-3.950006198907945,-506.3907946999985,-3.2243485234791867,-471.0812392999966,12.0,873.2091442000001,506.3907946999989,28.0
S2_F4,2020,valid_S0,243,1.0,12.0,-0.1629628922179418,-0.27457146892655265,36.21399176954733,-4383.1186884996105,-18.037525467076588,0.6627559900819614,0.7472081750395946,-5.4392016374207,-1029.0969497999963,-2.6428783335419186,-398.7484970384597,10.0,6204.6336885,1029.096949799994,155.0
S2_F4,2021,hit,18,1.0,7.0,-0.13387558433761657,-0.32022843719983485,33.33333333333333,-269.92754119997244,-14.99597451110958,0.6010922543237929,0.6478391306417097,-1.612104833919764,-229.08009689999847,-1.612104833919764,-229.08009689999847,4.0,419.60754120000007,229.08009689999926,12.0
S2_F4,2021,valid_S0,243,1.0,12.0,-0.24974915187071065,-0.2857830605564446,23.456790123456788,-7512.097640399648,-30.913982059257812,0.23728343342367325,0.25298104530661314,-2.8571236783575564,-333.9977579999983,-1.3764448366939466,-182.7455891461523,17.0,5637.337640399999,333.9977579999977,185.0
S2_F4,2022,hit,11,1.0,5.0,-0.4718714861754458,-0.581455663207528,27.27272727272727,-494.11566144999074,-44.91960558636279,0.26701817780970055,0.26985150430550087,-1.7431615528846014,-181.28880149999856,-1.7431615528846014,-181.28880149999856,3.0,218.75066145000005,181.28880149999895,8.0
S2_F4,2022,valid_S0,242,1.0,12.0,-0.25963960525771224,-0.29252423721419457,28.09917355371901,-6089.946493449734,-25.165068154750966,0.30298898154719156,0.29655738275802407,-2.854933342492619,-290.91770759999787,-1.6590196165860758,-154.49891556538356,13.0,4836.446493450001,290.9177075999978,173.0
S2_F4,2023,hit,57,1.0,10.0,0.09206056821029265,-0.22428157989875713,45.614035087719294,744.4859912001177,13.061157740352943,1.1314629382756598,1.1025711798603568,-8.235700377192982,-1220.5307959,-5.731035259831029,-1025.2256148833324,3.0,1414.9440088000003,1220.5307959000002,30.0
S2_F4,2023,valid_S0,242,1.0,12.0,-0.16494307779223255,-0.20191658032244786,43.80165289256198,-3760.0672188995827,-15.53746784669249,0.7492527885524312,0.8592438660960808,-8.235700377192982,-1220.5307959,-4.447044312214673,-814.3147926730755,11.0,5866.287218900001,1220.5307959000002,135.0
S2_F4,2024,hit,52,1.0,11.0,-0.010594587792966929,0.07917436754723806,53.84615384615385,-22.411118849873333,-0.4309830548052564,0.9804172038547123,0.9964392889685959,-3.1897375026934305,-730.5289933999952,-2.9198044116841575,-686.2836881999971,8.0,1112.8461188499998,730.528993399992,24.0
S2_F4,2024,valid_S0,241,1.0,12.0,-0.0507389674962703,0.06892566372332812,51.867219917012456,-1550.3461471993976,-6.432971565142728,0.9303513786876417,0.9599106244905299,-10.200745196903522,-2569.5677150999973,-4.859275175756084,-1050.601838107689,8.0,5188.7061472000005,2569.567715099998,116.0
S2_F4,2025,hit,40,1.0,10.0,0.5484587121498908,-0.08346038413537984,47.5,9523.387549821166,238.08468874552915,1.6830310093078447,1.873024178874009,-9.83232226178813,-2899.1747127869926,-7.88723585193013,-2261.906745281989,4.0,1446.6074501790004,2899.1747127869894,21.0
S2_F4,2025,valid_S0,243,1.0,12.0,-0.0758367366180332,-0.15195645436363264,44.03292181069959,1994.1317503778878,8.20630349949748,0.8931995550111763,1.0298107549786004,-9.83232226178813,-4348.957669794001,-4.913467563524931,-2420.848859810148,9.0,7799.798249623001,4348.957669793992,136.0
S2_F4,2026,hit,32,1.0,8.0,-0.36507052387770766,-0.40074536300891483,40.625,-5806.024521893809,-181.43826630918153,0.6088096626392426,0.6756308104418243,-6.391240648360583,-3438.487468817994,-4.405856853337257,-2537.83004829749,5.0,1582.964521894,3438.4874688179916,19.0
S2_F4,2026,valid_S0,168,1.0,9.0,-0.10059873168883883,-0.1541641874431136,47.023809523809526,-9587.547548547904,-57.06873540802324,0.8625406058091107,0.873878543790256,-6.391240648360583,-3886.711772625,-4.0206375360272,-2534.735658024994,6.0,8274.272548549001,3886.711772625,89.0
S2_F5,full,hit,190,7.0,62.0,-0.05737956787224786,-0.19545219830763838,41.05263157894737,-595.3821211296217,-3.1335901112085356,0.9060639394584132,0.9760321337413524,-9.83232226178813,-3288.882255731998,-4.539870589826003,-1236.1282491212983,12.0,4716.252121130001,3288.882255732009,112.0
S2_F5,full,valid_S0,1582,7.0,79.0,-0.15930139472188432,-0.20390635650109773,38.558786346396964,-30754.03135236807,-19.439969249284495,0.7156206669228398,0.8703346515588486,-9.83232226178813,-4348.957669794001,-3.738195062230177,-1474.5948242000948,17.0,42758.37635237201,4348.957669793992,969.0
S2_F5,main,hit,190,7.0,62.0,-0.05737956787224786,-0.19545219830763838,41.05263157894737,-595.3821211296217,-3.1335901112085356,0.9060639394584132,0.9760321337413524,-9.83232226178813,-3288.882255731998,-4.539870589826003,-1236.1282491212983,12.0,4716.252121130001,3288.882255732009,112.0
S2_F5,main,valid_S0,1582,7.0,79.0,-0.15930139472188432,-0.20390635650109773,38.558786346396964,-30754.03135236807,-19.439969249284495,0.7156206669228398,0.8703346515588486,-9.83232226178813,-4348.957669794001,-3.738195062230177,-1474.5948242000948,17.0,42758.37635237201,4348.957669793992,969.0
S2_F5,early,hit,119,4.0,37.0,-0.23901831522592198,-0.2854495925020411,35.294117647058826,-2644.0625850498486,-22.219013319746626,0.5238940685238723,0.6579512775603782,-6.165217137601177,-837.8530089999998,-3.285444235270106,-479.1875809916659,12.0,2714.3075850500004,837.8530089999986,77.0
S2_F5,early,valid_S0,950,4.0,47.0,-0.22366501634704544,-0.27509906627922964,32.526315789473685,-23647.57457984861,-24.892183768261695,0.5124141825007678,0.6111408631953886,-8.235700377192982,-1220.5307959,-2.783395997974979,-471.6379475249983,17.0,21957.839579850002,1220.5307959000002,638.0
S2_F5,recent,hit,71,3.0,25.0,0.24705720586137492,0.08341509915810265,50.70422535211267,2048.6804639202273,28.854654421411652,1.3114665712147744,1.119730451615626,-9.83232226178813,-3288.882255731998,-5.522228859549143,-1930.964222195747,5.0,2001.94453608,3288.882255732009,35.0
S2_F5,recent,valid_S0,632,3.0,32.0,-0.06255227993722758,-0.10847667906620108,47.62658227848101,-7106.456772519465,-11.244393627404216,0.912228590232755,0.9597065012403255,-9.83232226178813,-4348.957669794001,-4.620030614048637,-2154.811964145807,9.0,20800.536772522002,4348.957669793992,331.0
S2_F5,2018,hit,0,,,,,,,,,,,,,,,,,
S2_F5,2018,valid_S0,0,,,,,,,,,,,,,,,,,
S2_F5,2019,hit,0,,,,,,,,,,,,,,,,,
S2_F5,2019,valid_S0,0,,,,,,,,,,,,,,,,,
S2_F5,2020,hit,18,1.0,6.0,-0.22779987161602733,-0.2001253328721838,38.88888888888889,-467.5151500999765,-25.97306389444314,0.5817157622855653,0.6916043376969145,-2.20495287642856,-342.6044479999995,-2.20495287642856,-342.6044479999995,6.0,474.47015010000007,342.60444800000005,11.0
S2_F5,2020,valid_S0,223,1.0,11.0,-0.21992696110773013,-0.27568601147775246,34.97757847533632,-6285.463227099645,-28.18593375381007,0.5411268328358774,0.5914792428227262,-3.950006198907945,-506.3907946999985,-2.40985139155202,-346.2194593083316,10.0,5617.768227099999,506.3907946999989,145.0
S2_F5,2021,hit,34,1.0,10.0,-0.180438316241607,-0.24016001652221733,26.47058823529412,-743.6463949999552,-21.87195279411633,0.3699937180223981,0.400227085732023,-0.9634531124913669,-139.60435599999906,-0.907592206605391,-128.9975033999989,12.0,800.6963949999999,139.60435599999983,25.0
S2_F5,2021,valid_S0,243,1.0,12.0,-0.24974915187071065,-0.2857830605564446,23.456790123456788,-7512.097640399648,-30.913982059257812,0.23728343342367325,0.25298104530661314,-2.8571236783575564,-333.9977579999983,-1.3764448366939466,-182.7455891461523,17.0,5637.337640399999,333.9977579999977,185.0
S2_F5,2022,hit,30,1.0,11.0,-0.39577556178722606,-0.2997305005213642,33.33333333333333,-1120.299857699971,-37.34332858999903,0.1816225115303352,0.18497914643169977,-1.7431615528846014,-181.28880149999856,-1.5825917547959643,-160.75832879999913,10.0,599.0948577,181.28880149999895,20.0
S2_F5,2022,valid_S0,242,1.0,12.0,-0.25963960525771224,-0.29252423721419457,28.09917355371901,-6089.946493449734,-25.165068154750966,0.30298898154719156,0.29655738275802407,-2.854933342492619,-290.91770759999787,-1.6590196165860758,-154.49891556538356,13.0,4836.446493450001,290.9177075999978,173.0
S2_F5,2023,hit,37,1.0,10.0,-0.1712057355936434,-0.20190607192073856,43.24324324324324,-312.60118224994557,-8.44868060134988,0.7534425976716385,0.9131584064723757,-6.165217137601177,-837.8530089999998,-5.17711190986534,-755.3037410749989,5.0,840.04618225,837.8530089999986,21.0
S2_F5,2023,valid_S0,242,1.0,12.0,-0.16494307779223255,-0.20191658032244786,43.80165289256198,-3760.0672188995827,-15.53746784669249,0.7492527885524312,0.8592438660960808,-8.235700377192982,-1220.5307959,-4.447044312214673,-814.3147926730755,11.0,5866.287218900001,1220.5307959000002,135.0
S2_F5,2024,hit,32,1.0,9.0,0.5124879933156394,0.34983523918747217,56.25,3635.1297026000752,113.59780320625235,1.8801086556939879,2.0131547598717106,-3.8157785390844943,-781.653858699997,-3.8069511225548736,-716.4991283749978,3.0,657.7302974000002,781.6538586999959,14.0
S2_F5,2024,valid_S0,221,1.0,11.0,-0.019023199087877144,0.0805610201394313,52.03619909502263,486.95902565055167,2.203434505206116,0.9728608879892753,1.0145552387037338,-6.5883444585987085,-1477.659232149996,-4.414152673993796,-919.89814917083,8.0,4726.465974350001,1477.6592321499957,106.0
S2_F5,2025,hit,25,1.0,9.0,0.1521705843153147,-0.25430287749358904,44.0,394.5477409460675,15.7819096378427,1.1420681206556298,1.0601467476233521,-9.83232226178813,-1605.6182253500017,-6.706491335950241,-1400.9194510464965,5.0,637.4072590540001,1605.6182253500028,14.0
S2_F5,2025,valid_S0,243,1.0,12.0,-0.0758367366180332,-0.15195645436363264,44.03292181069959,1994.1317503778878,8.20630349949748,0.8931995550111763,1.0298107549786004,-9.83232226178813,-4348.957669794001,-4.913467563524931,-2420.848859810148,9.0,7799.798249623001,4348.957669793992,136.0
S2_F5,2026,hit,14,1.0,7.0,-0.19020134127326455,0.023869949398387588,50.0,-1980.996979625915,-141.4997842589939,0.755844960954923,0.7155002574567587,-4.642690931298699,-3288.882255731998,-4.642690931298699,-3288.882255731998,3.0,706.806979626,3288.882255732009,7.0
S2_F5,2026,valid_S0,168,1.0,9.0,-0.10059873168883883,-0.1541641874431136,47.023809523809526,-9587.547548547904,-57.06873540802324,0.8625406058091107,0.873878543790256,-6.391240648360583,-3886.711772625,-4.0206375360272,-2534.735658024994,6.0,8274.272548549001,3886.711772625,89.0
S2_F6,full,hit,599,7.0,76.0,-0.18154641947989056,-0.22498631405107739,35.89315525876461,-8232.78359101164,-13.744213006697228,0.6607171726663668,0.8958924001373758,-8.235700377192982,-2546.041079933996,-3.2183707831963395,-1252.1378762670283,13.0,15584.278591013,2546.041079933988,384.0
S2_F6,full,valid_S0,1582,7.0,79.0,-0.15930139472188432,-0.20390635650109773,38.558786346396964,-30754.03135236807,-19.439969249284495,0.7156206669228398,0.8703346515588486,-9.83232226178813,-4348.957669794001,-3.738195062230177,-1474.5948242000948,17.0,42758.37635237201,4348.957669793992,969.0
S2_F6,main,hit,599,7.0,76.0,-0.18154641947989056,-0.22498631405107739,35.89315525876461,-8232.78359101164,-13.744213006697228,0.6607171726663668,0.8958924001373758,-8.235700377192982,-2546.041079933996,-3.2183707831963395,-1252.1378762670283,13.0,15584.278591013,2546.041079933988,384.0
S2_F6,main,valid_S0,1582,7.0,79.0,-0.15930139472188432,-0.20390635650109773,38.558786346396964,-30754.03135236807,-19.439969249284495,0.7156206669228398,0.8703346515588486,-9.83232226178813,-4348.957669794001,-3.738195062230177,-1474.5948242000948,17.0,42758.37635237201,4348.957669793992,969.0
S2_F6,early,hit,371,4.0,46.0,-0.22262103915281828,-0.27636129616218447,30.997304582210244,-8511.781327599454,-22.942806812936535,0.5025661299554435,0.6152289094514156,-8.235700377192982,-1220.5307959,-2.507229643100791,-377.8095544105245,13.0,8458.9113276,1220.5307959000002,256.0
S2_F6,early,valid_S0,950,4.0,47.0,-0.22366501634704544,-0.27509906627922964,32.526315789473685,-23647.57457984861,-24.892183768261695,0.5124141825007678,0.6111408631953886,-8.235700377192982,-1220.5307959,-2.783395997974979,-471.6379475249983,17.0,21957.839579850002,1220.5307959000002,638.0
S2_F6,recent,hit,228,3.0,30.0,-0.11471008659104774,-0.1972597288862603,43.859649122807014,278.9977365878158,1.2236742832798937,0.8306984916335204,1.0048983160399303,-6.080902189917678,-2546.041079933996,-3.688458603989183,-1626.294726421328,7.0,7125.367263413001,2546.041079933988,128.0
S2_F6,recent,valid_S0,632,3.0,32.0,-0.06255227993722758,-0.10847667906620108,47.62658227848101,-7106.456772519465,-11.244393627404216,0.912228590232755,0.9597065012403255,-9.83232226178813,-4348.957669794001,-4.620030614048637,-2154.811964145807,9.0,20800.536772522002,4348.957669793992,331.0
S2_F6,2018,hit,0,,,,,,,,,,,,,,,,,
S2_F6,2018,valid_S0,0,,,,,,,,,,,,,,,,,
S2_F6,2019,hit,0,,,,,,,,,,,,,,,,,
S2_F6,2019,valid_S0,0,,,,,,,,,,,,,,,,,
S2_F6,2020,hit,102,1.0,11.0,-0.12768010462709287,-0.2742256127085473,34.31372549019608,-1397.99617439985,-13.705844847057351,0.7030759431899631,0.7714255017968837,-3.950006198907945,-506.3907946999985,-2.0283928979578776,-276.741734883332,10.0,2518.0761743999997,506.3907946999989,67.0
S2_F6,2020,valid_S0,223,1.0,11.0,-0.21992696110773013,-0.27568601147775246,34.97757847533632,-6285.463227099645,-28.18593375381007,0.5411268328358774,0.5914792428227262,-3.950006198907945,-506.3907946999985,-2.40985139155202,-346.2194593083316,10.0,5617.768227099999,506.3907946999989,145.0
S2_F6,2021,hit,91,1.0,12.0,-0.2607896978880308,-0.2867314569536267,23.076923076923077,-2937.9361814998647,-32.285012983514996,0.24396425241293443,0.2641170926932346,-2.8571236783575564,-333.9977579999983,-1.5752541527688766,-200.39075263999845,13.0,2122.0811814999997,333.9977579999977,70.0
S2_F6,2021,valid_S0,243,1.0,12.0,-0.24974915187071065,-0.2857830605564446,23.456790123456788,-7512.097640399648,-30.913982059257812,0.23728343342367325,0.25298104530661314,-2.8571236783575564,-333.9977579999983,-1.3764448366939466,-182.7455891461523,17.0,5637.337640399999,333.9977579999977,185.0
S2_F6,2022,hit,96,1.0,12.0,-0.34117884099146406,-0.3048316384853469,20.833333333333336,-3199.771563249892,-33.33095378385304,0.1693322550538209,0.16383721205675916,-2.854933342492619,-290.91770759999787,-1.896772371503377,-179.0282491399984,13.0,1922.52156325,290.9177075999978,76.0
S2_F6,2022,valid_S0,242,1.0,12.0,-0.25963960525771224,-0.29252423721419457,28.09917355371901,-6089.946493449734,-25.165068154750966,0.30298898154719156,0.29655738275802407,-2.854933342492619,-290.91770759999787,-1.6590196165860758,-154.49891556538356,13.0,4836.446493450001,290.9177075999978,173.0
S2_F6,2023,hit,82,1.0,11.0,-0.15956101964317987,-0.14947411610817968,47.5609756097561,-976.0774084498489,-11.903383029876206,0.7452303616017976,0.8807683558654685,-8.235700377192982,-1220.5307959,-3.832878710511255,-636.2364844599982,6.0,1896.23240845,1220.5307959000002,43.0
S2_F6,2023,valid_S0,242,1.0,12.0,-0.16494307779223255,-0.20191658032244786,43.80165289256198,-3760.0672188995827,-15.53746784669249,0.7492527885524312,0.8592438660960808,-8.235700377192982,-1220.5307959,-4.447044312214673,-814.3147926730755,11.0,5866.287218900001,1220.5307959000002,135.0
S2_F6,2024,hit,85,1.0,10.0,-0.2001485746226492,-0.18906698813056055,45.88235294117647,-3614.3228242998007,-42.52144499176236,0.7209929648733909,0.7357290037874595,-6.080902189917678,-1477.659232149996,-4.583158616868436,-1037.8005989599967,6.0,1843.2928243000003,1477.6592321499957,46.0
