scenario,date,clock,side,quantity_old,reference_old,value_old,fee_old,dividend_tax_old,sequence,quantity_new,reference_new,value_new,fee_new,dividend_tax_new,_merge
S1_F1_30_locked_post0935_10,2023-02-02,15:00,SELL,1000.0,9.55,9545.225,14.64067725,0.0,0,1000.0,9.55,9540.45,14.6358545,0.0,both
S1_F1_30_locked_post0935_10,2023-02-03,09:25,BUY,1000.0,9.5,9504.75,5.0950475,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-02-03,09:40,BUY,,,,,,0,1000.0,9.44,9449.439999999999,5.0944944,0.0,right_only
S1_F1_30_locked_post0935_10,2023-02-10,15:00,SELL,1000.0,9.78,9775.11,14.8728611,0.0,0,1000.0,9.78,9770.22,14.8679222,0.0,both
S1_F1_30_locked_post0935_10,2023-02-13,09:25,BUY,1000.0,9.72,9724.86,5.0972486,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-02-13,09:40,BUY,,,,,,0,1000.0,9.61,9619.609999999999,5.0961961,0.0,right_only
S1_F1_30_locked_post0935_10,2023-02-21,15:00,SELL,1000.0,9.88,9875.06,14.973810600000002,0.0,0,1000.0,9.88,9870.12,14.9688212,0.0,both
S1_F1_30_locked_post0935_10,2023-02-22,09:25,BUY,1000.0,9.81,9814.905,5.09814905,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-02-22,09:40,BUY,,,,,,0,1000.0,9.73,9739.73,5.0973973,0.0,right_only
S1_F1_30_locked_post0935_10,2023-03-03,15:00,SELL,1000.0,11.37,11364.315,16.47795815,0.0,0,1000.0,11.37,11358.63,16.4722163,0.0,both
S1_F1_30_locked_post0935_10,2023-03-06,09:25,BUY,1000.0,11.5,11505.75,5.1150575,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-03-06,09:40,BUY,,,,,,0,1000.0,11.78,11791.779999999999,5.1179178,0.0,right_only
S1_F1_30_locked_post0935_10,2023-03-14,15:00,SELL,1000.0,11.76,11754.12,16.871661200000002,0.0,0,1000.0,11.76,11748.24,16.865722400000003,0.0,both
S1_F1_30_locked_post0935_10,2023-03-15,09:25,BUY,1000.0,11.96,11965.98,5.1196598,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-03-15,09:40,BUY,,,,,,0,1000.0,12.01,12022.009999999998,5.1202201,0.0,right_only
S1_F1_30_locked_post0935_10,2023-03-20,15:00,SELL,1000.0,14.88,14872.56,20.0212856,0.0,0,1000.0,14.88,14865.12,20.0137712,0.0,both
S1_F1_30_locked_post0935_10,2023-03-21,09:25,BUY,1000.0,14.89,14897.445,5.14897445,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-03-21,09:40,BUY,,,,,,0,1000.0,14.9,14914.899999999998,5.149149,0.0,right_only
S1_F1_30_locked_post0935_10,2023-03-23,15:00,SELL,1000.0,16.99,16981.505,22.15132005,0.0,0,1000.0,16.99,16973.01,22.142740099999997,0.0,both
S1_F1_30_locked_post0935_10,2023-03-24,09:25,BUY,1000.0,16.85,16858.425,5.16858425,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-03-24,09:40,BUY,,,,,,0,900.0,17.13,15432.416999999998,5.15432417,0.0,right_only
S1_F1_30_locked_post0935_10,2023-03-27,15:00,SELL,1000.0,17.63,17621.185,22.79739685,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-03-28,09:25,BUY,1000.0,17.08,17088.54,5.1708854,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-03-31,15:00,SELL,1000.0,17.22,17211.39,22.3835039,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-04-03,09:25,BUY,1000.0,17.09,17098.545,5.17098545,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-04-04,15:00,SELL,1000.0,17.41,17401.295000000002,22.575307950000003,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-04-06,09:25,BUY,1000.0,18.0,18009.0,5.18009,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-04-07,15:00,SELL,1000.0,18.37,18360.815,23.544423150000004,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-04-10,09:25,BUY,1000.0,18.06,18069.03,5.1806903,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-04-21,15:00,SELL,1000.0,18.79,18780.605,23.96841105,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-04-24,09:25,BUY,1000.0,18.84,18849.42,5.1884942,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-04-27,09:25,BUY,,,,,,0,100.0,15.9,1591.59,5.0159159,0.0,right_only
S1_F1_30_locked_post0935_10,2023-05-26,15:00,SELL,1000.0,16.79,16781.605,21.94942105,0.0,0,1000.0,16.79,16773.21,21.9409421,0.0,both
S1_F1_30_locked_post0935_10,2023-05-29,09:25,BUY,1000.0,17.29,17298.645,5.17298645,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-05-29,09:40,BUY,,,,,,0,900.0,17.25,15540.524999999998,5.15540525,0.0,right_only
S1_F1_30_locked_post0935_10,2023-05-30,15:00,SELL,1000.0,18.03,18020.985,23.20119485,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-05-31,09:25,BUY,1000.0,18.11,18119.055,5.18119055,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-06-12,15:00,SELL,1000.0,21.35,21339.325,26.55271825,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-06-13,09:25,BUY,1000.0,21.2,21210.6,5.212106,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-06-19,15:00,SELL,1000.0,26.46,26446.77,31.7112377,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-06-20,09:25,BUY,1000.0,25.87,25882.935,5.25882935,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-07-14,15:00,SELL,1000.0,27.26,27246.370000000003,32.5188337,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-07-17,09:25,BUY,1000.0,26.89,26903.445,5.26903445,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-08-07,15:00,SELL,1000.0,24.98,24967.51,30.2171851,110.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-08-08,09:25,BUY,1000.0,24.6,24612.3,5.246123,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-08-23,15:00,SELL,1000.0,21.34,21329.33,26.5426233,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-08-24,09:25,BUY,1000.0,22.5,22511.25,5.2251125,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-09-07,15:00,SELL,1000.0,19.2,19190.4,14.787104,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-09-08,09:25,BUY,1000.0,19.01,19019.505,5.19019505,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-09-11,15:00,SELL,1000.0,19.46,19450.27,14.9196377,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-09-12,09:25,BUY,1000.0,19.19,19199.595,5.19199595,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-09-25,15:00,SELL,1000.0,19.29,19280.355,14.83298105,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-09-26,09:25,BUY,1000.0,19.49,19499.745,5.19499745,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-10-31,15:00,SELL,1000.0,14.72,14712.64,12.5034464,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-11-01,09:25,BUY,1000.0,14.76,14767.38,5.1476738,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-11-20,15:00,SELL,1000.0,16.12,16111.940000000002,13.217089400000004,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-11-21,09:25,BUY,1000.0,16.19,16198.095,5.16198095,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-11-29,15:00,SELL,1000.0,14.95,14942.525,12.620687750000002,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-11-30,09:25,BUY,1000.0,15.08,15087.54,5.1508754,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-12-11,15:00,SELL,1000.0,15.59,15582.205000000002,12.946924550000002,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-12-12,09:25,BUY,1000.0,15.61,15617.804999999998,5.15617805,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-12-20,15:00,SELL,1000.0,14.55,14542.725,12.41678975,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-12-21,09:25,BUY,1000.0,14.55,14557.275,5.14557275,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-01-12,15:00,SELL,1000.0,12.86,12853.570000000002,11.5553207,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-01-15,09:25,BUY,1000.0,12.8,12806.4,5.128064,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-01-19,15:00,SELL,1000.0,14.2,14192.9,12.238379000000002,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-01-22,09:25,BUY,1000.0,14.71,14717.355,5.14717355,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-01-26,15:00,SELL,1000.0,14.41,14402.795,12.34542545,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-01-29,09:25,BUY,1000.0,14.22,14227.11,5.1422711,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-02-02,15:00,SELL,1000.0,13.92,13913.04,12.0956504,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-02-05,09:25,BUY,1000.0,13.88,13886.94,5.1388694,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-02-20,15:00,SELL,1000.0,18.49,18480.755,14.42518505,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-02-21,09:25,BUY,1000.0,17.73,17738.864999999998,5.17738865,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-02-28,15:00,SELL,1000.0,18.2,18190.9,14.277359,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-02-29,09:25,BUY,1000.0,18.16,18169.08,5.1816908,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-03-05,15:00,SELL,1000.0,22.75,22738.625,16.59669875,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-03-06,09:25,BUY,1000.0,22.07,22081.035,5.22081035,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-03-11,15:00,SELL,1000.0,25.82,25807.09,18.1616159,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-03-12,09:25,BUY,1000.0,25.26,25272.63,5.2527263,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-03-19,15:00,SELL,1000.0,25.51,25497.245000000003,18.00359495,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-03-20,09:25,BUY,1000.0,25.3,25312.65,5.2531265,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-04-29,15:00,SELL,1000.0,24.52,24507.74,17.498947400000002,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-04-30,09:25,BUY,1000.0,25.3,25312.65,5.2531265,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-05-20,15:00,SELL,1000.0,26.22,26206.890000000003,18.365513900000003,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-05-21,09:25,BUY,1000.0,25.94,25952.97,5.2595297,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-06-07,15:00,SELL,1000.0,24.53,24517.735,17.50404485,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-06-11,09:25,BUY,1000.0,24.5,24512.25,5.2451225,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-07-02,15:00,SELL,1000.0,27.36,27346.32,18.9466232,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-07-03,09:25,BUY,1000.0,27.15,27163.575,5.27163575,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-07-08,15:00,SELL,1000.0,26.96,26946.52,18.7427252,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-07-09,09:25,BUY,1000.0,27.1,27113.55,5.2711355,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-07-10,15:00,SELL,1000.0,28.95,28935.525,19.757117750000003,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-07-11,09:25,BUY,1000.0,29.45,29464.725,5.29464725,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-07-17,15:00,SELL,1000.0,25.95,25937.025,18.22788275,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-07-18,09:25,BUY,1000.0,24.82,24832.41,5.2483241,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-07-19,15:00,SELL,1000.0,24.66,24647.67,17.5703117,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-07-22,09:25,BUY,1000.0,24.49,24502.245,5.24502245,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-07-23,15:00,SELL,1000.0,24.54,24527.73,17.5091423,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-07-24,09:25,BUY,1000.0,24.4,24412.2,5.244122,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-08-01,15:00,SELL,1000.0,23.97,23958.015000000003,17.218587650000003,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-08-02,09:25,BUY,1000.0,22.93,22941.465,5.22941465,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-08-09,15:00,SELL,1000.0,20.79,20779.605,15.59759855,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-08-12,09:25,BUY,1000.0,20.51,20520.255,5.20520255,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-08-26,15:00,SELL,1000.0,20.12,20109.94,15.2560694,116.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-08-27,09:25,BUY,1000.0,20.0,20010.0,5.2001,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-08-30,15:00,SELL,1000.0,20.47,20459.765,15.43448015,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-09-02,09:25,BUY,1000.0,20.37,20380.185,5.20380185,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-09-05,15:00,SELL,1000.0,18.88,18870.56,14.6239856,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-09-06,09:25,BUY,1000.0,18.87,18879.435,5.18879435,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-09-10,15:00,SELL,1000.0,18.82,18810.59,14.5934009,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-09-11,09:25,BUY,1000.0,18.72,18729.36,5.1872936,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-09-25,15:00,SELL,1000.0,21.07,21059.465,15.74032715,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-09-26,09:25,BUY,1000.0,21.11,21120.555,5.21120555,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-09-27,15:00,SELL,1000.0,23.0,22988.5,16.724135,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-09-30,09:25,BUY,1000.0,24.3,24312.15,5.2431215,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-10-08,15:00,SELL,1000.0,27.71,27696.145,19.12503395,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-10-09,09:25,BUY,1000.0,27.7,27713.85,5.2771385,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-10-15,15:00,SELL,1000.0,24.6,24587.7,17.539727,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-10-16,09:25,BUY,1000.0,23.61,23621.805,5.23621805,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-10-21,15:00,SELL,1000.0,26.2,26186.9,18.355319,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-10-22,09:25,BUY,1000.0,26.49,26503.245,5.26503245,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-11-08,15:00,SELL,1000.0,25.98,25967.01,18.2431751,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-11-11,09:25,BUY,1000.0,25.3,25312.65,5.2531265,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-11-12,15:00,SELL,1000.0,25.72,25707.140000000003,18.1106414,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-11-13,09:25,BUY,1000.0,25.47,25482.735,5.25482735,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-11-20,15:00,SELL,1000.0,24.0,23988.0,17.23388,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-11-21,09:25,BUY,1000.0,23.6,23611.8,5.236118,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-11-28,15:00,SELL,1000.0,21.85,21839.075,16.13792825,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-11-29,09:25,BUY,1000.0,21.85,21860.925,5.21860925,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-12-06,15:00,SELL,1000.0,22.6,22588.7,16.520237,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-12-09,09:25,BUY,1000.0,22.62,22631.31,5.2263131,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-12-20,15:00,SELL,1000.0,22.02,22008.99,16.224584900000004,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-12-23,09:25,BUY,1000.0,22.23,22241.115,5.22241115,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-12-25,15:00,SELL,1000.0,22.72,22708.640000000003,16.581406400000002,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-12-26,09:25,BUY,1000.0,22.64,22651.32,5.2265132,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-12-27,15:00,SELL,1000.0,22.61,22598.695,16.525334450000003,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2024-12-30,09:25,BUY,1000.0,22.55,22561.275,5.22561275,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-01-08,15:00,SELL,1000.0,20.63,20619.685,15.516039350000002,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-01-09,09:25,BUY,1000.0,20.62,20630.31,5.2063031,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-01-15,15:00,SELL,1000.0,20.14,20129.93,15.2662643,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-01-16,09:25,BUY,1000.0,20.35,20360.175,5.20360175,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-01-17,15:00,SELL,1000.0,20.66,20649.67,15.5313317,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-01-20,09:25,BUY,1000.0,20.91,20920.455,5.20920455,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-01-23,15:00,SELL,1000.0,23.0,22988.5,16.724135,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-01-24,09:25,BUY,1000.0,22.71,22721.355,5.22721355,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-01-27,15:00,SELL,1000.0,21.45,21439.275,15.93403025,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-02-05,09:25,BUY,1000.0,20.56,20570.28,5.2057028,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-02-07,15:00,SELL,1000.0,21.55,21539.225,15.985004750000002,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-02-10,09:25,BUY,1000.0,21.66,21670.83,5.2167083,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-02-11,15:00,SELL,1000.0,21.77,21759.115,16.09714865,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-02-12,09:25,BUY,1000.0,21.72,21730.86,5.2173086,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-02-13,15:00,SELL,1000.0,21.79,21779.105,16.107343550000003,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-02-14,09:25,BUY,1000.0,21.81,21820.905,5.2182090500000005,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-02-24,15:00,SELL,1000.0,23.21,23198.395,16.831181450000003,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-02-25,09:25,BUY,1000.0,22.8,22811.4,5.228114,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-03-05,15:00,SELL,1000.0,21.04,21029.48,15.7250348,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-03-06,09:25,BUY,1000.0,21.2,21210.6,5.212106,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-03-11,15:00,SELL,1000.0,20.82,20809.59,15.6128909,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-03-12,09:25,BUY,1000.0,20.92,20930.46,5.2093046,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-03-17,15:00,SELL,1000.0,21.52,21509.24,15.969712400000002,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-03-18,09:25,BUY,1000.0,21.48,21490.74,5.2149074,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-03-25,15:00,SELL,1000.0,20.51,20499.745000000003,15.454869950000004,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-03-26,09:25,BUY,1000.0,20.43,20440.215,5.20440215,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-04-10,15:00,SELL,1000.0,17.96,17951.02,14.1550202,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-04-11,09:25,BUY,1000.0,17.65,17658.825,5.17658825,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-04-22,15:00,SELL,1000.0,17.78,17771.11,14.063266100000002,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-04-23,09:25,BUY,1000.0,18.19,18199.095,5.18199095,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-04-30,15:00,SELL,1000.0,18.06,18050.97,14.205994700000002,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-05-06,09:25,BUY,1000.0,18.3,18309.15,5.1830915,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-05-07,15:00,SELL,1000.0,18.63,18620.685,14.496549350000002,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-05-08,09:25,BUY,1000.0,18.7,18709.35,5.1870935,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-05-13,15:00,SELL,1000.0,19.09,19080.455,14.73103205,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-05-14,09:25,BUY,1000.0,19.48,19489.74,5.1948974,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-05-19,15:00,SELL,1000.0,19.05,19040.475,14.71064225,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-05-20,09:25,BUY,1000.0,19.05,19059.525,5.19059525,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-05-30,15:00,SELL,1000.0,18.93,18920.535,14.64947285,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-06-03,09:25,BUY,1000.0,18.82,18829.41,5.1882941,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-06-05,15:00,SELL,1000.0,20.56,20549.72,15.480357200000002,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-06-06,09:25,BUY,1000.0,20.5,20510.25,5.2051025,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-06-19,15:00,SELL,1000.0,20.81,20799.595,15.60779345,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-06-20,09:25,BUY,1000.0,20.91,20920.455,5.20920455,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-06-26,15:00,SELL,1000.0,21.04,21029.48,15.7250348,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-06-27,09:25,BUY,1000.0,21.04,21050.52,5.2105052,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-07-04,15:00,SELL,1000.0,23.81,23798.095,17.137028450000003,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-07-07,09:25,BUY,1000.0,23.8,23811.9,5.238119,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-07-09,15:00,SELL,1000.0,26.6,26586.7,18.559217000000004,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-07-10,09:25,BUY,1000.0,26.9,26913.45,5.2691345,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-07-16,15:00,SELL,1000.0,26.73,26716.635,18.62548385,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-07-17,09:25,BUY,1000.0,26.63,26643.315,5.26643315,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-07-18,15:00,SELL,1000.0,27.11,27096.445,18.81918695,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-07-21,09:25,BUY,1000.0,27.0,27013.5,5.270135,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-07-29,15:00,SELL,1000.0,31.19,31174.405,20.89894655,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-07-30,09:25,BUY,1000.0,31.0,31015.5,5.310155,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-08-05,15:00,SELL,1000.0,35.05,35032.475,22.86656225,128.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-08-06,09:25,BUY,1000.0,34.1,34117.05,5.3411705,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-08-13,15:00,SELL,1000.0,43.68,43658.16,28.17697646400001,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-08-14,09:25,BUY,1000.0,43.96,43981.98,6.394979892,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-08-20,15:00,SELL,1000.0,47.91,47886.045000000006,30.90565344300001,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-08-21,09:25,BUY,1000.0,47.42,47443.71,6.898315434000001,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-08-26,15:00,SELL,1000.0,45.48,45457.26,29.338115604,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-08-27,09:25,BUY,1000.0,45.0,45022.5,6.5462715000000005,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-08-29,15:00,SELL,1000.0,53.83,53803.08500000001,34.72451105900001,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-09-01,09:25,BUY,1000.0,53.99,54016.995,7.854071073,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2025-09-11,15:00,SELL,1000.0,59.04,59010.48,38.085363792,0.0,0,,,,,,left_only
