ordinal,date,status_old,cash_old,net_old,fee_old,extra_cash_old,days_missing_old,restore_date_old,auction_quantity,restore_clock_old,restore_price,restore_kind,missed_dividend_old,cash_openonly,net_openonly,status_openonly,restore_date_openonly,days_missing_openonly,restore_clock_openonly,missed_dividend_openonly,fee_openonly,extra_cash_openonly
448,2020-04-13,completed,-166.8870262999985,-1.2691028615969469,23.67202630000001,166.88702629999898,1,2020-04-14,unknown,09:25,13.28,open_proxy,0.0,-166.8870262999985,-1.2691028615969469,restored_at_open,2020-04-14,1,09:25,0.0,23.672026300000006,166.88702629999898
449,2020-04-14,completed,-38.16549499999704,-0.2763612961621798,24.355495,38.16549499999746,1,2020-04-15,unknown,09:25,13.81,open_proxy,0.0,-38.16549499999704,-0.27636129616217986,restored_at_open,2020-04-15,1,09:25,0.0,24.355495,38.16549499999746
450,2020-04-15,completed,81.77453620000122,0.5895784873828495,24.4154638,0.0,1,2020-04-16,unknown,09:25,13.75,open_proxy,0.0,81.77453620000122,0.5895784873828495,restored_at_open,2020-04-16,1,09:25,0.0,24.4154638,0.0
451,2020-04-16,completed,-208.7433766999993,-1.4857179836298882,24.608376700000004,208.7433766999984,1,2020-04-17,unknown,09:25,14.22,open_proxy,0.0,-208.7433766999993,-1.4857179836298882,restored_at_open,2020-04-17,1,09:25,0.0,24.608376700000004,208.7433766999984
452,2020-04-17,completed,-108.56900569999696,-0.7760472172980482,24.5440057,108.56900569999743,1,2020-04-20,unknown,09:25,14.06,open_proxy,0.0,-108.56900569999695,-0.7760472172980482,restored_at_open,2020-04-20,1,09:25,0.0,24.5440057,108.56900569999743
453,2020-04-20,completed,130.57683670000122,0.902396936420188,25.0381633,0.0,1,2020-04-21,unknown,09:25,14.3,open_proxy,0.0,130.57683670000122,0.9023969364201881,restored_at_open,2020-04-21,1,09:25,0.0,25.0381633,0.0
454,2020-04-21,completed,61.17268100000049,0.4320104590395514,24.717319000000003,0.0,1,2020-04-22,unknown,09:25,14.06,open_proxy,0.0,61.17268100000049,0.43201045903955143,restored_at_open,2020-04-22,1,09:25,0.0,24.717319000000003,0.0
455,2020-04-22,completed,-228.7741718999997,-1.627127822901847,24.6191719,228.7741719000005,1,2020-04-23,unknown,09:25,14.25,open_proxy,0.0,-228.77417189999971,-1.627127822901847,restored_at_open,2020-04-23,1,09:25,0.0,24.6191719,228.7741719000005
456,2020-04-23,completed,-38.471419999998304,-0.2755832378223374,24.51142,38.471419999998034,1,2020-04-24,unknown,09:25,13.96,open_proxy,0.0,-38.471419999998304,-0.2755832378223374,restored_at_open,2020-04-24,1,09:25,0.0,24.51142,38.471419999998034
457,2020-04-24,completed,-88.47702549999774,-0.6342439103942491,24.5020255,88.47702549999849,1,2020-04-27,unknown,09:25,14.0,open_proxy,0.0,-88.47702549999774,-0.6342439103942491,restored_at_open,2020-04-27,1,09:25,0.0,24.502025500000002,88.47702549999849
458,2020-04-27,completed,-98.48222559999694,-0.7059657749103724,24.502225600000003,98.48222559999704,1,2020-04-28,unknown,09:25,14.01,open_proxy,0.0,-98.48222559999694,-0.7059657749103724,restored_at_open,2020-04-28,1,09:25,0.0,24.502225600000003,98.48222559999704
459,2020-04-28,completed,11.044705499999822,0.0777248803659382,24.7702945,0.0,1,2020-04-29,unknown,09:25,14.16,open_proxy,0.0,11.044705499999822,0.07772488036593823,restored_at_open,2020-04-29,1,09:25,0.0,24.770294500000002,0.0
460,2020-04-29,completed,-109.07888069999846,-0.7660033757022364,24.803880700000004,109.078880699999,1,2020-04-30,unknown,09:25,14.31,open_proxy,0.0,-109.07888069999846,-0.7660033757022364,restored_at_open,2020-04-30,1,09:25,0.0,24.803880700000004,109.07888069999899
461,2020-04-30,completed,220.17494760000224,1.4988083567052568,25.265052400000005,0.0,1,2020-05-06,unknown,09:25,14.43,open_proxy,0.0,220.17494760000224,1.4988083567052568,restored_at_open,2020-05-06,1,09:25,0.0,25.265052400000005,0.0
462,2020-05-06,completed,-30.09781989999921,-0.2039147689701843,25.3428199,30.097819900000104,1,2020-05-07,unknown,09:25,14.75,open_proxy,0.0,-30.09781989999921,-0.20391476897018435,restored_at_open,2020-05-07,1,09:25,0.0,25.342819900000002,30.097819900000104
463,2020-05-07,completed,-139.38001099999894,-0.969262941585528,24.950011000000003,139.38001099999929,1,2020-05-08,unknown,09:25,14.48,open_proxy,0.0,-139.38001099999894,-0.9692629415855281,restored_at_open,2020-05-08,1,09:25,0.0,24.950011000000003,139.38001099999929
464,2020-05-08,completed,-99.48158059999976,-0.6889306135734055,25.0115806,99.4815806000006,1,2020-05-11,unknown,09:25,14.5,open_proxy,0.0,-99.48158059999975,-0.6889306135734055,restored_at_open,2020-05-11,1,09:25,0.0,25.0115806,99.4815806000006
465,2020-05-11,completed,30.42286070000275,0.2095238340220575,25.0921393,0.0,1,2020-05-12,unknown,09:25,14.45,open_proxy,0.0,30.42286070000275,0.20952383402205751,restored_at_open,2020-05-12,1,09:25,0.0,25.0921393,0.0
466,2020-05-12,completed,91.04551630000029,0.6398138882642326,24.7894837,0.0,1,2020-05-13,unknown,09:25,14.1,open_proxy,0.0,91.04551630000029,0.6398138882642326,restored_at_open,2020-05-13,1,09:25,0.0,24.7894837,0.0
467,2020-05-13,completed,71.1370911000011,0.501672010578287,24.737908900000004,0.0,1,2020-05-14,unknown,09:25,14.07,open_proxy,0.0,71.1370911000011,0.501672010578287,restored_at_open,2020-05-14,1,09:25,0.0,24.737908900000004,0.0
468,2020-05-14,completed,-87.94675549999783,-0.6424160372534539,24.2317555,87.94675549999738,1,2020-05-15,unknown,09:25,13.74,open_proxy,0.0,-87.94675549999783,-0.6424160372534539,restored_at_open,2020-05-15,1,09:25,0.0,24.2317555,87.94675549999738
469,2020-05-15,completed,121.9584966000033,0.884398089920256,24.331503400000003,0.0,1,2020-05-18,unknown,09:25,13.63,open_proxy,0.0,121.9584966000033,0.884398089920256,restored_at_open,2020-05-18,1,09:25,0.0,24.331503400000003,0.0
470,2020-05-18,completed,-87.53885549999735,-0.6489166456634348,24.023855500000003,87.53885549999723,1,2020-05-19,unknown,09:25,13.54,open_proxy,0.0,-87.53885549999735,-0.6489166456634348,restored_at_open,2020-05-19,1,09:25,0.0,24.023855500000003,87.53885549999723
471,2020-05-19,completed,-48.10951009999744,-0.349125617561665,24.3245101,48.10951009999735,1,2020-05-20,unknown,09:25,13.79,open_proxy,0.0,-48.109510099997436,-0.349125617561665,restored_at_open,2020-05-20,1,09:25,0.0,24.3245101,48.10951009999735
472,2020-05-20,completed,-68.26267529999727,-0.4928713018050344,24.397675300000003,68.26267529999677,1,2020-05-21,unknown,09:25,13.88,open_proxy,0.0,-68.26267529999727,-0.49287130180503447,restored_at_open,2020-05-21,1,09:25,0.0,24.397675300000003,68.26267529999677
473,2020-05-21,completed,-17.72679979999795,-0.1303441161764555,24.13679980000001,17.726799799998844,1,2020-05-22,unknown,09:25,13.58,open_proxy,0.0,-17.72679979999795,-0.1303441161764555,restored_at_open,2020-05-22,1,09:25,0.0,24.136799800000006,17.726799799998844
474,2020-05-22,completed,-27.03856989999924,-0.2039107835595719,23.783569900000003,27.038569899999857,1,2020-05-25,unknown,09:25,13.25,open_proxy,0.0,-27.03856989999924,-0.20391078355957193,restored_at_open,2020-05-25,1,09:25,0.0,23.783569900000003,27.038569899999857
475,2020-05-25,completed,-96.78944059999984,-0.7377243948170721,23.6394406,96.78944059999958,1,2020-05-26,unknown,09:25,13.18,open_proxy,0.0,-96.78944059999985,-0.7377243948170721,restored_at_open,2020-05-26,1,09:25,0.0,23.6394406,96.78944059999958
476,2020-05-26,completed,-97.56445059999858,-0.7226996340740636,24.0344506,97.56445059999896,1,2020-05-27,unknown,09:25,13.56,open_proxy,0.0,-97.56445059999858,-0.7226996340740636,restored_at_open,2020-05-27,1,09:25,0.0,24.0344506,97.56445059999896
477,2020-05-27,completed,-57.502860199999546,-0.4265790816023705,24.0128602,57.50286020000021,1,2020-05-28,unknown,09:25,13.5,open_proxy,0.0,-57.502860199999546,-0.42657908160237057,restored_at_open,2020-05-28,1,09:25,0.0,24.012860200000002,57.502860200000214
478,2020-05-28,completed,22.579530600001736,0.1677528276374571,23.9904694,0.0,1,2020-05-29,unknown,09:25,13.4,open_proxy,0.0,22.579530600001736,0.16775282763745716,restored_at_open,2020-05-29,1,09:25,0.0,23.990469400000002,0.0
479,2020-05-29,completed,-87.37569549999934,-0.651571181953761,23.940695500000004,87.37569549999898,1,2020-06-01,unknown,09:25,13.46,open_proxy,0.0,-87.37569549999934,-0.651571181953761,restored_at_open,2020-06-01,1,09:25,0.0,23.940695500000004,87.37569549999898
480,2020-06-01,completed,-58.31866019999688,-0.4201632579250495,24.4286602,58.31866019999688,1,2020-06-02,unknown,09:25,13.9,open_proxy,0.0,-58.31866019999688,-0.42016325792504955,restored_at_open,2020-06-02,1,09:25,0.0,24.4286602,58.318660199996884
481,2020-06-02,completed,-148.93652109999908,-1.051811589689259,24.721521100000004,148.93652109999857,1,2020-06-03,unknown,09:25,14.27,open_proxy,0.0,-148.93652109999908,-1.051811589689259,restored_at_open,2020-06-03,1,09:25,0.0,24.721521100000004,148.93652109999857
482,2020-06-03,completed,-69.01729029999944,-0.485353658931079,24.7822903,69.01729030000024,1,2020-06-04,unknown,09:25,14.25,open_proxy,0.0,-69.01729029999944,-0.48535365893107907,restored_at_open,2020-06-04,1,09:25,0.0,24.7822903,69.01729030000024
483,2020-06-04,completed,-38.87932000000061,-0.2745714689265579,24.719320000000003,38.87932000000001,1,2020-06-05,unknown,09:25,14.16,open_proxy,0.0,-38.879320000000604,-0.2745714689265579,restored_at_open,2020-06-05,1,09:25,0.0,24.719320000000003,38.87932000000001
484,2020-06-05,completed,-208.8045616999999,-1.4829869438920449,24.6395617,208.8045617000007,1,2020-06-08,unknown,09:25,14.25,open_proxy,0.0,-208.8045616999999,-1.4829869438920447,restored_at_open,2020-06-08,1,09:25,0.0,24.6395617,208.8045617000007
485,2020-06-08,completed,-179.15607139999872,-1.2563539368863863,24.8260714,179.15607139999884,1,2020-06-09,unknown,09:25,14.4,open_proxy,0.0,-179.15607139999872,-1.2563539368863865,restored_at_open,2020-06-09,1,09:25,0.0,24.8260714,179.15607139999884
486,2020-06-09,completed,-49.67992509999874,-0.3414427841924312,25.1249251,49.67992509999931,1,2020-06-10,unknown,09:25,14.56,open_proxy,0.0,-49.67992509999874,-0.34144278419243124,restored_at_open,2020-06-10,1,09:25,0.0,25.1249251,49.67992509999931
487,2020-06-10,completed,-9.10845970000002,-0.0637847317927172,24.8434597,9.108459700000822,1,2020-06-11,unknown,09:25,14.25,open_proxy,0.0,-9.108459700000019,-0.06378473179271722,restored_at_open,2020-06-11,1,09:25,0.0,24.8434597,9.108459700000822
488,2020-06-11,completed,281.572613200004,2.0083638601997427,24.567386800000005,0.0,1,2020-06-12,unknown,09:25,13.7,open_proxy,0.0,281.57261320000396,2.0083638601997427,restored_at_open,2020-06-12,1,09:25,0.0,24.567386800000005,0.0
489,2020-06-12,completed,91.90210630000166,0.6654750637219528,24.352893700000003,0.0,1,2020-06-15,unknown,09:25,13.68,open_proxy,0.0,91.90210630000166,0.6654750637219528,restored_at_open,2020-06-15,1,09:25,0.0,24.352893700000003,0.0
490,2020-06-15,completed,-107.91636569999764,-0.7894393979517018,24.2113657,107.9163656999972,1,2020-06-16,unknown,09:25,13.74,open_proxy,0.0,-107.91636569999764,-0.7894393979517018,restored_at_open,2020-06-16,1,09:25,0.0,24.2113657,107.91636569999719
491,2020-06-16,completed,21.417015600002728,0.1526515723449945,24.5829844,0.0,1,2020-06-17,unknown,09:25,13.97,open_proxy,0.0,21.417015600002728,0.1526515723449945,restored_at_open,2020-06-17,1,09:25,0.0,24.5829844,0.0
492,2020-06-17,completed,-39.06287500000064,-0.2741254385964957,24.812875,39.06287500000144,1,2020-06-18,unknown,09:25,14.25,open_proxy,0.0,-39.06287500000064,-0.2741254385964957,restored_at_open,2020-06-18,1,09:25,0.0,24.812875,39.06287500000144
493,2020-06-18,completed,-69.3844002999977,-0.4818361131944284,24.969400300000004,69.38440029999765,1,2020-06-19,unknown,09:25,14.43,open_proxy,0.0,-69.3844002999977,-0.48183611319442843,restored_at_open,2020-06-19,1,09:25,0.0,24.969400300000004,69.38440029999765
494,2020-06-19,completed,-49.27202509999826,-0.3433590599303014,24.917025100000004,49.27202509999916,1,2020-06-22,unknown,09:25,14.36,open_proxy,0.0,-49.27202509999826,-0.34335905993030147,restored_at_open,2020-06-22,1,09:25,0.0,24.917025100000004,49.272025099999155
495,2020-06-22,completed,0.6520004000021657,0.0045277805555705,24.9679996,0.0,1,2020-06-23,unknown,09:25,14.36,open_proxy,0.0,0.6520004000021657,0.004527780555570595,restored_at_open,2020-06-23,1,09:25,0.0,24.967999600000002,0.0
496,2020-06-23,completed,-78.79814539999819,-0.5584560269312416,24.6681454,78.79814539999825,1,2020-06-24,unknown,09:25,14.15,open_proxy,0.0,-78.79814539999819,-0.5584560269312416,restored_at_open,2020-06-24,1,09:25,0.0,24.6681454,78.79814539999825
497,2020-06-24,completed,-11.637439699998277,-0.0749835032216383,26.13243970000001,11.63743969999814,1,2020-06-29,unknown,09:25,15.49,open_proxy,0.0,-11.637439699998275,-0.07498350322163837,restored_at_open,2020-06-29,1,09:25,0.0,26.132439700000006,11.63743969999814
498,2020-06-29,completed,-211.0255896999976,-1.3865019034165411,25.820589700000003,11.025589699997,1,2020-06-30,unknown,09:25,15.19,open_proxy,200.0,-211.02558969999757,-1.3865019034165413,restored_at_open,2020-06-30,1,09:25,200.0,25.820589700000003,11.025589699997
499,2020-06-30,completed,-90.924425499997,-0.6001612244224223,25.7494255,90.9244254999976,1,2020-07-01,unknown,09:25,15.2,open_proxy,0.0,-90.92442549999699,-0.6001612244224223,restored_at_open,2020-07-01,1,09:25,0.0,25.7494255,90.9244254999976
500,2020-07-01,completed,38.592510800003424,0.2502756861219418,26.0274892,0.0,1,2020-07-02,unknown,09:25,15.34,open_proxy,0.0,38.592510800003424,0.2502756861219418,restored_at_open,2020-07-02,1,09:25,0.0,26.0274892,0.0
501,2020-07-02,completed,-81.85739539999817,-0.5243907456758371,26.2273954,81.8573953999985,1,2020-07-03,unknown,09:25,15.65,open_proxy,0.0,-81.85739539999817,-0.5243907456758371,restored_at_open,2020-07-03,1,09:25,0.0,26.2273954,81.8573953999985
502,2020-07-03,completed,-342.6044479999999,-2.1533906222501566,26.544448000000003,342.60444800000005,1,2020-07-06,unknown,09:25,16.21,open_proxy,0.0,-342.6044479999999,-2.1533906222501566,restored_at_open,2020-07-06,1,09:25,0.0,26.544448000000003,342.60444800000005
503,2020-07-06,completed,-53.63655509999868,-0.325267162522733,27.1415551,53.63655509999808,1,2020-07-07,unknown,09:25,16.5,open_proxy,0.0,-53.63655509999868,-0.325267162522733,restored_at_open,2020-07-07,1,09:25,0.0,27.1415551,53.63655509999808
504,2020-07-07,completed,36.63459080000002,0.2236544004884006,27.0254092,0.0,1,2020-07-08,unknown,09:25,16.3,open_proxy,0.0,36.63459080000002,0.22365440048840063,restored_at_open,2020-07-08,1,09:25,0.0,27.025409200000002,0.0
505,2020-07-08,completed,-23.437399799999227,-0.1429109743902391,27.0473998,23.437399799999184,1,2020-07-09,unknown,09:25,16.38,open_proxy,0.0,-23.437399799999227,-0.14291097439023917,restored_at_open,2020-07-09,1,09:25,0.0,27.0473998,23.437399799999184
506,2020-07-09,completed,-4.079639600001962,-0.0243997583732174,27.3796396,4.079639600000519,1,2020-07-10,unknown,09:25,16.68,open_proxy,0.0,-4.079639600001962,-0.02439975837321748,restored_at_open,2020-07-10,1,09:25,0.0,27.3796396,4.079639600000519
507,2020-07-10,completed,27.34321570000257,0.1705752694947135,26.6617843,0.0,1,2020-07-13,unknown,09:25,15.96,open_proxy,0.0,27.343215700002574,0.1705752694947135,restored_at_open,2020-07-13,1,09:25,0.0,26.6617843,0.0
508,2020-07-13,completed,-73.66735030000092,-0.4464687896969752,27.1523503,73.667350300002,1,2020-07-14,unknown,09:25,16.53,open_proxy,0.0,-73.66735030000092,-0.44646878969697523,restored_at_open,2020-07-14,1,09:25,0.0,27.152350300000002,73.667350300002
509,2020-07-14,completed,-283.9601073999987,-1.7116341615430906,27.2501074,283.9601073999984,1,2020-07-15,unknown,09:25,16.83,open_proxy,0.0,-283.9601073999987,-1.7116341615430906,restored_at_open,2020-07-15,1,09:25,0.0,27.2501074,283.9601073999984
510,2020-07-15,completed,26.99650070000453,0.1666450660494106,26.8384993,0.0,1,2020-07-16,unknown,09:25,16.13,open_proxy,0.0,26.99650070000453,0.16664506604941065,restored_at_open,2020-07-16,1,09:25,0.0,26.838499300000002,0.0
511,2020-07-16,completed,-250.43656709999843,-1.684173282447871,25.461567100000003,250.43656709999777,1,2020-07-17,unknown,09:25,15.08,open_proxy,0.0,-250.43656709999843,-1.684173282447871,restored_at_open,2020-07-17,1,09:25,0.0,25.461567100000003,250.43656709999777
512,2020-07-17,completed,-130.21100589999728,-0.8803989580797652,25.376005900000003,130.21100589999696,1,2020-07-20,unknown,09:25,14.88,open_proxy,0.0,-130.21100589999728,-0.8803989580797652,restored_at_open,2020-07-20,1,09:25,0.0,25.376005900000003,130.21100589999696
513,2020-07-20,completed,-151.24115609999689,-0.9891507920209084,25.89615610000001,151.24115609999717,1,2020-07-21,unknown,09:25,15.4,open_proxy,0.0,-151.24115609999689,-0.9891507920209083,restored_at_open,2020-07-21,1,09:25,0.0,25.896156100000006,151.24115609999717
514,2020-07-21,completed,-51.47468509999685,-0.3336013292287547,26.039685100000003,51.47468509999635,1,2020-07-22,unknown,09:25,15.44,open_proxy,0.0,-51.474685099996854,-0.3336013292287547,restored_at_open,2020-07-22,1,09:25,0.0,26.039685100000003,51.47468509999635
515,2020-07-22,completed,148.77208190000312,0.9685682415364788,25.962918100000003,0.0,1,2020-07-23,unknown,09:25,15.17,open_proxy,0.0,148.77208190000312,0.9685682415364787,restored_at_open,2020-07-23,1,09:25,0.0,25.962918100000003,0.0
516,2020-07-23,completed,19.479490600001352,0.130036652870503,25.5705094,0.0,1,2020-07-24,unknown,09:25,14.92,open_proxy,0.0,19.479490600001352,0.130036652870503,restored_at_open,2020-07-24,1,09:25,0.0,25.570509400000002,0.0
517,2020-07-24,completed,-108.91572070000046,-0.7691788185028281,24.7207207,108.91572070000076,1,2020-07-27,unknown,09:25,14.23,open_proxy,0.0,-108.91572070000046,-0.7691788185028281,restored_at_open,2020-07-27,1,09:25,0.0,24.7207207,108.91572070000075
518,2020-07-27,completed,-178.64619639999722,-1.2751334503925569,24.566196400000003,178.64619639999728,1,2020-07-28,unknown,09:25,14.15,open_proxy,0.0,-178.64619639999722,-1.2751334503925569,restored_at_open,2020-07-28,1,09:25,0.0,24.566196400000003,178.64619639999728
