left,right,part,window,n,mean_pct,median_pct,win_pct,cash,pf_pct,pf_cash,worst_pct,mdd_cash,clusters
BASE_HV,EXT_R5,right_only,primary,51,-0.3461423289192412,0.1722879648148255,50.98039215686274,760.9904397412558,0.7977771928010532,1.0222680192227065,-6.850463732622584,-16570.381464682807,33
EXT_R1,EXT_R2,intersection,primary,62,-0.09271175530884493,0.5977886292648609,54.83870967741935,10504.511981545325,0.9405587046693411,1.3001481370824135,-6.850463732622584,-11380.47531131281,38
EXT_R1,EXT_R2,left_only,primary,0,,,,0.0,,,,0.0,0
EXT_R1,EXT_R2,right_only,primary,15,-1.2988450227418968,-1.137861637604522,26.666666666666668,-8287.28741244593,0.23812648216907184,0.23954002686834536,-10.155278745951652,-9047.59597191594,14
EXT_R1,EXT_R3,intersection,primary,50,-0.3361743461235837,0.5637405484281486,54.0,7469.570013970277,0.8031692356915755,1.250843645732035,-6.850463732622584,-15100.281803605836,35
EXT_R1,EXT_R3,left_only,primary,12,0.9217157064192327,1.7040231814422906,58.333333333333336,3034.9419675750496,1.9783094607771214,1.5814102986356613,-4.459903419932236,-2915.5550715629793,12
EXT_R1,EXT_R3,right_only,primary,19,-0.3404327623948766,0.2672568459031813,52.63157894736842,-3748.6978496199063,0.7656267051466791,0.6965104130101335,-9.120108097805772,-7697.00218835693,17
EXT_R1,EXT_R4,intersection,primary,57,-0.14033209398922436,0.594739668926435,54.385964912280706,9665.078774792291,0.9113462696682603,1.295341137850314,-6.850463732622584,-13570.669299486834,36
EXT_R1,EXT_R4,left_only,primary,5,0.45016010564747855,2.4037032739130444,60.0,839.4332067530347,1.3475622205798452,1.3693675870830198,-4.459903419932236,-1350.7607814209907,5
EXT_R1,EXT_R4,right_only,primary,39,-0.8538572469080636,-0.5958516813978499,41.02564102564102,-14312.60702005182,0.471176584247276,0.4504071899208078,-10.155278745951652,-15281.902560951838,28
EXT_R1,EXT_R5,intersection,primary,57,-0.14033209398922436,0.594739668926435,54.385964912280706,9665.078774792291,0.9113462696682603,1.295341137850314,-6.850463732622584,-13570.669299486834,36
EXT_R1,EXT_R5,left_only,primary,5,0.45016010564747855,2.4037032739130444,60.0,839.4332067530347,1.3475622205798452,1.3693675870830198,-4.459903419932236,-1350.7607814209907,5
EXT_R1,EXT_R5,right_only,primary,3,-1.7591897326290997,-1.898432858748584,0.0,-3013.5339675629953,0.0,0.0,-3.200081339138703,-3013.5339675629953,3
EXT_R2,EXT_R3,intersection,primary,50,-0.3361743461235837,0.5637405484281486,54.0,7469.570013970277,0.8031692356915755,1.250843645732035,-6.850463732622584,-15100.281803605836,35
EXT_R2,EXT_R3,left_only,primary,27,-0.31192914311472814,-0.1790550000000127,40.74074074074074,-5252.345444870883,0.7716222470948019,0.6741255400510198,-10.155278745951652,-8986.78437557193,25
EXT_R2,EXT_R3,right_only,primary,19,-0.3404327623948766,0.2672568459031813,52.63157894736842,-3748.6978496199063,0.7656267051466791,0.6965104130101335,-9.120108097805772,-7697.00218835693,17
EXT_R2,EXT_R4,intersection,primary,72,-0.3816889541460311,-0.1072258154767477,48.61111111111111,1377.7913623463614,0.7626778053560835,1.0315841553855736,-10.155278745951652,-20904.594908079795,39
EXT_R2,EXT_R4,left_only,primary,5,0.45016010564747855,2.4037032739130444,60.0,839.4332067530347,1.3475622205798452,1.3693675870830198,-4.459903419932236,-1350.7607814209907,5
EXT_R2,EXT_R4,right_only,primary,24,-0.5757398870119178,0.03541870072936844,50.0,-6025.319607605888,0.6305287839788997,0.6021439670795828,-9.120108097805772,-8486.664659792927,20
EXT_R2,EXT_R5,intersection,primary,60,-0.22127497592121811,0.3525146963723438,51.66666666666667,6651.544807229296,0.860985218665854,1.186116184339639,-6.850463732622584,-16469.53644504982,36
EXT_R2,EXT_R5,left_only,primary,17,-0.7031944479413976,-0.7940696593006437,41.17647058823529,-4434.320238129902,0.553451536148085,0.563414457586772,-10.155278745951652,-4694.628589191973,17
EXT_R2,EXT_R5,right_only,primary,0,,,,0.0,,,,0.0,0
EXT_R3,EXT_R4,intersection,primary,69,-0.3373469535026355,0.3924342528177411,53.62318840579711,3720.8721643503704,0.7939998106749176,1.088319299931666,-9.120108097805772,-16241.958787739773,44
EXT_R3,EXT_R4,left_only,primary,0,,,,0.0,,,,0.0,0
EXT_R3,EXT_R4,right_only,primary,27,-0.6674971183377194,-0.7940696593006437,37.03703703703704,-8368.400409609898,0.5517111676075015,0.4970176707792741,-10.155278745951652,-12000.195521631937,23
EXT_R3,EXT_R5,intersection,primary,50,-0.3361743461235837,0.5637405484281486,54.0,7469.570013970277,0.8031692356915755,1.250843645732035,-6.850463732622584,-15100.281803605836,35
