id,window,time,slip,slip_bps,full_signal_n,excluded,n,mean_pct,median_pct,win_pct,cash,pf_pct,pf_cash,worst_pct,mdd_cash,clusters
EXT_R1,old_2020_2023,09:45,0.0005,5.0,50,0,50,-0.4351041790802456,0.07251824615751387,52.0,-5591.748607899945,0.5897325906980295,0.4643140711046767,-10.406846234489796,-6984.963187399988,37
EXT_R1,old_2020_2023,09:45,0.001,10.0,50,0,50,-0.5351691393929611,-0.027805105272975018,50.0,-6362.4558157999245,0.5181092892714309,0.41248563112709336,-10.509715734285717,-7243.614587299935,37
EXT_R1,old_2020_2023,10:00,0.0005,5.0,50,0,50,-0.3317196532131596,-0.4304705818495007,46.0,-4154.0622106999235,0.6255523218577063,0.501560929022723,-7.5947709346938685,-5467.257619799987,37
EXT_R1,old_2020_2023,10:00,0.001,10.0,50,0,50,-0.4318363316478714,-0.5314694493442713,40.0,-4925.488621399918,0.5417099935198125,0.4389997441398463,-7.6990471755101995,-5774.297628199936,37
EXT_R1,primary,open,0.0005,5.0,62,0,62,-0.09271175530884498,0.5977886292648609,54.83870967741935,10504.511981545325,0.9405587046693411,1.3001481370824135,-6.850463732622584,-11380.47531131281,38
EXT_R1,primary,open,0.001,10.0,62,0,62,-0.19263795469086206,0.49821218166649006,54.83870967741935,8071.258709090297,0.8800216286896586,1.224208583357333,-6.95376499189765,-12892.943492625813,38
EXT_R1,primary,09:35,0.0005,5.0,62,0,62,-0.24603406753059553,0.14973007322321497,51.61290322580645,6039.472138285273,0.81853403346512,1.195366433086526,-7.509279243269224,-12939.244424239834,38
EXT_R1,primary,09:35,0.001,10.0,62,0,62,-0.34588356740674714,0.050575654857738156,51.61290322580645,3608.452502570315,0.7538099353724008,1.1128753329995233,-7.611466178846139,-14384.169748479837,38
EXT_R1,primary,09:45,0.0005,5.0,62,0,62,-0.05306415335371591,0.05732250590231022,53.2258064516129,9306.040353127264,0.9485754694030989,1.4061359448146966,-5.4522357432580515,-7986.233578023829,38
EXT_R1,primary,09:45,0.001,10.0,62,0,62,-0.15301018645356845,-0.04493063894039032,46.774193548387096,6873.386616254279,0.8585958443654047,1.2869182321675423,-5.555383034903212,-9354.242336047839,38
EXT_R1,primary,10:00,0.0005,5.0,62,0,62,-0.10450727984521867,0.0657085399359354,51.61290322580645,5270.730071600253,0.8937075614295045,1.2450507788058507,-6.843863785741928,-6159.9650970308685,38
EXT_R1,primary,10:00,0.001,10.0,62,0,62,-0.20442757851461021,-0.034199623998275745,50.0,2840.094999200285,0.8022488000524681,1.1255295148508229,-6.943732603741922,-7072.102680061878,38
EXT_R1,full_2020,open,0.0005,5.0,112,0,112,-0.2581951256360151,0.1450220186161509,53.57142857142857,5611.566797145381,0.807549602245268,1.124712866395523,-8.246846366530596,-16531.20014941275,75
EXT_R1,full_2020,open,0.001,10.0,112,0,112,-0.3581769538982545,0.04525860947227343,51.78571428571429,2407.256740290369,0.7421452864010606,1.051906079718863,-8.350796406530609,-18756.36070472574,75
EXT_R1,full_2020,09:35,0.0005,5.0,112,0,112,-0.32884480728204524,-0.11107492146488482,49.107142857142854,667.0066339853352,0.7319829283976212,1.0161645590320572,-10.121563233061226,-18477.5455807898,75
EXT_R1,full_2020,09:35,0.001,10.0,112,0,112,-0.4287912930322051,-0.21060722792792885,47.32142857142857,-2534.82990602961,0.6648224937090191,0.9407297169373697,-10.224575445714285,-20527.45215707976,75
EXT_R1,full_2020,09:45,0.0005,5.0,112,0,112,-0.22361773626734532,0.05732250590231022,52.67857142857143,3714.29174522732,0.785945368104119,1.1113660781455303,-10.406846234489796,-13954.976059273815,75
EXT_R1,full_2020,09:45,0.001,10.0,112,0,112,-0.3236168618729402,-0.04493063894039032,48.214285714285715,510.9308004543525,0.7044036558046431,1.0146881009576165,-10.509715734285717,-15682.595811047762,75
EXT_R1,full_2020,10:00,0.0005,5.0,112,0,112,-0.20594137509876378,-0.01481990760580255,49.107142857142854,1116.6678609003284,0.7808577500131024,1.0374182482262784,-7.5947709346938685,-10840.769769330844,75
EXT_R1,full_2020,10:00,0.001,10.0,112,0,112,-0.3059493433062447,-0.1137303354938077,45.535714285714285,-2085.3936221996337,0.6918692150411603,0.9335962382014298,-7.6990471755101995,-12160.792013261796,75
EXT_R1,2024,open,0.0005,5.0,22,0,22,-1.1170601882093516,-0.170006767691339,45.45454545454545,-4347.693104399937,0.47576976220959133,0.5613645202319709,-6.850463732622584,-6650.557636699985,13
EXT_R1,2024,open,0.001,10.0,22,0,22,-1.217494243783856,-0.26996974834036513,45.45454545454545,-4840.110408799931,0.44315118235943485,0.5241350788968928,-6.95376499189765,-6975.254018799947,13
EXT_R1,2024,09:35,0.0005,5.0,22,0,22,-1.0763756582519668,-0.5328217243069288,40.909090909090914,-4527.511350299932,0.3571947684707108,0.41893488613649144,-7.509279243269224,-5794.542674599938,13
EXT_R1,2024,09:35,0.001,10.0,22,0,22,-1.1768300662676712,-0.633934546493867,40.909090909090914,-5019.838700599933,0.32160916749382623,0.3779920081241687,-7.611466178846139,-6239.092149199939,13
EXT_R1,2024,09:45,0.0005,5.0,22,0,22,-0.8559175426543691,-0.5002170299392703,40.909090909090914,-3668.37973099993,0.3709437942272209,0.4220310617030955,-5.149199037011782,-5397.136258499956,13
EXT_R1,2024,09:45,0.001,10.0,22,0,22,-0.9564822348699713,-0.6000148228633266,31.818181818181817,-4161.136861999926,0.3284778722464057,0.3749344886025179,-5.2511496634877215,-5767.359786399943,13
