entry,exit,window,eligible,excluded,paired_open_mean,paired_open_cash,delta_mean,delta_cash,opening_stops,bar_stops,delayed,saved_losses,spoiled_winners,n,mean,median,win,cash,pf,pf_cash,worst,tail5,mdd_cash,max_loss_run,months,years,clusters,fee,gross,delete1,delete5,delete10,delete5_cash,bad_n,good_n,delete_worst5,delete_both5,no_stop_common,stop_vs_no_stop_mean,stop_vs_no_stop_cash
C,1000_S1_WORSTBAR,2026,9,0,0.3805616087601201,1608.03585156605,-0.2840073681290459,-1628.1335240009973,3,3,0,0,2,9,0.09655424063107414,-1.3575417224687294,22.22222222222222,-20.09767243494798,1.0808142683952988,0.9969719838867641,-3.084037157135793,-3.084037157135793,-3640.0730273639865,4.0,1.0,1.0,2.0,428.442672435,0.2759875908828634,-0.6923472499852611,-1.9243284532772438,,-4742.8004753369805,6.0,2.0,2.480960925314343,,9.0,-0.5643324930279164,-3266.255597228984
C,1000_S2_WORSTBAR,main2022,61,0,0.47340314972002145,4443.762050097179,0.5679133666853131,8000.331850991011,3,9,0,9,4,61,1.0413165164053346,0.3800977456945471,54.09836065573771,12444.093901088196,2.498298220195783,1.7861571177776048,-3.335336669416381,-3.1124494113592664,-4617.085730894948,3.0,14.0,4.0,16.0,1725.976098912,1.2534062659442202,0.8971086354979053,0.4374730752694846,-0.06309285298400462,-884.5645882128374,14.0,25.0,1.4031385126913143,0.7755674789231242,61.0,-0.09754169912517953,-1778.0619083079873
C,1000_S2_WORSTBAR,early2022_2023,24,0,0.532215128112957,2004.6965969000394,0.9362662990475773,3475.3566524000044,0,1,0,3,1,24,1.468481427160534,0.5253640978311775,58.333333333333336,5480.053249300043,5.211555536749328,5.411302625326299,-2.3633915519361772,-2.2063874875255816,-571.4247923499934,3.0,5.0,1.0,4.0,507.3567507,1.708468456784756,1.1108593426522488,0.2146466190870178,-0.44091776696703944,595.0140238000346,2.0,10.0,2.2105872903305923,0.7739921447915553,24.0,-0.036857925897617376,-119.87883060000053
C,1000_S2_WORSTBAR,recent2024,37,0,0.43525483941109044,2439.0654531971395,0.32898173488276355,4524.97519859101,3,8,0,6,3,37,0.764236574293854,0.13249063575250986,51.35135135135135,6964.040651788148,1.83101732863831,1.4774226616626591,-3.335336669416381,-3.2797480532120424,-4617.085730894949,3.0,9.0,3.0,12.0,1218.6193482120002,0.958230790804413,0.5163194071531378,-0.17278474674874061,-0.898994283728046,-6335.888434616886,12.0,15.0,1.3541313268393997,0.3528273079269813,37.0,-0.13690414662413875,-1658.1830777079867
C,1000_S2_WORSTBAR,2022,0,0,,0.0,,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0
C,1000_S2_WORSTBAR,2023,24,0,0.532215128112957,2004.6965969000394,0.9362662990475773,3475.3566524000044,0,1,0,3,1,24,1.468481427160534,0.5253640978311775,58.333333333333336,5480.053249300043,5.211555536749328,5.411302625326299,-2.3633915519361772,-2.2063874875255816,-571.4247923499934,3.0,5.0,1.0,4.0,507.3567507,1.708468456784756,1.1108593426522488,0.2146466190870178,-0.44091776696703944,595.0140238000346,2.0,10.0,2.2105872903305923,0.7739921447915553,24.0,-0.036857925897617376,-119.87883060000053
C,1000_S2_WORSTBAR,2024,17,0,0.4533182498135479,1711.3595472000366,0.369125616395472,1138.848890700005,1,4,0,1,0,17,0.8224438662090199,0.3800977456945471,58.82352941176471,2850.2084379000416,1.9884795268893896,2.034727370288335,-3.224159437007704,-3.224159437007704,-961.7403218999934,2.0,5.0,1.0,7.0,349.6415621,1.0266898592607008,0.484042433892222,-0.7240848123082627,-2.0206424318817,-1577.7158902499702,5.0,8.0,2.2474712350550803,0.6141559067726392,17.0,-0.19212070011951468,-619.3739580999988
C,1000_S2_WORSTBAR,2025,11,0,0.45208766659445027,-880.3299455689469,0.14082728096859698,689.2180166010093,1,3,0,2,1,11,0.5929149475630473,-0.2656016287920884,36.36363636363637,-191.11192896793682,1.5168973516477182,0.9742218405369708,-3.335336669416381,-3.335336669416381,-4531.60260807296,3.0,3.0,1.0,3.0,437.741928968,0.7818538175799504,-0.31671901681661135,-2.077634157759347,-3.335336669416381,-7387.261310136962,5.0,3.0,3.120377956826252,-0.2656016287920884,11.0,-0.32950582002329165,-2097.595337669997
C,1000_S2_WORSTBAR,2026,9,0,0.3805616087601201,1608.03585156605,0.48312095792051757,2696.908291289994,1,1,0,3,2,9,0.8636825666806376,0.7868595444341261,55.55555555555556,4304.944142856044,2.070023946471779,1.974305275172488,-3.084037157135793,-3.084037157135793,-2721.1264984799855,1.0,1.0,1.0,2.0,431.235857144,1.04449107321688,0.17067211682049777,-1.8161142855158392,,-4418.475659072981,2.0,4.0,3.5626851744387427,,9.0,0.20279583302164697,1058.7862180620086
WF_ENTRY,OPEN,main2022,172,0,-0.02731349621673617,-1124.2614180526548,0.0,0.0,0,0,0,0,0,172,-0.02731349621673617,-0.29714794306114684,34.30232558139535,-1124.2614180526548,0.9541564316203467,0.9538835562345472,-3.874407134905013,-2.965515378621491,-6316.769705299838,11.0,32.0,5.0,38.0,4576.466418053,0.22352456005684754,-0.08234824340801002,-0.22874732104315285,-0.32987076477822597,-9310.97512497667,40.0,35.0,0.07392702077141146,-0.13059919009939616,,,
WF_ENTRY,OPEN,early2022_2023,135,0,-0.1540914844999183,-3563.3268712497934,0.0,0.0,0,0,0,0,0,135,-0.1540914844999183,-0.3025512214705132,31.851851851851855,-3563.3268712497934,0.7384487906128808,0.7485710263575678,-3.874407134905013,-3.0191938402465017,-6316.769705299838,11.0,23.0,2.0,26.0,3360.6068712500005,0.1124882571520616,-0.21251205415608762,-0.35104980647216466,-0.45498223960098355,-8198.1735231498,29.0,22.0,-0.031973251391458415,-0.2319251769182563,,,
WF_ENTRY,OPEN,recent2024,37,0,0.43525483941109044,2439.0654531971395,0.0,0.0,0,0,0,0,0,37,0.43525483941109044,-0.22862643846281455,43.24324324324324,2439.0654531971395,1.7019414394331187,1.2389728678360303,-3.084037157135793,-2.7776407629339506,-4045.7351286709054,4.0,9.0,3.0,12.0,1215.8595468029998,0.6286570166013368,0.18668891068664614,-0.23287415662373612,-0.6049943068180329,-5420.353619104899,11.0,13.0,0.8386735719499857,0.12152415674924588,,,
WF_ENTRY,OPEN,2022,41,0,-0.2754934584011606,-1162.441988549964,0.0,0.0,0,0,0,0,0,41,-0.2754934584011606,-0.30130244937667006,31.70731707317073,-1162.441988549964,0.2688125528596618,0.23697685076388622,-1.562323861056031,-1.3232988730859534,-1333.6832057999723,10.0,12.0,1.0,18.0,811.34198855,0.0323628085112811,-0.30741092451186497,-0.39712180370090716,-0.49728997137252373,-1415.8225854999678,3.0,1.0,-0.15081202411865047,-0.2719479357114997,,,
WF_ENTRY,OPEN,2023,94,0,-0.10113955971320625,-2400.8848826998296,0.0,0.0,0,0,0,0,0,94,-0.10113955971320625,-0.3498724544819444,31.914893617021278,-2400.8848826998296,0.851652305263795,0.8101891921675896,-3.874407134905013,-3.3291655453198765,-5437.588489949891,8.0,11.0,1.0,8.0,2549.2648827,0.1474365911336786,-0.18474605873621702,-0.3858566634486949,-0.5425898589961352,-7035.731534599837,26.0,21.0,0.0802102147590786,-0.21065970619445779,,,
WF_ENTRY,OPEN,2024,17,0,0.4533182498135479,1711.3595472000366,0.0,0.0,0,0,0,0,0,17,0.4533182498135479,0.7217097884444075,52.94117647058824,1711.3595472000366,1.9026760926563493,2.0080656215494397,-2.1581693891468636,-2.1581693891468636,-734.7734253499889,3.0,5.0,1.0,7.0,349.0604528,0.6568982163636856,0.29486138144353063,-0.3458522558523593,-1.1657060660848801,-843.4125791499747,5.0,7.0,1.2245257465529267,0.4053816630823565,,,
WF_ENTRY,OPEN,2025,11,0,0.45208766659445027,-880.3299455689469,0.0,0.0,0,0,0,0,0,11,0.45208766659445027,-0.22862643846281455,27.27272727272727,-880.3299455689469,1.7250994988038355,0.7729087109632472,-2.4712443687321075,-2.4712443687321075,-2414.2970254129586,4.0,3.0,1.0,3.0,437.3049455690001,0.6407730266968603,-0.44106639409521337,-1.089266734229713,-2.4712443687321075,-3793.4261545049676,3.0,2.0,1.879989716575736,-0.22862643846281455,,,
WF_ENTRY,OPEN,2026,9,0,0.3805616087601201,1608.03585156605,0.0,0.0,0,0,0,0,0,9,0.3805616087601201,-0.791948501682267,44.44444444444444,1608.03585156605,1.4538249304359994,1.3471400026707703,-3.084037157135793,-3.084037157135793,-3270.4967059649844,3.0,1.0,1.0,2.0,429.494148434,0.560504071377927,-0.3241344471200138,-1.6887836583872762,,-4154.783172443982,3.0,4.0,2.743034403518113,,,,
WF_ENTRY,0935_S0,main2022,172,0,-0.02731349621673617,-1124.2614180526548,0.13629917910629827,4154.187237315023,0,0,0,26,13,172,0.10898568288956209,-0.24183281397842188,41.86046511627907,3029.925819262368,1.1626470082188614,1.112716050314595,-5.223398551464728,-3.6094629171679093,-6368.319006549937,7.0,32.0,5.0,38.0,4580.199180738,0.36015838897840763,0.05293419933423138,-0.10658819295808183,-0.23879961302831845,-7431.991975429653,50.0,43.0,0.23405455451733376,0.015687314341915948,,,
WF_ENTRY,0935_S0,early2022_2023,135,0,-0.1540914844999183,-3563.3268712497934,0.14681090607035507,1846.8513124000083,0,0,0,22,11,135,-0.00728057842956324,-0.287811908755857,40.0,-1716.4755588497858,0.9891191706874762,0.8945949555559483,-5.223398551464728,-3.7327559757590074,-6368.319006549937,7.0,23.0,2.0,26.0,3362.8305588499998,0.2596769899276834,-0.0796766228271802,-0.2426612652398267,-0.37953501950174795,-6522.132683999795,39.0,28.0,0.14824747334055957,-0.0903273188713094,,,
WF_ENTRY,0935_S0,recent2024,37,0,0.43525483941109044,2439.0654531971395,0.0979455807239289,2307.3359249150153,0,0,0,4,2,37,0.5332004201350193,-0.009709384968299185,48.64864864864865,4746.401378112155,1.791615517542099,1.4479223392944904,-3.335336669416381,-3.1779372120990668,-2926.6850332799,4.0,9.0,3.0,12.0,1217.3686218880002,0.7267797098391586,0.31282406180861755,-0.18046103165395344,-0.601430388232708,-5166.093257879871,11.0,15.0,1.0583558997613736,0.3097859346089531,,,
WF_ENTRY,0935_S0,2022,41,0,-0.2754934584011606,-1162.441988549964,0.08580341658626246,349.4703774000026,0,0,0,6,3,41,-0.1896900418148981,-0.2019046280748102,39.02439024390244,-812.9716111499615,0.5198021264072573,0.4869705941247828,-1.563974443762244,-1.469508611204862,-1049.843920199978,5.0,12.0,1.0,18.0,811.69661115,0.11838424383763664,-0.24715928811243998,-0.3886170268833043,-0.502997552511795,-1377.0179052999683,6.0,3.0,-0.027434806529672316,-0.23227658995020437,,,
WF_ENTRY,0935_S0,2023,94,0,-0.10113955971320625,-2400.8848826998296,0.1734205557389487,1497.3809350000054,0,0,0,16,8,94,0.07228099602574238,-0.30958664776727834,40.42553191489361,-903.5039476998236,1.0916490050447125,0.9385368049400996,-5.223398551464728,-4.0510099244527575,-6368.319006549937,7.0,11.0,1.0,8.0,2551.1339477000006,0.3213046770520654,-0.031176083273455037,-0.2670637389524342,-0.472197449086996,-5709.1610728498335,33.0,25.0,0.3039265533559952,-0.041828846958367256,,,
WF_ENTRY,0935_S0,2024,17,0,0.4533182498135479,1711.3595472000366,0.027760983983346994,19.979805099997705,0,0,0,0,0,17,0.4810792337968947,0.9604694470957523,52.94117647058824,1731.3393523000343,1.8051887934753534,1.902940973281836,-2.5496346768321065,-2.5496346768321065,-751.9523683499929,3.0,5.0,1.0,7.0,349.0706477,0.6847142117156633,0.31511972770171714,-0.3548186269501381,-1.4496208223439628,-664.349063199976,5.0,8.0,1.4462665834532291,0.7027183576414107,,,
WF_ENTRY,0935_S0,2025,11,0,0.45208766659445027,-880.3299455689469,0.24648253697608286,2047.630938367013,0,0,0,3,1,11,0.6985702035705331,-0.17893949943815154,45.45454545454545,1167.300992798066,1.8600919859187994,1.2298329520504794,-3.335336669416381,-3.335336669416381,-2683.8103035689755,2.0,3.0,1.0,3.0,438.64900720200006,0.8876944631935466,-0.07824770806096204,-1.4890407780176915,-3.335336669416381,-5078.91049731496,4.0,4.0,2.7399295679906444,-0.17893949943815154,,,
WF_ENTRY,0935_S0,2026,9,0,0.3805616087601201,1608.03585156605,0.04897131692572887,239.72518144800438,0,0,0,1,1,9,0.429532925685849,-0.14580387769522724,44.44444444444444,1847.7610330140544,1.663039741099654,1.5132487519986568,-3.0205377547817527,-3.0205377547817527,-2840.9890892039884,3.0,1.0,1.0,2.0,429.648966986,0.6095631744170641,-0.20410236395180925,-1.4211525841585169,,-3512.22412968897,2.0,3.0,2.4240526363754835,,,,
WF_ENTRY,0935_S1,main2022,172,0,-0.02731349621673617,-1124.2614180526548,0.027973817866904598,-809.0391280749909,29,42,0,19,13,172,0.0006603216501683983,-0.41005035447763716,37.7906976744186,-1933.300546127646,1.0009247164565303,0.9329329793810621,-3.874407134905013,-2.965515378621491,-7284.4608753499415,8.0,32.0,5.0,38.0,4575.9105461280005,0.2515949867504965,-0.056024643549837154,-0.21815682848608026,-0.353811724961502,-12395.218340819663,71.0,38.0,0.10273837809540896,-0.11968183048809286,172.0,-0.1083253612393937,-4963.226365390014
WF_ENTRY,0935_S1,early2022_2023,135,0,-0.1540914844999183,-3563.3268712497934,0.02014958429596692,-1558.180320099998,20,36,0,17,11,135,-0.13394190020395136,-0.4189078584561835,36.2962962962963,-5121.507191349791,0.8157426428014906,0.7116364316118045,-3.874407134905013,-3.0191938402465017,-7284.4608753499415,8.0,23.0,2.0,26.0,3359.56719135,0.1327316177444735,-0.20728317834615334,-0.3741941763132298,-0.512270561637869,-9927.164316499799,56.0,24.0,-0.011048683084108071,-0.25599532155296384,135.0,-0.12666132177438816,-3405.031632500006
WF_ENTRY,0935_S1,recent2024,37,0,0.43525483941109044,2439.0654531971395,0.056521697112217655,749.1411920250066,9,6,0,2,2,37,0.4917765365233081,-0.17893949943815154,43.24324324324324,3188.206645222146,1.7370735622460596,1.2881133563482923,-3.084037157135793,-2.7776407629339506,-4774.566640274905,5.0,9.0,3.0,12.0,1216.3433547779998,0.6852856574481481,0.27024951476324766,-0.22835739707999456,-0.6581964509598678,-6683.6202936348745,15.0,14.0,0.9040267842359873,0.12687735324553215,37.0,-0.04142388361171128,-1558.194732890008
