scenario,event,increment,start,end
S1_F1_open_b5_e0_d0_locked_reference,16,172.0104390000197,2021-02-05,2021-03-16
S1_F1_open_b5_e0_d0_locked_reference,17,-57.645625199998904,2021-03-17,2021-03-30
S1_F1_open_b5_e0_d0_locked_reference,18,-48.57923470000242,2021-03-31,2021-04-19
S1_F1_open_b5_e0_d0_locked_reference,19,-336.06567499998346,2021-04-20,2021-06-17
S1_F1_open_b5_e0_d0_locked_reference,2,426.7480562000019,2020-02-11,2020-03-10
S1_F1_open_b5_e0_d0_locked_reference,20,-31.170649599996977,2021-06-18,2021-07-05
S1_F1_open_b5_e0_d0_locked_reference,21,5.077715399995213,2021-07-06,2021-07-15
S1_F1_open_b5_e0_d0_locked_reference,22,-107.33159489999525,2021-07-16,2021-07-30
S1_F1_open_b5_e0_d0_locked_reference,23,-74.10729539999738,2021-08-02,2021-08-10
S1_F1_open_b5_e0_d0_locked_reference,24,-102.70817499999976,2021-08-11,2021-09-01
S1_F1_open_b5_e0_d0_locked_reference,25,-168.87763099999574,2021-09-02,2021-10-08
S1_F1_open_b5_e0_d0_locked_reference,26,-425.1888611999857,2021-10-11,2021-11-30
S1_F1_open_b5_e0_d0_locked_reference,27,-69.95964469999672,2021-12-01,2021-12-23
S1_F1_open_b5_e0_d0_locked_reference,28,-34.43321000000287,2021-12-24,2021-12-31
S1_F1_open_b5_e0_d0_locked_reference,29,-24.550379899996187,2022-01-04,2022-02-08
S1_F1_open_b5_e0_d0_locked_reference,3,246.41747290000058,2020-03-11,2020-03-24
S1_F1_open_b5_e0_d0_locked_reference,30,-26.23505959999966,2022-02-09,2022-02-18
S1_F1_open_b5_e0_d0_locked_reference,31,18.361686500005817,2022-02-21,2022-03-11
S1_F1_open_b5_e0_d0_locked_reference,32,-174.86527959999512,2022-03-14,2022-04-27
S1_F1_open_b5_e0_d0_locked_reference,33,-69.13824309999836,2022-04-28,2022-05-17
S1_F1_open_b5_e0_d0_locked_reference,34,61.0222104500026,2022-05-18,2022-05-25
S1_F1_open_b5_e0_d0_locked_reference,35,-46.565989799995805,2022-05-26,2022-06-14
S1_F1_open_b5_e0_d0_locked_reference,36,-148.61424014999648,2022-06-15,2022-07-18
S1_F1_open_b5_e0_d0_locked_reference,37,-346.6375200499897,2022-07-19,2022-09-05
S1_F1_open_b5_e0_d0_locked_reference,38,-19.05897994999941,2022-09-06,2022-09-27
S1_F1_open_b5_e0_d0_locked_reference,39,-137.34302054999898,2022-09-28,2022-10-12
S1_F1_open_b5_e0_d0_locked_reference,4,102.43757639999967,2020-03-25,2020-04-02
S1_F1_open_b5_e0_d0_locked_reference,40,-104.05407524999646,2022-10-13,2022-11-01
S1_F1_open_b5_e0_d0_locked_reference,41,-63.082454899997174,2022-11-02,2022-11-29
S1_F1_open_b5_e0_d0_locked_reference,42,-135.53950009999608,2022-11-30,2023-01-05
S1_F1_open_b5_e0_d0_locked_reference,43,-128.99391049999758,2023-01-06,2023-01-13
S1_F1_open_b5_e0_d0_locked_reference,44,-49.195450100000016,2023-01-16,2023-02-01
S1_F1_open_b5_e0_d0_locked_reference,45,20.73927524999999,2023-02-02,2023-02-09
S1_F1_open_b5_e0_d0_locked_reference,46,30.27989030000208,2023-02-10,2023-02-20
S1_F1_open_b5_e0_d0_locked_reference,47,40.08304035000219,2023-02-21,2023-03-02
S1_F1_open_b5_e0_d0_locked_reference,48,-163.02801564999936,2023-03-03,2023-03-13
S1_F1_open_b5_e0_d0_locked_reference,49,29.420231650005007,2023-03-14,2023-04-20
S1_F1_open_b5_e0_d0_locked_reference,5,-428.6742239000014,2020-04-03,2020-04-14
S1_F1_open_b5_e0_d0_locked_reference,50,-97.97190524999678,2023-04-21,2023-05-25
S1_F1_open_b5_e0_d0_locked_reference,51,-670.6147929000035,2023-05-26,2023-06-09
S1_F1_open_b5_e0_d0_locked_reference,52,623.8251087000026,2023-06-12,2023-07-13
S1_F1_open_b5_e0_d0_locked_reference,53,195.13713185000233,2023-07-14,2023-08-04
S1_F1_open_b5_e0_d0_locked_reference,54,319.7466919000035,2023-08-07,2023-08-22
S1_F1_open_b5_e0_d0_locked_reference,55,-1213.6877357999983,2023-08-23,2023-09-06
S1_F1_open_b5_e0_d0_locked_reference,56,381.48106730000654,2023-09-07,2023-09-22
S1_F1_open_b5_e0_d0_locked_reference,57,-239.41797849999784,2023-09-25,2023-10-30
S1_F1_open_b5_e0_d0_locked_reference,58,-72.39112019999811,2023-10-31,2023-11-17
S1_F1_open_b5_e0_d0_locked_reference,59,-104.53407035000055,2023-11-20,2023-11-28
S1_F1_open_b5_e0_d0_locked_reference,6,-143.26990909999586,2020-04-15,2020-05-19
S1_F1_open_b5_e0_d0_locked_reference,60,-162.78656314999898,2023-11-29,2023-12-08
S1_F1_open_b5_e0_d0_locked_reference,61,-53.70310259999678,2023-12-11,2023-12-19
S1_F1_open_b5_e0_d0_locked_reference,62,-32.1123624999982,2023-12-20,2024-01-11
S1_F1_open_b5_e0_d0_locked_reference,63,-344.2911535999938,2024-01-12,2024-02-19
S1_F1_open_b5_e0_d0_locked_reference,64,722.2874263000049,2024-02-20,2024-02-27
S1_F1_open_b5_e0_d0_locked_reference,65,1149.1790989000037,2024-02-28,2024-03-18
S1_F1_open_b5_e0_d0_locked_reference,66,161.33827855000345,2024-03-19,2024-04-26
S1_F1_open_b5_e0_d0_locked_reference,67,-827.6620738999954,2024-04-29,2024-05-17
S1_F1_open_b5_e0_d0_locked_reference,68,230.2949564000046,2024-05-20,2024-06-06
S1_F1_open_b5_e0_d0_locked_reference,69,-17.264167350000207,2024-06-07,2024-07-01
S1_F1_open_b5_e0_d0_locked_reference,7,-184.08419569999387,2020-05-20,2020-06-16
S1_F1_open_b5_e0_d0_locked_reference,70,709.7563100500083,2024-07-02,2024-07-31
S1_F1_open_b5_e0_d0_locked_reference,71,994.1019977000033,2024-08-01,2024-08-08
S1_F1_open_b5_e0_d0_locked_reference,72,122.54719889999978,2024-08-09,2024-08-23
S1_F1_open_b5_e0_d0_locked_reference,73,171.18707415000972,2024-08-26,2024-09-24
S1_F1_open_b5_e0_d0_locked_reference,74,-866.6122581499912,2024-09-25,2024-11-07
S1_F1_open_b5_e0_d0_locked_reference,75,831.9032296500118,2024-11-08,2024-11-19
S1_F1_open_b5_e0_d0_locked_reference,76,353.73000200000024,2024-11-20,2024-11-27
S1_F1_open_b5_e0_d0_locked_reference,77,-43.206537499998376,2024-11-28,2024-12-05
S1_F1_open_b5_e0_d0_locked_reference,78,-64.35655009999755,2024-12-06,2024-12-19
S1_F1_open_b5_e0_d0_locked_reference,79,-202.39086284999212,2024-12-20,2025-01-07
S1_F1_open_b5_e0_d0_locked_reference,8,-720.7323172999895,2020-06-17,2020-07-29
S1_F1_open_b5_e0_d0_locked_reference,80,310.46945075002077,2025-01-08,2025-02-21
S1_F1_open_b5_e0_d0_locked_reference,81,364.9357045500001,2025-02-24,2025-03-04
S1_F1_open_b5_e0_d0_locked_reference,82,-346.4339560999979,2025-03-05,2025-03-24
S1_F1_open_b5_e0_d0_locked_reference,83,38.87072790000093,2025-03-25,2025-04-09
S1_F1_open_b5_e0_d0_locked_reference,84,272.8633915499995,2025-04-10,2025-04-21
S1_F1_open_b5_e0_d0_locked_reference,85,-1301.3101530499844,2025-04-22,2025-05-29
S1_F1_open_b5_e0_d0_locked_reference,86,90.07177335000233,2025-05-30,2025-06-18
S1_F1_open_b5_e0_d0_locked_reference,87,-183.65253799999846,2025-06-19,2025-07-03
S1_F1_open_b5_e0_d0_locked_reference,88,-278.47473789999276,2025-07-04,2025-07-28
S1_F1_open_b5_e0_d0_locked_reference,89,1080.4392712310364,2025-07-29,2025-09-10
S1_F1_open_b5_e0_d0_locked_reference,9,-29.13925489999383,2020-07-30,2020-08-12
S1_F1_open_b5_e0_d0_locked_reference,90,54.3892036320176,2025-09-11,2025-09-22
S1_F1_open_b5_e0_d0_locked_reference,91,1944.439849988994,2025-09-23,2025-10-15
S1_F1_open_b5_e0_d0_locked_reference,92,8875.465377552056,2025-10-16,2025-11-28
S1_F1_open_b5_e0_d0_locked_reference,93,-127.10570495401043,2025-12-01,2025-12-09
S1_F1_open_b5_e0_d0_locked_reference,94,1084.0128017399984,2025-12-10,2025-12-17
S1_F1_open_b5_e0_d0_locked_reference,95,-1391.7448840590077,2025-12-18,2026-01-09
S1_F1_open_b5_e0_d0_locked_reference,96,1390.8955221330107,2026-01-12,2026-01-30
S1_F1_open_b5_e0_d0_locked_reference,97,-720.0980170739931,2026-02-02,2026-02-25
S1_F1_open_b5_e0_d0_locked_reference,98,1547.3026574550022,2026-02-26,2026-03-09
S1_F1_open_b5_e0_d0_locked_reference,99,-4378.297753952938,2026-03-10,2026-05-11
S1_F1_open_b10_e0_d0_locked_reference,0,-175.96902219999902,2020-01-02,2020-01-09
S1_F1_open_b10_e0_d0_locked_reference,1,1856.0512138000195,2020-01-10,2020-02-10
S1_F1_open_b10_e0_d0_locked_reference,10,47.929553200003284,2020-08-13,2020-08-27
S1_F1_open_b10_e0_d0_locked_reference,11,-405.9725827999937,2020-08-28,2020-10-12
S1_F1_open_b10_e0_d0_locked_reference,12,77.79933259999962,2020-10-13,2020-10-20
S1_F1_open_b10_e0_d0_locked_reference,13,-478.82136439998794,2020-10-21,2020-11-13
S1_F1_open_b10_e0_d0_locked_reference,14,-33.37651959999857,2020-11-16,2020-12-01
S1_F1_open_b10_e0_d0_locked_reference,15,-719.3340127999836,2020-12-02,2021-02-04
S1_F1_open_b10_e0_d0_locked_reference,16,89.78167800001393,2021-02-05,2021-03-16
S1_F1_open_b10_e0_d0_locked_reference,17,-71.19885039999645,2021-03-17,2021-03-30
S1_F1_open_b10_e0_d0_locked_reference,18,-77.27986939999755,2021-03-31,2021-04-19
S1_F1_open_b10_e0_d0_locked_reference,19,-456.6553499999827,2021-04-20,2021-06-17
S1_F1_open_b10_e0_d0_locked_reference,2,351.7957124000168,2020-02-11,2020-03-10
S1_F1_open_b10_e0_d0_locked_reference,20,-56.23809919999985,2021-06-18,2021-07-05
S1_F1_open_b10_e0_d0_locked_reference,21,-7.1261691999989125,2021-07-06,2021-07-15
S1_F1_open_b10_e0_d0_locked_reference,22,-130.52498979999473,2021-07-16,2021-07-30
S1_F1_open_b10_e0_d0_locked_reference,23,-85.93139079999673,2021-08-02,2021-08-10
S1_F1_open_b10_e0_d0_locked_reference,24,-138.34034999999676,2021-08-11,2021-09-01
S1_F1_open_b10_e0_d0_locked_reference,25,-192.85566199999812,2021-09-02,2021-10-08
S1_F1_open_b10_e0_d0_locked_reference,26,-530.6761223999838,2021-10-11,2021-11-30
S1_F1_open_b10_e0_d0_locked_reference,27,-104.2374893999986,2021-12-01,2021-12-23
S1_F1_open_b10_e0_d0_locked_reference,28,-46.40721999999914,2021-12-24,2021-12-31
S1_F1_open_b10_e0_d0_locked_reference,29,-36.57935980000002,2022-01-04,2022-02-08
S1_F1_open_b10_e0_d0_locked_reference,3,230.03074580000248,2020-03-11,2020-03-24
S1_F1_open_b10_e0_d0_locked_reference,30,-48.88371919999736,2022-02-09,2022-02-18
S1_F1_open_b10_e0_d0_locked_reference,31,-26.510827000000063,2022-02-21,2022-03-11
S1_F1_open_b10_e0_d0_locked_reference,32,-245.84975919999124,2022-03-14,2022-04-27
S1_F1_open_b10_e0_d0_locked_reference,33,-78.57348619999902,2022-04-28,2022-05-17
S1_F1_open_b10_e0_d0_locked_reference,34,51.65192090000164,2022-05-18,2022-05-25
S1_F1_open_b10_e0_d0_locked_reference,35,-74.55197959999714,2022-05-26,2022-06-14
S1_F1_open_b10_e0_d0_locked_reference,36,-187.52978029999576,2022-06-15,2022-07-18
S1_F1_open_b10_e0_d0_locked_reference,37,-424.1637400999898,2022-07-19,2022-09-05
S1_F1_open_b10_e0_d0_locked_reference,38,-28.489259899999524,2022-09-06,2022-09-27
S1_F1_open_b10_e0_d0_locked_reference,39,-145.9537410999983,2022-09-28,2022-10-12
S1_F1_open_b10_e0_d0_locked_reference,4,88.9643528000015,2020-03-25,2020-04-02
S1_F1_open_b10_e0_d0_locked_reference,40,-120.92065050000019,2022-10-13,2022-11-01
S1_F1_open_b10_e0_d0_locked_reference,41,-89.34930979999444,2022-11-02,2022-11-29
S1_F1_open_b10_e0_d0_locked_reference,42,-172.9308001999998,2022-11-30,2023-01-05
S1_F1_open_b10_e0_d0_locked_reference,43,-138.4192210000001,2023-01-06,2023-01-13
S1_F1_open_b10_e0_d0_locked_reference,44,-58.70070019999912,2023-01-16,2023-02-01
S1_F1_open_b10_e0_d0_locked_reference,45,11.219050500001686,2023-02-02,2023-02-09
S1_F1_open_b10_e0_d0_locked_reference,46,20.534780600000886,2023-02-10,2023-02-20
S1_F1_open_b10_e0_d0_locked_reference,47,30.24298070000077,2023-02-21,2023-03-02
S1_F1_open_b10_e0_d0_locked_reference,48,-174.45733130000008,2023-03-03,2023-03-13
S1_F1_open_b10_e0_d0_locked_reference,49,-84.61763669998436,2023-03-14,2023-04-20
S1_F1_open_b10_e0_d0_locked_reference,5,-442.82224779999524,2020-04-03,2020-04-14
S1_F1_open_b10_e0_d0_locked_reference,50,-116.77751049999642,2023-04-21,2023-05-25
S1_F1_open_b10_e0_d0_locked_reference,51,-705.7073857999967,2023-05-26,2023-06-09
S1_F1_open_b10_e0_d0_locked_reference,52,576.4090174000085,2023-06-12,2023-07-13
S1_F1_open_b10_e0_d0_locked_reference,53,168.07576370000606,2023-07-14,2023-08-04
S1_F1_open_b10_e0_d0_locked_reference,54,294.9691838000035,2023-08-07,2023-08-22
S1_F1_open_b10_e0_d0_locked_reference,55,-1110.465770299994,2023-08-23,2023-09-06
S1_F1_open_b10_e0_d0_locked_reference,56,343.06073460000334,2023-09-07,2023-09-22
S1_F1_open_b10_e0_d0_locked_reference,57,-258.80315699999846,2023-09-25,2023-10-30
S1_F1_open_b10_e0_d0_locked_reference,58,-87.12744039999598,2023-10-31,2023-11-17
S1_F1_open_b10_e0_d0_locked_reference,59,-16.57494960999975,2023-11-20,2023-11-28
S1_F1_open_b10_e0_d0_locked_reference,6,-228.16241819997958,2020-04-15,2020-05-19
S1_F1_open_b10_e0_d0_locked_reference,60,-19.633194669999284,2023-11-29,2024-01-11
S1_F1_open_b10_e0_d0_locked_reference,63,-5693.146449790007,2024-01-12,2026-09-11
S1_F1_open_b10_e0_d0_locked_reference,7,-225.30859139999666,2020-05-20,2020-06-16
S1_F1_open_b10_e0_d0_locked_reference,8,-828.9632345999962,2020-06-17,2020-07-29
S1_F1_open_b10_e0_d0_locked_reference,9,-43.417109800004255,2020-07-30,2020-08-12
S1_F1_post0935_b5_e0_d0_locked_reference,0,-137.5328109000002,2020-01-02,2020-01-09
S1_F1_post0935_b5_e0_d0_locked_reference,1,1909.0583065000064,2020-01-10,2020-02-10
S1_F1_post0935_b5_e0_d0_locked_reference,10,218.25717800000348,2020-08-13,2020-08-27
S1_F1_post0935_b5_e0_d0_locked_reference,100,410.35916476810235,2026-05-12,2026-07-09
S1_F1_post0935_b5_e0_d0_locked_reference,101,-1605.9388108809799,2026-07-10,2026-08-04
S1_F1_post0935_b5_e0_d0_locked_reference,102,-1158.7043476079853,2026-08-05,2026-08-14
S1_F1_post0935_b5_e0_d0_locked_reference,103,638.3213327520061,2026-08-17,2026-08-26
S1_F1_post0935_b5_e0_d0_locked_reference,104,-1363.6382346539758,2026-08-27,2026-09-11
S1_F1_post0935_b5_e0_d0_locked_reference,11,-144.81928949998837,2020-08-28,2020-10-12
S1_F1_post0935_b5_e0_d0_locked_reference,12,191.70936730000176,2020-10-13,2020-10-20
S1_F1_post0935_b5_e0_d0_locked_reference,13,-440.12128249999296,2020-10-21,2020-11-13
S1_F1_post0935_b5_e0_d0_locked_reference,14,100.94874139999956,2020-11-16,2020-12-01
S1_F1_post0935_b5_e0_d0_locked_reference,15,-885.1176095999799,2020-12-02,2021-02-04
S1_F1_post0935_b5_e0_d0_locked_reference,16,-28.09356299998035,2021-02-05,2021-03-16
S1_F1_post0935_b5_e0_d0_locked_reference,17,-67.65082529999927,2021-03-17,2021-03-30
S1_F1_post0935_b5_e0_d0_locked_reference,18,41.46756620000451,2021-03-31,2021-04-19
S1_F1_post0935_b5_e0_d0_locked_reference,19,-286.03967449998527,2021-04-20,2021-06-17
S1_F1_post0935_b5_e0_d0_locked_reference,2,436.7532563000059,2020-02-11,2020-03-10
S1_F1_post0935_b5_e0_d0_locked_reference,20,-1.1550492999958806,2021-06-18,2021-07-05
S1_F1_post0935_b5_e0_d0_locked_reference,21,-14.932684799998242,2021-07-06,2021-07-15
S1_F1_post0935_b5_e0_d0_locked_reference,22,-187.37319569999818,2021-07-16,2021-07-30
S1_F1_post0935_b5_e0_d0_locked_reference,23,-74.10729539999738,2021-08-02,2021-08-10
S1_F1_post0935_b5_e0_d0_locked_reference,24,-202.7601759999925,2021-08-11,2021-09-01
S1_F1_post0935_b5_e0_d0_locked_reference,25,-28.80482960000154,2021-09-02,2021-10-08
S1_F1_post0935_b5_e0_d0_locked_reference,26,-415.1836610999817,2021-10-11,2021-11-30
S1_F1_post0935_b5_e0_d0_locked_reference,27,-150.001245499996,2021-12-01,2021-12-23
S1_F1_post0935_b5_e0_d0_locked_reference,28,-64.44881030000033,2021-12-24,2021-12-31
S1_F1_post0935_b5_e0_d0_locked_reference,29,-134.6075810000002,2022-01-04,2022-02-08
S1_F1_post0935_b5_e0_d0_locked_reference,3,186.38627229999838,2020-03-11,2020-03-24
S1_F1_post0935_b5_e0_d0_locked_reference,30,23.79094090000217,2022-02-09,2022-02-18
S1_F1_post0935_b5_e0_d0_locked_reference,31,78.39288710000255,2022-02-21,2022-03-11
S1_F1_post0935_b5_e0_d0_locked_reference,32,-94.82367879999038,2022-03-14,2022-04-27
S1_F1_post0935_b5_e0_d0_locked_reference,33,-79.14334314999724,2022-04-28,2022-05-17
S1_F1_post0935_b5_e0_d0_locked_reference,34,61.0222104500026,2022-05-18,2022-05-25
S1_F1_post0935_b5_e0_d0_locked_reference,35,-76.58128994999606,2022-05-26,2022-06-14
S1_F1_post0935_b5_e0_d0_locked_reference,36,-318.70094099999733,2022-06-15,2022-07-18
S1_F1_post0935_b5_e0_d0_locked_reference,37,-676.8058216999925,2022-07-19,2022-09-05
S1_F1_post0935_b5_e0_d0_locked_reference,38,20.96142024999972,2022-09-06,2022-09-27
S1_F1_post0935_b5_e0_d0_locked_reference,39,-137.34302054999898,2022-09-28,2022-10-12
S1_F1_post0935_b5_e0_d0_locked_reference,4,162.46877700000186,2020-03-25,2020-04-02
S1_F1_post0935_b5_e0_d0_locked_reference,40,-144.0744754499974,2022-10-13,2022-11-01
S1_F1_post0935_b5_e0_d0_locked_reference,41,-93.09775504999743,2022-11-02,2022-11-29
S1_F1_post0935_b5_e0_d0_locked_reference,42,-235.5905005999939,2022-11-30,2023-01-05
S1_F1_post0935_b5_e0_d0_locked_reference,43,-169.01431069999853,2023-01-06,2023-01-13
S1_F1_post0935_b5_e0_d0_locked_reference,44,-59.20055014999889,2023-01-16,2023-02-01
S1_F1_post0935_b5_e0_d0_locked_reference,45,80.76987555000233,2023-02-02,2023-02-09
S1_F1_post0935_b5_e0_d0_locked_reference,46,140.3359908500006,2023-02-10,2023-02-20
S1_F1_post0935_b5_e0_d0_locked_reference,47,120.12384075000045,2023-02-21,2023-03-02
S1_F1_post0935_b5_e0_d0_locked_reference,48,-443.17081704999873,2023-03-03,2023-03-13
S1_F1_post0935_b5_e0_d0_locked_reference,49,-200.6970694999909,2023-03-14,2023-04-20
S1_F1_post0935_b5_e0_d0_locked_reference,5,-228.57022189999407,2020-04-03,2020-04-14
S1_F1_post0935_b5_e0_d0_locked_reference,50,-47.94640499999878,2023-04-21,2023-05-25
S1_F1_post0935_b5_e0_d0_locked_reference,51,-360.45669134999844,2023-05-26,2023-06-09
S1_F1_post0935_b5_e0_d0_locked_reference,52,693.8608090500056,2023-06-12,2023-07-13
S1_F1_post0935_b5_e0_d0_locked_reference,53,1005.5502359000056,2023-07-14,2023-08-04
S1_F1_post0935_b5_e0_d0_locked_reference,54,219.69569140000385,2023-08-07,2023-08-22
S1_F1_post0935_b5_e0_d0_locked_reference,55,-913.5347342999958,2023-08-23,2023-09-06
S1_F1_post0935_b5_e0_d0_locked_reference,56,461.5218677000048,2023-09-07,2023-09-22
S1_F1_post0935_b5_e0_d0_locked_reference,57,-439.51997949999713,2023-09-25,2023-10-30
S1_F1_post0935_b5_e0_d0_locked_reference,58,-202.45742084999438,2023-10-31,2023-11-17
S1_F1_post0935_b5_e0_d0_locked_reference,59,-74.51877019999665,2023-11-20,2023-11-28
S1_F1_post0935_b5_e0_d0_locked_reference,6,-73.2335083999933,2020-04-15,2020-05-19
S1_F1_post0935_b5_e0_d0_locked_reference,60,27.310337800001435,2023-11-29,2023-12-08
S1_F1_post0935_b5_e0_d0_locked_reference,61,26.33769780000148,2023-12-11,2023-12-19
S1_F1_post0935_b5_e0_d0_locked_reference,62,-52.1225626000014,2023-12-20,2024-01-11
S1_F1_post0935_b5_e0_d0_locked_reference,63,-164.19935269998678,2024-01-12,2024-02-19
S1_F1_post0935_b5_e0_d0_locked_reference,64,682.2670260999985,2024-02-20,2024-02-27
S1_F1_post0935_b5_e0_d0_locked_reference,65,528.8628957999972,2024-02-28,2024-03-18
S1_F1_post0935_b5_e0_d0_locked_reference,66,-88.78922269999748,2024-03-19,2024-04-26
S1_F1_post0935_b5_e0_d0_locked_reference,67,-317.40197134999835,2024-04-29,2024-05-17
S1_F1_post0935_b5_e0_d0_locked_reference,68,250.30515650000234,2024-05-20,2024-06-06
S1_F1_post0935_b5_e0_d0_locked_reference,69,-447.48346949999905,2024-06-07,2024-07-01
S1_F1_post0935_b5_e0_d0_locked_reference,7,-354.1725973999928,2020-05-20,2020-06-16
S1_F1_post0935_b5_e0_d0_locked_reference,70,869.8379108500085,2024-07-02,2024-07-31
S1_F1_post0935_b5_e0_d0_locked_reference,71,954.0815975000041,2024-08-01,2024-08-08
S1_F1_post0935_b5_e0_d0_locked_reference,72,-107.57010224999976,2024-08-09,2024-08-23
S1_F1_post0935_b5_e0_d0_locked_reference,73,811.5134773500067,2024-08-26,2024-09-24
S1_F1_post0935_b5_e0_d0_locked_reference,74,203.93344720001187,2024-09-25,2024-11-07
S1_F1_post0935_b5_e0_d0_locked_reference,75,511.7400280500078,2024-11-08,2024-11-19
S1_F1_post0935_b5_e0_d0_locked_reference,76,243.67390145000172,2024-11-20,2024-11-27
S1_F1_post0935_b5_e0_d0_locked_reference,77,-163.2677380999994,2024-11-28,2024-12-05
S1_F1_post0935_b5_e0_d0_locked_reference,78,115.735250800004,2024-12-06,2024-12-19
S1_F1_post0935_b5_e0_d0_locked_reference,79,-382.48266374999366,2024-12-20,2025-01-07
S1_F1_post0935_b5_e0_d0_locked_reference,8,-420.5763142999931,2020-06-17,2020-07-29
S1_F1_post0935_b5_e0_d0_locked_reference,80,-149.76515154997833,2025-01-08,2025-02-21
S1_F1_post0935_b5_e0_d0_locked_reference,81,54.777602999998635,2025-02-24,2025-03-04
S1_F1_post0935_b5_e0_d0_locked_reference,82,-276.39825574999486,2025-03-05,2025-03-24
S1_F1_post0935_b5_e0_d0_locked_reference,83,8.855427749997034,2025-03-25,2025-04-09
S1_F1_post0935_b5_e0_d0_locked_reference,84,202.82769120000376,2025-04-10,2025-04-21
S1_F1_post0935_b5_e0_d0_locked_reference,85,-1781.5549554499958,2025-04-22,2025-05-29
S1_F1_post0935_b5_e0_d0_locked_reference,86,110.08197345000735,2025-05-30,2025-06-18
S1_F1_post0935_b5_e0_d0_locked_reference,87,56.46986320000724,2025-06-19,2025-07-03
S1_F1_post0935_b5_e0_d0_locked_reference,88,301.8210650000037,2025-07-04,2025-07-28
S1_F1_post0935_b5_e0_d0_locked_reference,89,1330.541033618043,2025-07-29,2025-09-10
S1_F1_post0935_b5_e0_d0_locked_reference,9,-329.2952578999939,2020-07-30,2020-08-12
S1_F1_post0935_b5_e0_d0_locked_reference,90,-1116.365999426991,2025-09-11,2025-09-22
S1_F1_post0935_b5_e0_d0_locked_reference,91,1284.013838007013,2025-09-23,2025-10-15
S1_F1_post0935_b5_e0_d0_locked_reference,92,11216.975783670045,2025-10-16,2025-11-28
S1_F1_post0935_b5_e0_d0_locked_reference,93,-227.17025222399388,2025-12-01,2025-12-09
S1_F1_post0935_b5_e0_d0_locked_reference,94,663.7417032059893,2025-12-10,2025-12-17
S1_F1_post0935_b5_e0_d0_locked_reference,95,-3332.9971010969894,2025-12-18,2026-01-09
S1_F1_post0935_b5_e0_d0_locked_reference,96,3512.263924257015,2026-01-12,2026-01-30
S1_F1_post0935_b5_e0_d0_locked_reference,97,-549.9882867150009,2026-02-02,2026-02-25
S1_F1_post0935_b5_e0_d0_locked_reference,98,2007.5995748970163,2026-02-26,2026-03-09
S1_F1_post0935_b5_e0_d0_locked_reference,99,-2356.993899098976,2026-03-10,2026-05-11
S1_F1_post0935_b10_e0_d0_locked_reference,0,-155.94862179999836,2020-01-02,2020-01-09
S1_F1_post0935_b10_e0_d0_locked_reference,1,1816.0104130000109,2020-01-10,2020-02-10
S1_F1_post0935_b10_e0_d0_locked_reference,10,188.07235600000422,2020-08-13,2020-08-27
S1_F1_post0935_b10_e0_d0_locked_reference,11,-215.77877899999294,2020-08-28,2020-10-12
S1_F1_post0935_b10_e0_d0_locked_reference,12,177.90133459999925,2020-10-13,2020-10-20
S1_F1_post0935_b10_e0_d0_locked_reference,13,-508.85196499998347,2020-10-21,2020-11-13
S1_F1_post0935_b10_e0_d0_locked_reference,14,86.74588279999807,2020-11-16,2020-12-01
S1_F1_post0935_b10_e0_d0_locked_reference,15,-1039.6604191999795,2020-12-02,2021-02-04
S1_F1_post0935_b10_e0_d0_locked_reference,16,-110.42232599998897,2021-02-05,2021-03-16
S1_F1_post0935_b10_e0_d0_locked_reference,17,-81.20905059999859,2021-03-17,2021-03-30
S1_F1_post0935_b10_e0_d0_locked_reference,18,12.811932400007208,2021-03-31,2021-04-19
S1_F1_post0935_b10_e0_d0_locked_reference,19,-406.60434899998654,2021-04-20,2021-06-17
S1_F1_post0935_b10_e0_d0_locked_reference,2,361.80591260001165,2020-02-11,2020-03-10
S1_F1_post0935_b10_e0_d0_locked_reference,20,-26.207498599993414,2021-06-18,2021-07-05
