date,clock,missing,reference,cash_before,tax_reserve,receivable,full_cost,cash_gap,scenario
2025-08-04,09:25,100,32.4,1429.4409807602788,0.0,576.0,3248.2724323999996,1818.8314516397209,S0_post0935_b10_e0_d3_main
2025-08-05,09:25,100,33.5,1429.4409807602788,0.0,576.0,3358.3835334999994,1928.9425527397207,S0_post0935_b10_e0_d3_main
2025-08-06,09:25,100,34.1,2005.4409807602788,0.0,0.0,3418.4441340999992,1413.0031533397205,S0_post0935_b10_e0_d3_main
2025-08-07,09:25,100,36.2,2005.4409807602788,0.0,0.0,3628.6562362,1623.2152554397212,S0_post0935_b10_e0_d3_main
2025-08-08,09:25,100,35.73,2005.4409807602788,0.0,0.0,3581.608765729999,1576.1677849697203,S0_post0935_b10_e0_d3_main
2025-08-11,09:25,100,36.5,2005.4409807602788,0.0,0.0,3658.6865364999994,1653.2455557397207,S0_post0935_b10_e0_d3_main
2025-08-12,09:25,100,36.47,2005.4409807602788,0.0,0.0,3655.6835064699994,1650.2425257097207,S0_post0935_b10_e0_d3_main
2025-08-13,09:25,100,39.72,2005.4409807602788,0.0,0.0,3981.0117597199996,1975.5707789597209,S0_post0935_b10_e0_d3_main
2025-08-14,09:25,100,43.96,2005.4409807602788,0.0,0.0,4405.44000396,2399.999023199721,S0_post0935_b10_e0_d3_main
2025-08-15,09:25,100,42.59,2005.4409807602788,0.0,0.0,4268.301632589999,2262.86065182972,S0_post0935_b10_e0_d3_main
2025-08-18,09:25,100,44.8,2005.4409807602788,0.0,0.0,4489.524844799999,2484.0838640397205,S0_post0935_b10_e0_d3_main
2025-08-19,09:25,100,44.02,2005.4409807602788,0.0,0.0,4411.4460640199995,2406.005083259721,S0_post0935_b10_e0_d3_main
2025-08-20,09:25,100,46.5,2005.4409807602788,0.0,0.0,4659.696546499999,2654.2555657397206,S0_post0935_b10_e0_d3_main
2025-08-21,09:25,100,47.42,2005.4409807602788,0.0,0.0,4751.78946742,2746.348486659721,S0_post0935_b10_e0_d3_main
2025-08-22,09:25,100,44.5,2005.4409807602788,0.0,0.0,4459.494544499999,2454.0535637397206,S0_post0935_b10_e0_d3_main
2025-08-25,09:25,100,46.5,2005.4409807602788,0.0,0.0,4659.696546499999,2654.2555657397206,S0_post0935_b10_e0_d3_main
2025-08-26,09:25,100,46.88,2005.4409807602788,0.0,0.0,4697.734926879999,2692.29394611972,S0_post0935_b10_e0_d3_main
2025-08-27,09:25,100,45.0,2005.4409807602788,0.0,0.0,4509.545044999999,2504.10406423972,S0_post0935_b10_e0_d3_main
2025-08-28,09:25,100,44.6,2005.4409807602788,0.0,0.0,4469.504644599999,2464.06366383972,S0_post0935_b10_e0_d3_main
2025-08-29,09:25,100,48.0,2005.4409807602788,0.0,0.0,4809.848047999999,2804.40706723972,S0_post0935_b10_e0_d3_main
2025-09-01,09:25,100,53.99,2005.4409807602788,0.0,0.0,5409.453043989999,3404.0120632297203,S0_post0935_b10_e0_d3_main
2025-09-02,09:25,100,56.7,2005.4409807602788,0.0,0.0,5680.726756699999,3675.28577593972,S0_post0935_b10_e0_d3_main
2025-09-03,09:25,100,53.88,2005.4409807602788,0.0,0.0,5398.441933879999,3393.00095311972,S0_post0935_b10_e0_d3_main
2025-09-04,09:25,100,56.5,2005.4409807602788,0.0,0.0,5660.706556499999,3655.2655757397206,S0_post0935_b10_e0_d3_main
2025-09-05,09:25,100,53.3,2005.4409807602788,0.0,0.0,5340.383353299999,3334.94237253972,S0_post0935_b10_e0_d3_main
2025-09-08,09:25,100,55.0,2005.4409807602788,0.0,0.0,5510.555054999999,3505.11407423972,S0_post0935_b10_e0_d3_main
2025-09-09,09:25,100,50.4,2005.4409807602788,0.0,0.0,5050.090450399999,3044.6494696397203,S0_post0935_b10_e0_d3_main
2025-09-10,09:25,100,51.6,2005.4409807602788,0.0,0.0,5170.2116516,3164.770670839721,S0_post0935_b10_e0_d3_main
2025-09-11,09:25,100,55.8,2005.4409807602788,0.0,0.0,5590.635855799999,3585.1948750397205,S0_post0935_b10_e0_d3_main
2025-09-12,09:25,100,58.88,2005.4409807602788,0.0,0.0,5898.946938879999,3893.50595811972,S0_post0935_b10_e0_d3_main
2025-09-15,09:25,100,60.0,2005.4409807602788,0.0,0.0,6011.060059999999,4005.61907923972,S0_post0935_b10_e0_d3_main
2025-09-16,09:25,100,59.87,2005.4409807602788,0.0,0.0,5998.046929869999,3992.6059491097203,S0_post0935_b10_e0_d3_main
2025-09-17,09:25,100,58.9,2005.4409807602788,0.0,0.0,5900.9489588999995,3895.5079781397208,S0_post0935_b10_e0_d3_main
2025-09-18,09:25,100,59.39,2005.4409807602788,0.0,0.0,5949.998449389999,3944.5574686297205,S0_post0935_b10_e0_d3_main
2025-09-19,09:25,100,65.64,2005.4409807602788,0.0,0.0,6575.629705639999,4570.18872487972,S0_post0935_b10_e0_d3_main
2025-09-22,09:25,100,66.55,2005.4409807602788,0.0,0.0,6666.7216165499985,4661.28063578972,S0_post0935_b10_e0_d3_main
2025-09-23,09:25,100,74.72,2005.4409807602788,0.0,0.0,7484.546794719999,5479.10581395972,S0_post0935_b10_e0_d3_main
2025-09-24,09:25,100,68.8,2005.4409807602788,0.0,0.0,6891.948868799999,4886.5078880397205,S0_post0935_b10_e0_d3_main
2025-09-25,09:25,100,67.88,2005.4409807602788,0.0,0.0,6799.85594788,4794.414967119721,S0_post0935_b10_e0_d3_main
2025-09-26,09:25,100,67.55,2005.4409807602788,0.0,0.0,6766.822617549999,4761.381636789721,S0_post0935_b10_e0_d3_main
2025-09-29,09:25,100,64.85,2005.4409807602788,0.0,0.0,6496.5499148499985,4491.10893408972,S0_post0935_b10_e0_d3_main
2025-09-30,09:25,100,66.8,2005.4409807602788,0.0,0.0,6691.746866799999,4686.3058860397205,S0_post0935_b10_e0_d3_main
2025-10-09,09:25,100,67.11,2005.4409807602788,0.0,0.0,6722.778177109999,4717.33719634972,S0_post0935_b10_e0_d3_main
2025-10-10,09:25,100,68.31,2005.4409807602788,0.0,0.0,6842.8993783099995,4837.458397549721,S0_post0935_b10_e0_d3_main
2025-10-13,09:25,100,61.0,2005.4409807602788,0.0,0.0,6111.161061,4105.720080239721,S0_post0935_b10_e0_d3_main
2025-10-14,09:25,100,64.99,2005.4409807602788,0.0,0.0,6510.564054989998,4505.123074229719,S0_post0935_b10_e0_d3_main
2025-10-15,09:25,100,59.72,2005.4409807602788,0.0,0.0,5983.03177972,3977.590798959721,S0_post0935_b10_e0_d3_main
2025-10-16,09:25,100,62.0,2005.4409807602788,0.0,0.0,6211.262061999999,4205.82108123972,S0_post0935_b10_e0_d3_main
2025-10-17,09:25,100,63.0,2005.4409807602788,0.0,0.0,6311.363062999999,4305.92208223972,S0_post0935_b10_e0_d3_main
2025-10-20,09:25,100,62.0,2005.4409807602788,0.0,0.0,6211.262061999999,4205.82108123972,S0_post0935_b10_e0_d3_main
2025-10-21,09:25,100,62.94,2005.4409807602788,0.0,0.0,6305.357002939999,4299.91602217972,S0_post0935_b10_e0_d3_main
2025-10-22,09:25,100,66.99,2005.4409807602788,0.0,0.0,6710.766056989999,4705.32507622972,S0_post0935_b10_e0_d3_main
2025-10-23,09:25,100,64.8,2005.4409807602788,0.0,0.0,6491.544864799999,4486.1038840397205,S0_post0935_b10_e0_d3_main
2025-10-24,09:25,100,65.18,2005.4409807602788,0.0,0.0,6529.58324518,4524.142264419721,S0_post0935_b10_e0_d3_main
2025-10-27,09:25,100,69.26,2005.4409807602788,0.0,0.0,6937.99532926,4932.5543484997215,S0_post0935_b10_e0_d3_main
2025-10-28,09:25,100,71.18,2005.4409807602788,0.0,0.0,7130.189251180001,5124.748270419722,S0_post0935_b10_e0_d3_main
2025-10-29,09:25,100,78.12,2005.4409807602788,0.0,0.0,7824.890198119999,5819.44921735972,S0_post0935_b10_e0_d3_main
2025-10-30,09:25,100,80.0,2005.4409807602788,0.0,0.0,8013.080079999999,6007.63909923972,S0_post0935_b10_e0_d3_main
2025-10-31,09:25,100,77.95,2005.4409807602788,0.0,0.0,7807.87302795,5802.432047189721,S0_post0935_b10_e0_d3_main
2025-11-03,09:25,100,70.36,2005.4409807602788,0.0,0.0,7048.106430359999,5042.66544959972,S0_post0935_b10_e0_d3_main
2025-11-04,09:25,100,74.77,2005.4409807602788,0.0,0.0,7489.551844769999,5484.11086400972,S0_post0935_b10_e0_d3_main
2025-11-05,09:25,100,70.31,2005.4409807602788,0.0,0.0,7043.101380309999,5037.66039954972,S0_post0935_b10_e0_d3_main
2025-11-06,09:25,100,75.24,2005.4409807602788,0.0,0.0,7536.599315239999,5531.15833447972,S0_post0935_b10_e0_d3_main
2025-11-07,09:25,100,74.07,2005.4409807602788,0.0,0.0,7419.481144069999,5414.04016330972,S0_post0935_b10_e0_d3_main
2025-11-10,09:25,100,72.0,2005.4409807602788,0.0,0.0,7212.272071999999,5206.83109123972,S0_post0935_b10_e0_d3_main
2025-11-11,09:25,100,72.0,2005.4409807602788,0.0,0.0,7212.272071999999,5206.83109123972,S0_post0935_b10_e0_d3_main
2025-11-12,09:25,100,66.45,2005.4409807602788,0.0,0.0,6656.711516449999,4651.27053568972,S0_post0935_b10_e0_d3_main
2025-11-13,09:25,100,67.58,2005.4409807602788,0.0,0.0,6769.825647579999,4764.38466681972,S0_post0935_b10_e0_d3_main
2025-11-14,09:25,100,65.8,2005.4409807602788,0.0,0.0,6591.645865799999,4586.2048850397205,S0_post0935_b10_e0_d3_main
2025-11-17,09:25,100,64.39,2005.4409807602788,0.0,0.0,6450.503454389999,4445.06247362972,S0_post0935_b10_e0_d3_main
2025-11-18,09:25,100,63.65,2005.4409807602788,0.0,0.0,6376.428713649999,4370.98773288972,S0_post0935_b10_e0_d3_main
2025-11-19,09:25,100,64.5,2005.4409807602788,0.0,0.0,6461.514564499999,4456.073583739721,S0_post0935_b10_e0_d3_main
2025-11-20,09:25,100,68.06,2005.4409807602788,0.0,0.0,6817.87412806,4812.433147299721,S0_post0935_b10_e0_d3_main
2025-11-21,09:25,100,63.05,2005.4409807602788,0.0,0.0,6316.368113049999,4310.92713228972,S0_post0935_b10_e0_d3_main
2025-11-24,09:25,100,61.0,2005.4409807602788,0.0,0.0,6111.161061,4105.720080239721,S0_post0935_b10_e0_d3_main
2025-11-25,09:25,100,56.36,2005.4409807602788,0.0,0.0,5646.69241636,3641.251435599721,S0_post0935_b10_e0_d3_main
2025-11-26,09:25,100,55.31,2005.4409807602788,0.0,0.0,5541.586365309999,3536.14538454972,S0_post0935_b10_e0_d3_main
2025-11-27,09:25,100,60.02,2005.4409807602788,0.0,0.0,6013.0620800199995,4007.6210992597207,S0_post0935_b10_e0_d3_main
2025-11-28,09:25,100,60.24,2005.4409807602788,0.0,0.0,6035.08430024,4029.643319479721,S0_post0935_b10_e0_d3_main
2025-12-01,09:25,100,60.03,2005.4409807602788,0.0,0.0,6014.063090029999,4008.6221092697206,S0_post0935_b10_e0_d3_main
2025-12-02,09:25,100,59.83,2005.4409807602788,0.0,0.0,5994.04288983,3988.601909069721,S0_post0935_b10_e0_d3_main
2025-12-03,09:25,100,61.0,2005.4409807602788,0.0,0.0,6111.161061,4105.720080239721,S0_post0935_b10_e0_d3_main
2025-12-04,09:25,100,60.88,2005.4409807602788,0.0,0.0,6099.14894088,4093.707960119721,S0_post0935_b10_e0_d3_main
2025-12-05,09:25,100,61.99,2005.4409807602788,0.0,0.0,6210.26105199,4204.820071229721,S0_post0935_b10_e0_d3_main
2025-12-08,09:25,100,60.75,2005.4409807602788,0.0,0.0,6086.135810749999,4080.6948299897203,S0_post0935_b10_e0_d3_main
2025-12-09,09:25,100,64.0,2005.4409807602788,0.0,0.0,6411.464064,4406.023083239721,S0_post0935_b10_e0_d3_main
2025-12-10,09:25,100,66.84,2005.4409807602788,0.0,0.0,6695.7509068399995,4690.309926079721,S0_post0935_b10_e0_d3_main
2025-12-11,09:25,100,64.01,2005.4409807602788,0.0,0.0,6412.46507401,4407.024093249721,S0_post0935_b10_e0_d3_main
2025-12-12,09:25,100,61.0,2005.4409807602788,0.0,0.0,6111.161061,4105.720080239721,S0_post0935_b10_e0_d3_main
2025-12-15,09:25,100,59.5,2005.4409807602788,0.0,0.0,5961.009559499999,3955.5685787397206,S0_post0935_b10_e0_d3_main
2025-12-16,09:25,100,58.95,2005.4409807602788,0.0,0.0,5905.95400895,3900.513028189721,S0_post0935_b10_e0_d3_main
2025-12-17,09:25,100,59.1,2005.4409807602788,0.0,0.0,5920.969159099999,3915.5281783397204,S0_post0935_b10_e0_d3_main
2025-12-18,09:25,100,59.56,2005.4409807602788,0.0,0.0,5967.015619559999,3961.5746387997206,S0_post0935_b10_e0_d3_main
2025-12-19,09:25,100,59.19,2005.4409807602788,0.0,0.0,5929.978249189999,3924.53726842972,S0_post0935_b10_e0_d3_main
2025-12-22,09:25,100,59.47,2005.4409807602788,0.0,0.0,5958.006529469999,3952.56554870972,S0_post0935_b10_e0_d3_main
2025-12-23,09:25,100,60.56,2005.4409807602788,0.0,0.0,6067.116620559999,4061.6756397997206,S0_post0935_b10_e0_d3_main
2025-12-24,09:25,100,64.18,2005.4409807602788,0.0,0.0,6429.482244180001,4424.041263419722,S0_post0935_b10_e0_d3_main
2025-12-25,09:25,100,65.4,2005.4409807602788,0.0,0.0,6551.6054654,4546.164484639721,S0_post0935_b10_e0_d3_main
2025-12-26,09:25,100,66.5,2005.4409807602788,0.0,0.0,6661.716566499999,4656.275585739721,S0_post0935_b10_e0_d3_main
2025-12-29,09:25,100,63.74,2005.4409807602788,0.0,0.0,6385.437803739999,4379.9968229797205,S0_post0935_b10_e0_d3_main
2025-12-30,09:25,100,63.8,2005.4409807602788,0.0,0.0,6391.443863799999,4386.0028830397205,S0_post0935_b10_e0_d3_main
2025-12-31,09:25,100,64.24,2005.4409807602788,0.0,0.0,6435.488304239998,4430.047323479719,S0_post0935_b10_e0_d3_main
2026-01-05,09:25,100,63.29,2005.4409807602788,0.0,0.0,6340.39235329,4334.951372529721,S0_post0935_b10_e0_d3_main
2026-01-06,09:25,100,63.67,2005.4409807602788,0.0,0.0,6378.430733669999,4372.989752909721,S0_post0935_b10_e0_d3_main
2026-01-07,09:25,100,63.41,2005.4409807602788,0.0,0.0,6352.40447341,4346.963492649721,S0_post0935_b10_e0_d3_main
2026-01-08,09:25,100,63.31,2005.4409807602788,0.0,0.0,6342.3943733099995,4336.953392549721,S0_post0935_b10_e0_d3_main
2026-01-09,09:25,100,60.5,2005.4409807602788,0.0,0.0,6061.110560499999,4055.6695797397206,S0_post0935_b10_e0_d3_main
2026-01-12,09:25,100,61.49,2005.4409807602788,0.0,0.0,6160.2105514899995,4154.769570729721,S0_post0935_b10_e0_d3_main
2026-01-13,09:25,100,60.78,2005.4409807602788,0.0,0.0,6089.13884078,4083.697860019721,S0_post0935_b10_e0_d3_main
2026-01-14,09:25,100,60.1,2005.4409807602788,0.0,0.0,6021.070160099999,4015.6291793397204,S0_post0935_b10_e0_d3_main
2026-01-15,09:25,100,59.3,2005.4409807602788,0.0,0.0,5940.9893593,3935.548378539721,S0_post0935_b10_e0_d3_main
2026-01-16,09:25,100,61.2,2005.4409807602788,0.0,297.0,6131.181261199999,4125.740280439721,S0_post0935_b10_e0_d3_main
2026-01-19,09:25,100,62.11,2005.4409807602788,0.0,297.0,6222.273172109999,4216.83219134972,S0_post0935_b10_e0_d3_main
2026-01-20,09:25,100,60.3,2005.4409807602788,0.0,297.0,6041.0903603,4035.649379539721,S0_post0935_b10_e0_d3_main
2026-01-21,09:25,100,58.71,2005.4409807602788,0.0,297.0,5881.929768709999,3876.48878794972,S0_post0935_b10_e0_d3_main
2026-01-22,09:25,100,61.69,2302.4409807602788,0.0,0.0,6180.230751689999,3877.7897709297204,S0_post0935_b10_e0_d3_main
2026-01-23,09:25,100,62.0,2302.4409807602788,0.0,0.0,6211.262061999999,3908.82108123972,S0_post0935_b10_e0_d3_main
2026-01-26,09:25,100,60.09,2302.4409807602788,0.0,0.0,6020.069150089999,3717.6281693297205,S0_post0935_b10_e0_d3_main
2026-01-27,09:25,100,59.51,2302.4409807602788,0.0,0.0,5962.010569509999,3659.5695887497204,S0_post0935_b10_e0_d3_main
2026-01-28,09:25,100,62.3,2302.4409807602788,0.0,0.0,6241.2923623,3938.851381539721,S0_post0935_b10_e0_d3_main
2026-01-29,09:25,100,60.68,2302.4409807602788,0.0,0.0,6079.128740679999,3776.6877599197205,S0_post0935_b10_e0_d3_main
2026-01-30,09:25,100,57.0,2302.4409807602788,0.0,0.0,5710.757057,3408.316076239721,S0_post0935_b10_e0_d3_main
2026-02-02,09:25,100,56.8,2302.4409807602788,0.0,0.0,5690.736856799999,3388.2958760397205,S0_post0935_b10_e0_d3_main
2026-02-03,09:25,100,56.3,2302.4409807602788,0.0,0.0,5640.686356299999,3338.24537553972,S0_post0935_b10_e0_d3_main
2026-02-04,09:25,100,54.69,2302.4409807602788,0.0,0.0,5479.523744689999,3177.0827639297204,S0_post0935_b10_e0_d3_main
2026-02-05,09:25,100,52.27,2302.4409807602788,0.0,0.0,5237.27932227,2934.8383415097214,S0_post0935_b10_e0_d3_main
2026-02-06,09:25,100,53.0,2302.4409807602788,0.0,0.0,5310.353052999999,3007.91207223972,S0_post0935_b10_e0_d3_main
2026-02-09,09:25,100,56.2,2302.4409807602788,0.0,0.0,5630.6762561999985,3328.2352754397198,S0_post0935_b10_e0_d3_main
2026-02-10,09:25,100,55.73,2302.4409807602788,0.0,0.0,5583.628785729999,3281.1878049697207,S0_post0935_b10_e0_d3_main
2026-02-11,09:25,100,55.6,2302.4409807602788,0.0,0.0,5570.6156556,3268.174674839721,S0_post0935_b10_e0_d3_main
2026-02-12,09:25,100,55.35,2302.4409807602788,0.0,0.0,5545.590405349999,3243.14942458972,S0_post0935_b10_e0_d3_main
2026-02-13,09:25,100,54.45,2302.4409807602788,0.0,0.0,5455.49950445,3153.0585236897214,S0_post0935_b10_e0_d3_main
2026-02-24,09:25,100,55.41,2302.4409807602788,0.0,0.0,5551.596465409999,3249.15548464972,S0_post0935_b10_e0_d3_main
2026-02-25,09:25,100,55.81,2302.4409807602788,0.0,0.0,5591.636865809999,3289.1958850497203,S0_post0935_b10_e0_d3_main
2026-02-26,09:25,100,57.4,2302.4409807602788,0.0,0.0,5750.7974574,3448.356476639721,S0_post0935_b10_e0_d3_main
2026-02-27,09:25,100,56.3,2302.4409807602788,0.0,0.0,5640.686356299999,3338.24537553972,S0_post0935_b10_e0_d3_main
2026-03-02,09:25,100,54.0,2302.4409807602788,0.0,0.0,5410.454054,3108.013073239721,S0_post0935_b10_e0_d3_main
2026-03-03,09:25,100,55.84,2302.4409807602788,0.0,0.0,5594.63989584,3292.198915079721,S0_post0935_b10_e0_d3_main
2026-03-04,09:25,100,53.98,2302.4409807602788,0.0,0.0,5408.452033979999,3106.0110532197205,S0_post0935_b10_e0_d3_main
2026-03-05,09:25,100,54.79,2302.4409807602788,0.0,0.0,5489.533844789999,3187.0928640297207,S0_post0935_b10_e0_d3_main
2026-03-06,09:25,100,54.8,2302.4409807602788,0.0,0.0,5490.534854799999,3188.0938740397205,S0_post0935_b10_e0_d3_main
2026-03-09,09:25,100,52.76,2302.4409807602788,0.0,0.0,5286.32881276,2983.887831999721,S0_post0935_b10_e0_d3_main
2026-03-10,09:25,100,53.63,2302.4409807602788,0.0,0.0,5373.416683629999,3070.9757028697204,S0_post0935_b10_e0_d3_main
2026-03-11,09:25,100,54.7,2302.4409807602788,0.0,0.0,5480.524754699999,3178.0837739397202,S0_post0935_b10_e0_d3_main
2026-03-12,09:25,100,53.9,2302.4409807602788,0.0,0.0,5400.4439538999995,3098.002973139721,S0_post0935_b10_e0_d3_main
2026-03-13,09:25,100,52.02,2302.4409807602788,0.0,0.0,5212.2540720199995,2909.8130912597207,S0_post0935_b10_e0_d3_main
2026-03-16,09:25,100,52.18,2302.4409807602788,0.0,0.0,5228.27023218,2925.829251419721,S0_post0935_b10_e0_d3_main
2026-03-17,09:25,100,52.99,2302.4409807602788,0.0,0.0,5309.352042989999,3006.9110622297203,S0_post0935_b10_e0_d3_main
2026-03-18,09:25,100,51.3,2302.4409807602788,0.0,0.0,5140.181351299999,2837.74037053972,S0_post0935_b10_e0_d3_main
2026-03-19,09:25,100,51.0,2302.4409807602788,0.0,0.0,5110.151051,2807.710070239721,S0_post0935_b10_e0_d3_main
2026-03-20,09:25,100,50.98,2302.4409807602788,0.0,0.0,5108.149030979999,2805.7080502197205,S0_post0935_b10_e0_d3_main
2026-03-23,09:25,100,48.95,2302.4409807602788,0.0,0.0,4904.94399895,2602.503018189721,S0_post0935_b10_e0_d3_main
2026-03-24,09:25,100,48.57,2302.4409807602788,0.0,0.0,4866.905618569999,2564.4646378097204,S0_post0935_b10_e0_d3_main
2026-03-25,09:25,100,49.39,2302.4409807602788,0.0,0.0,4948.988439389999,2646.5474586297205,S0_post0935_b10_e0_d3_main
2026-03-26,09:25,100,50.0,2302.4409807602788,0.0,0.0,5010.050049999999,2707.60906923972,S0_post0935_b10_e0_d3_main
2026-03-27,09:25,100,48.63,2302.4409807602788,0.0,0.0,4872.911678629999,2570.4706978697204,S0_post0935_b10_e0_d3_main
2026-03-30,09:25,100,48.46,2302.4409807602788,0.0,0.0,4855.89450846,2553.4535276997212,S0_post0935_b10_e0_d3_main
2026-03-31,09:25,100,49.0,2302.4409807602788,0.0,0.0,4909.949049,2607.508068239721,S0_post0935_b10_e0_d3_main
2026-04-01,09:25,100,53.0,2302.4409807602788,0.0,0.0,5310.353052999999,3007.91207223972,S0_post0935_b10_e0_d3_main
2026-04-02,09:25,100,52.66,2302.4409807602788,0.0,0.0,5276.31871266,2973.877731899721,S0_post0935_b10_e0_d3_main
2026-04-03,09:25,100,52.6,2302.4409807602788,0.0,0.0,5270.3126526,2967.871671839721,S0_post0935_b10_e0_d3_main
2026-04-07,09:25,100,52.98,2302.4409807602788,0.0,0.0,5308.35103298,3005.9100522197214,S0_post0935_b10_e0_d3_main
2026-04-08,09:25,100,54.16,2302.4409807602788,0.0,0.0,5426.470214159999,3124.0292333997204,S0_post0935_b10_e0_d3_main
2026-04-09,09:25,100,55.0,2302.4409807602788,0.0,0.0,5510.555054999999,3208.11407423972,S0_post0935_b10_e0_d3_main
2026-04-10,09:25,100,55.6,2302.4409807602788,0.0,0.0,5570.6156556,3268.174674839721,S0_post0935_b10_e0_d3_main
2026-04-13,09:25,100,56.0,2302.4409807602788,0.0,0.0,5610.656056,3308.215075239721,S0_post0935_b10_e0_d3_main
2026-04-14,09:25,100,56.47,2302.4409807602788,0.0,0.0,5657.703526469999,3355.26254570972,S0_post0935_b10_e0_d3_main
2026-04-15,09:25,100,59.36,2302.4409807602788,0.0,0.0,5946.99541936,3644.554438599721,S0_post0935_b10_e0_d3_main
2026-04-16,09:25,100,57.99,2302.4409807602788,0.0,0.0,5809.857047989999,3507.4160672297203,S0_post0935_b10_e0_d3_main
2026-04-17,09:25,100,59.6,2302.4409807602788,0.0,0.0,5971.019659599999,3668.57867883972,S0_post0935_b10_e0_d3_main
2026-04-20,09:25,100,61.89,2302.4409807602788,0.0,0.0,6200.25095189,3897.809971129721,S0_post0935_b10_e0_d3_main
2026-04-21,09:25,100,60.97,2302.4409807602788,0.0,0.0,6108.158030969999,3805.7170502097206,S0_post0935_b10_e0_d3_main
2026-04-22,09:25,100,61.19,2302.4409807602788,0.0,0.0,6130.18025119,3827.739270429721,S0_post0935_b10_e0_d3_main
2026-04-23,09:25,100,66.98,2302.4409807602788,0.0,0.0,6709.765046979999,4407.32406621972,S0_post0935_b10_e0_d3_main
2026-04-24,09:25,100,66.57,2302.4409807602788,0.0,0.0,6668.723636569998,4366.2826558097195,S0_post0935_b10_e0_d3_main
2026-04-27,09:25,100,66.01,2302.4409807602788,0.0,0.0,6612.6670760100005,4310.226095249722,S0_post0935_b10_e0_d3_main
2026-04-28,09:25,100,67.25,2302.4409807602788,0.0,0.0,6736.7923172499995,4434.351336489721,S0_post0935_b10_e0_d3_main
2026-04-29,09:25,100,67.77,2302.4409807602788,0.0,0.0,6788.844837769999,4486.40385700972,S0_post0935_b10_e0_d3_main
2026-04-30,09:25,100,65.9,2302.4409807602788,0.0,0.0,6601.6559659,4299.214985139722,S0_post0935_b10_e0_d3_main
2026-05-06,09:25,100,63.28,2302.4409807602788,0.0,0.0,6339.391343279999,4036.9503625197203,S0_post0935_b10_e0_d3_main
2026-05-07,09:25,100,64.09,2302.4409807602788,0.0,0.0,6420.473154089999,4118.0321733297205,S0_post0935_b10_e0_d3_main
2026-05-08,09:25,100,63.0,2302.4409807602788,0.0,0.0,6311.363062999999,4008.92208223972,S0_post0935_b10_e0_d3_main
2026-05-11,09:25,100,64.2,2302.4409807602788,0.0,0.0,6431.484264199999,4129.043283439721,S0_post0935_b10_e0_d3_main
2026-05-12,09:25,100,65.87,2302.4409807602788,0.0,0.0,6598.65293587,4296.211955109721,S0_post0935_b10_e0_d3_main
2026-05-13,09:25,100,64.1,2302.4409807602788,0.0,0.0,6421.474164099998,4119.0331833397195,S0_post0935_b10_e0_d3_main
2026-05-14,09:25,100,74.0,2302.4409807602788,0.0,0.0,7412.474074,5110.033093239721,S0_post0935_b10_e0_d3_main
2026-05-15,09:25,100,69.5,2302.4409807602788,0.0,0.0,6962.019569499999,4659.5785887397205,S0_post0935_b10_e0_d3_main
2026-05-18,09:25,100,65.88,2302.4409807602788,0.0,0.0,6599.653945879999,4297.21296511972,S0_post0935_b10_e0_d3_main
2026-05-19,09:25,100,68.3,2302.4409807602788,0.0,0.0,6841.898368299999,4539.45738753972,S0_post0935_b10_e0_d3_main
2026-05-20,09:25,100,68.2,2302.4409807602788,0.0,0.0,6831.8882681999985,4529.44728743972,S0_post0935_b10_e0_d3_main
2026-05-21,09:25,100,69.2,2302.4409807602788,0.0,0.0,6931.989269199999,4629.548288439721,S0_post0935_b10_e0_d3_main
2026-05-22,09:25,100,66.11,2302.4409807602788,0.0,0.0,6622.677176109999,4320.23619534972,S0_post0935_b10_e0_d3_main
2026-05-25,09:25,100,68.0,2302.4409807602788,0.0,0.0,6811.868067999999,4509.42708723972,S0_post0935_b10_e0_d3_main
2026-05-26,09:25,100,69.86,2302.4409807602788,0.0,0.0,6998.055929859999,4695.61494909972,S0_post0935_b10_e0_d3_main
2026-05-27,09:25,100,69.9,2302.4409807602788,0.0,0.0,7002.0599698999995,4699.618989139721,S0_post0935_b10_e0_d3_main
2026-05-28,09:25,100,70.0,2302.4409807602788,0.0,0.0,7012.070069999999,4709.62908923972,S0_post0935_b10_e0_d3_main
2026-05-29,09:25,100,78.75,2302.4409807602788,0.0,0.0,7887.953828749999,5585.51284798972,S0_post0935_b10_e0_d3_main
2026-06-01,09:25,100,75.2,2302.4409807602788,0.0,0.0,7532.595275199999,5230.154294439721,S0_post0935_b10_e0_d3_main
2026-06-02,09:25,100,75.0,2302.4409807602788,0.0,0.0,7512.575074999999,5210.13409423972,S0_post0935_b10_e0_d3_main
2026-06-03,09:25,100,79.95,2302.4409807602788,0.0,0.0,8008.075029949999,5705.63404918972,S0_post0935_b10_e0_d3_main
2026-06-04,09:25,100,80.0,2302.4409807602788,0.0,0.0,8013.080079999999,5710.63909923972,S0_post0935_b10_e0_d3_main
2026-06-05,09:25,100,77.5,2302.4409807602788,0.0,0.0,7762.827577499999,5460.3865967397205,S0_post0935_b10_e0_d3_main
2026-06-08,09:25,100,69.99,2302.4409807602788,0.0,0.0,7011.069059989998,4708.628079229719,S0_post0935_b10_e0_d3_main
2026-06-09,09:25,100,71.99,2302.4409807602788,0.0,0.0,7211.271061989999,4908.83008122972,S0_post0935_b10_e0_d3_main
